Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1459.5,48,56,67,89,101,103,96,46,56,72,129,135,159,168,174,46,55,76,128,171,188,203,209,47,60,102,152,196,225,252,266,51,57,90,175,220,286,342,374,36,133,69,90,88,141,269,287,14,16,16,17,29,61,179,261,13,12,12,14,29,59,121,171,12,11,11,11,11,15,27,46,11,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1489.5,48,58,68,91,103,105,95,48,58,77,131,135,161,168,174,46,57,81,132,172,193,205,212,48,64,107,160,205,232,260,271,52,60,90,174,225,294,346,377,36,133,68,86,86,163,288,301,14,16,16,18,32,94,195,272,13,12,12,18,41,70,147,186,12,11,11,11,14,26,43,91,11,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1519.5,50,59,70,92,103,103,95,50,61,81,132,139,161,171,174,46,59,83,136,174,195,207,214,48,65,115,168,212,238,263,275,53,60,90,178,225,293,349,385,36,131,65,83,86,187,303,312,14,16,16,20,37,121,208,278,13,12,12,24,50,85,165,196,12,11,11,12,18,35,64,115,11,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1549.5,51,61,71,93,101,103,95,50,61,82,132,141,161,171,174,49,60,84,138,177,198,210,216,51,68,121,179,220,246,272,279,53,60,95,182,223,296,351,392,36,129,62,79,91,214,318,323,16,16,16,22,44,136,214,286,13,12,13,30,59,103,176,205,13,13,12,14,22,52,78,131,11,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1579.5,53,61,73,93,103,101,93,50,61,84,132,143,162,171,172,51,62,86,140,179,200,214,217,53,68,125,189,227,251,270,280,53,63,96,183,231,298,352,394,36,125,59,75,93,239,324,329,17,17,18,24,48,155,221,290,15,13,15,34,67,118,186,211,13,13,14,15,26,61,87,141,11,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1609.5,53,62,75,93,101,101,93,50,63,87,132,145,162,172,174,54,64,91,141,183,204,214,219,56,72,131,192,230,252,274,282,55,65,99,189,233,302,347,388,36,120,56,70,98,254,326,332,17,18,20,27,53,169,229,293,17,15,16,40,73,126,191,214,14,14,15,17,31,70,93,147,11,12,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1639.5,53,64,76,94,103,100,93,52,65,90,135,147,164,174,176,56,68,95,144,183,203,213,221,60,72,134,191,226,250,271,280,55,65,100,188,228,295,346,389,36,116,52,66,98,259,329,335,19,18,20,28,56,164,230,293,18,16,18,42,76,135,194,216,16,15,17,18,34,76,94,148,14,13,11,12,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1669.5,55,66,79,97,106,102,95,54,68,94,138,148,166,176,178,55,69,96,149,185,206,217,221,58,74,127,186,223,248,269,280,56,66,98,195,237,306,356,395,36,112,49,62,95,250,327,335,19,19,21,27,51,150,225,287,18,18,18,38,74,132,186,207,16,15,17,17,31,75,90,140,12,13,11,12,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1699.5,57,69,82,102,110,107,96,57,70,94,142,150,169,179,183,57,71,98,148,185,206,217,224,56,70,118,178,218,241,265,277,56,65,103,200,236,304,352,381,34,109,49,58,88,223,319,331,19,19,20,25,46,126,206,281,18,16,16,32,71,121,176,201,14,15,15,15,25,63,84,129,12,13,11,12,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1728.5,60,72,86,106,117,112,100,58,71,92,146,154,175,184,188,55,68,94,146,189,208,217,222,54,64,103,158,201,227,252,270,55,63,96,193,246,302,344,369,34,109,47,54,77,179,291,320,17,17,18,21,37,102,167,251,16,15,15,22,56,106,154,177,13,13,13,13,17,34,54,96,12,11,11,12,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1758.5,62,74,88,111,124,120,105,56,68,86,140,153,175,184,188,52,63,83,137,185,201,208,212,48,57,94,144,182,213,229,247,54,59,84,181,234,291,322,343,34,114,51,58,68,136,242,301,16,15,16,17,27,79,129,186,13,13,13,14,28,64,107,133,12,13,13,13,12,14,26,25,12,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1789.5,60,70,83,109,125,124,111,52,64,79,130,146,169,176,180,47,57,73,125,175,190,197,199,45,56,86,130,169,194,220,237,50,52,77,161,228,283,308,332,34,121,58,67,65,107,206,281,14,15,16,17,20,60,101,136,13,12,13,11,15,23,34,48,12,13,11,11,12,14,26,11,12,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1819.5,57,67,78,105,121,122,109,49,59,74,120,136,161,170,173,44,53,66,113,167,185,193,199,42,52,78,118,163,192,221,236,50,51,72,149,212,276,312,334,34,130,65,78,71,94,186,268,14,15,16,17,17,50,89,128,13,12,13,11,12,14,12,14,12,13,11,11,11,14,26,11,12,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1849.5,53,63,74,99,114,118,107,46,55,69,116,131,159,167,171,44,50,65,111,165,184,192,197,42,53,77,119,162,188,213,230,50,51,76,150,207,262,292,317,34,135,69,86,77,90,175,261,14,15,16,17,17,45,85,126,13,12,13,11,12,14,12,14,12,11,11,11,11,14,26,11,12,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1879.5,53,60,70,96,110,114,104,45,55,66,112,126,154,161,164,41,48,61,102,152,170,175,180,39,49,68,102,138,164,179,190,47,50,65,123,164,214,236,246,34,136,70,89,79,86,165,252,14,15,16,17,16,42,81,113,13,12,13,11,12,12,12,14,12,11,11,11,11,14,26,11,12,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1908.5,50,57,67,90,105,111,102,42,51,61,101,116,140,144,146,36,44,52,84,127,142,149,150,33,40,54,77,103,124,135,145,42,44,51,86,119,164,181,181,33,130,63,81,73,77,150,229,14,15,16,14,14,37,68,63,13,12,13,11,12,12,11,11,12,11,11,11,11,14,26,11,10,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1938.5,47,54,62,80,97,105,98,35,41,50,80,95,118,122,122,29,35,39,59,87,105,113,116,26,30,39,48,59,77,84,89,37,35,38,45,55,95,103,97,30,106,46,63,59,60,116,175,14,14,14,13,13,32,55,24,13,12,13,11,12,12,11,11,12,11,11,11,11,14,26,11,10,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1969.5,39,46,52,62,82,94,91,25,30,33,49,61,87,96,97,20,25,26,36,43,57,69,79,20,21,25,26,31,35,39,47,32,28,29,26,23,48,54,42,26,77,29,43,44,43,82,119,13,12,13,13,13,29,48,16,11,12,13,11,11,12,11,11,12,11,11,11,11,11,20,11,10,11,11,10,11,10,12,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,10,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
1999.5,30,36,39,40,49,70,78,20,23,23,28,38,54,70,68,17,20,20,24,28,33,41,50,18,18,20,19,21,23,25,30,29,24,25,20,17,36,37,26,24,57,21,32,35,33,59,86,13,12,13,11,13,26,42,15,11,12,13,11,11,12,11,11,12,11,11,11,11,11,20,10,10,11,11,10,11,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
2029.0,23,28,29,26,28,45,61,18,20,20,22,29,37,51,47,16,18,18,20,23,26,30,34,18,17,17,17,18,23,22,25,27,22,21,18,17,31,31,22,22,45,17,25,29,26,45,60,13,12,13,11,13,24,38,15,11,12,11,11,11,10,11,11,12,11,11,11,11,11,20,10,10,11,10,10,11,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
2059.0,20,25,24,23,22,35,50,17,18,19,20,25,29,37,33,16,17,17,19,21,23,26,27,16,17,17,17,17,19,21,23,24,21,19,16,15,27,27,20,21,37,15,21,25,21,36,47,13,12,13,11,12,22,35,15,11,12,11,11,11,10,11,11,12,11,11,11,11,11,20,10,10,11,10,10,9,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
2089.5,19,23,22,21,20,28,40,17,18,17,19,22,25,30,25,14,17,17,17,21,22,24,25,16,15,16,15,17,18,19,22,24,21,19,16,15,25,24,20,21,31,14,18,22,19,30,37,13,12,13,11,12,21,33,13,11,11,11,11,11,10,11,11,12,11,11,11,11,11,20,10,10,11,10,10,9,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
2119.5,19,21,21,20,20,24,32,15,16,17,17,21,23,27,23,14,15,17,17,20,21,23,23,16,15,16,15,17,18,19,22,23,19,19,15,15,23,22,19,19,27,14,17,20,18,26,30,13,12,13,11,12,19,30,13,11,11,11,11,11,10,11,11,12,11,11,11,11,11,20,10,10,11,10,10,9,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
2149.5,17,20,19,18,19,24,28,15,16,17,17,21,22,25,23,14,15,15,17,20,19,21,23,16,15,16,15,17,16,18,20,23,19,18,15,14,22,22,19,18,24,14,17,19,16,23,26,12,12,11,11,12,19,29,13,11,11,11,11,11,10,11,10,12,11,11,11,11,11,20,10,10,11,10,10,9,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
2179.5,17,18,19,18,19,21,25,15,16,16,17,20,22,23,21,14,15,15,16,20,19,21,21,16,15,16,15,17,16,18,20,21,17,18,15,14,22,21,17,18,22,14,16,19,16,21,23,12,12,11,11,12,19,27,13,11,11,11,10,11,10,11,10,12,11,11,11,11,11,18,10,10,11,10,10,9,10,10,11,10,10,10,10,10,10,11,11,10,9,9,9,9,9,9,8,8,8,8,8,8,8,9,9,9,9,8,8,8,8,8,7,7,7,9,8,7,7,8
