Time,214-VF,209-VF,208-VF,207-VF,307-VF,305-VF,304-VF,302-VF,301-VF,202-VF
1167.5,-158.8,-114.1,-119.6,-117.9,-119.4,-120.8,-177.7,-153.1,-146.0,-180.6
1198.5,-156.1,-113.9,-114.6,-114.6,-116.5,-119.7,-176.2,-149.2,-141.9,-176.0
1228.5,-153.8,-116.2,-114.8,-114.9,-115.3,-118.8,-182.9,-151.3,-141.5,-172.7
1258.5,-154.9,-117.2,-113.9,-115.8,-115.7,-120.0,-181.1,-152.0,-140.2,-172.0
1288.5,-155.8,-118.7,-115.7,-116.5,-116.6,-122.2,-184.0,-151.4,-142.4,-168.5
1318.5,-156.0,-114.6,-117.7,-118.4,-117.7,-121.5,-183.0,-152.2,-143.0,-177.2
1348.5,-170.1,-11.4,-139.6,-139.1,-139.5,-141.6,-197.9,-174.1,-164.1,-200.0
1378.5,-197.4,-11.3,-153.1,-150.8,-152.3,-152.5,-214.9,-187.5,-178.8,-216.1
1407.5,-205.5,-8.1,-158.1,-155.2,-156.1,-157.0,-215.7,-190.2,-184.3,-219.9
1436.0,-207.1,-24.6,-159.2,-156.6,-157.5,-158.5,-220.3,-195.4,-184.6,-226.9
1465.5,-217.8,-29.2,-159.9,-156.4,-158.6,-158.8,-225.0,-194.9,-181.6,-223.4
1495.5,-217.8,-16.3,-161.8,-158.7,-159.9,-161.0,-224.0,-198.5,-183.3,-227.6
1525.5,-214.6,-32.4,-161.6,-158.1,-159.6,-160.1,-226.8,-195.5,-184.1,-228.9
1555.0,-213.6,-21.5,-161.2,-157.0,-157.7,-161.0,-223.3,-197.1,-181.2,-229.3
1585.5,-194.1,-73.1,-129.9,-131.0,-128.6,-127.7,-203.2,-166.4,-153.2,-193.0
1616.5,-119.1,-71.6,-90.4,-91.1,-91.9,-95.2,-163.5,-129.3,-116.2,-142.8
1647.0,-101.3,-59.1,-71.9,-73.0,-72.3,-80.8,-143.9,-107.7,-101.0,-118.0
1677.0,-85.4,-52.8,-59.9,-60.0,-62.8,-70.1,-120.8,-84.7,-78.3,-100.0
1707.5,-105.9,-69.9,-73.2,-76.4,-67.5,-73.9,-133.0,-102.5,-95.6,-119.4
1738.5,-132.3,-91.7,-93.9,-94.2,-97.7,-102.0,-157.5,-125.8,-117.6,-143.4
1768.5,-137.7,-104.9,-102.7,-105.4,-103.3,-109.4,-171.7,-137.7,-128.0,-152.3
1798.5,-145.4,-110.5,-109.2,-109.3,-108.4,-115.4,-171.9,-140.5,-134.7,-160.5
1828.5,-149.7,-115.6,-116.1,-114.1,-112.8,-118.7,-173.5,-145.5,-139.7,-166.5
1858.5,-156.1,-119.6,-116.7,-116.8,-115.2,-120.1,-173.7,-148.6,-140.8,-168.4
1888.0,-158.0,-118.4,-119.0,-118.0,-118.5,-120.4,-184.4,-147.7,-140.7,-169.8
1918.0,-161.3,-120.8,-122.6,-121.0,-120.2,-123.6,-174.6,-145.9,-141.5,-167.8
1948.5,-168.7,-127.9,-125.7,-124.2,-124.1,-125.9,-168.1,-148.7,-144.0,-173.9
1978.5,-169.4,-130.1,-129.0,-127.4,-129.4,-128.9,-171.2,-151.5,-146.3,-174.5
2008.5,-170.1,-136.3,-130.0,-129.6,-130.1,-130.7,-178.7,-156.9,-150.6,-180.0
2038.5,-177.2,-133.8,-131.5,-131.1,-132.5,-134.5,-183.5,-157.1,-150.7,-183.3
2068.5,-180.1,-138.1,-131.9,-133.8,-133.5,-133.9,-182.6,-157.6,-152.7,-185.3
2098.5,-181.0,-134.9,-130.6,-131.7,-131.9,-130.8,-178.6,-158.4,-147.0,-183.0
2128.5,-170.9,-132.9,-129.0,-130.0,-129.6,-128.9,-175.3,-158.2,-148.8,-180.2
2158.5,-166.7,-129.8,-127.3,-128.2,-127.2,-126.3,-177.9,-153.5,-145.2,-176.7
2188.5,-173.3,-132.5,-130.3,-131.7,-128.6,-129.3,-181.6,-153.5,-146.1,-181.5
2218.5,-168.7,-140.3,-137.8,-135.8,-136.7,-138.7,-174.4,-154.1,-146.1,-179.6
2248.5,-187.7,-143.3,-138.7,-137.4,-138.9,-138.9,-165.3,-157.7,-155.1,-181.6
2278.5,-187.7,-147.4,-142.5,-141.0,-141.5,-142.0,-165.1,-150.3,-148.9,-184.4
2308.5,-190.0,-146.0,-142.7,-142.2,-143.4,-141.4,-161.8,-164.0,-154.1,-188.5
2336.5,-191.5,-144.2,-141.2,-141.6,-141.1,-142.0,-158.1,-149.2,-149.4,-182.6
2366.5,-187.8,-144.9,-141.2,-141.4,-140.3,-139.8,-160.5,-161.5,-147.4,-185.7
2396.5,-186.2,-143.8,-140.5,-141.4,-140.7,-140.0,-157.0,-154.3,-146.6,-182.0
2426.5,-184.2,-143.7,-141.2,-141.4,-139.7,-140.6,-155.2,-154.0,-149.5,-184.8
2457.0,-183.6,-143.1,-141.0,-143.2,-138.3,-140.5,-152.7,-155.4,-149.6,-186.0
2485.5,-189.5,-144.1,-141.1,-140.6,-140.4,-140.6,-155.6,-145.9,-150.3,-186.0
2515.5,-187.8,-141.2,-138.6,-138.3,-138.1,-136.6,-154.9,-151.5,-145.5,-182.8
