Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1832.50,-46.41,42.46,51.68,49.42,66.36,51.24,48.76,50.73,44.29,35.84
1862.50,-45.16,40.16,50.89,45.47,63.23,54.31,45.88,45.81,40.77,34.13
1892.50,-49.74,35.22,46.00,39.17,61.49,49.33,41.91,44.88,36.63,27.72
1922.50,-55.60,29.39,40.06,33.66,47.98,39.59,36.78,39.85,33.43,23.95
1951.50,-62.85,27.21,37.58,35.51,51.15,42.44,41.20,43.64,39.45,27.79
1981.50,-59.81,31.30,42.64,41.46,57.98,49.27,48.70,50.88,46.21,42.14
2012.00,-55.76,33.38,45.73,45.47,63.15,54.79,54.47,56.17,53.98,47.17
2042.00,-55.02,32.62,44.72,55.89,62.34,53.85,53.48,56.02,51.78,46.74
2071.00,-55.59,31.38,41.55,54.02,58.56,51.34,50.54,52.95,47.69,44.19
2100.50,-54.12,31.29,40.78,53.58,57.94,50.69,50.94,52.54,47.75,43.91
2132.00,-56.52,28.79,38.39,50.08,54.09,47.52,50.05,51.74,46.24,39.96
2162.50,-54.07,29.63,38.43,50.78,54.37,47.68,47.50,49.12,45.20,39.74
2191.50,-51.77,32.46,42.85,53.19,55.52,50.15,51.99,52.98,49.97,45.23
2220.50,-47.39,35.75,43.96,57.51,59.33,54.82,56.72,57.63,53.74,49.28
2251.00,-46.57,37.41,47.55,59.09,61.92,56.85,58.21,59.27,55.27,49.38
2282.00,-47.81,36.55,47.01,58.35,61.42,56.77,57.65,59.33,56.33,45.23
2311.50,-45.45,35.79,47.28,56.98,60.36,55.73,55.47,58.24,55.41,44.97
2341.50,-49.74,32.10,43.71,52.57,58.15,54.20,54.66,55.91,52.82,43.33
2371.50,-50.41,30.38,43.59,50.79,54.99,52.29,51.89,54.10,49.50,40.61
2401.00,-56.36,25.59,39.25,47.09,51.11,48.04,48.43,50.04,44.28,37.72
2431.00,-61.29,21.23,35.00,42.45,46.13,42.48,46.13,47.97,41.81,36.60
2461.50,-63.52,18.61,31.06,39.37,42.05,39.37,38.81,40.84,35.25,34.45
