Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1169.00,-161.68,-102.54,-46.40,7.80,39.16,81.54,0.70,50.68,59.70,101.13
1198.50,-153.80,-100.03,-45.26,9.08,37.54,79.28,2.52,50.14,60.39,97.70
1228.50,-150.71,-96.91,-41.19,12.84,43.95,85.17,3.74,53.82,60.23,98.53
1258.50,-146.45,-89.86,-37.87,14.52,46.15,92.40,3.59,56.41,63.19,103.26
1288.50,-156.09,-104.48,-50.74,3.17,36.61,83.77,3.83,49.62,57.54,100.69
1318.50,-165.02,-111.58,-55.07,-8.97,28.34,72.13,3.00,48.17,56.41,92.71
1348.50,-170.03,-111.85,-54.80,-7.47,22.43,60.93,3.36,52.93,59.72,96.89
1378.50,-163.55,-112.34,-57.80,-6.35,21.12,53.80,3.26,56.23,62.42,102.22
1408.50,-167.25,-113.44,-55.63,-8.55,18.08,44.91,3.96,54.82,62.87,102.65
1438.00,-178.63,-122.38,-67.11,-15.52,8.45,36.81,3.19,41.22,51.37,92.69
1468.00,-186.36,-132.76,-77.50,-24.48,-7.99,20.47,2.48,30.27,43.59,79.97
1498.50,-182.52,-135.66,-75.87,-22.58,-5.41,25.15,3.09,33.09,45.94,74.90
1528.50,-179.62,-127.72,-68.91,-18.25,0.38,28.67,3.06,37.56,49.21,76.75
1558.50,-185.26,-134.68,-75.69,-24.14,-6.80,25.31,2.27,28.95,41.01,81.88
1588.50,-191.91,-142.99,-84.10,-30.31,-14.18,5.16,2.24,20.10,34.28,65.75
1618.50,-192.45,-145.58,-87.67,-34.34,-15.83,-1.57,2.57,16.38,30.91,57.20
1648.50,-191.69,-135.69,-77.56,-25.15,-11.23,10.28,2.64,24.80,37.92,67.53
1678.50,-183.82,-132.41,-74.34,-21.96,-7.22,17.15,2.76,30.32,42.97,76.28
1708.50,-175.91,-130.20,-73.16,-19.36,-5.96,21.22,2.56,31.71,44.28,82.12
1738.50,-178.53,-133.69,-74.98,-20.77,-7.35,19.12,2.50,28.54,42.37,84.87
1768.00,-184.91,-140.84,-82.59,-30.01,-11.09,11.28,2.08,23.23,35.26,69.52
1798.00,-200.88,-151.86,-94.42,-38.82,-18.90,-4.14,1.17,10.17,24.27,54.94
1828.50,-200.19,-153.46,-96.42,-38.91,-19.51,-7.97,1.69,8.23,22.61,53.52
1858.50,-198.65,-149.27,-92.74,-35.26,-15.43,-3.98,1.90,15.02,28.98,59.13
