Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
1649.5,0.0,0.000253,0.000156,0.000329,0.0,0.000581,0.000382,3e-06,0.000406,0.000317,1.7e-05,0.00093,0.002003,0.000123,0.001999,0.000705,0.000153,0.000709,0.003251,0.000134
1679.5,0.0,0.000259,0.00018,0.000357,0.0,0.000587,0.000403,3e-06,0.000388,0.000328,1.9e-05,0.000927,0.001942,0.000116,0.001897,0.000587,0.000143,0.000644,0.003074,0.000125
1709.5,0.0,0.000265,0.00017,0.000357,0.0,0.00058,0.000412,3e-06,0.000416,0.000318,1.8e-05,0.000863,0.001892,0.000114,0.001819,0.000591,0.000139,0.000597,0.002913,0.000114
1739.5,0.0,0.000268,0.000164,0.000365,0.0,0.000609,0.000393,3e-06,0.00042,0.000323,1.8e-05,0.000855,0.001893,0.000106,0.001753,0.000586,0.000127,0.00055,0.002832,8.8e-05
1769.5,0.0,0.000271,0.000171,0.000341,0.0,0.000571,0.000415,3e-06,0.000394,0.000299,1.8e-05,0.000797,0.001585,8.7e-05,0.001732,0.000561,0.000125,0.000596,0.002697,5.4e-05
1799.5,0.0,0.000266,0.000161,0.000339,0.0,0.000555,0.000415,3e-06,0.000418,0.000317,1.7e-05,0.000791,0.001112,5.5e-05,0.001372,0.000458,0.000123,0.000609,0.002078,3.5e-05
1829.5,0.0,0.000243,0.000141,0.000322,0.0,0.000567,0.000428,3e-06,0.000418,0.000323,1.7e-05,0.000806,0.000868,3.1e-05,0.000896,0.000418,0.000115,0.000508,0.001717,2.6e-05
1859.5,0.0,0.000245,0.000147,0.000334,0.0,0.000583,0.000408,3e-06,0.000418,0.000304,1.7e-05,0.000795,0.000651,1.4e-05,0.00059,0.000376,9.1e-05,0.000858,0.001247,2.5e-05
1889.5,0.0,0.000242,0.000136,0.000325,0.0,0.00061,0.000437,3e-06,0.000418,0.000319,1.7e-05,0.000813,0.000643,2e-05,0.000508,0.000342,6.4e-05,0.000514,0.001241,3.1e-05
1919.5,0.0,0.000235,0.000146,0.000335,0.0,0.00056,0.000438,3e-06,0.000453,0.000297,1.7e-05,0.000836,0.00057,1.3e-05,0.000428,0.00037,4.8e-05,0.000535,0.0011,2.8e-05
1949.5,0.0,0.00023,0.000132,0.000321,0.0,0.000603,0.000414,3e-06,0.000468,0.000281,1.6e-05,0.000798,0.000573,2.1e-05,0.000431,0.000359,4.5e-05,0.000471,0.001212,2.2e-05
1979.5,0.0,0.000245,0.000125,0.000316,0.0,0.000588,0.000434,3e-06,0.000468,0.000307,1.9e-05,0.000759,0.000524,2.1e-05,0.000465,0.000381,4e-05,0.000502,0.001165,2.2e-05
2007.0,0.0,0.000244,0.00012,0.000331,0.0,0.000537,0.000422,3e-06,0.000492,0.000308,1.7e-05,0.00071,0.000347,1.3e-05,0.000432,0.000375,4e-05,0.000692,0.001004,1.7e-05
2037.0,0.0,0.000223,0.000124,0.000318,0.0,0.000584,0.000421,3e-06,0.000468,0.000321,1.7e-05,0.000686,0.000374,8e-06,0.000322,0.000386,4e-05,0.000628,0.000931,1.7e-05
2069.5,0.0,0.000206,0.000117,0.000339,0.0,0.000586,0.000413,3e-06,0.000468,0.000318,1.7e-05,0.000605,0.000387,9e-06,0.00033,0.000378,4e-05,0.000591,0.000927,1.9e-05
2099.5,0.0,0.000221,8.7e-05,0.000317,0.0,0.000587,0.000431,3e-06,0.000468,0.000312,1.7e-05,0.000626,0.000314,9e-06,0.000368,0.000355,3.5e-05,0.000507,0.000904,1.5e-05
2129.5,0.0,0.00021,0.000114,0.000326,0.0,0.000555,0.00042,3e-06,0.000468,0.000345,2e-05,0.000537,0.000306,1.2e-05,0.000312,0.000401,3.5e-05,0.000666,0.000868,1.5e-05
2157.5,0.0,0.000217,6.4e-05,0.000317,0.0,0.000588,0.00043,3e-06,0.000482,0.000327,2e-05,0.000414,0.000324,1.2e-05,0.000336,0.000381,3.5e-05,0.000477,0.000898,1.8e-05
2187.5,0.0,0.000251,7.6e-05,0.000324,0.0,0.000579,0.000446,3e-06,0.000482,0.000329,2.3e-05,0.000358,0.00033,1.1e-05,0.000378,0.00038,3.3e-05,0.000487,0.000906,1.8e-05
2219.5,0.0,0.000193,7.1e-05,0.000314,0.0,0.000571,0.000448,3e-06,0.000482,0.000333,1.8e-05,0.00019,0.000318,1.1e-05,0.000369,0.000425,3.5e-05,0.0005,0.000873,1.8e-05
2249.5,0.0,0.000225,6.4e-05,0.000314,0.0,0.000592,0.000452,3e-06,0.000527,0.000342,2.1e-05,0.000124,0.000305,1e-05,0.000365,0.000362,3.4e-05,0.000429,0.000873,2.2e-05
2279.5,0.0,0.000212,6.9e-05,0.000312,0.0,0.000622,0.000472,3e-06,0.00048,0.000363,2.1e-05,4.2e-05,0.000304,1e-05,0.000423,0.000368,3.4e-05,0.000569,0.000892,1.9e-05
2309.5,0.0,0.000222,5.3e-05,0.000302,0.0,0.000597,0.000465,3e-06,0.00048,0.000357,2.3e-05,5.7e-05,0.000286,1e-05,0.000455,0.000385,3.7e-05,0.000561,0.000878,1.9e-05
2339.5,0.0,0.000191,4.3e-05,0.000275,0.0,0.00062,0.000452,3e-06,0.00048,0.000346,1.9e-05,4.4e-05,0.000283,1e-05,0.00045,0.000382,3.3e-05,0.000478,0.000884,2e-05
2368.0,0.0,0.000207,5.9e-05,0.000314,0.0,0.000591,0.000486,3e-06,0.00048,0.000338,2.1e-05,3.5e-05,0.000317,1.1e-05,0.00045,0.000417,3.3e-05,0.00049,0.000888,1.7e-05
2397.0,0.0,0.000184,4.6e-05,0.000293,0.0,0.000579,0.000462,3e-06,0.000472,0.000363,1.7e-05,3.5e-05,0.000284,9e-06,0.00044,0.000378,3.3e-05,0.000509,0.00088,2.1e-05
