Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
722.50,95.06,105.19,103.35,89.36,67.20,54.03,44.29,162.75,160.22,152.09,124.78,112.18,62.68,50.83,40.97,189.11,185.70,175.14,156.20,107.27,57.99,46.09,38.31,230.39,211.23,186.37,160.45,116.40,72.60,47.17,35.73,328.64,299.60,258.16,595.93,167.32,72.78,45.81,40.18,274.88,211.29,83.80,53.67,61.56,64.13,107.04,33.23,169.16,91.35,39.80,16.54,12.12,12.93,12.27,12.26,81.42,42.89,19.08,11.53,10.30,9.43,9.56,9.63,16.22,12.60,12.82,8.93,9.73,8.75,10.16,10.32,10.03,10.17,8.26,8.16,8.44,8.21,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,148.49,4.13,4.41
751.50,94.77,104.50,101.88,87.21,64.68,51.87,42.62,162.75,160.22,152.09,124.78,110.95,59.99,48.12,38.64,187.83,183.81,175.00,156.49,106.65,57.99,43.05,35.02,230.12,208.99,184.13,155.96,111.64,70.65,44.93,34.31,322.65,293.94,257.10,600.43,166.35,70.54,44.35,40.18,270.56,198.66,76.99,55.11,64.66,66.34,109.47,33.23,159.53,85.47,35.85,14.96,12.12,12.93,12.27,12.26,56.66,27.52,14.58,11.53,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,9.73,8.75,10.16,10.32,10.03,10.17,8.26,8.16,8.44,8.21,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,152.23,4.13,4.41
780.50,93.41,104.50,100.42,85.95,62.29,49.60,42.62,160.50,157.66,149.64,121.63,106.90,56.98,45.57,38.64,188.65,183.37,175.00,154.66,100.52,54.57,41.10,35.02,232.90,210.54,181.92,153.47,109.32,69.37,44.01,34.24,326.79,297.30,256.46,593.79,155.94,70.97,44.35,40.18,265.48,187.16,73.84,58.07,69.08,67.91,111.07,34.69,146.27,80.70,32.65,14.96,12.12,12.93,12.27,12.26,35.02,19.55,11.41,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,9.73,8.75,10.16,10.32,10.03,8.77,8.26,8.16,8.44,8.21,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,159.90,4.13,4.41
811.00,92.92,103.01,100.42,84.05,60.09,48.14,40.12,161.70,159.06,151.32,121.63,107.33,55.19,43.87,37.15,187.83,182.57,172.39,152.87,99.04,52.90,41.10,35.02,228.72,209.97,182.44,154.14,110.13,66.44,44.11,34.24,319.07,290.00,248.46,593.14,154.48,72.19,44.35,41.82,259.95,173.16,73.84,62.03,73.17,69.39,112.91,34.69,138.40,77.28,31.23,14.96,12.12,12.93,12.27,12.26,19.83,13.68,10.01,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,9.73,8.75,10.16,10.32,10.03,8.77,8.26,8.16,8.44,8.21,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,165.35,4.13,4.41
842.00,92.92,103.01,100.42,84.22,60.09,48.14,38.59,158.00,156.15,148.59,118.74,104.41,55.19,43.87,37.15,187.92,182.31,173.86,151.84,98.85,52.90,41.10,35.02,225.92,209.21,180.83,152.49,109.05,66.06,43.41,33.17,318.04,296.25,254.91,594.48,153.96,70.32,44.35,41.82,255.94,167.03,73.84,64.23,75.50,70.96,112.91,34.69,119.21,73.94,29.01,13.51,12.12,12.93,12.27,12.26,11.50,9.96,10.01,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,9.73,8.75,10.16,10.32,10.03,8.77,8.26,8.16,8.44,8.21,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,169.03,4.13,4.41
872.50,92.92,103.54,99.41,84.53,60.09,46.68,38.59,160.36,157.00,148.37,119.63,104.66,55.19,43.87,37.15,187.04,182.56,171.93,153.58,98.38,52.20,41.10,35.02,229.54,209.52,177.74,148.35,107.72,66.16,44.47,33.17,315.79,290.56,248.85,589.53,157.61,71.24,44.35,41.82,251.55,161.15,73.84,66.51,77.99,72.81,114.11,34.69,120.84,72.53,26.84,13.51,12.12,12.93,12.27,12.26,9.29,9.96,10.01,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,9.73,8.75,8.77,10.32,10.03,8.77,8.26,8.16,8.44,8.21,10.00,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,8.18,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,171.91,4.13,4.41
902.50,92.92,103.54,98.81,81.99,57.82,46.68,38.59,157.92,157.00,148.37,119.63,103.29,53.67,43.87,37.15,185.74,181.16,170.02,150.62,98.70,52.20,41.10,35.02,227.29,206.30,180.91,154.23,109.73,65.91,42.66,33.11,318.98,288.29,247.20,585.46,149.54,70.55,44.35,42.46,248.70,163.08,76.04,69.44,80.21,72.81,116.19,36.25,134.33,74.64,26.84,13.51,12.12,12.93,12.27,12.26,12.33,9.96,10.01,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,8.34,8.75,8.77,8.91,10.03,8.77,8.26,8.16,8.44,8.21,7.87,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,174.06,4.13,4.41
932.50,92.92,103.54,96.35,81.99,57.82,46.68,38.59,159.48,158.38,148.37,117.23,104.76,53.67,43.87,37.15,190.14,184.12,173.01,152.12,101.15,53.87,41.10,35.02,236.47,216.48,184.34,156.61,110.79,67.26,44.81,34.31,326.63,300.61,253.89,590.55,152.75,69.78,44.35,41.30,254.81,173.06,78.38,72.42,80.21,72.81,116.19,36.25,166.47,77.44,26.84,13.51,12.12,12.93,12.27,12.26,28.28,14.13,10.01,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,8.34,8.75,8.77,8.91,10.03,8.77,8.26,8.16,8.44,8.21,7.87,9.14,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,8.18,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,176.18,4.13,4.41
962.50,91.51,101.03,98.22,84.26,57.82,46.68,38.59,162.00,160.36,150.07,120.81,107.41,55.42,43.87,37.15,189.57,186.60,174.39,152.12,100.99,55.47,42.73,35.69,237.26,217.06,182.53,155.39,110.78,68.00,44.81,33.47,338.78,302.86,255.18,594.80,154.71,69.28,46.00,41.30,259.73,179.84,78.38,72.42,80.21,72.81,116.19,36.25,170.46,79.32,26.84,13.51,12.12,12.93,12.27,12.26,38.39,22.37,10.01,10.01,10.30,9.43,9.56,9.63,8.34,11.18,9.28,8.93,8.34,8.75,8.77,8.91,7.87,8.77,8.26,8.16,8.44,8.21,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,4.83,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,175.43,4.13,4.41
992.50,91.51,102.44,97.98,83.08,59.24,46.68,40.02,163.99,160.36,152.35,121.76,107.29,55.42,43.87,37.15,190.45,186.30,176.88,155.77,101.03,54.13,42.73,35.69,230.62,212.38,184.56,154.08,109.03,65.94,45.15,34.34,325.96,296.24,253.34,593.36,149.57,67.78,44.51,40.45,260.15,177.89,78.38,71.62,80.21,72.81,116.19,36.25,160.85,77.94,26.84,13.51,12.12,12.93,12.27,12.26,31.47,20.57,10.01,8.62,8.18,9.43,9.56,9.63,6.91,11.18,7.87,8.93,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,177.89,4.13,4.41
1022.50,94.26,104.18,100.77,83.08,59.24,46.68,40.02,162.77,158.32,149.97,121.63,107.14,55.42,43.87,37.15,188.09,185.29,173.51,154.14,99.83,53.18,41.20,34.09,227.11,208.55,179.32,149.36,107.12,68.11,45.40,33.75,319.28,292.97,254.26,591.25,147.04,67.00,44.51,42.30,255.97,169.82,76.94,70.03,80.21,72.81,114.39,36.25,145.63,74.98,26.84,13.51,12.12,12.93,12.27,12.26,24.25,15.97,8.62,8.62,8.18,8.03,8.16,9.63,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,182.39,4.13,4.41
1052.50,94.26,104.72,99.83,83.00,59.24,46.68,40.02,160.09,156.73,148.24,119.94,106.40,55.42,43.87,37.15,187.39,182.84,172.21,151.69,97.57,53.08,41.20,34.09,227.38,209.62,178.36,149.03,107.45,64.88,45.03,33.75,322.25,297.22,256.03,595.53,157.72,68.63,44.51,41.52,256.68,168.17,75.25,70.03,80.21,72.81,115.52,36.25,149.17,73.88,25.41,13.51,12.12,12.93,12.27,12.26,20.06,11.84,8.62,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,187.13,4.13,4.41
1082.50,93.34,104.72,99.83,84.66,58.41,46.68,40.02,160.09,158.97,150.19,118.98,103.62,55.42,43.87,37.15,189.55,185.52,176.27,154.21,96.39,53.36,41.20,34.09,232.45,213.15,187.34,155.10,109.58,67.02,45.66,33.75,321.96,300.28,261.94,596.65,163.99,71.52,44.51,43.34,257.42,170.09,75.25,71.46,80.21,72.81,115.81,36.25,148.51,74.92,25.41,13.51,12.12,12.93,12.27,12.26,13.70,9.63,8.62,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,190.27,4.13,4.41
1112.50,94.90,104.72,99.83,84.66,58.41,46.68,40.02,163.66,161.35,152.17,121.83,103.62,55.42,43.87,37.15,191.89,185.52,177.01,157.01,102.06,53.36,41.20,34.09,235.80,211.60,181.33,152.06,109.08,65.66,42.81,33.75,320.44,294.18,259.41,593.22,156.52,72.22,44.51,43.34,253.71,166.52,76.64,71.46,80.21,72.81,115.81,36.25,140.16,73.46,25.41,13.51,12.12,12.93,12.27,12.26,18.44,11.03,8.62,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,193.19,4.13,4.41
1142.00,94.90,105.28,101.32,84.07,57.65,46.68,40.02,162.65,159.80,150.54,121.83,103.62,55.42,43.87,37.15,188.81,185.44,174.81,154.43,100.33,53.24,41.20,34.09,230.62,208.25,180.81,151.03,108.15,67.38,43.09,33.75,316.57,291.37,256.27,591.90,152.24,71.76,46.47,44.68,249.33,160.88,76.64,71.46,80.21,72.81,115.81,36.25,124.51,71.88,25.41,13.51,12.12,12.93,12.27,12.26,15.79,9.58,8.62,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,6.28,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,194.66,4.13,4.41
1172.00,96.66,105.28,102.38,84.28,59.07,46.68,40.02,162.32,157.99,148.99,119.97,104.10,55.42,43.87,37.15,187.99,184.19,175.30,153.54,98.56,53.24,41.20,34.09,228.91,209.28,180.18,151.16,107.14,68.99,45.22,33.75,322.24,295.28,256.65,595.86,156.95,73.54,45.85,43.12,249.75,158.51,75.18,71.46,81.70,72.81,115.81,36.25,122.59,71.88,23.98,13.51,12.12,12.93,12.27,12.26,15.79,9.58,8.62,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,195.42,4.13,4.41
1202.00,94.92,103.54,99.76,84.17,59.07,46.68,40.02,161.93,159.44,150.76,119.97,104.44,55.42,43.87,37.15,190.33,185.76,173.46,152.88,98.90,54.02,41.20,35.50,232.45,213.32,180.84,152.25,107.52,66.59,45.22,35.24,331.76,300.08,254.85,593.33,155.25,70.20,45.85,43.12,254.67,169.60,77.61,73.08,81.70,72.81,118.03,36.25,165.03,78.03,25.65,13.51,12.12,12.93,12.27,12.26,34.74,18.81,8.62,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,192.55,4.13,4.41
1232.00,93.49,103.54,97.81,84.17,58.19,46.68,40.02,163.84,159.44,152.40,120.00,107.62,55.42,43.87,37.15,191.58,188.39,176.00,155.29,101.44,55.52,42.80,35.50,239.55,218.82,187.11,154.97,111.16,67.49,45.54,35.24,336.28,305.62,262.05,594.88,167.45,72.55,45.85,43.81,262.64,186.33,80.81,74.81,81.70,74.27,118.03,36.25,197.17,83.40,25.65,13.51,12.12,12.93,12.27,12.26,70.67,32.43,10.04,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,190.38,4.13,4.41
1262.50,93.49,102.05,99.76,83.94,58.19,48.14,40.02,165.63,162.13,154.18,123.53,109.60,57.14,45.32,37.15,194.38,189.53,178.01,157.97,102.90,54.92,42.80,35.50,234.82,217.24,185.67,155.60,110.61,66.23,46.62,36.74,329.21,302.37,260.35,597.02,163.23,72.13,45.85,44.33,267.36,195.47,80.81,74.81,81.70,74.27,118.03,36.25,191.35,84.73,27.19,14.94,12.12,12.93,12.27,12.26,85.37,39.77,12.64,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,190.38,4.13,4.41
1292.50,95.86,103.52,101.23,85.46,60.75,48.14,40.02,165.63,162.13,154.18,123.53,110.20,57.14,45.32,37.15,192.60,188.09,178.27,157.35,102.42,54.54,42.80,35.50,239.88,220.53,189.19,159.40,110.34,67.71,46.71,35.17,332.50,307.94,265.05,599.19,161.26,71.44,47.13,44.33,270.68,195.47,80.11,73.35,81.70,74.27,116.58,36.25,190.13,84.41,27.19,14.94,12.12,12.93,12.27,12.26,87.95,37.83,12.64,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,191.83,4.13,4.41
1322.00,95.86,105.28,101.23,85.22,60.75,48.14,41.68,167.16,165.48,155.94,123.53,110.60,57.14,45.32,37.15,196.66,191.00,179.47,158.51,103.98,54.54,42.80,35.50,243.18,221.90,190.71,158.30,112.93,68.23,47.50,35.17,337.06,310.83,270.13,598.54,164.04,71.19,47.13,44.33,270.68,198.91,78.65,73.35,81.70,74.27,117.59,36.25,190.20,85.82,27.19,14.94,12.12,12.93,12.27,12.26,82.96,39.67,12.64,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,194.81,4.13,4.41
1352.00,95.86,105.28,100.67,85.28,60.75,48.14,41.68,167.16,165.48,155.94,125.12,111.31,57.14,45.32,38.60,194.83,189.23,179.45,158.54,104.64,56.51,42.80,35.50,242.81,221.24,187.62,157.37,110.54,68.70,47.50,35.17,338.16,306.78,265.72,595.37,160.83,73.77,47.13,45.50,273.36,198.78,78.65,71.88,80.30,72.84,117.32,37.72,187.75,84.13,27.19,14.94,12.12,12.93,12.27,12.26,72.30,33.79,12.64,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,198.53,4.13,4.41
1382.50,97.51,106.77,103.25,86.97,60.75,49.58,41.68,167.16,163.80,155.94,124.12,108.98,57.14,45.32,38.60,195.88,191.02,178.09,157.55,102.56,56.51,42.80,35.50,235.29,214.49,184.79,154.81,108.84,67.42,46.95,35.17,323.19,301.31,264.24,600.55,158.64,72.21,45.73,44.35,271.60,192.12,77.06,71.88,80.30,72.84,117.32,37.72,180.66,83.30,27.19,14.94,12.12,12.93,12.27,12.26,55.94,29.21,11.97,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,6.72,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,6.44,7.37,6.75,7.05,6.08,5.90,6.37,5.83,5.08,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,201.58,4.13,4.41
1412.00,97.51,106.77,101.86,85.55,60.75,49.58,41.68,165.14,163.11,154.54,124.71,108.80,57.14,45.32,38.60,193.13,188.23,178.81,159.34,101.62,54.20,42.80,35.50,234.84,214.98,185.93,157.25,111.80,68.01,46.77,36.05,330.00,305.32,266.85,598.99,164.71,73.92,45.73,43.71,267.65,185.49,77.06,71.88,80.30,72.84,116.69,37.72,158.89,80.45,27.19,14.94,12.12,12.93,12.27,12.26,35.14,24.40,11.97,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,8.11,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,7.85,7.37,6.75,7.05,6.08,5.90,6.37,5.83,6.48,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,201.58,4.13,4.41
1441.68,97.51,106.77,103.42,85.55,60.75,49.58,41.68,165.14,163.11,154.54,124.63,108.71,57.14,45.32,38.60,192.78,189.24,179.93,158.68,102.29,55.43,42.80,35.50,239.27,216.49,186.10,155.59,108.77,67.68,47.20,36.16,331.85,303.94,264.10,594.96,157.64,71.21,45.73,45.42,266.66,182.71,77.06,71.88,80.30,72.84,118.31,37.72,158.17,78.13,27.19,13.54,12.12,12.93,12.27,12.26,30.51,21.16,10.44,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,8.11,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,7.85,7.37,6.75,7.05,6.08,5.90,6.37,5.83,6.48,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,205.33,4.13,4.41
1471.50,97.51,107.51,102.87,86.54,59.24,49.58,41.68,166.63,163.11,154.54,124.63,107.85,57.14,45.32,38.60,196.05,191.56,179.19,158.59,99.63,54.50,42.80,35.50,240.67,218.53,184.40,152.54,106.24,65.67,48.75,36.16,333.35,307.69,263.54,594.47,157.12,70.55,45.73,44.85,262.99,179.71,77.06,71.88,81.80,72.84,118.31,37.72,150.97,78.85,27.19,13.54,12.12,12.93,12.27,12.26,27.70,21.98,10.44,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,8.11,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,7.85,7.37,6.75,7.05,6.08,5.90,6.37,5.83,6.48,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,209.85,4.13,4.41
1502.00,99.13,104.94,101.26,83.61,59.24,49.58,41.68,164.83,163.18,154.54,122.44,108.95,55.31,45.32,38.60,192.12,187.36,176.39,158.19,99.16,54.50,42.80,35.50,233.32,215.69,184.76,153.91,109.68,67.65,45.83,36.16,329.44,300.28,263.09,595.75,159.36,70.93,47.34,44.16,264.30,185.75,78.96,73.32,81.80,74.30,119.70,37.72,178.06,81.77,27.19,14.99,12.12,12.93,12.27,12.26,47.63,26.58,10.44,8.62,8.18,8.03,8.16,8.22,6.91,11.18,7.87,7.51,8.34,8.75,8.77,8.91,7.87,8.77,8.26,6.77,7.05,6.82,7.87,7.72,9.90,8.49,7.69,6.90,7.39,8.11,6.92,7.45,6.79,6.69,7.26,6.77,6.77,7.67,7.85,7.37,6.75,7.05,6.08,5.90,6.37,5.83,6.48,6.25,5.95,5.82,5.59,5.59,5.31,4.64,5.03,5.22,6.81,6.20,4.00,5.36,215.49,4.13,4.41
