Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1456.0,305,337,341,365,365,353,329,378,450,487,532,513,544,548,550,341,402,445,546,608,634,633,643,295,398,600,708,771,813,836,855,360,500,675,748,867,939,1003,1038,212,470,516,347,182,188,276,288,39,36,35,31,38,75,135,237,20,20,18,22,23,38,98,152,18,17,18,17,18,21,25,66,17,17,17,17,16,17,18,19,15,14,18,18,18,19,18,19,16,18,18,19,19,19,18,19,17,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,21,21,21,21,22
1486.5,310,341,344,367,371,362,334,387,450,480,520,503,532,538,543,335,380,412,518,592,625,624,637,279,374,562,679,745,788,822,841,360,467,669,760,864,928,992,1024,214,467,517,346,175,179,269,266,39,36,35,31,36,72,133,227,20,20,18,22,22,35,81,144,18,17,18,17,18,18,21,38,17,17,17,17,16,17,18,19,15,14,18,18,18,19,18,19,16,18,18,19,19,19,18,19,17,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,21,21,21,21,22
1516.5,311,343,348,370,372,359,333,386,457,484,525,507,537,541,543,329,373,409,519,596,629,630,642,276,382,579,691,755,805,830,848,360,477,667,751,860,946,1022,1067,211,469,536,352,183,180,275,274,39,36,36,31,38,82,138,231,20,20,18,22,22,32,75,145,18,17,18,17,18,18,18,18,17,17,17,17,16,17,18,19,15,14,18,18,18,19,18,19,16,18,18,19,19,19,18,19,17,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,21,21,21,21,22
1546.5,301,331,335,351,347,339,322,362,421,439,466,456,486,482,493,366,413,444,480,492,523,502,495,193,262,362,462,557,652,694,719,216,264,285,294,436,499,673,720,153,266,274,296,199,207,298,313,28,32,32,29,34,76,148,206,18,20,18,22,21,30,72,123,18,17,18,17,18,18,18,17,17,17,17,17,16,17,18,19,15,14,18,18,18,19,18,19,16,18,18,19,19,19,18,19,17,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,21,21,21,21,22
1576.5,259,282,278,290,288,290,273,223,227,223,203,241,249,242,215,180,222,207,212,164,193,181,184,53,67,83,85,137,238,351,383,91,79,29,32,113,139,309,302,63,160,62,155,119,120,178,208,24,23,24,21,23,52,115,63,18,20,18,22,19,22,31,43,18,17,18,17,18,18,18,17,17,17,17,17,16,17,18,19,15,14,18,18,18,19,18,19,16,18,18,19,19,19,18,19,17,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,22,22,22,23,22
1604.5,185,203,190,226,172,186,189,140,142,132,117,146,143,135,123,97,120,109,106,97,118,123,129,42,38,51,47,75,85,161,228,42,32,32,27,75,85,148,82,29,128,20,98,80,77,110,125,24,22,22,21,21,43,103,26,18,20,18,17,19,19,19,19,18,17,18,17,18,18,18,17,17,17,17,17,18,17,18,19,15,14,18,18,18,19,18,19,16,18,18,19,19,19,18,19,17,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,22,22,22,23,22
1632.5,136,150,140,129,125,133,136,105,103,98,88,108,107,99,93,79,94,81,72,74,89,94,99,34,28,37,34,53,59,90,178,36,25,27,23,58,64,110,62,25,106,17,65,60,55,74,81,22,22,22,21,21,38,96,22,18,20,18,17,19,19,19,19,18,17,18,17,18,18,18,17,17,17,17,17,18,17,18,19,15,14,18,18,18,19,18,19,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,22,22,22,23,22
1663.0,111,119,112,114,103,106,111,85,86,81,75,91,89,86,80,75,78,72,59,63,75,79,83,31,26,31,31,43,49,68,166,29,21,19,21,55,56,86,55,21,86,15,45,47,42,52,56,22,20,21,19,20,33,88,22,18,20,18,17,19,19,19,19,18,17,18,17,18,18,18,17,18,17,17,18,18,17,18,19,15,16,18,18,18,19,20,19,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,22,22,22,23,22
1692.0,98,103,97,97,90,93,98,74,77,72,67,80,78,77,71,71,72,62,50,58,68,69,73,28,23,29,28,37,41,59,150,24,19,19,19,47,50,74,50,20,70,15,35,39,34,42,41,22,20,21,19,20,30,82,22,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,17,17,18,18,17,18,19,15,16,18,18,18,19,20,19,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,22,22,22,23,22
1722.0,89,92,87,97,82,84,89,67,68,65,61,73,69,69,64,63,64,56,46,53,61,62,66,27,21,27,24,33,36,54,140,22,19,18,17,45,48,65,47,18,59,17,30,34,31,36,33,21,20,21,19,20,29,76,22,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,17,17,18,18,17,18,19,15,16,18,18,18,19,20,19,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,19,21,21,22,22,22,23,22
1753.5,81,84,79,75,75,77,81,62,63,61,57,68,64,64,61,59,61,56,47,51,56,58,62,27,24,28,28,37,38,58,129,25,19,19,20,51,55,60,47,16,52,17,30,31,28,32,29,21,20,21,19,20,27,71,22,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,17,17,18,18,17,18,19,15,16,18,18,18,19,20,19,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,20,21,21,22,22,22,23,21
1784.0,77,78,74,76,72,72,76,58,58,57,54,62,60,60,61,52,52,46,42,49,56,57,59,27,24,31,30,40,39,58,122,29,21,23,25,53,55,55,44,16,48,18,30,31,25,30,26,21,20,21,19,20,27,66,20,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,17,19,18,18,19,18,19,15,16,18,18,18,19,20,19,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,20,21,21,22,22,22,23,21
1814.5,73,74,70,81,69,69,72,54,54,53,52,59,57,58,55,43,44,36,37,49,56,57,56,27,28,35,34,38,39,56,120,32,24,27,25,50,52,53,41,18,45,18,28,30,25,28,26,21,20,21,19,20,26,60,20,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,17,19,18,18,19,18,19,17,16,19,18,18,19,20,20,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,20,21,21,22,22,22,23,22
1844.5,70,70,67,76,65,65,69,52,51,50,49,55,54,56,53,39,42,36,37,47,55,55,54,31,31,32,32,40,40,54,110,34,25,27,25,48,49,51,40,18,43,18,28,28,25,27,24,21,20,21,19,20,26,57,20,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,19,19,18,18,19,18,19,17,16,19,18,18,19,20,20,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,20,20,21,21,21,21,21,20,21,21,22,22,22,23,22
1874.5,66,66,64,71,63,62,65,49,51,50,47,52,51,53,51,39,40,34,36,46,51,54,53,36,31,35,32,38,37,49,100,37,26,27,25,47,47,47,39,20,41,18,27,28,24,27,24,21,20,21,19,20,26,54,20,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,19,19,18,18,19,18,19,17,16,19,18,18,19,20,20,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,21,20,21,21,21,21,21,20,21,21,22,22,22,23,22
1905.0,63,63,62,67,60,60,63,47,48,46,45,50,49,51,51,37,40,35,34,44,50,53,52,36,30,37,32,38,37,46,88,37,28,27,25,43,44,45,37,20,39,18,27,28,24,26,23,21,20,21,19,20,25,51,20,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,19,19,18,18,19,18,19,17,16,19,18,19,19,20,20,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,21,20,21,21,21,21,21,20,21,21,22,22,22,23,22
1935.5,61,61,59,63,58,57,60,47,48,44,43,49,47,49,49,37,37,33,34,43,48,50,49,34,30,34,32,36,36,44,81,37,28,27,25,43,44,41,36,20,39,19,25,27,24,26,23,21,20,21,19,20,25,48,20,18,20,18,17,19,19,19,19,18,17,18,18,18,18,18,17,18,19,19,18,18,19,18,19,17,16,19,18,19,19,20,20,17,18,18,19,19,19,18,19,18,18,19,19,19,20,20,20,21,20,21,21,21,21,21,20,21,21,22,22,22,23,22
