Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
2071.00,85.26,-14.57,-142.90,-76.80,-61.22,-26.57,-12.95,9.62,26.37,77.31
2101.50,86.53,-17.37,-148.62,-78.31,-62.03,-27.51,-10.64,10.64,26.40,76.60
2131.50,84.94,-10.49,-145.26,-76.06,-61.92,-27.97,-12.35,11.55,26.73,82.96
2161.50,86.32,-15.96,-149.02,-77.77,-61.85,-27.68,-12.09,10.45,26.96,80.32
2191.50,85.13,-13.91,-143.88,-78.26,-62.24,-27.30,-12.62,10.56,26.52,80.29
2221.00,84.99,-15.18,-141.50,-79.18,-62.11,-27.69,-11.69,10.41,26.26,80.25
2250.50,85.99,-13.02,-144.75,-78.52,-61.48,-27.48,-10.61,11.22,26.30,82.56
2281.00,86.04,-11.87,-145.48,-77.08,-62.09,-27.24,-8.63,11.16,27.94,82.36
2311.50,85.31,-12.32,-145.82,-80.78,-60.99,-26.65,-10.64,11.01,25.73,83.52
2341.50,84.34,-17.17,-143.38,-77.74,-62.84,-28.09,-9.77,10.39,26.28,79.74
2371.50,83.92,-19.08,-139.62,-78.97,-61.73,-27.13,-6.09,10.97,26.96,82.17
2401.50,84.00,-18.35,-145.72,-79.77,-63.23,-27.14,-5.92,10.89,27.20,77.09
2429.00,82.83,-16.82,-147.45,-79.86,-61.67,-28.66,-9.82,8.88,26.78,72.14
2459.00,85.37,-13.32,-149.12,-79.01,-60.91,-27.51,-6.69,9.27,27.79,74.31
2491.50,85.02,-13.55,-144.72,-76.55,-60.69,-26.77,-5.90,10.28,28.19,77.83
