Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1436.5,63,79,92,108,115,115,104,62,76,92,140,147,167,175,178,58,72,96,148,182,202,211,214,58,71,111,163,203,234,256,267,59,69,101,199,264,304,351,380,46,62,70,64,69,114,286,327,25,25,27,30,39,70,144,244,19,19,18,18,19,18,20,17,14,14,16,15,17,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,17,19,18,20,20,20
1466.5,62,76,89,107,117,116,105,62,76,90,136,148,170,178,181,55,69,90,146,181,201,209,212,52,62,98,147,189,217,239,250,55,62,92,182,254,295,339,359,44,62,75,67,66,94,242,302,21,21,22,23,26,56,115,143,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,17,17,19,18,20,20,20
1496.5,62,73,87,107,119,120,109,56,69,82,125,140,165,173,177,48,59,74,134,173,193,199,202,43,53,83,129,172,205,226,240,55,56,81,166,238,276,321,356,44,66,81,72,69,80,199,271,21,20,22,23,21,48,99,49,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,17,18,19,18,20,20,20
1526.0,59,69,81,103,117,119,112,51,62,74,120,133,159,167,172,48,55,71,127,167,187,193,196,43,53,82,125,163,191,214,228,54,55,80,160,233,265,306,333,44,68,86,77,72,73,171,239,19,20,19,23,21,43,93,27,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,14,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1556.0,54,66,77,99,113,117,109,51,60,73,117,130,156,164,168,48,55,70,119,162,182,187,191,43,52,79,123,166,192,213,228,55,55,86,163,233,268,306,328,44,70,90,80,74,73,158,217,19,20,19,23,21,39,89,23,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1586.5,54,64,75,97,110,114,107,51,60,73,115,128,154,163,167,48,54,69,119,163,183,189,194,43,52,77,124,165,194,213,230,56,55,81,157,234,268,308,336,44,71,93,82,75,70,145,204,19,20,19,23,21,37,84,23,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,18,20,20,20
1616.5,54,64,75,98,110,113,105,57,74,102,128,134,145,145,148,43,51,63,104,141,170,182,187,42,52,76,121,163,190,210,225,55,54,79,142,224,258,298,323,44,70,92,84,74,68,136,192,19,20,19,23,20,35,79,23,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,18,19,19,20,20,20
1646.5,67,81,94,110,117,118,109,68,84,99,106,109,115,113,112,50,58,59,79,96,125,150,163,40,49,73,113,149,173,196,211,54,53,74,135,214,249,284,309,44,70,93,84,74,65,115,152,19,20,19,23,20,33,74,20,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,17,17,17,18,18,18,18,17,18,20,19,19,20,20,20
1676.5,76,84,88,93,96,98,94,82,87,89,96,95,100,99,100,65,71,73,77,87,105,120,145,39,45,68,101,125,142,159,168,53,52,73,112,179,199,227,233,46,72,92,84,73,62,95,112,19,20,19,19,20,32,70,20,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,19,19,19,18,18,18,18,20,20,19,19,20,20,20
1706.5,72,77,80,84,86,88,84,78,82,85,88,89,93,92,92,67,70,69,72,80,94,105,127,39,47,61,84,110,127,140,148,53,52,74,114,164,188,208,222,47,72,92,84,75,62,86,88,19,20,19,19,20,32,65,19,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,17,18,18,18,18,19,19,19,19,19,19,18,20,20,21,19,20,20,20
1736.5,68,74,77,80,81,84,80,74,82,81,86,85,91,91,90,66,69,68,70,79,91,106,125,38,44,59,83,108,123,137,146,55,52,77,113,166,187,199,209,47,72,91,86,73,62,81,75,19,20,19,19,20,30,61,19,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,15,15,15,16,16,14,14,15,16,16,16,16,17,15,16,16,17,17,17,16,17,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1766.0,68,72,74,80,81,80,77,76,82,83,86,83,88,88,89,67,69,69,70,79,90,108,124,40,45,58,84,110,123,135,142,55,53,73,115,172,188,197,193,47,72,90,85,74,63,79,68,19,20,19,19,20,30,57,19,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,14,15,16,15,16,16,16,14,14,17,17,17,18,18,18,15,17,18,17,17,18,16,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1796.0,68,72,74,77,79,80,76,74,78,81,85,82,87,88,89,66,68,68,70,79,91,105,127,38,44,57,85,111,127,137,143,56,51,66,116,170,188,208,217,47,73,90,85,73,63,78,65,19,20,19,19,20,29,54,19,18,17,17,16,17,17,17,17,14,14,16,15,15,16,16,15,14,16,15,16,15,16,16,17,14,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1826.5,65,72,73,77,79,80,76,75,79,82,86,84,87,88,87,66,67,66,68,79,90,106,126,38,46,60,84,108,124,138,146,53,54,72,110,164,184,205,210,49,73,92,87,76,64,78,63,19,20,19,19,20,29,51,19,18,17,17,16,17,17,17,17,16,14,16,15,15,16,16,15,15,16,15,16,17,16,17,17,14,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1856.5,65,72,73,77,79,80,76,76,79,82,86,84,87,87,88,66,68,67,70,80,90,105,126,39,45,59,82,108,127,139,147,54,54,71,117,169,190,213,222,49,73,93,87,75,64,78,61,19,20,19,19,20,29,49,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1886.0,65,72,73,77,79,79,76,74,77,78,85,82,88,88,89,64,67,66,68,78,88,105,122,39,44,59,84,107,120,133,141,56,52,73,107,158,177,192,206,49,75,95,88,75,64,78,61,19,20,19,19,20,29,46,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1914.5,64,70,73,76,79,79,76,74,77,80,82,80,83,83,85,65,66,66,68,76,85,98,115,40,47,58,77,101,117,129,132,56,53,74,109,155,170,182,186,50,75,97,90,77,66,78,61,19,20,19,20,20,29,44,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1944.0,63,68,71,74,76,76,74,72,74,76,78,76,80,79,80,62,62,63,65,71,82,93,105,38,43,56,74,92,101,110,116,54,52,69,99,128,144,157,157,49,77,94,89,77,64,77,61,19,20,19,20,20,29,43,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
1975.5,60,66,67,70,71,71,69,61,62,62,64,62,64,66,65,54,55,51,52,55,62,69,75,33,36,43,51,63,72,76,75,50,47,58,71,87,82,85,68,46,69,82,77,66,55,67,54,19,19,19,19,20,27,41,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
2006.5,52,58,57,57,58,60,58,47,47,47,48,48,49,48,48,43,45,42,41,42,45,46,48,31,33,37,39,44,48,50,49,44,42,45,48,54,51,53,42,42,56,63,60,51,43,54,43,19,19,18,19,18,25,38,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,18,19,19,19,19,19,19,18,20,20,21,21,21,21,20
2035.5,42,47,46,45,45,48,47,36,37,37,36,38,38,36,36,34,36,34,32,32,34,35,34,26,27,29,29,29,29,31,32,40,36,34,29,35,34,36,42,37,39,43,44,38,32,43,35,19,19,18,17,18,23,37,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,16,17,17,17,18,18,18,18,20,19,19,19,19,19,19,18,20,20,21,21,21,21,20
2064.5,35,39,38,36,36,38,38,30,30,30,29,31,31,29,28,28,30,27,27,27,28,29,28,26,23,24,23,29,24,27,29,37,32,27,29,29,30,32,28,33,29,31,33,29,26,35,29,18,19,18,17,18,23,35,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,17,17,17,17,18,18,18,18,20,19,19,19,19,19,19,18,20,20,21,21,21,21,21
2094.5,28,32,32,30,30,31,32,27,27,27,26,28,28,27,28,26,27,25,25,25,26,27,28,22,23,24,22,24,24,25,27,35,29,26,23,27,28,29,25,30,25,26,28,25,23,30,26,18,19,18,17,18,21,34,19,18,17,17,16,17,17,17,17,16,16,16,15,17,16,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,17,17,17,17,18,18,18,18,20,19,19,19,19,19,19,18,20,20,21,21,21,21,21
2124.5,28,29,29,27,28,29,29,26,27,27,25,26,26,25,25,26,26,25,24,25,26,25,26,22,22,22,22,24,23,25,26,33,29,26,23,27,27,28,26,27,23,23,26,25,23,27,23,18,19,18,17,18,21,33,19,18,17,17,16,17,17,17,17,16,16,16,15,17,17,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,17,17,17,17,18,18,18,18,20,19,19,19,19,19,19,18,20,20,21,21,21,21,21
2155.0,26,28,28,27,28,27,29,26,25,25,25,26,26,25,25,24,26,25,24,24,24,25,26,22,22,22,22,24,23,23,25,31,26,24,21,25,25,26,24,26,23,22,24,23,21,25,22,18,19,18,17,18,21,31,19,18,17,17,16,17,17,17,17,16,16,16,15,17,17,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,17,17,17,17,18,18,18,18,20,19,19,19,19,19,19,18,20,20,21,21,21,21,21
2185.5,26,28,27,26,28,26,27,24,25,25,24,25,26,25,24,23,24,23,22,24,24,25,24,22,22,22,22,22,23,23,27,31,26,24,21,25,25,26,24,25,21,22,23,23,21,23,22,18,19,18,17,18,21,30,19,18,17,17,16,17,17,17,17,16,16,16,15,17,17,16,16,15,16,15,16,17,16,17,17,15,14,17,17,17,18,18,18,16,17,18,18,19,18,18,18,17,17,17,17,18,18,18,18,20,19,19,19,19,19,19,18,20,20,21,21,21,21,21
