Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
533.00,-159.34,-88.46,-24.31,3.05,9.16,40.36,73.96,98.31,108.01,146.68
564.50,-163.07,-86.92,-27.07,-1.72,6.66,37.54,74.66,96.68,106.52,150.15
594.00,-168.40,-90.97,-27.64,-0.65,4.47,39.91,72.29,95.43,101.39,154.37
624.00,-165.53,-90.89,-28.97,-1.27,1.05,39.28,69.70,93.77,102.60,158.12
654.50,-166.34,-92.43,-31.76,-3.61,1.33,36.78,68.54,93.04,98.78,153.61
684.50,-162.66,-92.32,-31.56,-3.25,1.13,37.91,68.33,93.95,101.30,152.12
713.50,-162.33,-94.93,-31.55,-6.97,0.08,35.60,67.68,91.82,98.17,153.20
743.50,-164.79,-96.18,-33.72,-6.75,-0.85,35.87,67.83,91.64,101.62,152.86
774.00,-166.29,-92.44,-33.20,-6.67,-1.29,33.41,65.75,90.84,102.32,144.24
803.50,-163.23,-94.82,-33.32,-5.89,-0.52,35.95,67.05,89.02,102.43,135.63
833.50,-160.08,-94.57,-34.84,-7.13,-0.26,34.25,65.12,90.50,99.77,135.33
863.50,-161.72,-94.19,-34.26,-9.00,-2.03,28.45,64.35,90.43,99.31,133.00
893.50,-163.45,-95.35,-35.12,-9.10,-4.95,27.85,61.94,89.26,96.15,134.65
923.50,-198.55,-117.46,-43.45,-8.74,-1.59,31.30,78.97,108.66,119.88,170.62
953.50,-183.42,-110.49,-45.22,-15.54,-9.83,22.49,68.22,98.34,105.05,159.60
982.50,-178.61,-108.02,-45.95,-19.95,-15.03,21.66,65.09,92.89,101.89,164.86
1012.50,-186.37,-112.41,-45.57,-18.06,-9.96,20.50,67.87,95.63,108.01,168.88
1043.50,-186.64,-112.39,-43.21,-12.36,-6.19,26.95,73.36,101.01,112.16,164.47
1073.50,-196.36,-116.09,-43.99,-14.13,-5.76,24.47,81.26,109.92,119.38,165.69
1103.50,-191.67,-119.40,-45.53,-13.32,-5.83,22.25,86.13,113.93,124.26,171.94
1133.50,-187.65,-115.87,-42.32,-10.60,-3.76,24.81,84.20,113.64,123.11,172.77
1163.50,-191.79,-116.75,-42.49,-10.49,-3.92,31.52,90.40,114.40,129.17,174.40
1192.50,-195.09,-120.29,-44.15,-13.19,-4.73,29.21,89.48,118.34,129.02,176.10
1222.50,-204.56,-122.32,-46.93,-14.15,-3.79,14.30,94.83,121.90,133.62,182.03
1253.50,-202.40,-124.44,-47.68,-14.94,-6.49,7.36,98.76,123.78,133.92,187.41
1283.50,-206.16,-130.90,-50.28,-16.16,-7.38,3.86,97.46,125.03,138.58,197.14
1313.50,-200.53,-126.00,-49.46,-15.74,-5.03,3.32,87.40,114.63,126.90,189.04
1343.50,-204.21,-135.34,-56.67,-19.39,-9.90,2.82,93.60,120.91,136.14,196.71
1373.50,-206.25,-132.04,-55.57,-18.73,-10.76,4.32,94.33,119.43,132.65,196.42
1402.50,-214.52,-132.81,-53.82,-19.44,-9.69,-2.82,94.10,118.62,132.99,192.29
1432.00,-219.72,-134.41,-56.23,-20.21,-8.53,-6.35,95.35,120.42,134.11,195.08
1462.50,-219.94,-134.11,-54.45,-17.18,-7.76,0.29,96.57,121.88,136.64,191.39
1492.50,-217.79,-133.27,-53.50,-17.05,-7.39,9.70,97.52,121.94,136.21,194.87
1522.50,-216.35,-132.72,-52.74,-17.01,-6.29,7.06,101.92,126.84,140.73,194.32
1553.00,-210.29,-130.69,-52.42,-16.15,-6.03,2.75,101.13,125.15,139.13,190.73
1583.50,-211.80,-130.60,-53.57,-16.85,-6.95,9.43,100.60,125.97,140.09,193.13
1613.50,-220.65,-130.10,-53.50,-17.94,-5.93,4.80,101.39,123.14,136.77,194.55
1643.50,-216.72,-130.94,-50.63,-15.27,-4.67,5.60,102.62,125.82,139.21,199.15
1673.00,-209.64,-129.78,-51.72,-15.86,-6.00,5.00,101.03,125.75,137.51,205.71
1703.00,-208.84,-132.19,-53.54,-17.02,-5.82,5.41,101.66,124.17,137.56,197.51
1733.50,-214.80,-129.99,-51.02,-15.71,-5.77,5.60,102.93,126.20,139.24,189.94
1763.00,-209.56,-131.34,-50.86,-14.37,-4.77,6.86,104.13,126.78,139.88,194.68
1793.00,-213.42,-129.66,-53.62,-15.15,-3.83,6.27,104.61,127.56,143.46,188.67
1823.50,-214.43,-129.84,-51.44,-14.34,-3.43,9.56,104.59,127.98,140.11,186.66
1853.50,-212.71,-131.21,-50.53,-14.77,-4.27,6.79,103.94,129.26,146.45,193.68
