Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
1141.50,39.67,0.30,17.60,0.30,0.00,1244.78,1373.71,141.94,259.10,0.30,147.12,439.76,145.66,0.00,772.46,0.30,94.73,0.30,0.30,0.00
1171.50,39.67,0.30,17.60,0.30,0.00,1308.53,1393.05,132.28,264.29,0.30,141.48,440.13,160.52,0.00,775.60,0.30,95.07,0.30,0.30,0.00
1201.00,39.67,0.30,17.60,0.30,0.00,1306.90,1350.42,169.32,264.29,0.30,140.26,430.41,155.95,0.00,744.38,0.30,99.67,0.30,0.30,0.00
1231.00,39.67,0.30,17.60,0.30,0.00,1295.13,1376.87,167.15,277.71,0.30,142.52,419.01,172.16,0.00,747.74,0.30,96.62,0.30,0.30,0.00
1261.50,39.67,0.30,17.60,0.30,0.00,1331.06,1341.74,151.92,277.71,0.30,141.30,419.42,180.43,0.00,763.09,0.30,97.32,0.30,0.30,0.00
1291.50,39.67,0.30,17.60,0.30,0.00,1349.61,1342.49,169.48,277.71,0.30,133.14,433.58,181.28,0.00,761.22,0.30,99.65,0.30,0.30,0.00
1321.50,39.67,0.30,17.60,0.30,0.00,1376.06,1393.45,173.44,277.71,0.30,132.72,426.74,167.49,0.00,776.68,0.30,99.06,0.30,0.30,0.00
1351.50,39.67,0.30,17.60,0.30,0.00,1371.50,1342.61,176.31,277.71,0.30,140.22,443.49,161.50,0.00,768.50,0.30,98.51,0.30,0.30,0.00
1381.50,39.67,0.30,17.60,0.30,0.00,1393.10,1382.22,177.19,277.71,0.30,135.60,433.78,171.92,0.00,787.37,0.30,100.28,0.30,0.30,0.00
1411.50,39.67,0.30,17.60,0.30,0.00,1366.24,1411.37,177.82,277.71,0.30,145.69,451.61,152.76,0.00,781.99,0.30,100.28,0.30,0.30,0.00
1441.50,39.67,0.30,17.60,0.30,0.00,1377.33,1366.25,142.40,236.51,0.30,140.40,431.48,155.17,0.00,836.78,0.30,100.65,0.30,0.30,0.00
1471.50,39.67,0.30,17.60,0.30,0.00,1421.22,1296.48,33.14,202.94,0.30,140.57,453.80,200.56,0.00,938.32,0.30,101.33,0.30,0.30,0.00
1501.00,39.67,0.30,17.60,0.30,0.00,1217.28,1355.75,22.89,154.73,0.30,82.81,499.35,182.97,0.00,865.19,0.30,101.33,0.30,0.30,0.00
1531.00,34.48,0.30,17.60,0.30,0.00,817.63,1271.21,22.95,68.67,0.30,39.00,444.04,168.09,0.00,732.70,0.30,104.88,0.30,0.30,0.00
1561.50,39.67,0.30,17.60,0.30,0.00,429.76,1108.20,15.20,68.67,0.30,35.49,409.38,156.44,0.00,703.77,0.30,103.54,0.30,0.30,0.00
1591.50,22.28,0.30,17.60,0.30,0.00,378.24,1081.66,15.20,68.67,0.30,35.48,411.35,187.08,0.00,702.56,0.30,103.48,0.30,0.30,0.00
1621.50,52.03,0.30,17.60,0.30,0.00,339.67,955.52,14.64,68.67,0.30,30.50,376.11,174.35,0.00,687.83,0.30,102.24,0.30,0.30,0.00
1651.50,51.30,0.30,17.60,0.30,0.00,431.52,923.55,14.34,68.67,0.30,30.50,366.98,173.59,0.00,634.73,0.30,105.09,0.30,0.30,0.00
1681.50,34.37,0.30,17.60,0.30,0.00,348.52,992.53,16.42,68.67,0.30,29.95,347.84,155.95,0.00,642.87,0.30,105.61,0.30,0.30,0.00
1711.50,76.06,0.30,17.60,0.30,0.00,432.62,939.87,13.63,68.67,0.30,29.95,361.86,162.94,0.00,675.50,0.30,103.16,0.30,0.30,0.00
1741.50,59.51,0.30,17.60,0.30,0.00,390.11,906.23,14.51,68.67,0.30,29.95,372.80,156.72,0.00,653.39,0.30,106.45,0.30,0.30,0.00
1771.50,77.87,0.30,17.60,0.30,0.00,370.39,944.84,14.92,68.67,0.30,30.21,356.35,173.95,0.00,696.56,0.30,108.52,0.30,0.30,0.00
1801.50,90.46,0.30,17.60,0.30,0.00,387.27,945.20,17.76,68.67,0.30,29.11,328.07,151.92,0.00,650.49,0.30,107.04,0.30,0.30,0.00
1831.00,58.54,0.30,17.60,0.30,0.00,430.89,945.35,15.63,68.67,0.30,26.12,367.99,186.31,0.00,692.86,0.30,109.35,0.30,0.30,0.00
1861.00,61.50,0.30,17.60,0.30,0.00,422.01,1007.56,17.19,68.67,0.30,31.03,335.60,131.99,0.00,671.84,0.30,107.29,0.30,0.30,0.00
1891.50,52.86,0.30,17.60,0.30,0.00,417.27,1011.28,19.47,68.67,0.30,31.03,348.33,127.26,0.00,693.27,0.30,110.15,0.30,0.30,0.00
1921.50,64.25,0.30,17.60,0.30,0.00,463.03,1010.78,19.47,68.67,0.30,28.63,361.99,138.81,0.00,773.28,0.30,108.14,0.30,0.30,0.00
1951.50,49.93,0.30,17.60,0.30,0.00,531.65,1049.52,19.47,68.67,0.30,28.73,368.73,149.35,0.00,744.09,0.30,110.17,0.30,0.30,0.00
1981.50,29.25,0.30,17.60,0.30,0.00,550.73,999.90,13.86,68.67,0.30,32.23,342.51,119.85,0.00,630.42,0.30,110.66,0.30,0.30,0.00
2011.50,36.42,0.30,17.60,0.30,0.00,563.79,684.32,14.89,68.67,0.30,32.23,308.05,122.22,0.00,334.78,0.30,107.48,0.30,0.30,0.00
2041.50,30.37,0.30,17.60,0.30,0.00,397.90,488.26,14.73,68.67,0.30,26.37,253.30,112.00,0.00,122.32,0.30,110.98,0.30,0.30,0.00
2071.50,31.97,0.30,17.60,0.30,0.00,328.58,299.63,15.12,68.67,0.30,26.67,180.01,110.64,0.00,41.11,0.30,110.50,0.30,0.30,0.00
2101.50,49.74,0.30,17.60,0.30,0.00,266.88,167.80,15.12,68.67,0.30,26.31,115.21,110.26,0.00,0.30,0.30,107.48,0.30,0.30,0.00
2131.50,49.74,0.30,17.60,0.30,0.00,196.71,134.91,15.12,68.67,0.30,26.18,98.98,119.44,0.00,0.30,0.30,110.81,0.30,0.30,0.00
2161.50,49.74,0.30,17.60,0.30,0.00,164.66,97.84,15.12,68.67,0.30,27.28,43.03,132.52,0.00,0.30,0.30,113.34,0.30,0.30,0.00
