Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1342.50,-125.17,-77.71,-39.25,-27.43,-18.43,93.56,42.26,-6.42,68.02,103.30
1372.50,-126.56,-80.47,-41.08,-29.54,-20.30,89.50,40.41,-13.48,68.31,109.96
1399.50,-129.56,-82.11,-43.74,-30.14,-23.09,84.41,37.48,-13.78,65.56,109.92
1429.50,-125.13,-83.35,-44.76,-30.37,-24.22,84.81,38.14,3.69,61.56,102.50
1462.50,-123.09,-83.17,-45.38,-30.66,-23.71,80.32,36.95,4.96,62.88,106.95
1491.00,-119.76,-82.80,-43.51,-29.86,-22.48,82.89,37.72,4.85,68.54,104.78
1519.50,-124.99,-83.41,-43.70,-29.33,-23.81,87.45,38.00,6.73,65.86,107.83
1549.50,-125.25,-82.95,-43.07,-29.83,-24.27,86.47,37.82,2.86,65.27,106.06
1579.50,-122.54,-81.55,-43.15,-28.73,-23.14,88.43,38.25,10.11,64.27,104.99
1609.00,-123.31,-81.34,-43.48,-31.26,-23.35,87.99,36.01,11.79,61.23,101.55
1639.50,-121.52,-82.94,-43.93,-29.96,-23.38,89.44,37.18,11.79,63.19,104.45
1670.50,-123.76,-84.04,-45.32,-31.26,-24.26,85.02,35.19,7.40,60.78,103.54
1701.00,-125.89,-83.57,-45.88,-29.97,-24.41,86.40,37.22,10.56,62.14,97.04
1731.50,-134.37,-92.55,-49.04,-31.33,-23.77,98.00,42.00,22.69,69.02,107.38
1761.50,-145.37,-96.45,-51.89,-32.10,-23.45,91.50,51.66,46.72,80.87,118.26
1791.50,-151.26,-99.34,-52.56,-31.18,-24.73,86.34,51.23,30.97,86.67,119.39
1821.50,-149.61,-101.93,-54.11,-31.31,-23.40,82.94,52.11,27.04,82.78,124.16
1851.50,-150.04,-103.66,-55.53,-32.05,-26.34,76.86,54.47,26.20,82.77,128.49
1881.50,-148.91,-103.57,-53.69,-30.38,-25.43,74.33,54.14,27.17,83.71,127.47
1912.00,-148.38,-103.15,-54.09,-29.50,-23.35,75.29,55.00,26.73,82.32,129.81
1942.50,-150.05,-101.90,-51.96,-26.82,-21.23,73.90,55.76,34.27,83.97,130.05
1971.50,-145.56,-102.89,-52.13,-26.02,-20.22,72.99,57.49,24.93,85.78,133.13
2001.50,-149.54,-101.90,-51.77,-26.12,-19.33,71.38,58.25,18.19,86.12,128.15
2032.00,-148.96,-98.85,-48.62,-23.25,-14.93,73.26,58.83,29.22,87.04,122.46
2062.00,-148.79,-10.69,-44.31,-19.62,-11.60,75.94,63.14,38.17,89.95,136.52
2092.50,-146.87,-10.38,-40.47,-19.48,-10.12,8.37,66.44,2.99,80.66,13.88
