Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
1737.5,0.002077,0.001746,0.001049,0.000753,0.000166,0.001855,0.001524,0.000128,0.000769,0.000815,7.6e-05,9.2e-05,0.000248,0.0,5.9e-05,0.0,0.0,0.000252,0.000111,3e-06
1767.5,0.002063,0.001754,0.001051,0.000744,0.000166,0.001902,0.001487,0.000125,0.000815,0.00083,7.5e-05,0.000119,0.000272,0.0,5.9e-05,0.0,0.0,4.9e-05,0.000111,3e-06
1797.5,0.002059,0.001723,0.001043,0.000735,0.000165,0.001917,0.001521,0.000125,0.000781,0.000809,8.2e-05,0.000102,0.000304,0.0,5.9e-05,0.0,0.0,0.000115,0.000111,3e-06
1827.5,0.002065,0.001719,0.001069,0.000743,0.000168,0.001897,0.001485,0.000129,0.000781,0.000804,8e-05,0.000604,0.000595,0.0,5.9e-05,0.0,0.0,7.6e-05,0.000221,3e-06
1857.5,0.002068,0.001568,0.001067,0.000754,0.000165,0.001908,0.001495,0.000128,0.000804,0.000641,9.8e-05,0.000962,0.002176,0.0,0.001004,0.0,0.0,7.6e-05,0.000738,3e-06
1887.5,0.002054,0.000722,0.001062,0.000802,0.000162,0.001853,0.001492,0.000124,0.000804,0.000648,9.8e-05,0.000949,0.002342,0.0,0.001403,0.0,0.0,7.6e-05,0.000738,3e-06
1917.5,0.002076,0.00016,0.001075,0.000814,0.000161,0.001984,0.00138,0.000128,0.00086,0.000914,9.7e-05,0.000995,0.002536,0.0,0.001464,0.000101,0.0,0.000105,0.000738,3e-06
1947.5,0.002064,7.4e-05,0.001036,0.000813,0.000124,0.001857,0.001441,0.000128,0.000909,0.000991,9.8e-05,0.001072,0.00259,0.0,0.001728,8e-05,0.0,0.000164,0.000738,3e-06
1977.5,0.00205,7.4e-05,0.001108,0.000829,6e-05,0.002049,0.001686,0.000128,0.000955,0.001065,0.000102,0.001116,0.002887,0.0,0.001925,0.000146,0.0,0.000118,0.000738,3e-06
2007.5,0.002053,4.7e-05,0.001262,0.00087,4.3e-05,0.002284,0.001908,0.000132,0.001003,0.001121,0.000101,0.001181,0.002962,0.0,0.002133,0.000223,0.0,0.000118,0.000493,3e-06
2037.5,0.00204,4.2e-05,0.001412,0.000995,2.6e-05,0.002429,0.002059,0.000133,0.001003,0.001155,0.0001,0.001159,0.002997,2.1e-05,0.002241,0.000349,0.0,0.000155,0.000498,3e-06
2067.5,0.002008,5.4e-05,0.001477,0.001085,2.2e-05,0.00252,0.002159,9.6e-05,0.001062,0.001199,7e-05,0.001127,0.003,5.7e-05,0.00233,0.000514,1.9e-05,4.3e-05,0.000498,3e-06
2097.5,0.002021,5.4e-05,0.00158,0.001132,2.1e-05,0.002543,0.002214,5.4e-05,0.001086,0.001177,4.7e-05,0.001164,0.003012,9.5e-05,0.002386,0.000545,6.9e-05,0.000124,6.4e-05,3e-06
2127.5,0.002042,5.5e-05,0.001591,0.00119,2.2e-05,0.002629,0.002205,3.7e-05,0.001086,0.001128,3.5e-05,0.001127,0.002937,0.000115,0.00239,0.000568,0.000135,0.000104,6.4e-05,3e-06
2157.5,0.00202,4e-05,0.001608,0.001217,2.4e-05,0.002635,0.002215,3.1e-05,0.001086,0.001096,3.4e-05,0.001097,0.002882,0.00012,0.002368,0.000555,0.000176,4e-05,6.4e-05,4e-06
2187.5,0.002002,4.2e-05,0.001594,0.001197,2.5e-05,0.002577,0.002156,3.2e-05,0.001086,0.001088,3.1e-05,0.001047,0.002773,0.000102,0.002323,0.000522,0.000174,0.000192,0.000219,4e-06
2217.5,0.002025,3.9e-05,0.001549,0.001213,2.6e-05,0.00253,0.002097,3e-05,0.001086,0.001118,3.1e-05,0.001066,0.002674,8.3e-05,0.002285,0.000492,0.000158,0.000192,0.000219,4e-06
2247.5,0.002184,3.7e-05,0.001523,0.001177,3.2e-05,0.002481,0.002079,3.1e-05,0.001128,0.001126,3.5e-05,0.001045,0.002717,6.9e-05,0.002237,0.000432,0.000133,0.000192,0.000219,4e-06
2277.5,0.00231,5.5e-05,0.001487,0.001148,2.6e-05,0.002405,0.002059,3.4e-05,0.001128,0.001126,3.4e-05,0.001063,0.002731,6.1e-05,0.002249,0.000363,0.000116,7.5e-05,0.000219,4e-06
2307.0,0.002348,4.5e-05,0.001499,0.001154,2.5e-05,0.00248,0.002077,3.1e-05,0.001107,0.001115,3.5e-05,0.001073,0.002714,6.4e-05,0.002215,0.000354,0.00011,7.5e-05,0.000178,4e-06
2337.0,0.002438,4.4e-05,0.001498,0.001171,2.8e-05,0.002453,0.002044,3.5e-05,0.001107,0.001135,3.5e-05,0.001066,0.002651,6.4e-05,0.002265,0.000369,0.00011,0.0001,0.000178,4e-06
2366.5,0.002499,5.9e-05,0.001515,0.001144,2.7e-05,0.002398,0.002076,3.7e-05,0.001153,0.001161,3.3e-05,0.001071,0.002728,6.7e-05,0.00229,0.000385,0.000109,0.000199,0.000131,4e-06
2395.5,0.00255,4.4e-05,0.001524,0.001167,2.6e-05,0.002442,0.00205,3.1e-05,0.001153,0.001139,3.4e-05,0.001019,0.002648,6.6e-05,0.002264,0.000335,0.000105,0.000199,0.000131,3e-06
2426.5,0.002547,4.5e-05,0.001532,0.001168,3.1e-05,0.002514,0.00204,3.1e-05,0.001153,0.001102,3.5e-05,0.001023,0.002505,6.6e-05,0.002248,0.000345,0.000106,0.000199,0.000131,3e-06
2457.5,0.002568,6.6e-05,0.001557,0.001208,3.9e-05,0.002489,0.00209,3.4e-05,0.001104,0.000979,3.3e-05,0.000941,0.002198,6.9e-05,0.002107,0.00018,0.000115,0.000199,0.000131,3e-06
2487.5,0.002565,5.2e-05,0.001517,0.001186,2.8e-05,0.002487,0.00207,3.3e-05,0.001009,0.000836,3.2e-05,0.000895,0.00196,6e-05,0.001747,2.4e-05,0.000102,0.000199,8.6e-05,3e-06
