Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1465.5,28,33,39,47,52,53,49,28,32,36,49,50,60,61,63,28,33,42,53,59,64,66,68,27,29,34,42,57,67,73,75,34,31,67,91,517,73,81,74,9,21,27,35,43,33,48,45,6,7,8,7,7,11,14,8,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,8,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1495.5,28,32,39,47,49,51,47,28,32,36,46,48,57,61,63,28,33,41,55,62,65,67,69,27,28,35,43,58,68,73,75,33,31,63,95,520,75,74,58,9,21,27,35,43,33,46,39,6,7,8,7,7,11,13,8,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1525.5,28,32,37,44,49,51,47,28,32,36,45,48,57,61,63,28,33,43,53,60,63,65,66,27,28,35,43,56,67,74,75,34,32,66,98,519,70,70,63,9,21,27,35,43,33,45,35,6,7,8,7,7,11,13,8,6,5,5,5,5,5,8,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1555.0,28,32,39,44,49,51,47,28,32,36,47,49,56,61,61,28,33,41,53,62,64,67,69,26,28,35,43,58,68,73,75,34,35,65,97,520,72,75,63,9,21,27,35,43,33,45,32,6,7,8,7,7,11,11,8,6,5,5,5,5,5,6,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1585.5,28,32,37,44,48,49,47,28,32,35,48,51,59,62,63,28,34,43,55,62,64,67,69,27,30,37,48,63,75,82,83,34,33,68,100,530,94,92,91,9,21,29,37,44,35,48,38,6,7,8,7,7,11,11,8,6,5,5,5,5,5,6,11,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1616.5,28,32,36,43,48,49,46,28,32,38,50,53,63,66,68,26,32,40,54,69,77,81,83,25,30,43,64,83,94,103,105,33,33,62,102,545,123,133,135,9,21,29,39,47,42,72,62,6,7,8,7,9,11,29,57,6,5,5,5,5,5,6,16,6,6,5,5,5,5,7,5,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,3,2,2,2,2,0,0,0,0,0,0,0
1647.0,28,32,37,44,48,47,44,26,32,36,53,58,69,76,80,26,32,40,59,81,91,97,100,25,32,49,78,95,106,120,124,32,33,54,100,548,145,162,164,9,21,29,41,51,72,113,94,8,8,9,8,11,30,87,133,6,5,5,5,5,9,53,77,6,6,5,5,5,9,17,28,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,2,2,3,4,2,3,2,0,0,0,0,0,0,0
1677.0,28,32,37,44,47,47,44,26,30,34,57,64,77,85,89,24,32,41,62,87,99,105,109,25,34,59,85,102,114,131,137,32,33,52,95,540,145,168,178,9,21,31,42,58,111,143,121,8,8,9,8,16,66,116,156,6,5,5,6,9,22,103,122,6,6,5,5,8,24,37,67,5,5,5,5,5,5,7,7,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,3,2,4,4,4,4,4,3,4,2,3,4,3,3,2,0,0,0,0,0,0,0
1707.5,27,31,36,44,50,48,46,24,30,38,60,67,82,90,95,24,32,43,66,92,106,112,115,26,37,66,90,106,121,133,139,32,33,56,103,548,148,171,180,9,21,31,43,58,131,159,137,8,8,9,10,17,65,117,160,6,5,5,6,12,31,111,124,6,6,5,5,9,41,54,94,5,5,5,5,6,16,29,44,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,3,4,2,4,4,4,4,4,5,4,2,3,4,3,3,2,0,0,0,0,0,0,0
1738.5,25,31,36,45,53,53,48,26,32,44,68,74,88,96,101,27,34,48,72,96,106,110,113,26,33,56,83,101,114,123,130,31,33,60,104,545,145,165,172,9,21,29,40,55,121,166,148,8,8,9,10,17,41,99,152,6,5,5,6,11,24,88,114,6,6,5,7,11,31,49,86,5,5,5,5,6,18,43,61,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,4,4,2,4,4,4,4,4,5,4,2,3,4,3,3,2,0,0,0,0,0,0,0
1768.5,27,32,39,51,59,58,52,28,35,44,75,80,89,95,98,28,34,48,69,92,102,106,108,28,32,44,75,98,107,116,120,32,32,61,99,544,139,158,163,9,20,28,37,51,99,159,148,8,8,9,10,15,33,74,142,6,5,5,6,11,24,64,101,6,6,5,7,11,22,39,74,5,5,5,5,7,12,34,52,4,5,5,5,4,5,5,6,4,5,4,5,4,5,3,5,4,4,2,4,4,4,4,4,3,4,2,3,4,3,3,2,0,0,0,0,0,0,0
1798.5,29,34,43,57,65,64,56,28,35,44,72,77,87,91,93,28,34,47,68,89,97,101,103,28,31,45,74,93,101,107,111,32,32,62,95,537,129,148,153,9,20,27,35,47,79,146,150,8,8,9,10,13,30,60,126,6,5,5,6,11,21,48,86,6,6,5,7,11,18,27,61,5,5,5,5,7,10,24,38,4,5,5,5,4,5,5,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
1828.5,29,34,45,57,65,64,58,28,35,44,69,75,85,88,90,28,34,45,65,84,91,95,97,28,31,43,72,89,95,101,104,30,30,60,91,530,118,139,144,9,20,27,33,44,65,130,148,8,8,9,10,13,27,52,99,6,5,5,6,11,18,36,60,6,6,5,7,9,15,19,45,5,5,5,5,6,8,18,24,4,5,5,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
1858.5,29,36,45,57,65,65,58,28,35,43,66,72,81,84,86,28,34,43,62,80,86,89,91,28,29,40,69,85,90,95,99,30,30,61,90,529,108,127,133,9,18,27,33,41,56,115,143,8,8,9,8,12,25,48,79,6,5,5,6,10,16,27,38,6,6,5,7,9,13,16,30,5,5,5,5,6,8,13,15,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
1888.0,31,36,45,57,63,63,57,28,35,41,63,69,78,81,82,28,33,41,61,75,82,85,86,26,29,40,68,80,86,90,93,29,29,56,86,522,99,116,125,9,18,25,32,39,48,100,135,8,8,9,8,11,22,45,61,6,5,5,6,8,14,21,27,6,6,5,7,9,10,13,18,5,5,5,5,6,8,11,10,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
1918.0,31,36,45,56,62,61,57,28,33,40,60,65,74,77,77,26,31,39,57,70,76,78,79,24,26,36,59,70,75,78,80,27,27,48,66,507,80,99,104,9,18,25,31,36,42,84,124,8,8,9,8,9,19,38,41,6,5,5,6,8,11,16,20,6,6,5,7,7,10,10,12,5,5,5,5,6,8,10,10,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
1948.5,30,35,42,53,59,59,55,26,32,37,54,59,67,69,69,23,28,36,50,61,64,67,67,21,23,32,52,58,61,64,67,25,26,43,56,498,67,78,85,9,18,24,29,33,36,70,107,8,8,9,8,9,17,28,23,6,5,5,6,7,8,10,12,6,6,5,7,7,7,10,8,5,5,5,5,6,8,10,10,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
1978.5,28,33,39,50,56,56,53,24,29,34,48,51,58,59,59,20,25,31,45,52,56,58,57,21,22,29,44,50,54,56,58,25,24,43,54,497,60,66,73,9,18,24,29,33,31,57,86,8,8,9,8,9,16,22,13,6,5,5,6,7,8,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,8,8,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2008.5,26,31,37,45,50,51,49,22,27,30,43,46,51,52,53,20,24,32,42,48,51,52,52,21,22,27,41,51,53,56,57,25,24,46,61,500,55,61,64,9,18,24,31,35,31,49,68,8,8,9,8,9,16,20,9,6,5,5,6,7,8,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,8,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2038.5,24,28,35,41,45,46,45,22,25,30,43,43,48,49,50,22,25,34,43,48,51,53,54,21,22,28,38,49,54,57,58,25,24,45,61,499,54,60,61,9,20,25,32,35,31,45,55,8,8,8,8,9,14,19,9,6,5,5,6,7,6,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,8,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2068.5,24,28,33,38,42,43,42,22,25,31,43,43,48,49,50,22,25,34,42,48,51,51,52,21,23,28,37,48,53,55,56,25,24,44,61,499,56,62,63,9,20,25,32,37,31,43,46,8,8,8,8,8,14,17,9,6,5,5,6,7,6,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,8,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2098.5,24,28,33,38,42,43,42,22,25,30,40,43,48,49,50,20,24,32,42,48,50,51,53,21,21,27,38,49,53,55,57,25,24,43,61,501,55,60,59,9,20,25,32,37,31,43,40,8,8,8,8,8,14,17,9,6,5,5,6,7,6,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2128.5,24,26,31,37,40,41,40,22,25,30,40,43,48,49,50,22,26,33,42,48,49,52,54,22,23,30,38,48,53,56,57,25,24,45,63,499,58,66,64,9,20,25,32,37,31,40,37,8,8,8,8,8,14,16,8,6,5,5,6,7,6,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2158.5,24,26,31,37,40,40,39,22,25,30,40,43,48,49,50,22,26,32,42,48,50,52,53,20,23,28,39,48,54,58,60,25,24,44,61,500,62,72,71,9,20,27,34,39,31,40,36,8,8,8,8,8,13,16,8,6,5,5,6,7,6,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2188.5,24,26,31,37,40,42,39,22,25,30,41,43,48,50,51,22,24,30,43,49,52,53,53,20,21,26,38,46,52,54,56,26,24,43,62,500,56,64,60,9,20,25,32,37,29,39,34,8,7,8,8,8,13,14,8,6,5,5,6,7,6,8,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2218.5,24,26,31,37,42,42,39,22,25,28,39,42,48,49,50,19,22,28,38,42,45,46,47,16,17,21,26,34,38,41,41,22,22,35,40,482,38,40,35,9,17,21,27,32,25,34,28,8,7,8,7,8,11,14,8,6,5,5,6,7,6,6,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2248.5,23,25,30,35,40,42,39,18,21,23,31,34,39,41,42,15,18,20,24,27,30,32,34,14,17,19,21,25,27,29,29,20,20,30,33,478,28,28,21,9,14,17,27,28,21,29,24,8,7,8,7,8,11,13,8,6,5,5,6,7,6,6,8,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2278.5,20,22,26,28,34,38,37,18,21,23,23,25,28,30,29,16,18,20,22,25,27,28,29,14,15,18,20,24,24,26,26,20,20,25,29,474,26,26,19,9,13,15,20,24,19,25,21,7,7,6,7,8,10,13,8,6,5,5,6,7,6,6,6,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2308.5,20,19,22,22,26,32,32,15,17,17,20,21,23,24,25,14,15,16,19,20,20,22,23,12,15,18,19,22,24,26,26,18,18,25,29,476,25,20,17,9,13,15,17,24,17,25,19,7,7,6,7,8,10,11,8,6,5,5,6,7,6,6,6,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2336.5,16,19,20,21,22,26,27,15,15,17,19,21,23,24,25,14,15,17,19,22,23,24,25,14,15,16,18,23,25,26,27,17,18,25,25,197,20,18,14,9,11,13,16,21,15,21,17,7,7,6,7,8,10,11,8,6,5,5,6,7,6,6,6,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2366.5,16,18,19,18,20,22,24,15,15,15,17,18,20,22,23,12,14,16,17,19,20,21,21,13,15,18,19,22,22,23,23,17,17,25,27,133,22,23,21,8,11,13,16,21,15,21,17,7,7,6,7,8,10,11,8,6,5,5,6,7,6,6,6,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2396.5,15,16,19,19,20,21,24,15,15,15,19,20,22,22,24,14,15,15,18,21,22,23,25,11,12,16,18,20,22,24,24,17,17,22,23,14,20,18,15,8,11,13,15,18,14,19,16,7,7,6,7,8,10,11,8,6,5,5,6,7,6,6,6,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2426.5,15,16,17,18,20,21,22,13,14,15,16,18,20,21,21,12,13,15,17,18,20,20,21,12,14,18,19,21,23,25,26,15,17,22,26,18,20,18,19,8,11,12,15,18,14,18,15,7,7,6,7,6,9,11,8,6,5,5,6,7,6,6,6,6,6,5,7,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2457.0,14,15,17,17,18,21,22,13,14,15,18,20,21,22,23,12,14,15,17,19,19,20,23,11,12,15,16,17,18,19,20,15,15,23,22,15,20,20,16,8,10,13,15,18,14,18,15,7,7,6,7,6,9,10,8,6,5,5,5,7,6,6,6,6,6,5,5,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2485.5,14,15,17,17,19,21,20,13,12,13,16,17,19,21,23,13,14,15,18,19,23,24,24,11,12,17,18,21,23,26,26,15,15,20,23,19,23,23,21,8,10,12,15,17,12,16,15,7,7,6,7,6,9,10,8,6,5,5,5,7,6,6,6,6,6,5,5,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
2515.5,14,15,16,16,17,20,20,11,12,13,14,16,20,24,26,11,11,13,15,16,18,21,24,11,12,15,16,22,22,24,24,15,15,23,27,135,22,22,23,8,11,12,15,17,14,16,15,7,7,6,7,6,9,10,8,6,5,5,5,7,6,6,6,6,6,5,5,7,7,10,8,5,5,5,5,6,6,7,7,4,5,6,5,4,6,7,8,5,5,6,5,4,5,3,5,4,4,2,4,4,4,4,4,3,2,2,3,4,3,3,2,0,0,0,0,0,0,0
