Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1695.50,-39.47,35.08,46.52,53.55,70.07,98.34,33.78,36.79,33.77,28.16
1725.50,-38.89,39.03,49.81,55.87,73.42,101.60,35.44,38.32,33.75,31.84
1755.50,-38.96,39.09,52.04,60.05,75.88,105.51,36.95,41.66,37.12,32.89
1785.50,-40.09,38.49,51.06,58.90,74.86,103.76,37.84,42.16,38.69,31.26
1815.50,-41.63,38.44,52.53,55.91,71.90,101.00,37.03,42.05,36.53,30.82
1845.50,-43.28,38.07,51.74,56.93,71.38,102.17,35.51,40.44,35.98,29.37
1875.50,-45.41,34.42,44.94,47.62,68.88,99.49,32.96,37.99,33.15,26.40
1905.50,-48.77,34.11,44.10,48.04,66.26,96.24,31.86,35.30,30.90,29.76
1934.50,-47.76,31.77,42.86,47.23,63.58,93.55,30.57,34.31,30.33,29.74
1964.00,-50.64,31.48,40.96,44.68,61.45,92.22,29.26,33.54,31.03,25.94
1994.50,-50.33,30.08,41.58,45.18,61.52,91.08,27.19,32.12,27.84,25.43
2025.00,-46.38,31.46,42.06,47.59,62.04,93.43,29.34,32.36,29.06,26.38
2055.50,-49.24,32.07,43.61,47.14,59.79,90.86,29.40,32.33,27.94,22.79
2084.50,-50.38,31.09,41.29,44.79,61.33,93.11,27.92,31.93,28.59,22.19
2114.00,-49.92,30.26,40.75,45.15,63.83,96.79,26.89,30.98,28.10,18.67
2145.00,-49.10,33.88,42.96,47.60,68.56,106.99,26.60,30.90,27.35,22.35
2175.00,-44.48,34.60,44.45,49.06,70.10,106.16,31.10,34.45,31.78,27.17
2205.00,-50.76,31.62,40.79,47.71,61.96,87.51,34.88,38.02,35.10,35.34
2235.50,-70.69,23.28,34.49,50.28,61.02,77.52,51.38,56.39,59.26,59.78
2265.50,-99.37,11.32,30.33,46.99,64.31,78.78,59.02,66.32,72.47,81.69
2295.50,-110.88,3.89,26.11,40.24,58.57,70.98,57.38,66.57,73.28,81.80
2325.50,-115.80,1.28,22.20,36.85,54.94,66.01,54.77,64.71,69.86,80.74
2355.50,-116.30,-2.38,18.24,30.83,52.06,62.41,51.48,61.84,66.39,81.10
