Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1471.5,42,50,59,86,103,107,97,39,45,57,108,125,154,163,166,35,43,54,100,158,179,191,196,36,49,66,106,152,184,218,240,45,46,70,157,594,263,307,333,38,118,73,82,72,77,180,263,12,12,13,12,14,27,79,151,8,8,8,8,9,10,22,28,9,9,9,8,7,8,11,7,8,8,7,7,7,8,9,8,7,7,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,6,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,210,5,4,6,7
1502.0,42,50,59,84,101,105,99,39,45,55,109,122,154,163,165,35,43,54,99,158,176,187,192,36,46,68,110,154,185,216,233,44,47,71,159,595,263,300,329,38,120,74,82,73,79,186,264,12,12,13,12,15,27,82,178,8,8,8,8,9,10,27,48,9,9,9,8,7,8,11,7,8,8,7,7,7,8,9,8,7,7,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,6,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,215,5,4,6,7
1532.0,42,48,58,83,99,103,97,39,45,55,109,122,154,163,163,35,44,57,103,158,179,191,197,38,47,69,116,162,192,229,249,44,47,72,160,594,269,312,354,38,120,76,83,76,83,208,273,12,12,13,12,15,29,98,220,8,8,8,8,10,13,43,99,9,9,9,8,7,8,11,7,8,8,7,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,220,5,4,6,7
1561.5,40,48,61,84,97,101,96,39,47,58,112,123,157,165,169,37,46,58,107,162,183,197,202,38,50,70,118,165,200,236,256,46,47,72,168,598,277,327,357,38,120,76,83,76,88,229,283,12,12,13,12,17,31,114,237,8,8,8,8,10,16,57,131,9,9,9,8,7,8,11,8,8,8,7,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,222,5,4,6,7
1591.5,42,50,63,86,100,103,95,39,47,59,115,128,160,171,174,37,46,59,111,165,187,198,205,37,48,71,118,168,202,235,255,47,47,71,169,601,276,325,356,38,120,76,81,75,87,233,287,12,12,13,12,17,31,107,228,8,8,8,8,10,19,59,131,9,9,9,8,7,8,11,13,8,8,7,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,224,5,4,6,7
1621.5,42,51,63,87,102,106,98,39,47,59,115,128,160,171,174,37,46,60,111,165,188,199,205,37,49,70,117,164,199,230,252,47,48,75,172,601,279,324,352,39,120,76,80,72,85,228,287,12,12,13,12,17,31,98,225,8,8,8,8,10,19,56,123,9,9,9,8,7,8,11,10,8,8,7,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,225,5,4,6,7
1650.5,43,51,63,89,104,108,100,40,48,61,118,131,160,171,174,39,46,60,110,165,188,197,204,37,49,70,119,164,197,228,249,47,49,73,174,602,278,318,351,38,120,76,80,70,83,224,286,12,12,13,12,17,31,96,220,8,8,8,8,10,18,53,114,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,225,5,4,6,7
1680.5,43,52,65,89,105,110,101,40,48,61,118,131,160,171,172,37,46,58,110,165,188,198,203,37,49,70,118,164,197,232,252,46,48,74,168,600,274,315,344,38,121,76,80,70,81,218,287,12,12,13,12,15,31,93,216,8,8,8,8,10,16,53,110,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,227,5,4,6,7
1711.5,44,52,65,89,105,110,102,40,48,61,115,130,160,169,172,37,46,59,109,165,185,197,202,38,49,71,116,162,192,227,246,47,48,75,164,601,267,311,337,38,121,76,81,70,80,214,285,12,12,13,12,15,31,93,209,8,8,8,8,10,15,49,102,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,228,5,4,6,7
1742.0,44,52,64,90,105,110,102,40,48,61,114,130,160,169,170,37,46,59,109,162,184,194,201,39,50,73,117,162,195,225,244,47,48,74,163,595,270,313,336,38,121,77,83,72,80,208,281,12,12,13,12,15,31,93,213,8,8,8,8,10,15,44,104,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,228,5,4,6,7
1772.0,44,52,64,89,103,108,102,40,48,62,116,130,160,168,171,39,46,59,110,165,186,196,200,39,52,72,119,165,196,232,255,47,50,73,168,603,279,326,352,38,123,80,85,74,82,216,286,12,12,13,12,15,32,98,224,8,8,8,8,10,16,49,118,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,227,5,4,6,7
1801.5,44,52,64,89,104,108,102,41,48,61,116,130,162,171,174,39,47,60,111,164,185,197,203,38,50,74,119,163,189,219,235,48,50,75,162,592,256,292,312,39,124,80,86,73,83,219,284,14,12,13,12,15,32,95,223,8,8,8,8,10,16,54,129,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,227,5,4,6,7
1831.5,44,52,62,86,101,106,99,39,46,56,104,120,154,163,163,33,41,51,92,141,163,171,176,30,38,54,86,117,141,151,156,42,41,54,104,539,174,193,191,36,112,65,74,66,75,194,262,12,11,11,11,14,29,87,159,8,8,8,8,10,15,44,79,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,231,5,4,6,7
1862.0,41,49,57,76,93,100,97,31,37,43,82,95,132,139,140,24,30,34,56,83,112,122,129,21,25,32,46,60,79,95,101,35,30,33,47,491,84,107,107,31,87,43,53,50,57,148,215,11,11,10,11,12,25,67,66,8,8,8,8,10,13,23,34,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,237,5,4,6,7
1892.0,33,41,46,53,70,85,90,22,24,29,44,56,95,104,104,17,22,23,32,43,59,78,86,17,18,22,24,31,41,65,86,30,25,26,23,471,44,61,58,27,62,28,37,38,39,104,155,11,11,10,9,12,21,49,28,8,8,8,8,9,10,11,14,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,241,5,4,6,7
1921.5,25,32,34,34,41,65,75,18,19,21,27,36,68,77,74,14,18,18,22,28,36,54,63,15,15,17,17,21,24,39,53,27,22,21,17,471,32,41,30,23,48,20,27,30,29,76,110,11,9,10,9,12,18,40,16,8,8,8,8,9,10,11,14,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,245,5,4,6,7
1951.5,21,26,26,25,28,52,62,15,18,18,21,28,48,62,57,14,16,16,18,22,28,37,45,15,15,14,15,17,18,23,31,27,21,18,15,467,27,32,22,21,37,16,22,25,23,55,81,11,9,10,9,10,17,35,14,8,8,8,8,9,10,11,9,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,248,5,4,6,7
1981.5,18,22,23,21,23,42,52,15,16,16,17,22,34,45,43,13,14,16,16,19,22,27,30,14,13,14,13,15,16,19,24,24,20,17,15,467,24,27,19,20,30,13,19,22,18,41,60,11,9,10,9,10,16,33,14,8,8,8,8,9,10,8,9,9,9,9,8,7,8,11,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,10,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,248,5,4,6,7
2011.5,18,20,20,18,20,34,44,14,16,15,17,19,26,33,31,13,14,14,15,19,19,23,23,14,13,14,13,15,16,17,21,22,18,17,14,9,24,24,17,18,26,12,16,20,16,33,46,11,9,10,9,10,14,29,12,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,251,5,4,6,7
2041.5,16,19,19,17,17,26,37,14,15,15,15,18,22,26,23,13,14,14,15,17,18,20,21,14,13,13,13,13,15,17,20,22,18,15,14,10,21,21,17,18,22,12,15,19,14,28,37,9,9,10,9,10,14,27,12,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,253,5,4,6,7
2071.5,16,17,17,17,17,21,31,14,15,15,15,18,19,23,20,13,13,13,15,17,18,19,21,14,12,13,13,13,15,16,18,21,17,15,14,12,21,19,15,17,20,12,14,17,13,24,29,9,9,10,9,10,14,26,12,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,257,5,4,6,7
2102.0,14,15,17,15,17,19,25,13,13,13,15,16,19,20,20,11,13,13,13,16,16,19,19,12,12,13,13,13,15,16,18,21,17,15,14,12,19,19,15,15,19,11,14,16,13,21,25,9,9,9,9,10,13,24,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,262,5,4,6,7
2132.5,14,15,16,15,15,19,22,13,13,13,13,16,18,20,19,11,13,13,13,16,16,19,19,12,12,13,12,13,13,16,18,19,17,14,12,13,19,19,15,15,17,11,14,16,13,19,22,9,9,9,9,10,13,23,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,268,5,4,6,7
2162.0,14,14,16,14,15,17,20,13,13,13,13,16,18,19,19,11,13,13,13,16,16,17,18,12,12,13,12,13,13,16,18,19,15,14,12,13,18,18,15,15,17,11,12,14,13,17,20,9,9,9,9,10,13,21,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,272,5,4,6,7
2192.0,14,14,16,14,15,17,20,13,13,13,13,16,16,19,19,11,13,13,13,16,15,17,18,12,12,13,12,13,13,16,18,19,15,14,12,13,18,18,15,15,16,11,12,14,12,16,18,9,9,9,9,10,13,21,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,272,5,4,6,7
2222.5,13,14,16,14,15,17,19,13,13,13,13,15,16,17,19,11,13,13,13,14,15,17,18,12,12,13,12,13,13,14,18,18,15,14,12,13,18,18,15,14,16,11,12,14,12,16,17,9,9,9,9,10,13,20,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,277,5,4,6,7
2252.0,13,14,14,14,15,17,19,13,13,13,13,15,16,17,19,11,12,11,12,14,15,16,18,12,12,13,12,12,13,14,16,18,15,14,12,13,16,16,13,14,14,11,12,14,12,15,17,9,9,9,9,10,13,18,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,282,5,4,6,7
2282.0,13,14,14,14,14,17,19,13,13,13,13,15,15,17,17,11,12,11,12,14,15,16,16,12,12,13,12,12,13,14,15,18,15,14,12,13,16,16,13,14,14,11,12,14,12,15,15,9,9,9,9,10,11,18,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,287,5,4,6,7
2312.5,13,13,14,14,14,16,17,13,13,13,13,15,15,16,17,11,12,11,12,14,15,16,16,12,12,11,12,12,13,13,15,18,15,12,12,13,15,15,13,14,14,11,11,13,12,15,15,9,9,9,9,10,11,18,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,290,5,4,6,7
2342.0,13,13,14,13,14,16,17,13,12,12,13,14,15,16,17,11,12,11,12,14,15,16,16,12,12,11,12,12,12,13,15,16,15,12,12,15,15,15,13,14,14,11,11,13,12,15,14,9,9,9,9,10,11,17,11,8,8,8,8,9,10,8,9,9,9,9,8,7,8,10,10,8,8,8,7,7,8,9,8,7,8,8,7,7,8,8,8,7,8,8,7,7,7,7,7,6,6,7,6,6,6,7,7,5,5,5,5,6,6,6,6,4,4,293,5,4,6,7
