Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
871.00,224.13,661.78,71.84,432.58,56.28,314.21,2668.50,151.96,68.67,1574.24,173.21,180.36,1783.12,111.88,40.44,45.78,142.96,93.28,386.79,2.50
901.00,265.72,676.53,65.96,409.41,55.65,257.37,2624.86,139.56,52.49,1566.06,162.26,195.62,1849.36,125.37,40.44,45.78,127.02,93.28,394.70,2.50
931.00,251.91,679.25,52.80,417.49,57.02,192.94,2602.12,135.40,35.71,1470.93,153.44,177.92,1885.00,118.53,34.18,45.78,131.00,93.28,379.95,2.50
960.50,243.35,666.91,63.17,461.22,57.93,158.66,2585.08,127.59,35.71,1458.28,141.15,199.77,1933.32,123.48,34.18,45.78,135.81,93.28,401.66,2.50
990.00,348.57,700.78,53.46,460.35,52.96,335.82,2620.34,135.36,35.71,1537.24,129.55,183.78,1940.23,122.50,34.18,45.78,125.31,93.28,408.43,2.50
1020.00,438.81,694.79,38.89,445.61,48.09,345.16,2689.27,143.35,77.21,1496.48,124.67,162.05,1909.78,110.07,34.18,45.78,120.24,93.28,422.98,2.50
1050.00,339.67,680.16,38.89,443.52,48.13,367.13,2696.57,138.92,30.82,1528.08,130.10,168.61,1849.36,99.06,34.18,45.78,120.24,93.28,399.28,2.50
1080.50,316.52,709.83,38.89,426.70,47.14,270.25,2694.35,141.87,58.75,1499.96,133.00,133.36,1834.53,94.18,34.18,45.78,116.03,93.28,392.08,2.50
1110.50,359.50,719.61,120.85,419.97,53.81,327.37,2705.22,149.72,58.75,1553.11,133.00,144.96,1756.98,85.39,34.18,45.78,110.48,59.60,362.25,2.50
1140.00,346.56,755.54,167.73,500.47,52.85,234.73,2849.93,159.92,58.75,1624.96,145.84,174.87,1744.61,84.01,22.58,45.78,99.79,59.60,363.93,2.50
1170.50,374.40,741.59,115.13,503.04,55.37,177.26,2992.03,166.04,58.75,1581.89,145.63,204.78,1587.45,78.92,22.58,45.78,96.86,59.60,374.23,2.50
1201.00,350.37,815.48,102.03,524.98,59.22,209.93,2843.91,140.72,83.92,1487.67,158.45,144.72,1497.32,67.69,22.58,45.78,90.69,59.60,350.04,2.50
1230.50,289.90,834.22,128.62,569.40,64.43,284.92,2834.11,135.74,83.92,1427.59,169.13,143.86,1382.28,64.76,22.58,45.78,87.10,59.60,357.06,2.50
1260.50,227.46,826.81,142.40,569.28,62.88,385.34,2850.08,126.89,83.92,1462.78,146.67,168.00,1378.96,64.76,22.58,45.78,87.42,59.60,308.67,2.50
1290.00,352.18,877.25,195.80,603.17,54.67,273.00,2834.59,131.35,83.92,1466.88,131.65,144.96,1375.88,61.83,22.58,45.78,87.42,59.60,179.05,2.50
1320.00,387.88,889.22,153.51,552.82,53.05,256.96,2822.57,129.76,124.82,1435.77,123.65,151.57,1323.90,56.09,22.58,45.78,80.26,59.60,48.52,2.50
1350.50,402.19,923.31,169.13,533.76,54.07,174.77,3137.04,174.64,124.82,1908.76,123.65,160.52,1183.12,47.18,22.58,45.78,76.32,59.60,48.52,2.50
1380.50,611.36,932.65,332.80,577.75,67.75,178.14,3629.99,272.10,124.82,2541.80,127.60,134.89,1040.69,47.18,22.58,45.78,60.73,59.60,723.28,2.50
1410.50,704.05,941.04,827.48,716.26,114.58,274.89,3361.26,333.44,179.14,2126.06,139.43,152.89,925.50,35.46,22.58,45.78,46.94,59.60,723.28,2.50
1440.50,1141.37,929.15,1337.77,1300.20,215.12,577.23,3204.19,324.71,179.14,2082.41,185.64,279.85,549.12,26.67,47.00,45.78,46.94,59.60,723.28,2.50
1470.50,1630.02,659.27,1639.81,1293.35,168.92,1340.39,2939.58,284.77,219.42,1914.64,213.49,274.51,382.19,26.67,47.57,45.78,51.62,59.60,723.28,2.50
1500.50,1860.83,223.13,1704.37,1257.52,154.67,1872.28,2897.97,278.63,328.07,1844.38,205.26,329.09,370.04,26.67,112.14,45.78,49.57,166.59,723.28,2.50
1530.50,1904.29,39.27,1823.51,1181.31,131.71,2136.52,2905.20,279.81,477.24,1866.13,208.10,487.37,383.94,26.67,366.52,45.78,49.93,262.67,723.28,2.50
1560.50,1974.78,39.27,1865.61,1144.58,135.42,2228.12,2922.15,270.02,627.15,1849.31,195.44,639.35,360.15,26.67,826.06,45.78,52.92,436.99,723.28,2.50
1590.50,2014.77,39.27,1855.50,1113.09,137.96,2342.31,2929.76,270.39,698.56,1934.81,195.62,744.03,388.56,26.67,1147.78,45.78,50.31,705.77,723.28,2.50
1620.50,2018.46,39.27,1857.55,1108.02,105.42,2378.51,2856.79,236.50,748.00,1624.24,191.59,841.26,345.59,26.67,1297.63,45.78,50.31,827.71,723.28,2.50
1650.50,1946.95,39.27,1851.53,1052.53,92.86,2433.67,2110.85,146.85,748.00,1024.98,190.79,851.15,355.62,26.67,1424.09,45.78,50.31,939.08,723.28,2.50
1680.50,1871.62,39.27,1835.05,1062.79,86.14,2270.19,1658.74,87.34,748.00,830.72,172.04,833.29,336.00,26.67,1413.18,45.78,50.31,815.63,723.28,2.50
1710.50,1800.26,39.27,1765.42,1032.18,77.78,1953.55,1407.94,68.39,718.50,641.88,106.20,809.89,349.55,20.81,1414.88,45.78,50.31,925.24,723.28,2.50
1740.50,1692.77,39.27,1656.82,977.12,59.84,1646.12,1145.91,56.34,625.62,538.28,54.81,809.03,358.53,26.67,1411.09,45.78,51.91,942.00,723.28,2.50
1770.00,1600.62,39.27,1537.19,905.78,44.16,1450.45,989.03,52.47,561.23,475.78,50.26,717.48,344.68,26.67,1288.17,45.78,54.87,775.11,723.28,2.50
1800.00,1479.38,39.27,1436.00,691.72,32.65,1263.70,827.57,62.49,503.45,344.75,40.55,618.91,368.89,23.80,1069.71,45.78,50.60,629.79,723.28,2.50
1830.50,1338.95,39.27,1334.93,510.10,21.24,1145.06,663.88,64.69,470.28,301.21,36.84,533.15,396.20,23.68,861.91,45.78,50.60,573.48,723.28,2.50
1860.50,1200.74,39.27,1212.22,411.02,13.34,1077.70,673.67,79.00,423.90,242.95,28.50,486.15,346.43,23.68,701.07,45.78,52.80,243.56,723.28,2.50
1890.50,1047.02,39.27,1098.57,286.72,8.57,1045.46,662.37,59.75,375.68,148.62,27.08,438.30,358.10,23.68,542.47,45.78,51.58,100.40,723.28,2.50
1920.50,904.81,39.27,1020.89,228.75,6.21,1025.39,504.26,61.50,375.68,188.54,26.55,399.66,359.47,23.74,413.47,45.78,49.99,62.87,723.28,2.50
1950.50,792.95,39.27,851.35,85.19,3.77,966.45,464.55,48.77,350.04,198.11,19.76,360.21,379.22,20.69,380.04,45.78,47.67,79.35,723.28,2.50
1980.50,699.45,39.27,673.15,38.99,2.59,927.00,525.87,44.41,339.26,249.33,20.05,356.15,351.98,20.69,308.16,45.78,49.93,79.35,723.28,2.50
2010.50,587.09,39.27,552.68,22.28,4.99,923.12,667.43,36.15,339.26,477.73,21.63,323.39,374.03,20.69,282.65,45.78,49.93,79.35,723.28,2.50
2040.50,495.64,22.89,464.90,22.28,4.51,894.53,646.62,28.32,339.26,291.81,27.71,339.97,358.59,20.69,225.05,45.78,49.90,79.35,723.28,2.50
2070.50,398.16,25.63,296.94,36.16,4.13,814.67,692.45,26.21,339.26,299.84,27.71,307.32,369.57,23.74,174.08,45.78,50.92,79.35,723.28,2.50
2100.50,306.65,25.63,166.41,26.55,5.71,631.23,541.39,27.41,278.02,376.01,30.70,295.41,357.53,23.74,156.16,90.18,49.93,79.35,723.28,2.50
2130.50,180.01,25.63,111.22,41.91,5.01,451.46,510.65,23.47,229.80,382.25,23.62,303.04,362.10,26.55,54.02,90.18,49.93,86.98,723.28,2.50
