Time,214-CO-J3,214-CO-F2,209-CO-H2,209-CO-F2,209-CO-C2,207-CO-H2,207-CO-F2,207-CO-C2,307-CO-H2,307-CO-F2,307-CO-C2,302-CO-H2,302-CO-F2,302-CO-C2,301-CO-H2,301-CO-F2,301-CO-C2,202-CO-J3,202-CO-F2,202-CO-C2
1860.5,0.0,6.4e-05,0.00078,3.4e-05,0.0,2.2e-05,0.000177,1e-05,0.000608,6e-05,9e-06,0.000244,0.001451,3e-06,0.001576,0.000455,4.3e-05,0.000143,0.001368,5.5e-05
1890.5,0.0,6.4e-05,0.000774,5.7e-05,0.0,2.2e-05,0.000173,1e-05,0.000685,0.00025,9e-06,0.000299,0.001355,3e-06,0.00172,0.000515,3.7e-05,0.000134,0.001399,5.5e-05
1920.5,0.0,6.4e-05,0.000781,4.2e-05,0.0,2.2e-05,0.000299,1e-05,0.000769,0.000258,9e-06,0.000372,0.001298,3e-06,0.001947,0.000542,3.3e-05,0.000166,0.00151,5.5e-05
1950.5,0.0,6.4e-05,0.000779,6.5e-05,0.0,2.2e-05,0.000412,1e-05,0.000769,0.000109,9e-06,0.000305,0.001195,3e-06,0.001873,0.000444,3.5e-05,0.000105,0.00165,5.5e-05
1980.5,0.0,6.4e-05,0.000775,4.4e-05,0.0,2.2e-05,0.000328,1e-05,0.000771,0.000106,9e-06,0.000222,0.001004,3e-06,0.001717,0.000401,3.2e-05,0.000105,0.001472,3.7e-05
2010.5,0.0,6.4e-05,0.000814,8e-05,0.0,2.2e-05,0.000386,1e-05,0.000723,6.2e-05,9e-06,0.000163,0.00069,3e-06,0.00163,0.000368,3e-05,0.000123,0.001338,3.3e-05
2040.5,0.0,6.4e-05,0.000784,7.3e-05,0.0,2.2e-05,0.000322,1e-05,0.000683,6.4e-05,9e-06,7.1e-05,0.000529,3e-06,0.001538,0.000345,3e-05,0.000118,0.001137,2.7e-05
2070.5,0.0,6.4e-05,0.000795,5.9e-05,0.0,2.2e-05,0.000225,1e-05,0.00061,4.7e-05,9e-06,3.8e-05,0.00037,3e-06,0.00134,0.000314,1.9e-05,0.000123,0.000822,2.7e-05
2100.5,0.0,6.4e-05,0.000807,7.2e-05,0.0,2.2e-05,0.000208,1e-05,0.000556,3e-05,9e-06,3.8e-05,0.000251,3e-06,0.001326,0.000342,1.5e-05,0.000132,0.000521,1.9e-05
2130.5,0.0,6.4e-05,0.000789,4.5e-05,0.0,2.2e-05,0.000194,1e-05,0.000512,3e-05,9e-06,3.8e-05,9.8e-05,3e-06,0.001286,0.000335,9e-06,9.9e-05,0.000478,1.9e-05
2160.5,0.0,6.4e-05,0.000816,6.8e-05,0.0,2.2e-05,0.000202,1e-05,0.000468,3e-05,9e-06,3.8e-05,4.1e-05,3e-06,0.001033,0.000323,1e-05,6.2e-05,0.000374,1.2e-05
2190.5,0.0,6.4e-05,0.000796,4.6e-05,0.0,0.00045,0.000212,1e-05,0.000415,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.000747,0.00033,1e-05,6.2e-05,0.000304,1.3e-05
2220.5,0.0,6.4e-05,0.00078,4.6e-05,0.0,0.000966,0.000223,1e-05,0.000415,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.000708,0.000368,3e-06,6.2e-05,0.000203,1.3e-05
2250.5,0.0,6.4e-05,0.000795,5.4e-05,0.0,0.001021,0.000171,1e-05,0.000363,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.000732,0.000349,3e-06,6.2e-05,0.000139,1.3e-05
2280.5,0.0,6.4e-05,0.000795,6.1e-05,0.0,0.001034,0.000178,1e-05,0.000322,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.000686,0.000345,3e-06,6.2e-05,0.000159,1.5e-05
2310.5,0.0,6.4e-05,0.000789,4.6e-05,0.0,0.00085,0.000185,1e-05,0.000322,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.000712,0.000339,3e-06,6.2e-05,0.000138,1.1e-05
2340.5,0.0,6.4e-05,0.000796,5.7e-05,0.0,0.000511,0.000219,1e-05,0.00028,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.00066,0.000356,4e-06,6.2e-05,0.000157,1.3e-05
2370.5,0.0,6.4e-05,0.000793,6.7e-05,0.0,0.000206,0.000173,1e-05,0.00028,3e-05,9e-06,3.8e-05,5.6e-05,3e-06,0.000686,0.000333,3e-06,6.2e-05,0.000186,1.1e-05
