Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1459.0,42,50,64,90,106,110,102,40,46,58,102,110,139,151,157,37,43,51,82,140,162,173,177,35,44,67,97,135,160,182,205,47,49,73,142,195,234,264,291,41,122,84,98,87,68,112,125,14,14,15,14,15,25,30,14,12,11,10,10,10,11,10,10,10,10,10,10,10,10,15,9,11,10,9,10,9,10,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,75,6,8,5,8
1489.0,44,50,64,90,106,110,102,40,46,58,101,106,134,146,152,37,41,50,77,133,156,167,171,35,43,67,97,126,152,175,197,49,49,73,137,185,225,256,276,42,122,84,98,87,68,106,126,14,14,14,14,15,25,30,14,10,11,10,10,10,11,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,10,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,75,6,8,5,8
1519.5,44,50,64,87,103,107,100,40,46,55,98,103,129,144,151,35,39,50,78,132,154,164,168,33,42,63,97,127,149,172,192,47,48,72,136,188,228,256,274,42,124,84,98,87,68,103,126,14,14,14,14,15,25,28,14,10,11,10,10,10,11,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,10,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,77,6,8,5,8
1549.5,44,50,63,86,101,107,100,40,46,55,98,103,131,143,151,35,39,49,79,134,154,165,168,35,42,66,98,129,152,176,192,48,48,67,132,192,233,258,285,42,122,83,98,86,68,103,124,14,14,14,14,13,25,28,14,10,11,10,10,10,10,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,10,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,82,6,8,5,8
1579.5,42,50,63,86,101,107,100,40,46,55,99,103,131,146,152,37,41,49,77,135,159,169,174,34,44,65,99,132,156,184,206,49,49,68,139,198,239,272,303,43,122,83,98,87,68,104,125,14,14,14,14,13,25,27,14,10,11,10,10,10,10,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,10,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,87,6,8,5,8
1609.5,42,50,64,87,101,106,100,40,46,55,101,103,134,149,154,37,41,51,77,135,159,170,174,34,43,65,95,129,154,178,200,48,49,73,137,189,231,265,289,43,123,84,98,89,68,101,125,14,14,14,14,13,25,27,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,10,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,106,6,8,5,8
1639.5,44,50,63,86,102,106,100,40,46,57,98,102,132,144,151,37,41,49,76,132,154,166,171,36,43,65,97,127,151,177,197,49,49,73,136,188,230,257,286,43,123,84,98,89,68,103,126,14,14,14,14,13,25,25,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,9,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,123,6,8,5,8
1669.5,44,50,63,86,102,106,99,40,46,57,98,104,133,148,153,37,41,53,81,136,160,171,176,36,43,69,99,134,159,186,206,49,48,72,134,190,235,268,296,43,123,84,98,87,68,105,126,14,14,14,14,13,25,25,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,9,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,137,6,8,5,8
1699.5,44,50,63,88,104,106,99,40,46,57,100,108,136,149,154,35,41,51,83,138,162,173,177,34,43,66,101,136,160,187,207,49,48,75,139,200,238,268,296,43,123,84,100,87,68,108,125,14,14,14,14,13,25,24,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,15,9,9,10,9,10,9,9,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,150,6,8,5,8
1729.5,44,50,61,88,104,109,100,40,46,57,102,110,139,153,157,37,41,52,86,143,166,175,180,36,45,70,102,141,166,190,213,49,48,77,145,199,242,281,306,43,124,86,100,89,68,112,123,14,14,14,14,13,25,24,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,10,9,10,9,9,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,174,6,8,5,8
1760.0,44,50,64,91,107,111,102,40,46,58,104,114,143,157,163,38,43,53,88,155,174,184,187,36,47,71,106,145,173,205,232,51,51,72,140,212,258,299,329,43,127,90,103,92,69,121,125,14,14,14,14,13,25,24,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,10,9,10,9,9,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,201,6,8,5,8
1790.0,44,52,65,93,110,114,104,42,48,61,107,118,149,163,171,38,43,55,93,154,175,188,192,37,45,73,108,146,168,203,224,54,54,82,147,197,242,286,313,44,131,93,108,94,72,122,124,14,14,14,14,13,25,24,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,10,9,10,9,9,10,11,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,222,6,8,5,8
1819.5,44,52,63,92,112,117,106,40,48,57,99,110,138,152,157,35,40,48,79,125,148,160,166,32,40,60,82,107,131,149,166,50,50,68,111,141,184,210,220,43,124,84,100,90,67,111,115,14,13,14,12,13,23,23,12,10,11,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,10,9,10,9,9,10,9,9,10,10,10,9,10,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,240,6,8,5,8
1849.5,44,50,59,84,102,110,104,35,42,48,77,87,112,124,128,29,33,38,55,79,99,110,116,24,29,38,48,60,74,75,78,43,41,47,67,71,98,110,92,39,101,62,77,72,54,89,94,13,13,13,11,12,21,21,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,10,9,10,9,9,10,9,9,10,10,10,9,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,262,6,8,5,8
1879.5,37,44,49,61,81,96,95,28,31,35,44,57,73,85,85,22,26,27,35,43,51,55,58,20,22,27,28,33,36,37,36,36,32,34,39,32,49,54,36,33,74,41,54,54,40,67,70,13,11,11,11,11,19,20,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,10,9,10,9,9,10,9,9,9,10,10,9,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,291,6,8,5,8
1909.5,29,35,36,38,47,66,77,22,24,25,26,34,42,48,43,18,21,20,23,27,30,33,33,19,19,20,20,22,23,24,25,33,27,25,24,21,33,36,23,29,54,27,38,42,30,51,52,11,11,11,11,11,16,18,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,315,6,8,5,8
1939.5,23,28,28,27,27,41,56,18,19,20,21,26,29,33,29,15,18,17,19,22,25,26,25,17,16,16,15,17,19,21,23,30,24,21,17,16,28,29,20,26,41,20,29,34,24,40,40,11,11,11,10,11,16,18,11,10,10,10,10,10,10,10,10,10,10,10,10,9,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,323,6,8,5,8
1969.5,19,23,24,22,22,30,42,16,19,18,19,22,25,28,24,14,16,16,18,20,22,23,23,17,15,15,15,16,17,19,21,27,22,20,17,15,25,26,18,24,33,17,23,28,20,34,33,11,11,11,10,11,15,17,11,10,10,10,10,9,10,10,10,10,10,10,10,9,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,317,6,8,5,8
1998.5,19,20,21,19,20,24,33,16,16,16,17,20,23,26,22,14,16,16,16,20,22,22,23,15,15,15,15,16,17,17,19,26,22,20,15,15,23,23,18,21,28,16,19,25,17,29,28,11,11,11,10,11,15,17,11,10,10,10,10,9,10,10,10,10,10,10,10,9,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,320,6,8,5,8
2028.0,17,19,19,17,18,22,28,16,16,16,17,20,21,24,22,14,15,15,16,18,20,20,22,15,15,15,14,16,17,17,17,24,20,18,15,15,21,21,16,20,24,14,17,22,15,25,23,11,10,11,10,11,14,15,11,10,10,10,10,9,10,9,10,10,10,10,10,9,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,313,6,8,5,8
2059.0,17,17,19,17,18,20,25,16,15,16,17,18,20,22,22,14,15,15,15,18,18,20,20,15,13,15,14,16,15,16,17,24,18,17,15,13,20,19,16,18,21,13,16,20,15,22,20,11,10,10,10,11,14,15,11,10,10,10,9,9,10,9,10,10,10,10,10,9,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,293,6,8,5,8
2089.5,17,17,18,17,17,20,23,15,15,16,17,18,20,22,20,12,15,15,15,17,18,19,20,14,13,15,14,14,15,16,17,23,18,17,13,13,20,19,16,18,20,13,16,18,14,20,19,11,10,10,10,11,14,15,11,10,10,10,9,9,10,9,10,10,10,10,10,9,10,14,9,9,9,9,10,9,9,10,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,275,6,8,5,8
2119.5,15,16,18,16,17,19,22,15,15,15,16,18,20,20,20,12,13,15,15,17,18,19,19,14,13,14,14,14,15,16,17,21,18,17,13,13,20,19,16,17,19,13,14,18,14,19,18,11,10,10,10,11,14,15,11,10,10,10,9,9,10,9,10,10,10,10,10,9,10,12,9,9,9,9,10,9,9,9,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,275,6,8,5,8
2149.5,15,16,18,16,17,19,22,15,15,15,16,17,18,20,20,12,13,13,15,17,17,19,19,14,13,14,14,14,15,15,17,21,17,15,13,13,18,18,16,17,19,13,14,17,14,17,16,11,10,10,10,11,14,15,11,10,10,10,9,9,10,9,10,10,10,10,10,9,10,12,9,9,9,9,10,9,9,9,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,302,6,8,5,8
2179.5,15,16,16,16,17,19,20,15,13,15,16,17,18,20,18,12,13,13,15,17,17,17,19,14,13,14,14,14,15,15,16,21,17,15,13,13,18,18,15,17,17,12,14,17,12,17,16,11,10,10,10,11,14,14,11,10,10,10,9,9,10,9,10,10,10,10,10,9,10,12,9,9,9,9,10,9,9,9,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,334,6,8,5,8
2209.5,15,16,16,16,16,17,20,15,13,15,16,17,18,19,18,12,13,13,15,17,17,17,19,14,13,14,14,14,14,15,16,21,17,15,13,13,16,18,15,16,17,12,13,15,12,16,15,11,10,10,10,11,12,14,11,10,10,10,9,9,10,9,10,10,10,10,10,9,10,12,9,9,9,9,10,9,9,9,9,9,9,10,10,8,9,10,9,8,9,9,8,9,7,7,8,6,6,7,6,7,6,8,7,7,8,8,8,7,7,6,6,6,5,361,6,8,5,8
