Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1257.50,92.35,90.86,44.23,102.68,102.28,118.32,71.37,73.26,67.51,92.54
1287.50,73.18,92.03,44.71,101.13,101.64,121.46,70.93,73.56,69.91,89.23
1317.50,63.83,91.51,44.83,101.87,102.71,125.82,70.20,78.05,70.90,86.53
1347.50,62.90,91.56,36.83,101.56,101.87,123.80,72.43,73.23,70.20,85.79
1377.50,60.76,90.39,42.26,102.24,101.41,128.23,70.99,75.21,70.50,89.24
1407.50,61.26,91.90,41.58,102.59,102.74,128.61,71.06,75.94,69.91,85.99
1437.50,66.06,93.67,53.63,108.49,105.52,132.12,73.08,80.53,75.82,91.20
1467.50,68.41,97.86,58.59,110.49,109.07,140.53,74.41,87.26,78.55,95.05
1497.50,66.61,100.52,56.20,109.82,108.89,143.21,74.96,87.57,77.32,95.69
1527.50,65.49,99.45,26.74,113.44,106.49,138.03,74.42,82.75,77.32,95.71
1556.00,62.08,95.05,33.78,109.57,104.68,134.14,72.67,83.75,73.05,92.71
1586.00,61.45,96.87,33.92,108.90,105.24,133.30,71.92,86.75,72.83,92.62
1617.50,63.00,98.45,36.57,111.01,107.07,143.72,72.65,83.15,76.61,96.80
1647.50,70.01,99.50,37.34,110.36,107.12,140.45,72.89,84.11,77.94,97.90
1677.50,88.28,89.49,20.38,101.61,97.97,127.36,65.88,72.26,64.06,136.94
1707.50,33.26,43.28,-44.30,55.53,52.61,48.15,24.38,15.92,14.18,331.22
1737.50,-34.10,-6.61,-95.24,-3.01,-3.95,-8.20,-33.42,-34.26,-29.13,323.61
1767.50,-63.17,-44.05,4.37,-22.63,-24.21,-35.91,-46.46,-58.83,-51.23,306.82
1797.50,-70.64,-44.28,1.95,-32.48,-30.07,-46.09,-53.88,-61.16,-55.91,309.51
1827.50,-68.94,-44.33,6.04,-32.57,-30.05,-46.06,-58.67,-62.55,-52.70,295.03
1857.50,-67.84,-50.72,3.41,-34.04,-31.05,-45.92,-64.20,-61.10,-50.23,297.40
1887.50,-67.44,-49.09,-13.34,-36.65,-32.59,-46.43,-64.49,-58.13,-50.54,303.34
1917.50,-69.17,-50.31,-22.51,-39.31,-33.43,-46.84,-63.03,-62.36,-51.80,285.90
1947.50,-66.12,-50.91,-25.93,-37.68,-34.09,-47.21,-62.06,-60.19,-51.88,296.82
1977.50,-63.56,-49.37,-21.31,-36.09,-31.55,-46.24,-65.98,-60.02,-52.05,298.75
2007.50,-61.99,-47.80,27.20,-33.50,-29.00,-44.73,-59.37,-60.37,-51.57,298.89
2037.50,-59.62,-47.38,21.15,-33.63,-28.60,-44.52,-62.01,-59.90,-51.09,285.93
2067.50,-71.45,-54.04,11.74,-43.21,-36.34,-50.49,-70.71,-71.45,-59.64,295.91
2097.50,-75.55,-59.65,3.23,-44.76,-40.57,-54.36,-85.06,-77.74,-65.14,297.30
2127.50,-76.11,-57.68,1.44,-45.28,-42.83,-53.04,-85.90,-76.16,-64.09,314.52
2157.50,-73.71,-56.45,6.11,-44.01,-39.08,-51.04,-81.72,-74.08,-62.23,307.42
2187.50,-68.77,-55.69,7.16,-43.32,-36.10,-50.79,-76.36,-74.64,-62.67,308.77
2217.50,-73.79,-55.80,5.20,-44.08,-38.30,-51.32,-79.82,-75.67,-62.97,301.53
2247.50,-74.27,-59.50,-3.03,-42.31,-42.17,-54.16,-89.90,-79.87,-65.06,299.72
2277.50,-78.83,-61.38,1.68,-48.74,-45.70,-57.66,-91.63,-84.42,-69.25,294.37
2307.00,-83.89,-66.16,-7.19,-52.27,-49.88,-58.75,-101.18,-76.60,-55.28,312.74
2337.00,-99.04,-77.30,-29.78,-63.54,-61.86,-66.18,-87.48,-70.97,-57.86,314.28
2366.50,-108.83,-85.90,-41.86,-71.40,-71.42,-77.51,-99.60,-85.15,-71.95,305.14
2395.50,-115.13,-90.11,-37.24,-77.51,-78.56,-84.18,-101.78,-90.04,-84.31,295.50
2426.50,-123.39,-95.01,-38.01,-82.22,-84.20,-89.91,-101.17,-96.27,-89.20,287.29
2457.50,-128.72,-95.21,-36.14,-85.37,-91.43,-92.87,-103.70,-96.56,-91.39,284.77
2487.50,-130.98,-100.98,-12.94,-86.14,-93.46,-95.93,-104.57,-98.14,-94.17,273.08
2517.50,-132.16,-103.71,-14.76,-91.47,-94.36,-99.08,-103.67,-98.89,-96.12,272.13
