Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1099.50,-84.06,-7.44,5.82,22.84,39.92,66.37,14.50,25.88,23.60,28.31
1131.00,-98.07,-15.55,4.32,26.21,43.43,71.88,18.44,32.72,34.57,45.94
1160.00,-113.04,-20.14,3.50,29.75,47.65,75.04,24.84,40.02,45.69,56.82
1189.00,-114.28,-21.02,2.46,33.37,47.87,72.88,26.81,40.26,45.27,49.98
1220.50,-111.56,-17.82,3.46,36.14,50.22,75.02,29.08,41.96,45.63,53.38
1250.50,-110.80,-17.56,5.51,38.86,52.04,78.35,28.81,42.45,46.79,54.44
1280.00,-110.29,-14.34,6.68,40.76,52.79,80.76,31.53,44.68,48.83,58.91
1311.00,-105.76,-13.49,8.03,41.11,53.21,79.06,34.57,47.30,50.80,63.38
1341.00,-112.45,-16.37,7.00,38.34,51.15,73.71,33.86,46.57,50.13,66.96
1371.00,-114.21,-19.17,5.50,34.39,47.38,66.94,33.92,45.02,48.56,65.21
1400.50,-113.43,-20.72,4.98,36.53,45.63,63.00,39.17,49.15,52.90,65.53
1430.50,-111.20,-20.94,4.51,36.43,41.42,55.86,42.07,50.68,54.10,65.80
1461.50,-113.95,-21.46,3.25,33.81,38.22,52.71,39.85,49.03,53.45,65.94
1491.00,-115.85,-23.28,-0.64,29.22,33.01,48.09,35.40,45.34,49.09,52.69
1520.50,-119.60,-25.87,-4.31,21.86,27.48,42.89,30.88,40.65,44.82,50.42
1551.00,-124.01,-29.20,-9.25,18.34,23.19,39.07,26.75,37.61,41.71,46.84
1581.50,-124.32,-31.66,-11.46,13.77,20.05,33.92,25.03,36.20,40.36,47.56
1611.50,-111.79,-28.53,-9.57,16.53,21.89,35.23,28.12,38.66,42.38,49.53
1641.00,-117.49,-25.11,-4.44,20.21,24.04,38.58,31.89,42.58,46.19,57.89
1671.00,-118.15,-25.80,-1.65,20.87,25.36,39.47,30.40,40.31,43.98,61.37
1701.50,-116.10,-24.59,-0.96,20.91,25.82,41.16,32.98,43.15,46.73,58.48
1731.50,-118.43,-26.04,-2.25,19.92,21.89,33.67,32.37,42.28,46.63,56.10
1761.50,-119.20,-28.34,-3.90,17.14,21.52,33.02,30.15,39.76,44.37,53.68
1791.50,-116.09,-26.17,-2.48,18.50,23.37,35.06,31.47,41.78,45.49,56.13
1821.50,-115.16,-24.65,-1.18,20.00,24.95,36.22,32.24,43.47,46.28,56.22
1851.50,-121.37,-27.86,-3.58,15.99,22.24,33.38,30.17,40.61,43.74,54.17
1881.50,-125.74,-30.87,-7.55,12.25,19.13,29.49,27.19,37.02,40.50,52.04
1911.50,-114.76,-29.66,-6.14,14.20,21.06,31.48,28.72,37.99,42.53,52.96
1941.50,-116.29,-26.35,-2.03,19.36,25.04,34.90,30.86,41.39,45.29,56.84
1971.50,-113.85,-20.78,1.92,24.95,29.99,39.65,35.34,44.95,47.76,59.96
2001.50,-110.36,-17.95,4.97,28.04,33.22,43.05,39.35,50.13,52.35,64.27
2031.50,-114.49,-19.11,4.53,25.96,29.94,38.02,40.20,50.02,52.84,62.85
2061.50,-121.73,-26.87,-3.23,15.74,24.73,33.75,32.36,43.45,45.79,57.35
2091.00,-124.66,-34.65,-12.70,7.89,17.12,27.23,25.23,35.83,39.13,43.51
2120.50,-130.35,-37.81,-16.89,3.68,12.92,23.80,21.68,32.06,35.38,41.08
2151.00,-128.44,-34.65,-14.46,6.84,14.41,26.09,24.04,34.23,37.35,45.32
2181.50,-126.03,-28.95,-8.11,14.79,21.30,32.08,29.20,39.58,43.38,53.16
2211.50,-113.88,-23.92,-3.53,19.80,26.27,35.97,33.21,43.96,47.29,56.85
2241.50,-119.94,-26.17,-3.46,17.21,24.71,34.30,33.40,43.84,46.66,55.49
2271.50,-123.09,-29.85,-7.27,13.16,20.29,30.56,25.24,35.23,38.84,50.61
2301.50,-125.42,-31.26,-8.04,11.93,19.42,28.86,27.01,37.90,41.41,49.92
2331.00,-125.85,-28.33,-6.46,15.73,21.16,31.13,30.00,40.86,43.47,52.47
2361.00,-122.17,-26.09,-4.42,17.66,23.68,33.60,31.92,42.99,45.56,54.84
2391.50,-118.58,-28.89,-5.92,14.60,22.07,32.31,31.01,41.59,44.67,45.40
