Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
789.00,-139.87,-86.28,-26.45,8.91,17.21,120.33,62.54,79.48,94.65,149.36
820.00,-145.23,-83.10,-21.97,13.15,22.67,125.38,67.69,85.11,99.82,152.13
850.50,-142.69,-83.95,-23.34,12.98,21.72,126.87,68.24,85.98,100.06,152.85
880.50,-145.52,-84.55,-25.29,9.81,20.16,120.03,67.31,85.58,100.13,151.60
910.50,-149.10,-86.21,-26.71,8.08,19.07,119.70,63.79,81.88,97.72,150.56
940.50,-148.35,-86.67,-26.96,7.37,18.26,120.29,64.64,80.67,94.99,145.52
970.50,-143.58,-88.03,-26.54,7.66,18.23,121.27,64.07,80.83,96.59,142.97
999.00,-143.97,-87.81,-27.83,6.85,17.54,121.48,61.26,80.89,95.26,144.13
1029.00,-148.34,-88.72,-28.85,5.70,17.33,119.88,63.20,80.81,93.08,143.57
1060.50,-146.87,-88.43,-28.78,6.63,18.62,118.78,62.35,81.54,95.57,142.13
1090.50,-146.64,-87.87,-27.32,6.53,19.57,119.45,63.23,81.04,94.86,146.14
1120.50,-143.87,-88.17,-28.52,6.78,18.05,118.81,63.05,80.03,94.15,141.64
1150.50,-144.36,-88.01,-30.05,5.24,16.51,118.98,61.95,79.38,92.16,138.63
1179.50,-146.69,-91.64,-31.23,2.69,15.03,118.85,60.00,78.54,90.92,134.60
1209.50,-154.45,-91.42,-33.27,3.11,12.85,116.56,59.83,77.36,91.34,134.59
1240.50,-150.93,-90.64,-32.75,2.69,12.78,116.39,59.03,78.25,89.48,139.61
1269.50,-150.50,-89.59,-32.51,4.25,13.59,119.58,59.48,78.29,93.78,147.99
1298.00,-147.92,-87.24,-28.00,5.44,17.59,118.79,62.44,81.46,94.78,149.42
1329.00,-142.40,-84.08,-25.61,9.04,19.67,118.16,63.16,82.37,96.20,146.70
1360.50,-145.81,-83.81,-25.13,10.26,20.53,124.92,64.65,82.33,97.36,149.79
1390.50,-144.16,-82.05,-23.85,10.82,21.10,121.52,65.94,83.98,98.36,144.70
1420.50,-143.29,-81.66,-22.66,11.16,22.12,122.27,67.82,85.39,101.74,143.76
1450.50,-144.75,-80.33,-21.00,12.04,21.86,123.89,65.48,84.24,97.61,141.57
1480.50,-141.56,-80.18,-21.01,13.75,21.39,124.35,65.79,85.76,98.36,144.05
1510.50,-145.52,-81.62,-20.26,11.65,19.70,123.14,65.79,85.45,101.46,139.47
1540.50,-145.47,-82.76,-22.88,10.60,19.48,119.60,65.74,85.00,100.65,136.83
1570.50,-147.36,-82.10,-21.80,11.58,21.21,120.24,66.12,85.22,98.25,140.07
1600.50,-145.28,-80.67,-20.54,13.22,21.40,122.22,66.28,85.92,101.00,141.35
1630.00,-145.96,-80.17,-20.71,12.08,21.53,122.85,65.66,86.15,100.42,141.62
1660.00,-147.38,-81.82,-20.72,11.55,20.48,122.05,66.70,84.27,99.17,140.63
1690.50,-148.20,-82.21,-21.24,11.56,20.54,123.82,65.54,84.46,94.53,141.83
1720.50,-146.82,-82.61,-20.06,10.93,19.94,121.12,66.15,84.23,97.66,142.87
1750.50,-145.14,-82.01,-20.74,10.49,21.01,123.45,65.25,85.38,97.65,140.53
1780.50,-145.20,-83.48,-22.08,9.22,20.06,122.96,65.97,83.47,94.12,143.71
1810.50,-146.04,-85.28,-25.01,8.09,16.92,119.58,63.88,82.19,95.02,146.21
1840.50,-148.63,-88.71,-27.75,4.86,16.37,118.77,64.37,80.88,93.65,135.17
1869.00,-155.61,-92.71,-32.48,0.04,12.11,109.24,66.67,84.21,98.65,142.20
1899.00,-156.47,-95.11,-33.19,1.42,12.06,99.35,67.69,85.44,97.39,141.66
1930.50,-152.28,-90.99,-29.34,4.45,13.68,98.21,67.68,86.21,98.83,146.07
1960.50,-150.42,-87.96,-27.62,6.14,13.59,98.36,69.07,87.68,99.33,146.95
1990.50,-151.19,-85.29,-25.71,7.84,17.32,99.18,70.22,89.22,99.95,145.66
2018.00,-149.95,-84.86,-25.19,8.49,18.62,102.64,71.38,90.27,102.49,147.98
2048.00,-149.84,-85.31,-24.96,7.10,17.77,98.93,74.40,91.96,104.16,148.73
2080.50,-147.33,-84.63,-23.58,11.13,19.23,98.52,75.64,90.53,106.42,151.85
2110.50,-150.21,-86.17,-25.72,10.66,20.92,95.54,77.52,93.67,105.82,151.61
2140.00,-153.94,-87.43,-25.63,9.36,19.64,93.87,73.92,0.42,102.14,149.99
2169.50,-151.54,-87.82,-25.60,9.08,18.14,92.66,74.24,0.02,102.94,143.18
2199.50,-151.99,-90.42,-27.19,7.57,17.49,89.05,74.74,-1.54,101.73,144.48
2230.00,-153.02,-87.14,-25.04,7.22,18.54,89.43,73.65,-5.08,103.19,143.65
2260.00,-156.48,-91.41,-28.14,3.50,15.51,88.37,72.98,-1.49,99.26,142.08
2289.50,-153.79,-91.73,-29.68,5.66,15.82,85.85,74.68,-6.75,101.33,144.04
2319.50,-153.15,-92.17,-28.49,5.47,18.01,86.78,73.55,26.81,103.25,143.10
2349.50,-152.56,-91.29,-27.61,7.03,17.60,88.40,73.37,20.60,102.84,141.45
2378.00,-151.09,-89.01,-29.62,6.81,15.10,88.59,74.57,18.19,102.66,141.84
2406.00,-154.84,-91.90,-30.02,5.12,16.47,85.75,74.00,17.99,101.09,141.76
