Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1456.5,111,131,143,162,177,184,183,114,132,148,192,203,227,233,239,111,137,172,211,235,247,255,256,108,128,158,192,225,248,272,289,96,140,196,253,258,309,329,337,288,551,511,307,144,123,137,152,36,30,33,28,30,74,73,21,14,12,13,13,13,12,12,12,12,12,12,11,12,12,20,10,11,10,11,10,11,11,12,12,10,11,11,11,10,10,11,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1486.5,109,129,141,158,170,178,177,113,130,149,190,199,220,226,232,115,138,168,206,229,242,250,253,108,125,158,189,224,241,269,286,93,138,199,263,261,294,307,322,287,543,506,306,149,121,134,148,36,30,33,28,28,72,70,21,12,12,13,11,13,12,12,12,12,12,12,11,12,11,20,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,11,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1516.5,109,129,138,154,166,174,172,113,128,146,185,195,217,224,229,112,139,173,204,226,239,246,249,103,119,151,182,214,235,259,275,92,140,198,263,260,300,314,320,288,548,514,296,147,120,132,145,36,30,33,26,28,72,68,21,12,12,13,11,13,12,12,12,12,12,12,11,12,11,20,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,11,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1545.5,107,129,138,152,163,173,172,112,128,142,185,195,218,225,231,111,142,174,211,231,246,252,257,106,121,153,187,221,241,267,283,92,143,209,274,275,308,316,335,292,564,508,291,148,122,133,144,36,30,33,26,30,72,68,21,12,12,13,11,13,12,12,12,12,12,12,11,12,11,20,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,11,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1575.5,107,126,136,153,165,175,176,112,130,151,190,198,223,230,234,112,141,176,211,232,247,252,254,108,126,155,186,223,245,268,284,95,141,205,273,276,309,314,316,292,562,528,299,148,125,134,146,37,30,33,26,28,72,67,21,12,12,13,11,13,12,12,12,12,12,11,11,12,11,18,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,11,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1606.5,109,128,138,155,166,175,174,114,128,146,190,199,227,233,238,117,146,187,215,240,256,262,266,111,125,157,191,225,250,284,310,91,143,212,295,309,347,368,386,294,565,546,327,158,132,141,146,38,31,35,29,31,75,67,21,12,12,13,11,13,12,12,12,12,12,11,11,12,11,18,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,10,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1636.5,107,128,137,155,168,178,179,115,130,151,194,203,230,235,242,106,134,168,202,226,239,250,260,100,118,148,183,220,240,262,270,95,124,160,208,227,282,297,316,287,535,481,323,163,139,146,151,35,29,33,27,28,73,64,19,12,12,13,11,13,12,12,12,12,12,11,11,12,11,18,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,10,10,9,10,9,10,9,10,9,10,8,7,8,7,8,9,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1666.5,101,119,126,135,145,161,164,88,101,113,139,153,165,171,170,71,89,100,118,136,153,167,171,57,73,102,122,138,153,159,157,77,76,80,93,112,173,184,184,258,425,338,277,150,127,129,137,32,26,28,23,24,64,59,17,12,12,12,11,11,12,11,12,12,12,11,11,12,11,18,10,11,10,11,10,10,11,12,12,10,11,11,11,10,10,10,10,9,9,9,10,9,8,9,10,8,7,8,7,8,7,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1696.5,82,97,100,100,105,122,125,57,67,72,85,94,104,107,108,47,61,67,79,89,95,107,108,39,48,64,72,82,86,90,89,66,61,57,59,58,90,92,90,217,296,229,217,122,99,100,108,26,21,22,19,19,52,53,15,12,12,12,11,11,11,11,12,12,12,11,11,10,11,18,10,11,10,11,10,10,11,10,10,10,10,9,11,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1726.5,60,75,75,71,71,88,88,44,49,48,54,62,69,71,65,37,45,47,51,54,55,59,58,32,35,40,39,45,44,45,45,59,54,51,43,36,52,46,35,177,183,135,149,92,70,68,72,22,17,18,15,17,43,48,15,12,11,12,11,11,11,11,10,12,12,11,11,10,11,17,10,11,10,11,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,10,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1756.5,45,60,56,49,48,59,58,34,38,37,39,45,48,48,43,29,34,34,36,39,40,41,40,30,32,32,30,32,32,35,33,54,47,42,35,28,40,34,27,143,140,86,104,70,51,48,49,19,15,16,13,15,36,42,13,11,11,10,10,11,11,11,10,12,10,11,10,10,11,17,10,11,10,11,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1786.5,37,49,45,38,38,46,45,28,31,31,32,36,38,38,36,22,27,29,30,33,34,35,34,30,27,28,27,30,29,32,30,51,40,36,32,24,34,28,22,117,95,59,75,54,39,37,37,19,13,16,13,14,31,39,13,11,11,10,10,11,11,11,10,12,10,11,10,10,11,17,9,11,10,11,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1816.5,33,41,38,33,33,38,38,24,26,26,28,30,31,33,30,20,24,24,27,29,29,31,28,24,25,25,23,26,25,27,27,47,36,31,25,22,31,28,22,94,70,43,55,44,32,30,29,17,13,14,13,14,28,36,13,11,11,10,10,10,11,11,10,12,10,11,10,10,11,17,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1846.5,29,36,33,29,29,34,34,22,23,24,24,27,28,30,27,18,22,22,23,26,26,29,25,21,23,24,24,27,27,30,28,44,35,30,29,23,31,27,20,86,61,40,44,37,27,26,25,17,13,14,13,14,26,33,13,11,11,10,10,10,11,11,10,10,10,11,10,10,11,17,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1875.5,26,32,30,26,26,30,31,22,23,22,24,27,28,28,28,18,21,20,22,24,24,26,25,21,20,21,21,25,24,25,24,40,31,26,24,17,26,22,19,73,46,31,37,33,24,24,22,15,13,12,11,12,25,32,13,11,11,10,10,10,11,11,10,10,10,11,10,10,11,17,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1905.0,24,29,28,30,24,27,28,20,21,21,21,24,25,26,26,18,19,19,20,23,23,26,25,20,20,21,18,21,19,20,18,37,27,26,19,15,23,20,19,61,36,25,31,30,22,22,20,15,13,12,11,12,23,30,13,11,11,10,10,10,11,11,10,10,10,11,10,10,11,17,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1936.0,23,27,25,25,23,25,26,20,20,21,21,24,25,25,24,18,19,19,20,23,21,24,24,20,20,19,19,21,19,20,18,35,26,22,17,15,22,20,17,55,35,22,27,27,19,20,20,15,12,12,11,12,23,29,13,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1966.5,23,27,24,24,23,25,26,19,18,19,19,22,22,25,24,17,18,17,19,21,21,23,24,18,18,18,19,19,18,18,18,33,24,20,17,13,20,19,17,48,28,20,24,25,19,19,18,15,12,12,11,12,22,27,13,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
1996.5,22,24,23,20,21,23,24,19,18,19,19,22,22,23,24,17,18,17,17,21,20,23,24,18,18,18,17,18,18,16,17,31,22,19,17,13,20,19,17,43,24,18,22,24,17,19,18,15,12,12,11,12,22,27,13,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
2026.5,22,23,23,20,21,23,22,17,18,19,19,22,21,23,24,17,18,17,17,21,20,23,23,18,17,18,17,18,16,16,17,30,22,19,16,13,19,19,17,40,22,17,21,22,17,17,18,14,12,12,11,12,21,26,11,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,9,8,8,7,7,7,8,7,9,8,8,8,7,8,9,8,8,7,7,7,7,7,6,8,7
2056.5,22,23,23,20,20,21,22,17,18,19,19,21,21,23,24,17,16,17,17,21,20,23,23,18,17,18,17,18,16,18,19,30,21,19,16,13,20,19,17,37,22,17,19,22,17,17,18,14,12,12,11,12,21,26,11,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,10,10,10,10,9,9,9,9,9,8,7,8,8,7,7,7,8,7,9,8,8,8,7,8,7,8,8,7,7,7,7,7,6,8,7
2086.5,20,22,21,18,20,21,22,17,18,19,19,21,21,23,24,15,16,17,17,21,20,23,24,18,17,18,15,18,16,18,21,28,21,19,16,12,20,19,19,35,22,17,19,21,17,17,18,14,12,12,11,12,21,26,11,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,8,10,10,10,9,9,9,9,9,8,7,8,8,7,7,7,8,7,9,8,8,8,7,8,7,8,8,7,7,7,7,7,6,8,7
2116.5,20,22,21,18,20,21,22,17,18,19,19,21,21,23,24,15,16,17,17,21,20,23,24,18,17,16,15,18,16,19,25,28,21,19,16,12,20,20,19,34,20,17,19,21,17,17,18,14,12,12,11,12,21,26,13,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,11,10,10,10,10,9,9,8,10,10,10,9,9,9,9,9,8,7,8,8,7,7,7,8,7,9,8,8,8,7,8,7,8,8,7,7,7,7,7,6,8,7
2146.5,20,22,21,18,20,21,22,17,18,17,19,21,21,23,26,15,16,17,17,21,20,23,24,16,15,16,15,18,16,19,24,28,21,17,14,12,20,20,19,34,20,17,19,21,17,17,18,14,12,12,11,12,21,26,13,11,11,10,10,10,11,10,10,10,10,11,10,10,11,16,9,11,10,9,10,10,9,10,10,10,10,9,9,8,9,10,10,9,9,9,9,9,8,7,8,8,234,7,7,8,7,9,8,8,8,7,8,7,8,8,7,7,7,7,7,6,8,7
