Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
884.00,34.48,71.56,31.53,38.45,13.89,1345.37,2070.59,14.37,295.11,1202.78,12.82,0.30,154.32,4.21,1215.09,113.58,4.10,2406.42,1044.33,0.00
912.50,34.48,70.70,31.53,35.71,11.92,1327.40,2103.91,12.63,295.11,1164.36,11.29,0.30,130.24,4.21,1200.20,125.12,4.10,2383.15,1044.33,0.00
944.00,34.48,75.28,31.53,35.71,13.08,1402.23,2080.20,12.94,309.96,1169.15,13.94,0.30,121.44,4.21,1154.41,129.20,4.10,2362.40,1044.33,0.00
975.50,34.48,42.69,31.53,35.71,13.06,1364.36,2114.59,12.94,292.26,1171.22,9.03,0.30,172.02,4.21,1151.90,115.39,4.10,2377.42,1044.33,0.00
1005.50,34.48,64.77,31.53,35.71,12.34,1409.85,2140.33,12.94,306.40,1191.42,9.03,0.30,148.07,4.21,1165.13,125.18,4.10,2357.02,1044.33,0.00
1035.50,34.48,32.17,31.53,35.71,13.45,1393.03,2147.13,13.86,306.40,1207.29,9.95,0.30,160.52,4.21,1151.72,135.80,4.10,2349.63,1044.33,0.00
1065.50,34.48,53.89,31.53,35.71,11.70,1387.04,2158.74,13.86,306.40,1150.88,9.95,0.30,132.86,4.21,1170.75,124.76,4.10,2334.51,1044.33,0.00
1095.50,34.48,78.72,31.53,35.71,12.57,1363.10,2119.10,6.10,306.40,1192.64,9.93,0.30,142.37,4.21,1187.28,135.88,4.10,2303.81,1044.33,0.00
1125.50,34.48,60.12,31.53,35.71,12.19,1358.60,2113.07,7.08,306.40,1153.37,9.91,0.30,149.31,4.21,1186.98,110.40,4.10,2265.40,1044.33,0.00
1155.50,34.48,59.00,31.53,35.71,10.61,1375.02,2111.62,7.08,306.40,1152.36,13.98,0.30,149.60,4.21,1196.22,111.90,4.10,2297.89,1044.33,0.00
1185.50,34.48,59.89,31.53,34.48,13.47,1382.20,2113.77,11.90,306.40,1136.58,10.86,0.30,154.22,4.21,1204.09,100.14,4.10,2308.49,1044.33,0.00
1215.50,34.48,52.90,23.80,34.48,12.51,1382.20,2146.33,8.91,306.40,1099.40,11.90,0.30,130.77,4.21,1262.77,110.78,4.10,2328.49,1044.33,0.00
1245.50,34.48,38.99,27.16,34.48,12.49,1403.79,2117.82,10.07,306.40,1130.69,13.44,0.30,150.89,4.21,1221.26,101.62,4.10,2346.53,1044.33,0.00
1275.50,34.48,50.60,33.44,34.48,11.71,1375.14,2109.51,11.47,306.40,1142.15,14.83,0.30,168.87,4.21,1233.67,111.31,4.10,2351.72,1044.33,0.00
1305.50,34.48,41.01,39.58,21.06,13.09,1384.56,2136.00,7.97,301.21,1129.21,14.83,0.30,146.79,4.24,1262.57,127.75,4.10,2332.29,1044.33,0.00
1335.50,34.48,44.13,41.81,21.06,13.10,1432.08,2162.46,11.87,301.21,1131.68,14.83,0.30,117.62,7.14,1284.64,104.02,4.10,2349.37,1044.33,0.00
1365.00,34.48,35.44,45.27,21.06,13.03,1396.37,2114.03,7.45,286.87,1168.35,13.98,0.30,136.03,1.28,1306.75,119.02,4.10,2364.91,1044.33,0.00
1395.00,34.48,42.64,75.84,21.06,11.65,1425.19,2158.21,7.45,287.17,1138.95,12.88,0.30,148.73,1.28,1380.05,117.65,4.10,2338.78,1044.33,0.00
1425.50,34.48,58.09,79.22,21.06,12.25,1423.45,2200.14,7.45,285.14,1169.37,12.88,0.30,120.71,6.78,1487.61,90.33,4.10,2354.74,1044.33,0.00
1455.50,34.48,31.57,109.38,21.06,12.74,1460.96,2207.75,13.37,285.14,1140.00,12.88,0.30,127.70,4.27,1562.16,118.31,4.03,2309.97,1044.33,0.00
1485.50,34.48,69.28,143.22,21.06,12.76,1537.97,2219.37,13.37,292.46,1184.01,12.88,0.30,135.80,4.33,1654.38,107.18,3.08,2275.48,1044.33,0.00
1515.50,34.48,42.35,206.52,21.06,13.76,1546.59,2340.09,12.91,274.97,1077.88,12.85,0.30,128.71,3.32,1683.26,92.96,3.08,2298.23,1044.33,0.00
1545.50,34.48,45.84,315.13,21.06,11.76,1564.51,2341.18,14.55,302.64,1072.52,13.18,0.30,138.75,4.27,1657.10,99.03,3.11,2379.97,1044.33,0.00
1575.50,34.48,32.25,475.47,197.76,11.99,1615.78,2370.39,19.71,302.64,1151.70,13.69,0.30,129.14,4.27,1655.73,120.98,3.11,2564.71,1044.33,0.00
1605.50,72.33,45.57,753.25,292.93,14.07,1678.29,2374.35,24.90,302.64,1196.61,13.69,0.30,136.92,4.27,1699.16,101.93,3.07,2698.27,1044.33,0.00
1635.50,56.32,38.45,1025.71,300.22,13.72,1724.00,2414.13,31.39,302.64,1258.04,13.69,0.30,128.44,4.27,1552.90,91.91,3.17,2695.33,1044.33,0.00
1665.50,340.28,31.80,1177.84,353.20,13.89,1739.92,2273.75,26.12,302.64,1322.18,13.69,0.30,122.99,4.27,1479.44,106.61,6.29,2679.57,1044.33,0.00
1695.50,488.02,28.11,1262.59,359.53,11.67,1732.04,1987.25,23.95,302.64,1332.78,35.80,0.30,140.59,7.26,1496.40,115.19,6.29,2766.26,1044.33,0.00
1725.00,475.06,36.13,1309.53,133.97,13.17,1613.73,1976.45,23.67,359.20,1394.29,53.93,0.30,131.61,3.43,1406.97,112.96,8.12,2780.24,1044.33,0.00
1755.00,328.93,34.18,1262.31,89.29,11.58,1434.17,1923.46,16.98,359.20,1342.36,43.15,0.30,147.07,3.43,1305.21,104.22,2.03,2569.40,1044.33,0.00
1785.50,108.95,35.10,1131.56,89.29,12.61,1313.95,1997.03,19.20,316.47,1424.89,33.51,0.30,116.07,3.43,1255.29,134.79,3.80,2455.85,1044.33,0.00
1815.50,79.65,40.89,853.74,89.29,13.93,1265.53,1932.45,14.51,274.36,1449.18,24.60,0.30,135.55,3.43,1204.14,128.98,0.00,2402.01,1044.33,0.00
1845.50,0.30,41.81,595.00,89.29,12.87,1246.02,1992.93,12.33,274.36,1337.61,15.69,0.30,137.30,2.59,1196.80,110.47,0.00,2396.42,1044.33,0.00
1875.50,0.30,35.06,396.02,89.29,12.57,1174.56,1904.63,9.91,274.36,1377.00,12.02,0.30,138.79,2.59,1139.79,93.89,3.11,2382.59,1044.33,0.00
1905.50,0.30,50.56,234.58,89.29,14.08,1124.44,1964.54,10.83,274.36,1312.17,12.02,0.30,135.13,0.00,1112.09,118.79,3.11,2383.21,1044.33,0.00
1935.50,0.30,34.87,78.06,89.29,13.72,1134.80,1911.86,7.37,274.36,1229.75,12.02,0.30,110.22,5.19,1072.21,83.80,3.05,2359.96,1044.33,0.00
1965.50,0.30,39.83,21.67,89.29,12.67,1147.13,1905.24,7.37,274.36,1184.98,7.08,0.30,114.98,5.19,1046.95,110.37,6.04,2342.72,1044.33,0.00
1995.50,0.30,29.60,21.67,89.29,13.04,1103.08,1884.81,7.37,229.19,1113.69,7.08,0.30,123.36,2.53,1060.27,95.13,0.18,2354.16,1044.33,0.00
2025.50,0.30,34.41,21.67,32.20,14.12,1103.12,1911.39,2.96,229.19,1109.50,7.08,0.30,112.67,2.66,1017.92,140.18,0.18,2306.91,1044.33,0.00
2055.50,0.30,23.35,21.67,32.20,14.09,1112.00,1931.49,6.07,229.19,1092.61,7.08,0.30,116.00,2.66,1014.45,107.52,0.18,2329.50,1044.33,0.00
2085.50,0.30,28.69,21.67,32.20,13.29,1099.17,1916.23,6.04,229.19,1087.36,7.08,0.30,147.24,2.81,1031.03,117.27,3.11,2324.79,1044.33,0.00
2115.50,0.30,34.59,21.67,36.93,13.39,1103.63,1936.94,4.07,229.19,1079.23,7.08,0.30,132.60,7.26,1028.80,98.41,3.05,2291.48,1044.33,0.00
2145.50,0.30,38.41,21.67,36.93,13.66,1120.47,1935.20,3.45,229.19,1015.08,7.08,0.30,151.80,4.21,1052.57,106.28,3.17,2329.24,1044.33,0.00
2175.50,0.30,32.45,21.67,30.52,12.19,1128.22,2032.72,3.11,229.19,1038.80,7.08,0.30,140.21,4.27,1073.01,101.20,3.17,2321.12,121.16,0.00
2205.00,0.30,38.15,21.67,31.13,12.55,1160.70,2039.76,2.99,229.19,1168.23,7.08,0.30,108.03,1.28,1031.93,93.26,3.07,2321.71,121.16,0.00
2234.50,0.30,44.86,21.67,31.13,12.40,1211.30,1853.77,3.08,229.19,1145.34,7.08,0.30,138.46,7.26,1022.96,104.47,2.91,2379.27,121.16,0.00
2265.00,0.30,46.26,21.67,31.13,11.96,1222.73,1408.22,3.05,229.19,1081.95,2.14,0.30,126.70,1.40,889.30,113.40,3.02,2373.43,121.16,0.00
2295.50,0.30,53.67,21.67,31.13,13.76,1043.78,1041.72,3.05,229.19,912.54,10.93,0.30,126.77,5.23,646.84,112.55,3.05,2269.58,121.16,0.00
2325.50,0.30,40.81,21.67,31.89,13.81,760.24,397.00,2.93,229.19,815.19,12.05,0.30,116.40,4.33,352.98,100.29,3.05,2091.69,121.16,0.00
2355.50,0.30,53.33,21.67,31.89,12.03,487.91,324.97,2.55,176.09,256.88,12.05,0.30,131.89,1.40,154.26,113.53,3.05,1744.00,121.16,0.00
2385.50,0.30,51.98,21.67,28.38,13.14,171.42,247.45,5.50,134.58,52.22,9.17,0.30,150.66,6.90,48.07,117.15,3.02,1182.30,121.16,0.00
2415.50,0.30,44.03,21.67,28.38,12.20,56.59,152.03,3.23,87.59,52.22,9.17,0.30,132.42,6.90,22.58,84.65,2.96,612.19,121.16,0.00
2444.50,0.30,32.88,21.67,28.38,11.59,56.59,84.87,3.05,46.08,52.22,3.54,0.30,128.43,1.89,22.58,111.63,6.04,288.89,121.16,0.00
