Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
332.50,0.30,61.95,0.30,99.23,13.49,134.97,53.51,3.04,174.46,939.73,54.63,561.53,1629.56,27.71,1622.16,91.25,50.97,87.33,287.17,11.94
362.50,0.30,44.02,0.30,75.49,13.17,66.56,19.53,2.81,174.46,378.66,54.63,544.90,1571.50,27.71,1535.12,88.91,57.62,46.01,252.99,12.37
392.50,0.30,67.63,0.30,93.69,14.20,34.91,33.57,5.92,174.46,378.66,58.57,543.77,1272.19,27.71,1556.11,91.79,59.23,62.13,273.14,13.31
422.50,0.30,55.18,0.30,82.56,14.56,63.99,22.13,2.10,191.35,378.66,58.57,479.13,949.89,27.71,1462.46,106.58,59.23,47.51,311.89,11.45
452.50,0.30,65.45,0.30,77.77,14.07,49.44,22.13,3.98,137.64,507.34,57.62,487.07,836.50,27.71,1433.62,90.43,53.89,101.69,267.54,13.42
482.50,0.30,73.16,0.30,79.08,13.42,49.44,22.13,3.98,137.64,885.89,54.18,492.34,901.88,33.51,1401.25,107.68,58.78,61.83,252.89,15.38
512.50,0.30,46.62,0.30,86.87,11.62,30.82,22.13,2.99,137.64,926.83,46.54,502.12,752.97,28.50,1442.21,87.53,50.97,61.83,278.29,12.30
542.50,0.30,48.68,0.30,110.34,14.01,29.50,22.13,3.02,137.64,874.52,46.54,468.30,711.64,24.72,1435.00,98.57,50.97,61.83,276.26,12.30
572.50,0.30,41.02,0.30,56.81,14.55,76.90,22.13,3.02,137.64,804.43,47.91,494.70,668.36,25.70,1435.67,94.38,56.79,34.48,271.71,12.30
602.50,0.30,49.79,0.30,92.61,14.34,24.72,22.13,3.01,137.64,313.42,48.85,549.63,487.75,25.70,1496.96,113.22,48.89,59.81,262.76,15.26
632.50,0.30,39.71,0.30,92.27,13.07,12.21,22.13,3.05,118.71,313.42,43.03,501.29,484.93,25.70,1519.16,102.58,52.43,69.85,275.27,13.99
661.00,0.30,21.23,0.30,62.90,12.49,20.45,22.13,3.05,118.71,248.93,46.65,517.77,553.24,25.41,1485.62,91.42,49.93,58.59,289.09,11.41
691.00,0.30,41.81,0.30,106.63,12.92,21.67,29.60,3.98,118.71,764.63,43.92,514.99,531.27,25.41,1484.80,85.62,54.14,40.31,252.45,16.30
722.50,0.30,44.56,0.30,75.63,13.60,66.83,29.60,3.98,118.71,951.29,43.88,532.30,604.56,25.41,1527.89,106.55,49.87,45.57,282.73,12.31
752.50,0.30,44.56,0.30,82.26,13.48,58.59,29.60,5.92,118.71,963.37,44.46,498.16,639.35,25.41,1492.97,103.60,49.87,35.71,267.64,13.00
782.50,0.30,44.56,0.30,80.73,13.42,25.02,29.60,5.92,118.71,975.66,40.96,518.41,556.75,25.41,1533.33,102.03,49.13,53.77,223.09,11.88
811.00,0.30,34.64,0.30,64.35,14.78,38.15,29.60,5.92,118.71,961.42,46.69,503.24,546.65,20.81,1523.59,103.98,49.93,39.19,257.77,12.39
840.00,0.30,28.38,0.30,58.62,13.54,68.46,29.60,5.92,121.16,971.15,46.69,563.06,495.65,23.74,1621.58,99.67,47.97,57.78,250.25,11.03
871.00,0.30,28.38,0.30,92.86,13.25,33.87,21.97,5.92,122.78,1020.48,43.95,529.37,502.63,23.74,1567.33,106.29,47.97,56.46,278.09,10.95
901.50,0.30,28.38,0.30,84.88,11.54,14.95,21.97,3.49,157.17,998.55,44.29,542.92,524.24,23.74,1634.91,98.02,47.97,54.12,255.13,13.24
932.00,0.30,28.38,0.30,96.28,11.46,42.34,21.97,3.02,115.66,1026.24,46.94,553.29,477.78,23.74,1612.67,106.66,47.97,46.08,253.45,12.83
962.50,0.30,32.04,0.30,68.32,13.31,41.32,21.97,2.99,138.25,1020.42,47.39,537.50,529.81,23.74,1522.62,106.20,47.97,52.34,263.98,9.37
992.50,0.30,32.04,0.30,88.26,13.33,0.30,21.97,3.05,138.25,995.30,43.03,524.85,509.12,23.74,1497.00,116.88,47.97,73.55,295.11,10.44
1022.50,0.30,30.06,0.30,93.54,12.89,51.78,21.97,3.67,138.25,1012.61,45.15,578.32,479.77,23.74,1598.18,96.57,53.83,50.20,256.27,12.02
1052.00,0.30,22.28,0.30,82.87,13.88,19.53,21.97,2.99,138.25,1057.23,43.92,523.18,546.88,23.74,1523.04,121.83,53.83,49.67,255.05,10.51
1081.50,0.30,22.28,0.30,81.21,12.81,31.43,21.97,2.40,133.97,1055.45,44.72,514.53,551.36,23.74,1517.00,101.32,53.83,52.06,254.11,11.54
1111.50,0.30,22.28,0.30,90.92,13.81,26.78,21.97,3.98,131.84,1051.65,47.16,530.19,455.84,23.74,1546.70,115.27,52.82,43.64,243.15,10.73
1142.00,0.30,22.28,0.30,84.63,13.65,18.08,63.48,2.72,134.89,1058.56,44.86,526.44,535.81,23.74,1535.41,95.15,50.88,50.51,275.07,11.01
1172.50,0.30,22.28,0.30,64.55,14.44,20.45,12.51,2.99,134.89,1072.66,50.72,549.87,534.13,23.74,1578.64,111.39,54.75,40.74,247.62,7.42
1202.50,0.30,22.28,0.30,88.37,13.43,28.43,12.51,3.99,134.89,1080.30,46.57,548.58,432.77,26.67,1764.20,114.24,48.89,28.99,315.25,10.64
1232.50,0.30,22.28,0.30,70.39,14.45,29.11,12.51,0.06,134.89,1043.22,46.57,669.87,550.63,20.81,1884.55,91.47,52.15,35.25,255.87,12.30
1261.50,0.30,22.28,0.30,76.36,13.91,9.36,21.06,3.46,134.89,962.01,46.57,688.18,1024.80,23.74,1909.31,106.20,51.39,23.50,266.25,14.22
1291.50,0.30,22.28,0.30,67.24,12.22,23.88,15.87,2.93,140.08,640.80,46.57,659.49,1718.47,26.67,1881.13,87.81,49.01,52.72,258.92,9.09
1322.50,0.30,22.28,0.30,86.40,13.25,32.65,15.87,3.97,140.08,661.12,43.95,653.80,1946.30,23.87,1834.49,86.06,52.88,49.34,273.92,9.77
1352.50,0.30,22.28,0.30,87.95,12.61,40.89,15.87,2.60,135.50,997.38,43.88,626.99,1508.75,23.68,1834.66,104.91,49.87,46.56,259.81,12.36
1382.50,0.30,22.28,0.30,62.52,13.02,43.64,15.87,2.96,135.50,1153.99,45.90,605.90,629.98,23.80,1804.48,132.14,51.72,35.02,267.73,6.78
1412.50,0.30,22.28,0.30,96.47,13.92,20.29,15.87,2.96,135.50,1096.69,45.80,598.09,583.20,23.80,1657.31,94.99,51.72,49.24,250.25,10.44
1442.50,0.30,22.28,0.30,77.15,12.11,44.76,15.87,3.34,135.50,978.32,45.80,477.91,711.44,23.80,1406.01,96.84,55.91,34.48,238.80,6.44
1472.50,0.30,22.28,0.30,98.97,13.69,32.04,52.80,2.96,133.57,630.81,47.52,351.16,238.62,23.74,1022.10,108.34,49.87,78.74,250.80,8.99
1501.00,0.30,22.28,0.30,79.07,12.78,16.78,24.11,2.96,115.66,192.52,43.95,207.37,234.41,22.77,667.02,88.32,49.87,78.74,230.76,14.67
1531.00,0.30,22.28,0.30,60.99,13.68,16.78,34.48,3.46,115.66,40.28,43.95,97.72,184.28,22.77,444.12,100.00,58.78,24.87,221.64,12.27
1562.50,0.30,22.28,0.30,97.02,14.44,45.78,34.48,2.91,115.66,40.28,49.38,77.36,199.73,22.77,391.20,105.90,52.88,24.87,265.96,6.87
1592.50,0.30,22.28,0.30,70.60,14.18,44.17,34.48,2.91,115.66,40.28,48.32,71.00,185.02,26.67,263.59,121.93,52.88,25.94,246.97,6.87
1622.50,0.30,22.28,0.30,97.62,13.98,44.17,34.48,3.03,117.09,40.28,48.32,69.03,182.15,23.74,282.10,118.88,52.88,25.94,237.43,13.00
1652.50,0.30,22.28,0.30,85.76,14.09,44.17,14.34,2.99,125.43,40.28,48.32,58.09,194.78,20.69,265.35,110.05,55.14,25.94,246.13,9.63
1682.50,0.30,22.28,0.30,75.85,14.04,36.93,14.34,7.87,125.43,40.28,44.01,48.07,190.25,20.69,233.46,101.85,55.79,25.94,242.08,7.97
1712.50,0.30,22.28,0.30,70.36,13.20,48.37,14.34,2.05,126.28,40.28,44.01,65.25,191.54,23.80,204.43,99.29,55.79,25.94,252.38,8.77
