Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1470.5,30,33,39,46,51,52,47,29,34,40,56,59,67,69,72,28,34,42,57,68,74,77,81,28,29,42,61,76,83,88,91,38,33,65,89,92,90,107,107,11,26,37,43,46,37,52,38,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,4,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1500.5,30,33,39,48,53,54,48,29,34,40,57,61,70,74,76,28,33,42,57,72,79,82,86,28,29,40,64,84,90,97,99,36,33,65,92,100,99,123,133,11,25,37,43,46,39,65,54,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1530.5,30,33,39,50,56,56,50,29,34,38,61,65,73,78,80,28,34,44,62,76,83,87,90,28,32,44,73,85,90,99,103,36,34,67,90,99,105,123,132,11,25,37,43,46,42,78,71,9,10,10,10,10,13,15,10,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1560.5,30,34,40,53,59,59,52,28,34,40,64,68,76,81,83,28,34,44,62,78,85,90,92,28,32,46,71,85,93,100,102,36,34,64,90,101,107,127,133,11,25,37,43,46,45,86,89,9,10,10,10,10,13,15,10,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1590.5,30,34,42,55,62,61,54,30,34,42,64,68,76,81,83,28,34,42,62,78,86,88,91,28,30,46,69,85,92,99,101,35,33,64,91,104,104,125,134,11,23,37,43,46,45,89,94,9,10,10,10,10,13,13,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1620.5,31,36,42,55,62,62,54,30,34,42,64,68,78,81,84,28,34,44,63,76,85,89,91,28,32,44,68,85,92,99,101,35,33,63,93,104,108,130,137,11,23,37,43,46,45,92,98,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1650.5,31,36,42,55,62,62,56,30,34,42,63,68,78,81,83,29,34,44,63,78,85,87,89,29,33,47,69,84,91,96,99,35,34,67,90,99,106,126,134,11,23,37,42,46,45,92,105,9,10,10,10,10,13,14,9,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1680.5,31,36,43,55,62,62,56,30,34,42,63,68,78,81,81,28,34,43,63,78,86,90,92,27,31,46,73,85,92,100,104,35,33,62,89,101,108,132,140,11,23,37,42,46,46,93,111,9,10,10,10,10,13,16,11,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,7,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1710.5,31,36,43,55,62,62,56,30,34,42,63,67,78,81,84,28,34,45,62,80,88,92,93,27,29,45,70,87,96,104,107,35,33,61,90,108,115,136,144,11,23,37,42,48,46,94,119,9,10,10,10,10,13,16,15,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1740.5,31,36,43,55,62,61,56,30,34,42,63,67,79,83,87,29,34,44,62,80,87,91,95,29,32,44,72,87,95,101,103,35,33,64,97,109,117,132,134,11,23,37,42,48,48,94,125,9,10,10,10,10,13,25,32,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1770.5,31,36,43,55,62,61,56,30,36,42,64,70,79,83,85,29,36,45,62,80,89,93,94,28,31,46,73,90,99,108,110,35,33,62,93,114,126,143,149,11,23,37,43,50,52,105,135,9,10,10,10,11,15,40,85,8,7,7,7,8,7,7,7,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,3,3,4,4,3,3,2,2,2,1,2,2,2
1800.5,31,36,42,53,60,61,56,30,36,42,65,70,79,83,87,29,36,45,65,85,94,99,101,28,34,53,80,96,107,121,128,36,34,62,101,134,143,165,171,11,23,37,45,54,74,130,146,9,10,10,10,15,27,82,135,8,7,7,7,10,17,46,68,8,7,7,7,7,7,8,6,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,4,5,5,4,4,3,3,2,2,2,1,2,2,2
1830.5,31,36,42,51,57,59,54,28,34,40,65,70,81,87,90,28,34,45,68,90,101,108,112,27,37,61,87,104,118,132,138,36,36,57,99,135,150,173,182,11,25,39,46,59,108,152,155,9,10,10,13,22,58,114,155,8,7,7,10,19,37,92,114,8,7,7,7,9,16,25,53,7,7,7,7,6,7,7,9,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,4,5,5,5,5,5,5,3,2,2,2,1,2,2,2
1860.5,30,36,40,50,55,56,53,27,34,42,65,71,85,92,94,26,34,45,71,95,108,114,117,30,38,67,95,112,127,140,147,37,38,55,93,118,141,169,181,11,25,39,49,67,134,165,162,11,10,12,16,32,90,126,167,9,7,9,18,32,58,119,131,8,7,7,8,16,39,50,91,7,7,7,7,6,11,15,31,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,6,5,5,5,5,5,5,3,2,2,2,1,2,2,2
1890.0,30,34,39,47,51,54,53,27,33,42,66,74,87,94,97,28,34,47,69,90,105,113,117,29,41,68,90,105,117,129,131,34,36,49,79,91,111,129,130,11,23,35,47,69,140,163,160,11,10,12,16,32,86,116,153,9,9,9,22,38,67,114,128,8,7,7,10,26,57,61,104,7,7,7,7,9,19,39,61,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,6,6,5,5,5,5,5,5,3,2,2,2,1,2,2,2
1919.5,28,34,39,47,51,52,51,27,33,44,64,72,85,91,93,28,34,48,69,86,97,103,106,29,43,67,87,99,106,112,115,32,36,45,73,89,108,125,131,11,23,33,45,70,140,154,152,11,10,12,16,34,81,106,133,9,9,9,23,38,67,105,112,8,7,7,11,28,56,57,93,7,7,7,8,13,27,51,69,6,7,7,7,6,6,8,8,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
1950.0,28,34,37,44,49,50,49,27,33,44,64,72,81,84,86,26,33,45,66,84,92,96,97,26,38,60,79,92,97,103,106,30,32,40,67,72,90,107,104,11,20,29,40,66,130,145,145,11,10,12,15,30,77,98,124,11,9,9,25,36,67,100,106,8,7,7,11,33,61,59,95,7,7,7,8,13,31,54,70,6,7,7,7,6,9,14,19,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
1979.5,28,34,37,44,46,50,47,27,33,41,60,68,77,80,80,24,30,39,58,74,85,91,92,23,29,46,60,78,86,91,93,27,27,33,48,53,77,92,90,11,17,25,34,56,114,128,132,11,10,12,14,25,59,80,105,11,9,9,20,34,58,79,88,8,7,7,11,29,55,52,84,7,7,7,8,14,30,56,68,6,7,7,7,8,15,22,31,6,6,6,6,7,6,6,6,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2009.5,28,34,37,44,46,48,46,24,29,36,51,60,72,74,75,21,25,31,46,59,75,82,83,19,22,32,46,64,75,78,80,25,23,26,34,42,70,87,81,11,15,21,29,48,101,115,120,11,10,12,14,21,46,70,88,11,9,9,19,31,49,64,73,8,7,7,9,23,43,44,66,7,7,7,8,14,26,48,57,6,7,7,7,8,15,22,36,6,6,6,6,7,6,6,8,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2040.5,27,32,35,40,43,46,44,21,25,31,42,50,64,67,68,18,21,25,37,49,63,74,75,16,19,27,39,53,65,68,68,24,20,23,28,34,59,79,73,11,15,18,25,42,83,103,109,11,10,12,12,19,41,62,79,11,9,9,15,29,44,57,64,8,7,7,9,19,34,38,54,7,7,7,8,11,20,36,44,6,7,7,7,8,15,24,32,6,6,6,6,7,6,6,8,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2070.5,25,29,32,35,39,43,43,19,22,27,37,43,56,60,60,16,19,22,31,42,52,62,65,14,16,22,31,45,57,60,60,22,19,21,23,28,48,65,67,11,13,16,21,35,63,88,99,11,10,12,12,17,35,51,64,9,9,9,13,23,37,51,57,8,7,7,9,14,24,30,42,7,7,7,8,9,16,30,35,6,7,7,7,8,12,21,26,7,7,7,7,7,6,6,8,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2100.5,22,25,29,32,39,40,40,18,20,22,33,37,50,52,52,14,17,18,26,35,44,51,54,14,14,18,22,33,44,52,55,21,19,17,18,22,35,46,53,11,12,14,18,28,49,69,83,11,10,10,10,15,30,40,41,9,9,9,9,14,23,32,37,8,7,7,9,10,14,19,27,7,7,7,8,8,11,22,20,8,8,9,8,9,9,14,16,7,7,7,7,7,6,6,8,6,5,5,5,6,5,6,8,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2130.5,20,22,25,28,35,39,38,15,17,17,25,29,42,46,46,13,15,16,19,26,32,39,45,13,12,15,15,19,25,32,35,19,17,15,15,16,25,30,28,11,12,13,15,23,34,48,60,11,10,10,10,12,25,28,22,9,9,9,9,9,11,13,16,9,9,9,9,10,11,14,15,9,8,8,8,8,11,13,10,8,8,9,8,8,9,9,9,7,7,7,7,7,6,6,8,6,5,5,5,6,5,6,6,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2160.5,17,19,21,22,28,35,35,13,14,14,17,20,26,30,31,13,13,13,14,17,18,22,25,13,12,15,15,13,15,16,17,19,17,15,15,16,18,20,15,11,12,11,13,19,23,32,40,11,10,10,10,10,20,20,11,9,9,9,9,9,11,13,9,9,9,9,9,10,10,11,15,9,8,8,8,8,8,10,10,8,8,9,8,8,8,8,9,7,7,7,7,7,6,6,6,6,5,5,5,4,5,6,6,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2190.5,14,16,17,16,18,26,27,13,14,14,13,15,17,17,17,13,13,12,14,14,14,14,15,13,12,13,12,13,13,12,13,18,16,14,13,11,15,16,13,11,12,11,13,16,17,24,28,11,10,10,9,10,17,18,10,9,9,9,9,9,9,9,9,9,9,9,9,10,10,11,8,9,8,8,8,8,8,9,8,8,8,9,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,4,5,6,6,6,5,5,5,5,5,5,5,2,2,2,1,2,2,2
2220.5,14,16,15,16,13,18,19,13,13,12,13,13,15,15,14,11,12,12,12,12,12,14,12,11,12,13,12,12,12,11,12,18,14,14,13,11,14,14,11,11,10,11,12,14,14,19,22,9,9,9,9,10,15,15,10,9,9,9,9,8,9,9,8,9,9,9,8,8,8,11,8,9,8,8,8,8,8,9,8,8,8,7,8,8,8,8,8,7,7,7,7,7,6,6,6,6,5,5,5,4,5,6,6,6,5,5,5,5,5,5,3,2,2,2,1,2,2,2
2250.5,14,14,14,13,13,15,16,11,13,12,11,13,15,13,14,11,12,12,12,12,12,12,12,11,11,11,11,12,12,11,12,16,14,12,11,10,12,12,11,11,10,10,10,12,12,16,18,9,9,9,9,8,14,15,10,9,9,9,9,8,8,9,8,9,9,9,8,8,8,11,8,9,8,8,8,8,8,9,8,6,8,7,7,6,8,8,8,6,7,7,7,7,6,6,6,6,5,5,5,4,5,6,6,6,5,5,5,5,5,5,3,2,2,2,1,2,2,2
2280.5,12,12,14,11,12,13,14,11,11,12,11,13,13,13,12,11,12,11,11,12,12,12,11,11,11,11,11,11,10,11,12,16,14,12,11,10,12,12,11,9,10,10,10,12,12,14,15,9,9,9,9,8,12,14,8,9,9,9,9,8,8,9,8,9,9,9,8,8,8,11,8,9,8,8,8,8,8,9,8,6,8,7,7,6,7,8,8,6,6,7,7,7,6,6,6,6,5,5,5,4,5,6,6,6,5,5,5,5,4,5,3,2,2,2,1,2,2,2
2310.5,12,12,14,11,12,13,14,11,11,12,11,12,13,12,12,10,10,11,11,11,11,11,11,10,11,11,11,11,10,11,10,15,13,12,11,10,12,12,10,9,10,10,10,11,10,13,13,9,9,9,9,8,12,13,8,9,9,9,7,8,8,9,8,9,9,9,8,8,8,11,8,9,7,8,8,8,8,9,8,6,8,7,7,6,7,8,8,6,6,7,7,7,6,6,6,6,5,5,5,4,5,6,6,6,5,5,5,5,4,3,3,2,2,2,1,2,2,2
