Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
796.50,30.44,45.95,45.53,47.36,66.60,91.11,29.13,31.59,26.09,18.15
826.50,31.63,44.49,44.79,47.34,65.10,91.73,27.70,30.92,24.64,18.20
856.50,31.37,44.65,43.94,45.61,64.02,90.57,24.62,28.46,19.27,15.89
886.50,30.57,44.19,43.38,45.26,64.70,89.84,25.53,29.00,19.03,15.55
916.50,30.65,44.11,43.74,44.98,62.81,87.20,25.69,29.68,18.82,15.95
946.50,32.08,44.97,43.33,46.47,65.24,89.89,25.85,30.02,19.11,17.77
976.50,31.27,43.15,43.75,44.73,67.33,90.77,27.36,31.19,20.36,21.09
1006.00,32.05,46.07,46.08,47.43,67.78,93.16,28.17,30.90,20.03,17.93
1036.00,32.24,48.24,46.11,47.53,67.84,92.68,28.09,32.19,21.44,18.55
1066.50,23.34,47.39,48.07,53.12,71.79,99.50,32.54,36.17,27.67,30.72
1096.50,-12.78,39.35,48.16,60.55,81.70,113.43,50.46,57.42,61.56,60.08
1126.50,-36.98,27.67,44.29,54.80,86.83,122.09,54.45,60.13,63.06,68.25
1155.50,-39.79,22.39,39.77,51.20,77.24,111.84,50.94,56.26,58.41,66.48
1185.00,-47.82,19.86,35.98,52.25,78.66,112.72,48.52,55.06,56.97,67.36
1215.00,-55.11,14.89,29.37,43.39,77.16,108.90,47.37,54.23,55.76,66.18
1244.50,-59.40,14.48,30.17,45.65,75.18,105.72,46.07,52.19,55.01,64.87
1275.00,-59.41,13.10,30.22,46.24,74.24,104.10,44.31,50.49,53.45,63.40
1305.50,-63.41,11.35,29.43,45.61,73.19,104.85,44.19,50.66,53.14,61.40
1335.50,-64.18,10.04,27.94,43.55,72.26,101.81,41.82,47.54,50.49,60.83
1365.50,-72.29,9.14,26.46,44.92,71.79,101.24,43.14,49.99,53.40,63.22
1394.50,-89.33,4.87,25.41,47.93,72.61,103.54,46.99,55.76,59.54,72.95
1425.00,-96.86,3.84,21.56,46.02,73.77,106.83,46.54,56.43,59.82,73.07
1456.00,-99.77,0.50,13.84,40.91,72.73,106.92,45.70,54.58,58.78,77.30
1486.00,-100.22,0.86,15.13,42.64,71.62,104.63,44.60,53.91,56.97,77.00
1515.50,-93.00,1.09,15.67,41.82,72.00,103.12,43.90,53.36,57.44,73.87
1545.00,-99.66,0.99,13.38,44.56,73.02,103.26,44.30,54.41,57.96,73.69
1575.50,-101.11,1.80,14.84,45.46,73.26,105.79,43.70,51.49,55.50,76.13
1606.00,-96.93,2.86,15.95,44.44,74.25,105.44,45.71,54.32,58.06,75.38
1636.50,-97.27,1.62,19.93,44.89,71.24,102.59,45.71,55.68,59.39,76.03
1666.50,-98.97,1.99,23.41,45.58,74.57,104.36,45.98,56.34,59.57,72.66
1696.50,-98.76,1.39,22.42,43.37,74.99,105.63,46.25,56.30,59.69,72.92
1726.50,-98.19,2.50,23.76,45.30,74.23,105.33,45.71,55.56,59.70,73.17
1756.50,-93.43,4.31,23.38,45.89,74.88,108.17,46.56,56.11,59.78,73.29
1786.50,-96.61,4.91,24.69,45.96,75.87,106.82,46.66,56.06,60.35,74.03
1816.50,-98.33,4.74,24.41,46.10,74.86,108.36,44.45,54.27,57.16,73.35
1846.50,-98.66,4.41,24.91,45.99,74.50,107.23,46.23,55.43,58.60,73.99
1876.50,-99.84,3.78,24.96,46.23,72.02,103.65,46.62,55.94,59.31,73.10
1906.50,-101.39,3.45,25.48,46.43,74.60,105.20,46.85,56.34,59.25,73.20
1935.00,-100.33,3.14,22.26,41.57,73.94,106.17,45.54,55.93,58.94,73.13
1964.50,-99.71,3.15,23.04,43.62,73.60,105.81,45.48,55.58,58.43,72.10
1996.00,-95.98,2.90,22.85,43.26,73.84,104.46,44.93,54.69,57.89,72.03
2026.00,-99.72,2.61,21.74,43.04,73.55,103.78,44.34,54.04,56.51,76.04
2056.00,-99.82,2.22,22.56,43.58,73.44,105.72,42.09,50.53,53.26,74.56
2086.00,-99.38,2.40,23.80,43.76,74.93,110.40,43.17,51.28,54.97,70.35
2115.00,-98.81,2.83,23.87,46.93,73.50,112.54,42.14,52.75,55.67,70.16
2145.50,-102.70,2.35,23.12,46.04,74.31,108.53,48.61,59.22,63.02,82.55
2176.00,-122.00,-16.88,13.94,43.30,71.42,99.50,63.60,76.66,86.33,114.22
2205.50,-130.44,-18.14,12.12,38.17,65.15,87.18,65.75,79.91,90.16,112.18
2236.00,-130.96,-18.25,9.82,34.60,60.99,79.82,62.12,76.53,87.07,106.76
2266.50,-134.73,-18.34,10.81,33.82,57.75,73.86,60.90,75.51,87.38,108.95
2296.50,-138.61,-18.77,10.67,32.70,56.57,71.95,57.30,70.44,81.09,108.27
2326.50,-137.91,-19.95,11.57,34.79,55.40,70.91,59.95,73.86,83.08,105.67
2356.50,-142.39,-22.21,11.19,34.72,50.33,62.93,58.40,72.11,82.50,104.65
2386.50,-145.04,-24.48,8.98,35.61,51.31,63.93,57.18,71.09,81.15,101.76
