Time,202-T-A2,202-T-B2,202-T-C2,202-T-D2,202-T-E2,202-T-F2,202-T-G2,301-T-A2,301-T-B2,301-T-C2,301-T-D2,301-T-E2,301-T-F2,301-T-G2,301-T-H2,302-T-A2,302-T-B2,302-T-C2,302-T-D2,302-T-E2,302-T-F2,302-T-G2,302-T-H2,303-T-A2,303-T-B2,303-T-C2,303-T-D2,303-T-E2,303-T-F2,303-T-G2,303-T-H2,304-T-A2,304-T-B2,304-T-C2,304-T-D2,304-T-E2,304-T-F2,304-T-G2,304-T-H2,205-T-A2,205-T-B2,205-T-C2,205-T-D2,205-T-E2,205-T-F2,205-T-G2,205-T-H2,305-T-A2,305-T-B2,305-T-C2,305-T-D2,305-T-E2,305-T-F2,305-T-G2,305-T-H2,306-T-A2,306-T-B2,306-T-C2,306-T-D2,306-T-E2,306-T-F2,306-T-G2,306-T-H2,307-T-A2,307-T-B2,307-T-C2,307-T-D2,307-T-E2,307-T-F2,307-T-G2,307-T-H2,207-T-A2,207-T-B2,207-T-C2,207-T-D2,207-T-E2,207-T-F2,207-T-G2,207-T-H2,208-T-A2,208-T-B2,208-T-C2,208-T-D2,208-T-E2,208-T-F2,208-T-G2,208-T-H2,209-T-A2,209-T-B2,209-T-C2,209-T-D2,209-T-E2,209-T-F2,209-T-G2,209-T-H2,211-T-A2,211-T-B2,211-T-C2,211-T-D2,211-T-E2,211-T-F2,211-T-G2,211-T-H2,213-T-A2,213-T-B2,213-T-C2,213-T-D2,213-T-E2,213-T-F2,213-T-G2,213-T-H2,214-T-A2,214-T-B2,214-T-C2,214-T-D2,214-T-E2,214-T-F2,214-T-G2
1469.5,126,152,171,199,214,212,196,129,159,187,242,247,276,282,287,121,147,191,251,289,309,316,321,124,165,212,263,303,333,355,365,99,154,221,308,349,416,448,466,303,564,548,292,148,129,163,201,39,34,40,31,35,90,122,34,16,15,15,14,15,16,15,14,14,13,13,13,14,15,32,12,12,13,14,12,13,13,13,13,12,13,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1499.5,129,155,174,202,216,216,199,132,156,184,236,245,272,279,284,111,138,183,243,280,299,310,315,109,138,186,232,282,312,340,355,91,139,201,299,340,411,438,449,300,549,519,291,145,122,147,182,40,35,40,31,35,86,119,28,16,15,15,14,15,14,15,14,14,13,13,13,14,13,31,12,12,13,12,12,12,12,13,13,12,11,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1529.5,126,149,168,195,209,214,197,120,143,165,211,220,246,251,255,114,142,181,222,246,261,272,278,111,131,167,197,231,263,285,296,94,140,200,279,293,331,346,366,300,553,495,286,142,118,133,158,38,33,37,29,32,82,115,23,15,15,15,14,14,14,15,14,14,13,13,13,13,13,31,12,12,13,12,12,12,12,13,13,12,11,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1559.5,122,140,157,178,191,198,187,114,130,146,182,193,219,225,230,113,135,158,194,217,231,239,246,103,115,140,168,202,229,250,269,97,140,205,270,267,301,317,300,298,546,504,275,137,112,125,140,38,31,37,28,30,78,109,24,15,15,15,14,14,14,13,14,14,13,13,13,13,13,29,12,12,13,12,12,12,12,13,13,12,11,12,12,11,12,12,12,11,11,11,11,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1589.5,115,132,143,160,169,178,175,111,127,145,177,182,204,210,214,113,131,152,176,203,215,227,232,105,120,146,170,203,220,243,258,108,156,216,252,246,273,280,292,298,552,501,256,132,107,118,128,35,29,35,26,30,74,104,23,15,15,15,14,14,14,13,14,14,13,13,13,13,13,29,12,12,13,12,12,12,12,13,13,12,11,12,12,11,12,12,12,11,11,10,10,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,8,7,13,15,7
1619.5,114,127,133,147,159,168,166,110,126,142,169,173,191,199,202,108,126,143,163,186,198,209,216,96,112,138,161,194,213,240,247,103,153,235,286,256,260,250,236,295,549,473,246,125,101,113,119,37,29,33,26,29,70,99,21,15,14,15,14,14,14,13,14,14,13,13,13,13,13,28,12,12,13,12,12,12,12,13,13,10,11,12,11,11,11,12,12,11,10,10,10,10,10,10,10,9,9,9,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,15,7
1649.5,112,124,130,143,153,161,159,109,125,142,167,175,193,201,205,101,119,137,163,187,200,210,219,90,105,129,154,188,211,231,242,105,145,214,253,227,237,245,236,297,551,471,260,133,104,117,118,35,30,32,26,28,68,95,22,15,14,13,14,14,13,13,12,14,13,12,13,13,13,28,12,12,11,12,11,12,12,12,13,10,11,12,11,11,11,11,12,9,10,10,10,10,9,8,10,8,9,7,9,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,6,7
1679.5,104,117,121,129,137,145,146,90,103,108,121,128,143,146,148,80,90,99,107,121,126,136,137,63,75,91,101,117,131,139,127,85,96,112,117,97,108,110,99,272,476,353,231,126,94,104,107,30,25,28,23,24,62,88,18,13,14,13,13,12,13,12,12,12,13,12,12,13,13,27,12,12,11,12,11,12,12,12,11,10,11,10,11,10,11,11,12,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,6,7
1709.5,81,95,92,89,90,101,100,62,68,70,70,77,80,84,78,53,63,63,66,69,72,76,75,45,50,54,56,57,62,66,72,70,70,70,64,51,54,56,48,235,400,238,177,103,72,79,84,25,20,22,19,20,51,81,18,13,13,13,13,12,13,12,12,12,12,12,12,13,12,27,11,11,11,11,11,12,12,12,11,10,11,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,6,7
1739.5,57,71,65,60,59,68,67,43,47,47,46,53,54,57,51,36,43,43,44,45,49,53,48,37,40,39,38,37,36,37,37,64,60,51,41,28,34,35,29,190,273,141,121,77,52,55,59,22,18,18,16,18,43,75,16,12,13,12,13,12,11,12,12,12,12,12,12,13,12,25,11,11,11,11,11,10,10,12,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,6,7
1769.5,43,55,49,44,42,50,49,32,34,34,35,40,41,43,38,29,33,34,35,39,41,41,40,34,34,35,33,32,31,30,31,58,50,43,37,23,30,31,26,149,188,96,87,59,39,40,43,19,16,16,16,15,37,70,15,12,13,12,11,12,11,12,11,12,12,12,12,11,12,25,11,11,11,11,11,10,10,12,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,6,7
1799.5,36,46,41,44,42,40,40,28,31,31,31,35,35,38,34,26,30,30,30,32,33,34,34,31,31,32,32,32,30,28,25,53,46,39,33,20,26,28,23,123,126,71,66,48,32,32,35,19,15,16,13,15,34,65,15,12,13,12,11,12,11,12,11,12,12,12,12,11,12,24,11,11,11,11,11,10,10,12,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,8,8,8,6,7,6,7,13,6,7
1829.5,32,39,37,33,33,35,36,28,28,28,31,30,32,34,32,26,30,29,30,33,33,36,36,34,36,37,36,36,33,30,28,52,47,47,37,22,30,30,24,118,196,67,56,41,28,30,30,18,15,16,13,15,32,61,15,12,13,12,11,12,11,12,11,12,12,12,12,11,12,24,11,11,11,11,11,10,10,12,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
1859.5,32,39,37,33,33,34,35,26,28,27,28,31,31,32,31,25,28,27,27,31,31,33,32,29,32,34,31,31,28,26,28,48,44,41,34,20,28,26,22,101,172,54,48,36,26,27,27,18,15,15,13,15,30,58,15,12,13,12,11,12,11,12,11,12,12,12,12,11,12,22,11,11,11,11,11,10,10,12,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
1889.5,30,34,32,30,30,32,32,23,24,24,26,27,27,30,30,21,23,23,22,26,26,28,28,25,24,26,26,27,23,22,22,42,35,28,23,14,23,22,20,81,95,40,39,31,23,24,24,16,13,15,13,14,27,55,15,12,13,12,11,11,11,12,11,12,12,10,12,11,12,22,11,11,11,11,11,10,10,10,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
1919.5,27,30,28,26,26,28,28,21,21,21,26,25,27,26,25,21,23,23,22,26,26,23,25,24,23,22,26,27,23,19,22,42,32,26,21,14,20,22,20,70,68,32,32,28,21,22,22,16,13,15,13,14,27,52,15,12,13,12,11,11,11,12,11,12,12,10,12,11,12,22,11,11,11,11,11,10,10,10,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
1949.5,24,27,25,26,26,25,28,21,21,21,21,23,24,24,23,20,23,20,22,23,26,23,23,24,23,24,26,27,23,19,18,38,30,24,21,11,19,19,19,64,55,30,29,26,21,21,20,16,13,13,13,14,26,50,15,12,11,12,11,11,11,12,11,12,12,10,12,11,12,21,11,11,11,11,11,10,10,10,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
1979.5,24,26,25,26,23,23,24,20,20,19,20,23,22,24,23,18,20,18,19,21,22,22,21,21,21,21,19,21,18,17,18,36,26,21,19,11,19,19,19,55,40,25,25,23,19,19,20,16,13,13,12,14,24,47,15,12,11,12,11,11,11,10,11,12,12,10,12,11,12,21,11,11,11,11,11,10,10,10,11,10,10,10,11,10,11,11,10,9,10,10,10,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2007.0,23,24,24,22,22,23,23,18,20,19,20,22,22,23,23,18,20,18,18,21,20,22,21,19,18,21,18,19,18,17,18,33,26,19,19,9,19,19,18,46,30,21,22,22,17,19,20,16,13,13,12,14,24,46,13,12,11,12,11,11,11,10,11,11,12,10,12,11,12,21,11,11,11,11,11,10,10,10,11,10,10,10,11,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,9,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2037.0,21,23,22,21,20,22,21,18,19,18,20,22,21,23,22,18,20,17,18,20,20,20,21,20,18,19,19,19,17,17,17,31,23,21,16,9,17,18,19,42,30,21,20,22,17,18,19,16,13,13,12,14,24,43,13,12,11,12,11,11,11,10,11,11,12,10,12,11,12,21,11,11,11,11,10,10,10,10,11,9,10,10,11,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2069.5,21,22,22,21,20,20,21,18,19,18,18,22,21,21,22,17,17,18,18,20,20,20,20,19,18,19,17,19,17,17,17,31,22,19,16,238,17,18,19,39,27,19,19,20,17,18,19,14,13,13,12,14,23,41,13,12,11,12,11,11,11,10,11,11,12,10,10,11,12,19,11,11,10,11,10,10,10,10,11,9,10,10,9,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2099.5,21,22,21,19,20,20,21,18,19,18,18,20,21,20,20,17,17,17,18,20,19,19,20,19,17,19,17,18,17,17,17,30,22,19,16,238,17,18,16,35,24,19,19,19,16,18,19,14,13,13,12,14,23,40,13,12,11,12,11,11,11,10,11,11,12,10,10,11,12,19,11,11,10,11,10,10,10,10,11,9,10,10,9,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2129.5,20,20,21,19,20,20,20,18,19,18,18,20,21,20,20,17,17,17,17,20,19,19,20,17,17,17,17,18,17,17,17,28,21,19,16,238,17,18,16,33,24,19,18,19,16,18,17,14,13,13,12,13,23,40,13,12,11,11,11,11,11,10,11,11,12,10,10,11,12,19,11,11,10,11,10,10,10,10,11,9,10,10,9,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2157.5,20,20,21,19,19,20,20,18,19,18,18,20,19,20,20,17,17,17,17,20,19,19,19,17,17,17,17,18,17,17,17,27,21,17,16,283,17,18,16,31,22,17,18,19,16,16,17,14,12,13,12,13,22,38,13,12,11,11,11,11,11,10,11,11,12,10,10,11,12,19,11,11,10,11,10,10,10,10,11,9,10,10,9,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2187.5,20,20,19,17,19,19,20,18,17,18,17,20,19,20,20,15,16,17,17,18,19,19,19,17,15,17,16,18,15,15,17,27,19,17,15,9,16,18,16,29,20,16,16,17,16,16,17,14,12,13,12,13,22,37,13,12,11,11,11,11,11,10,11,11,12,10,10,11,12,19,11,11,10,11,10,10,10,10,11,9,10,10,9,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2219.5,18,19,19,14,19,19,20,17,17,17,17,20,19,20,20,15,16,17,17,18,17,19,19,17,15,16,16,16,15,15,17,25,19,17,15,237,16,17,16,27,18,16,16,17,16,16,17,14,12,12,12,13,22,36,13,12,11,11,11,11,11,10,11,11,12,10,10,11,12,19,11,11,10,11,10,10,10,10,11,9,10,10,9,10,11,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2249.5,18,19,19,17,19,19,20,17,17,17,17,19,19,20,20,15,16,15,17,18,17,17,19,16,15,16,16,16,15,15,15,25,18,17,15,237,16,17,16,25,18,16,16,17,16,16,17,14,12,12,12,13,22,34,13,12,11,11,11,11,11,10,11,11,12,10,10,11,10,18,11,11,10,11,10,10,10,10,11,9,10,10,9,10,9,11,10,9,10,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2279.5,18,19,19,17,19,19,19,17,17,17,17,19,19,18,19,15,16,15,17,18,17,17,19,16,15,16,16,16,15,15,15,24,18,15,15,237,16,17,16,25,17,14,15,17,14,16,17,14,12,12,12,13,20,34,13,12,11,11,11,11,11,10,11,11,12,10,10,11,10,18,11,11,10,11,10,10,10,10,11,9,10,10,9,10,9,11,10,9,9,10,9,9,9,8,8,8,7,7,7,8,8,9,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2309.5,18,19,19,17,18,19,19,17,16,17,17,19,19,18,19,15,16,15,17,18,17,17,19,16,15,16,16,16,15,15,17,24,18,15,15,237,16,17,16,24,17,14,15,17,14,16,17,14,12,12,12,13,20,34,13,12,11,11,11,11,11,10,11,11,10,10,10,11,10,18,9,11,10,11,10,10,10,10,10,9,10,10,9,10,9,11,10,9,9,8,9,9,9,8,8,8,7,7,7,8,7,7,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2339.5,18,19,19,17,18,19,19,17,16,17,17,19,19,18,20,15,16,15,15,18,17,18,20,16,15,16,16,16,15,15,17,24,18,15,15,237,16,17,16,24,17,14,15,17,14,16,17,14,12,12,12,13,20,34,13,12,11,11,11,11,11,10,11,11,10,10,10,11,10,18,9,11,10,11,10,10,10,10,10,9,10,10,9,10,9,11,10,9,9,8,9,9,9,8,8,8,7,7,7,8,7,7,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2368.0,18,19,19,17,18,19,19,17,16,17,17,19,19,18,20,15,16,15,15,18,17,18,20,16,15,16,16,16,15,15,17,24,18,15,15,237,16,17,16,24,17,14,15,17,14,16,17,14,12,12,12,13,20,32,13,12,11,11,11,11,11,10,11,11,10,10,10,11,10,18,9,10,10,11,10,10,10,10,10,9,10,10,9,10,9,11,10,9,9,8,9,9,9,8,8,8,7,7,7,8,7,7,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
2397.0,18,19,19,17,18,19,19,17,16,17,17,19,19,18,20,15,16,15,15,18,17,18,20,16,15,16,14,16,15,17,20,24,18,15,15,237,16,17,18,24,17,14,15,17,14,16,17,14,12,12,12,13,20,32,13,12,11,11,11,11,11,10,11,11,10,10,10,11,10,18,9,10,10,9,10,10,10,10,10,9,10,10,9,10,9,11,10,9,9,8,9,9,9,8,8,8,7,7,7,8,7,7,8,8,8,7,7,8,7,8,6,6,7,6,7,13,6,7
