Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
238.00,93.13,103.38,118.63,117.60,100.19,89.72,85.00,219.29,214.06,203.58,197.22,208.08,189.37,173.91,132.98,314.27,269.90,253.36,232.53,193.28,183.56,172.76,165.49,452.53,434.43,410.16,372.82,315.94,229.04,161.66,121.08,596.37,558.27,513.11,456.19,369.39,217.01,131.53,77.83,400.10,308.95,217.97,201.03,301.53,503.90,416.25,177.76,247.60,129.72,146.87,56.93,36.03,30.41,27.47,31.54,167.23,122.03,85.56,53.50,37.07,27.14,20.97,18.39,119.84,78.48,72.12,54.42,31.89,22.36,19.57,18.78,97.39,97.71,65.73,45.08,30.57,21.78,18.44,16.83,78.59,77.18,59.86,42.99,27.11,19.79,15.04,14.58,58.69,49.28,34.47,24.27,17.45,16.41,15.29,13.32,17.74,17.47,18.35,16.89,16.69,16.38,16.08,14.43,17.66,18.34,18.31,18.46,18.16,18.21,17.88,16.07,20.67,20.52,20.06,19.64,20.17,20.54,19.01
268.50,116.99,131.71,143.05,140.74,125.26,115.02,108.40,223.39,218.04,211.04,204.33,216.94,199.22,181.92,152.08,321.01,275.84,263.61,240.78,199.16,187.38,179.85,170.61,461.12,441.61,408.86,367.70,310.94,230.82,159.62,121.63,644.18,595.90,531.64,461.89,370.86,214.71,130.68,77.40,346.97,257.38,170.92,164.80,270.78,477.91,403.37,172.23,229.78,126.72,122.04,49.87,33.60,28.92,26.04,29.02,150.99,103.59,68.58,44.65,32.89,25.64,20.97,18.39,89.91,59.32,54.93,45.79,28.28,20.80,19.57,18.78,74.12,78.23,50.29,37.19,26.18,19.49,17.02,16.83,63.23,60.38,45.31,33.63,21.54,17.53,15.04,14.58,42.59,34.93,24.95,19.65,17.45,16.41,15.29,13.32,17.74,17.47,18.35,16.89,16.69,16.38,16.08,14.43,17.66,18.34,18.31,18.46,18.16,18.21,17.88,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
299.00,128.00,142.92,152.23,149.92,137.02,128.72,121.67,229.41,225.20,219.30,210.89,221.94,205.02,188.91,156.88,329.85,282.35,270.92,240.73,200.05,188.59,180.43,169.90,466.61,449.94,421.52,380.28,314.38,227.79,151.85,111.84,613.43,578.34,523.15,460.12,369.58,208.86,124.99,76.01,324.00,218.76,140.36,148.63,274.30,479.05,400.82,172.76,231.94,125.25,104.15,43.14,30.48,26.68,24.64,27.47,143.14,91.11,58.80,39.17,28.33,23.46,19.57,18.39,73.95,50.55,47.03,38.39,23.90,19.27,18.17,17.32,56.63,66.00,40.47,30.23,21.47,17.20,17.02,16.83,49.58,48.68,36.17,27.40,21.54,17.53,15.04,14.58,25.78,22.85,20.17,18.17,17.45,16.41,15.29,13.32,17.74,17.47,18.34,18.06,16.69,16.38,16.08,16.14,17.66,18.34,18.31,18.46,18.16,18.21,17.88,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
329.50,136.09,147.84,157.72,156.87,144.00,137.32,129.61,230.77,226.51,222.92,212.49,225.31,205.85,188.75,159.51,337.31,283.27,270.93,242.41,199.42,186.67,182.05,170.34,478.38,458.45,428.17,384.50,311.83,218.26,143.08,108.29,649.35,600.96,533.07,461.21,370.79,203.86,117.18,72.48,298.32,199.53,129.33,142.62,282.95,489.62,400.73,175.60,206.56,125.25,91.49,38.27,27.52,26.68,24.64,27.47,131.82,83.21,51.63,33.48,25.29,21.25,18.14,16.98,62.03,46.05,40.74,32.74,21.02,17.88,18.17,17.32,45.06,55.79,33.22,25.69,21.47,17.20,17.02,16.83,39.66,40.23,30.76,23.29,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,16.41,15.29,13.32,17.74,18.97,18.34,18.06,18.11,17.88,16.08,16.14,17.66,18.34,18.31,18.46,18.16,18.21,17.88,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
359.50,140.04,154.09,160.54,160.18,148.16,142.70,130.14,233.25,229.18,225.03,212.63,222.80,204.13,189.20,162.67,339.43,285.75,274.21,244.45,196.98,183.11,178.90,163.26,468.74,451.57,427.78,390.84,319.34,218.10,139.15,103.49,634.08,591.58,527.66,461.69,368.53,207.70,116.21,71.03,283.69,205.23,128.02,140.93,288.21,481.32,400.48,180.98,228.08,125.25,82.94,35.13,26.12,24.51,24.64,28.97,134.89,80.12,46.67,29.74,23.82,19.72,18.14,16.98,52.99,43.17,36.31,28.91,19.62,17.88,16.74,17.32,39.09,48.60,29.29,23.44,18.58,17.20,17.02,16.83,34.63,33.36,25.52,20.16,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,16.41,15.29,15.23,17.74,18.97,18.34,18.06,18.11,17.88,16.08,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
388.00,143.38,157.74,164.21,163.37,150.04,146.46,133.67,233.94,232.00,230.08,217.28,225.98,206.13,191.26,163.16,344.13,296.53,274.14,238.34,194.61,180.49,176.77,162.32,474.97,460.15,431.53,385.07,311.04,215.71,138.34,104.79,642.51,589.66,535.63,463.41,373.22,199.70,111.10,70.54,282.84,200.83,117.86,136.38,281.19,468.23,397.33,184.59,224.34,123.80,75.77,32.82,24.72,24.51,24.64,27.36,135.97,76.71,43.59,27.54,22.36,19.72,18.14,16.98,48.11,41.66,33.42,26.11,19.62,17.88,16.74,17.32,36.16,43.31,27.02,22.00,18.58,17.20,17.02,16.83,28.25,27.31,20.99,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,16.41,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
418.00,145.79,156.65,164.17,163.93,153.21,149.66,136.03,234.59,231.18,227.96,215.78,224.28,206.08,191.91,164.95,340.01,287.53,271.23,239.15,196.78,182.77,178.81,167.01,482.38,468.14,435.50,395.09,323.47,216.48,136.96,103.28,670.27,609.19,537.51,471.34,377.72,201.83,110.18,74.03,272.02,193.81,113.68,135.84,281.19,472.72,403.71,191.39,218.22,121.52,70.55,31.43,24.72,24.51,26.09,27.36,133.15,73.47,40.60,25.77,20.95,18.26,18.14,16.98,39.39,39.46,29.73,23.98,18.21,17.88,16.74,17.32,30.87,37.00,23.30,19.89,18.58,17.20,17.02,16.83,22.11,21.73,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,16.41,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
449.50,148.03,159.36,165.42,165.27,154.15,151.64,138.49,235.74,231.24,228.63,215.47,224.75,207.09,193.44,167.32,354.49,300.08,280.83,246.46,199.07,184.36,182.79,166.72,499.04,477.17,445.34,401.02,326.86,225.73,140.18,103.30,682.70,625.19,554.12,483.56,378.25,200.86,113.32,72.82,275.28,201.68,113.23,138.05,287.07,475.34,411.75,197.55,231.45,122.25,67.30,31.43,24.72,26.01,27.62,29.09,137.48,75.66,38.35,24.37,19.55,18.26,18.14,16.98,31.15,37.27,26.09,22.50,18.21,17.88,16.74,17.32,23.80,30.38,20.24,19.89,17.17,17.20,17.02,15.42,19.29,21.73,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,16.41,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
479.50,148.94,160.74,166.94,166.43,156.18,152.85,139.25,240.21,235.84,232.82,221.07,226.97,209.26,194.64,166.95,353.91,296.85,281.32,248.28,203.42,188.23,184.74,170.81,506.56,484.78,454.31,410.93,337.08,223.68,137.70,101.57,704.14,646.12,580.40,503.61,403.63,191.96,108.69,73.83,279.90,218.24,121.58,142.80,300.81,477.87,399.55,202.64,237.63,123.70,64.93,31.43,26.22,27.47,29.32,31.39,148.08,82.37,36.76,22.78,19.55,18.26,18.14,16.98,32.11,35.09,23.10,21.11,18.21,17.88,16.74,17.32,19.79,26.40,18.80,17.73,17.17,17.20,17.02,15.42,19.29,21.73,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,16.41,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
509.50,150.82,160.84,166.97,166.55,156.30,154.63,143.05,240.33,237.94,233.42,219.94,228.76,210.91,197.26,170.61,357.40,309.79,282.81,245.55,199.67,184.14,182.11,168.69,514.57,496.90,464.62,420.40,342.57,224.56,135.21,97.42,710.60,644.25,564.62,495.99,392.29,194.27,109.47,73.69,265.91,230.10,137.33,151.62,300.74,489.62,410.94,207.39,223.91,123.70,64.93,33.64,28.44,29.77,31.48,33.73,142.42,77.59,35.37,22.78,19.55,18.26,18.14,16.98,25.58,32.92,20.88,19.71,18.21,17.88,16.74,17.32,19.79,24.26,18.80,17.73,17.17,17.20,17.02,15.42,19.29,21.73,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
539.50,151.42,162.50,169.84,170.08,158.02,156.38,143.46,241.02,237.30,234.69,221.45,229.14,211.92,197.49,172.29,350.96,302.12,286.79,251.69,205.06,191.23,188.60,167.14,492.34,476.24,453.23,417.37,346.66,230.50,138.22,101.05,666.55,608.44,550.29,489.68,395.23,207.19,114.23,75.99,260.67,249.33,153.06,162.36,315.75,497.32,436.40,216.28,227.36,125.21,66.13,36.54,30.59,29.77,31.48,35.48,145.78,82.98,35.96,22.78,19.55,18.26,18.14,16.98,18.27,31.52,19.48,19.71,18.21,17.88,16.74,17.32,19.79,24.26,18.80,17.73,17.17,17.20,17.02,15.42,19.29,18.83,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
569.50,151.85,163.47,170.63,170.57,159.88,158.42,142.09,239.30,238.65,236.49,225.52,231.45,216.27,202.83,177.15,355.61,304.84,285.34,249.58,208.07,193.14,194.15,175.20,495.42,479.62,457.00,417.12,341.99,227.91,142.22,102.26,668.34,620.16,561.39,494.88,393.63,198.50,116.81,75.60,262.76,257.43,165.89,165.88,316.25,497.49,437.21,222.14,227.34,127.48,69.21,38.66,30.59,32.30,33.75,35.48,148.89,87.64,36.59,22.78,19.55,18.26,18.14,16.98,18.27,31.52,19.48,19.71,18.21,17.88,16.74,17.32,19.79,22.11,18.80,17.73,17.17,17.20,17.02,15.42,19.29,18.83,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
599.00,154.05,166.12,172.91,171.76,159.24,157.98,146.33,246.62,243.08,239.67,224.03,232.18,215.04,201.96,175.55,360.38,307.01,288.96,258.91,212.69,195.62,194.84,177.16,508.80,493.30,469.43,427.52,350.72,236.92,140.68,102.15,701.06,646.07,571.52,502.55,398.44,206.55,117.89,78.04,262.90,260.67,171.56,170.71,320.30,512.22,438.18,224.36,228.89,130.63,71.49,38.66,31.98,32.30,33.75,35.48,150.56,92.06,38.00,22.78,19.55,18.26,18.14,16.98,19.77,31.52,19.48,19.71,18.21,17.88,16.74,17.32,19.79,20.69,18.80,17.73,17.17,17.20,17.02,15.42,19.29,18.83,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
629.00,155.16,165.97,173.32,172.30,161.07,160.69,147.39,248.19,243.62,239.95,228.21,232.98,216.73,205.99,179.27,365.34,312.69,292.23,257.53,215.33,199.69,198.89,183.77,527.59,506.69,476.65,431.09,351.17,234.70,143.81,102.55,720.87,664.05,585.25,514.90,396.84,210.95,119.95,80.32,266.65,274.72,179.07,172.50,328.09,507.22,432.80,226.00,238.16,130.21,73.64,40.05,31.98,33.89,35.54,36.90,159.33,108.94,39.64,22.78,19.55,18.26,18.14,16.98,44.59,37.15,19.48,19.71,18.21,17.88,16.74,17.32,19.79,20.69,18.80,17.73,17.17,17.20,17.02,15.42,19.29,18.83,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
659.50,157.06,168.17,175.62,174.34,163.75,162.41,147.99,248.73,244.78,242.96,228.15,238.29,220.21,205.60,177.38,363.71,314.52,293.81,262.07,218.14,201.29,201.43,183.78,515.45,501.64,474.41,431.90,357.18,235.09,144.96,103.19,682.87,638.22,576.50,504.38,395.08,211.87,120.38,79.99,275.88,286.88,190.34,178.84,339.79,518.72,441.09,227.46,241.26,134.10,75.91,41.77,31.98,33.89,35.54,36.90,160.05,119.75,39.64,22.78,19.55,18.26,18.14,16.98,75.88,43.30,22.75,19.71,18.21,17.88,16.74,17.32,19.79,20.69,18.80,17.73,17.17,17.20,17.02,15.42,19.29,18.83,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,20.54,19.01
689.50,160.15,171.44,177.42,176.74,165.86,162.41,148.79,248.34,246.54,243.33,228.14,237.59,219.82,207.28,183.38,366.44,319.05,290.75,255.50,215.15,201.28,201.28,184.67,516.68,499.62,472.31,430.57,355.02,239.13,147.38,105.08,699.90,653.45,593.22,524.27,402.03,204.23,119.04,80.31,271.46,283.34,191.78,180.17,338.78,518.92,437.49,228.98,238.11,131.61,75.91,40.52,31.98,33.89,35.54,37.64,159.98,115.88,39.64,22.78,19.55,18.26,18.14,16.98,83.37,43.47,23.16,19.71,18.21,17.88,16.74,17.32,19.79,19.28,18.80,17.73,17.17,17.20,17.02,15.42,19.29,18.83,18.75,18.01,18.55,17.53,15.04,14.58,17.78,17.50,20.17,18.17,17.45,17.86,16.66,15.23,19.29,18.97,18.34,18.06,18.11,17.88,17.45,16.14,17.66,18.34,18.31,18.46,19.58,18.21,19.31,17.51,20.67,20.52,20.06,19.64,20.17,19.14,19.01
