Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
733.50,175.23,209.45,211.07,196.39,162.41,136.53,105.09,287.60,279.22,270.43,238.06,231.68,172.21,141.42,107.70,315.57,311.83,303.49,280.89,240.82,169.87,128.13,107.82,361.67,347.20,326.88,299.62,256.03,201.74,144.49,112.77,426.98,414.27,394.94,344.81,302.17,214.95,143.83,75.15,163.24,104.88,92.00,105.47,192.69,392.63,413.31,130.24,53.00,181.74,109.60,48.19,41.70,45.47,42.99,48.65,39.63,38.70,40.39,39.09,37.30,38.38,38.34,36.24,30.91,60.85,35.57,35.78,38.89,34.47,37.63,35.44,30.06,36.17,33.35,32.27,32.67,33.82,33.30,31.71,24.27,24.91,21.72,21.63,21.90,22.56,23.63,23.99,15.46,15.29,15.60,16.46,23.36,16.59,17.58,16.79,13.48,11.86,11.13,11.28,11.38,12.30,12.97,12.56,13.32,9.58,10.91,9.61,8.59,8.11,8.82,9.25,7.15,5.57,11.93,5.26,6.56,7.21,6.18
763.50,175.88,202.54,203.12,190.13,158.35,134.73,104.68,270.72,263.66,256.03,227.69,226.30,172.95,142.37,109.58,298.17,293.47,285.63,266.60,233.53,177.35,131.85,110.36,343.14,333.41,316.87,286.95,246.98,202.29,154.02,120.51,401.39,382.40,361.24,316.36,288.59,208.90,145.14,84.94,124.77,85.44,79.71,96.00,190.06,399.41,434.92,147.49,44.89,163.47,93.36,39.73,35.27,38.19,36.37,42.44,32.44,31.57,32.44,31.57,30.74,31.82,31.79,29.91,25.65,56.81,29.38,29.62,33.52,28.15,31.44,29.01,24.70,30.07,27.44,26.88,27.43,28.38,28.22,25.54,20.41,21.08,18.87,18.55,18.94,19.52,20.01,20.58,14.01,13.08,14.02,15.04,20.81,15.06,15.48,15.15,11.34,10.37,11.13,11.28,11.38,12.30,12.97,12.56,11.92,9.58,10.91,9.61,8.59,8.11,8.82,9.25,7.15,5.57,11.93,5.26,6.56,7.21,6.18
793.50,173.32,194.22,197.68,186.02,158.35,137.48,106.89,265.96,258.50,252.58,226.13,222.08,172.39,145.09,112.06,299.37,295.79,288.16,267.50,230.56,172.20,130.19,109.87,344.92,333.67,313.48,285.93,240.69,187.67,142.79,112.21,417.58,413.79,384.61,325.91,287.53,204.59,137.83,80.34,101.82,76.69,76.16,101.02,210.66,432.63,454.50,175.57,39.96,148.77,83.12,34.71,31.42,34.45,32.66,38.77,28.01,27.09,27.26,26.24,26.15,27.00,26.88,25.73,22.76,53.91,26.45,26.34,28.97,24.44,26.90,25.46,21.60,26.22,23.78,22.88,23.51,24.35,24.44,21.70,17.97,18.85,17.42,16.41,17.53,18.03,17.80,18.41,12.52,13.08,14.02,13.62,19.09,13.64,15.48,13.70,11.34,10.37,11.13,11.28,11.38,10.14,10.85,10.35,11.92,9.58,10.91,9.61,8.59,8.11,8.82,7.84,7.15,5.57,11.93,5.26,6.56,7.21,6.18
823.50,173.32,194.84,196.12,183.72,155.90,137.48,107.65,265.59,258.11,251.18,226.13,221.89,171.51,143.63,117.39,290.29,287.91,280.30,262.18,232.42,175.99,130.58,109.80,333.66,323.86,303.67,278.39,237.83,194.14,145.93,115.68,396.15,394.05,374.37,322.06,293.63,207.07,137.97,83.04,94.64,79.51,79.51,102.68,224.40,442.02,476.02,208.50,38.45,137.52,77.89,34.71,31.42,34.45,32.66,38.77,25.14,24.24,23.66,23.36,22.96,24.08,24.72,23.56,20.62,51.78,23.62,22.99,26.07,22.25,23.83,23.34,20.20,23.13,21.25,20.71,21.20,21.09,21.43,19.56,16.37,17.46,15.98,16.41,16.08,16.56,17.80,16.03,12.52,13.08,12.58,13.62,17.66,13.64,15.48,13.70,11.34,10.37,11.13,11.28,9.96,10.14,10.85,10.35,10.43,9.58,8.74,8.16,8.59,8.11,8.82,7.84,7.15,5.57,11.93,5.26,6.56,7.21,6.18
853.50,173.32,191.95,196.13,183.72,155.90,139.24,110.00,271.43,264.77,255.26,224.91,220.38,168.55,142.96,116.09,301.42,298.47,292.84,269.77,230.18,167.34,127.99,107.29,348.58,341.36,322.23,291.30,241.76,193.51,147.08,109.69,431.93,416.47,391.02,332.96,285.07,200.23,141.88,85.01,100.94,88.50,85.43,110.90,251.03,474.73,490.02,237.22,37.54,129.28,75.71,34.71,31.42,36.03,32.66,38.77,22.28,21.96,21.52,23.36,21.52,21.93,22.99,22.13,19.16,50.34,21.45,22.99,23.95,20.71,22.33,21.90,18.75,20.80,19.75,19.26,19.80,21.09,19.18,19.56,16.37,16.00,15.98,15.01,16.08,16.56,16.41,16.03,12.52,11.61,12.58,13.62,16.18,13.64,13.39,13.70,11.34,10.37,9.73,9.86,9.96,10.14,10.85,10.35,10.43,9.58,8.74,8.16,8.59,8.11,8.82,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
883.50,175.14,194.66,198.23,183.75,154.86,137.79,108.43,275.13,268.38,258.02,227.84,220.89,165.99,140.75,115.23,309.32,302.69,295.58,271.86,229.61,160.66,122.80,101.61,359.23,349.53,327.64,292.95,241.51,187.54,135.06,101.99,444.98,422.65,396.27,342.76,299.27,197.45,131.33,80.83,109.58,98.90,95.00,122.50,262.91,474.70,496.41,256.73,37.12,123.04,78.05,35.40,31.42,36.03,34.42,39.50,22.28,21.96,21.52,21.25,20.13,20.49,21.55,20.73,17.74,48.95,20.06,20.82,21.83,19.31,20.93,20.49,18.75,19.41,18.24,17.81,18.35,18.90,19.18,18.16,16.37,16.00,14.53,15.01,14.68,15.11,16.41,16.03,12.52,11.61,12.58,12.17,16.18,13.64,13.39,12.30,11.34,10.37,9.73,9.86,9.96,10.14,9.43,10.35,10.43,9.58,8.74,8.16,8.59,8.11,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
913.50,176.67,196.40,199.86,185.42,155.86,136.36,108.64,270.91,265.08,257.47,228.52,223.06,166.84,140.60,113.22,303.84,301.33,290.63,270.08,230.47,163.41,124.87,102.58,357.71,342.68,316.76,286.02,239.79,184.41,138.27,108.62,425.38,406.31,392.50,336.32,306.20,203.99,135.60,85.12,120.00,109.13,103.99,133.38,278.60,485.54,509.14,274.77,38.98,118.24,81.06,36.83,32.16,37.47,34.42,40.94,20.17,20.54,20.13,19.82,20.13,20.49,20.00,20.73,17.74,47.53,20.06,19.31,20.38,17.92,19.47,19.08,17.28,19.41,18.24,17.81,18.35,17.37,17.79,18.16,14.89,16.00,14.53,15.01,14.68,15.11,15.01,14.50,12.52,11.61,12.58,12.17,14.69,12.25,13.39,12.30,11.34,10.37,9.73,9.86,9.96,10.14,9.43,10.35,10.43,9.58,8.74,8.16,8.59,8.11,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
943.50,176.67,196.79,199.67,185.43,156.58,138.11,109.84,268.85,263.71,256.26,229.23,221.34,168.18,143.16,116.70,302.96,296.53,288.03,267.52,231.91,169.81,125.54,103.14,344.51,333.23,310.52,282.81,240.66,185.20,136.62,102.62,417.54,402.81,382.29,329.01,291.28,199.35,134.71,85.74,124.56,115.96,110.37,138.06,286.76,492.18,511.02,286.65,35.85,113.81,83.23,36.83,32.16,38.95,36.06,40.94,20.17,19.14,20.13,19.82,20.13,20.49,20.00,19.33,16.33,46.09,18.57,19.31,20.38,17.92,19.47,19.08,17.28,17.84,16.84,16.41,16.94,17.37,17.79,16.67,14.89,14.58,14.53,13.59,14.68,15.11,15.01,14.50,12.52,11.61,11.10,12.17,14.69,12.25,11.99,12.30,9.90,10.37,9.73,9.86,9.96,10.14,9.43,10.35,9.03,8.18,8.74,8.16,8.59,8.11,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
973.50,178.71,197.07,197.79,183.59,155.69,138.77,109.84,269.07,263.83,254.92,226.05,219.57,166.83,140.80,115.24,299.80,295.75,284.86,265.43,228.16,170.44,129.00,103.39,334.08,326.30,306.03,280.62,238.66,190.15,144.90,110.82,393.52,382.73,364.07,323.80,285.06,198.44,141.95,92.10,129.03,118.97,115.79,147.93,291.52,491.36,517.61,294.29,34.75,110.04,84.82,36.83,32.16,38.95,36.06,40.94,18.73,19.14,18.71,18.40,18.62,19.00,20.00,19.33,16.33,46.09,18.57,17.86,18.94,17.92,18.07,17.66,15.84,17.84,16.84,16.41,16.94,17.37,16.31,16.67,14.89,14.58,14.53,13.59,14.68,15.11,15.01,14.50,11.04,11.61,11.10,12.17,14.69,12.25,11.99,12.30,9.90,10.37,9.73,9.86,9.96,10.14,9.43,10.35,9.03,8.18,8.74,8.16,8.59,8.11,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1003.50,177.18,193.29,198.05,183.61,158.19,140.21,109.89,262.19,257.01,252.32,225.19,219.83,172.82,145.57,120.01,290.07,289.46,281.24,263.54,234.56,178.28,132.33,108.09,329.70,321.62,302.69,276.04,237.43,193.55,146.98,115.95,378.17,378.08,361.14,321.38,291.19,215.25,147.51,93.02,133.74,123.81,120.28,150.32,286.73,491.61,525.90,297.53,33.98,105.74,84.82,36.83,32.16,38.95,36.06,40.94,18.73,19.14,18.71,18.40,18.62,19.00,18.57,19.33,16.33,44.68,18.57,17.86,18.94,16.51,18.07,17.66,15.84,16.43,16.84,16.41,15.55,15.93,16.31,16.67,14.89,14.58,14.53,13.59,14.68,13.69,15.01,14.50,11.04,11.61,11.10,12.17,14.69,12.25,11.99,12.30,9.90,10.37,9.73,9.86,9.96,10.14,9.43,10.35,9.03,8.18,8.74,8.16,8.59,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1031.50,178.14,194.82,195.32,185.47,158.88,142.47,113.32,265.02,258.96,251.40,224.76,220.88,173.10,147.27,121.83,294.94,290.91,284.39,264.95,231.97,177.66,132.09,109.99,342.92,331.78,308.65,279.39,236.35,186.34,141.37,108.61,403.52,401.59,383.50,329.91,288.13,199.40,136.45,91.65,141.62,127.05,123.25,147.94,288.57,489.33,514.83,298.03,34.92,102.46,84.82,36.83,32.16,38.95,36.06,40.94,18.73,19.14,18.71,18.40,17.22,17.61,18.57,17.89,16.33,43.22,17.18,17.86,18.94,16.51,18.07,17.66,15.84,16.43,15.44,16.41,15.55,15.93,16.31,15.27,14.89,14.58,13.13,13.59,13.29,13.69,15.01,13.10,11.04,10.21,11.10,12.17,13.29,12.25,11.99,12.30,9.90,10.37,9.73,9.86,9.96,10.14,9.43,10.35,9.03,8.18,8.74,8.16,8.59,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1060.00,180.15,192.40,193.86,182.23,153.97,139.24,113.02,265.54,257.95,251.52,225.34,220.14,171.51,143.98,119.89,294.97,290.48,283.49,264.76,229.03,172.51,129.32,106.93,333.88,320.91,299.57,274.55,235.72,189.64,142.69,110.83,390.44,386.49,362.77,315.61,276.25,200.98,141.70,92.73,139.91,129.16,125.77,150.80,296.27,513.31,524.03,300.70,34.56,100.25,84.82,36.83,32.16,38.95,36.06,40.94,17.28,17.65,17.32,18.40,17.22,17.61,18.57,17.89,14.92,41.80,17.18,16.46,17.53,16.51,16.66,17.66,15.84,16.43,15.44,14.96,15.55,15.93,16.31,15.27,14.89,14.58,13.13,13.59,13.29,13.69,13.59,13.10,11.04,10.21,11.10,12.17,13.29,12.25,11.99,10.89,9.90,10.37,9.73,9.86,9.96,10.14,9.43,10.35,9.03,8.18,8.74,8.16,8.59,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1091.00,185.08,190.65,183.34,170.19,149.27,134.71,107.47,262.04,255.56,249.70,224.39,218.65,170.87,144.96,121.40,286.11,281.33,274.71,260.88,230.09,176.69,134.59,108.92,314.41,304.23,287.27,260.60,222.49,184.62,143.02,116.72,371.68,368.05,349.59,303.78,273.32,199.06,141.15,94.69,134.01,125.85,123.49,149.17,291.38,492.04,534.51,302.99,31.26,96.54,84.82,35.42,30.76,38.95,36.06,40.94,17.28,17.65,17.32,16.99,17.22,17.61,18.57,17.89,14.92,40.34,17.18,16.46,17.53,16.51,16.66,16.26,15.84,16.43,15.44,14.96,15.55,14.53,14.89,15.27,13.48,13.16,13.13,13.59,13.29,13.69,13.59,13.10,11.04,10.21,11.10,12.17,13.29,12.25,11.99,10.89,9.90,10.37,9.73,9.86,9.96,8.75,9.43,8.91,9.03,8.18,7.33,8.16,8.59,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1122.00,182.63,186.28,177.90,166.52,146.20,131.75,105.24,244.54,240.45,236.25,215.79,206.99,165.21,139.93,116.82,269.53,265.58,259.03,246.60,223.93,180.55,141.23,112.04,299.56,290.67,271.41,245.21,208.62,173.63,133.64,111.89,344.73,341.07,327.72,294.54,282.01,208.34,145.50,88.86,121.93,120.16,119.14,143.79,278.77,477.23,525.97,301.59,30.98,92.41,83.26,35.42,30.76,37.46,34.50,39.27,17.28,17.65,17.32,16.99,17.22,17.61,17.07,17.89,14.92,38.91,15.75,14.99,16.11,15.09,16.66,16.26,14.43,14.94,15.44,14.96,15.55,14.53,14.89,15.27,13.48,13.16,13.13,12.17,13.29,13.69,13.59,13.10,11.04,10.21,11.10,10.77,13.29,10.82,11.99,10.89,9.90,10.37,9.73,9.86,8.51,8.75,9.43,8.91,7.60,8.18,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1152.50,178.70,179.72,172.42,161.76,143.36,131.75,103.47,242.45,235.91,230.44,208.75,200.20,157.87,137.36,115.58,267.88,263.24,256.72,240.38,219.79,178.72,144.57,116.76,307.07,291.97,270.34,241.01,202.67,168.51,135.19,113.18,346.22,354.28,347.25,302.02,274.87,198.09,137.92,93.90,111.46,115.28,116.60,143.70,276.08,474.22,519.56,300.25,26.19,89.20,81.71,34.00,30.76,37.46,34.50,40.21,15.76,16.26,17.32,16.99,15.80,16.21,17.07,16.48,13.48,38.91,15.75,14.99,16.11,15.09,16.66,16.26,14.43,14.94,15.44,14.96,14.07,14.53,14.89,15.27,13.48,13.16,13.13,12.17,13.29,12.27,13.59,13.10,9.52,10.21,9.71,10.77,11.81,10.82,10.60,10.89,9.90,8.97,8.34,8.47,8.51,8.75,9.43,8.91,7.60,8.18,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1182.50,179.33,183.36,171.73,156.48,139.52,128.90,105.71,237.00,231.68,224.49,202.04,195.63,152.54,129.03,111.27,252.96,248.69,241.39,226.44,201.53,165.54,136.32,110.84,281.87,269.84,249.13,221.38,183.04,152.55,121.11,105.02,303.94,305.94,294.56,253.74,255.44,192.78,134.27,96.61,105.94,110.47,111.84,137.45,263.95,459.22,501.51,294.82,27.16,85.37,78.37,31.86,29.14,36.05,33.00,40.21,15.76,16.26,17.32,16.99,15.80,16.21,17.07,16.48,13.48,37.45,15.75,14.99,16.11,15.09,16.66,16.26,14.43,14.94,14.00,14.96,14.07,14.53,14.89,15.27,13.48,13.16,13.13,12.17,13.29,12.27,13.59,11.69,9.52,10.21,9.71,10.77,11.81,10.82,10.60,10.89,9.90,8.97,8.34,8.47,8.51,8.75,7.98,8.91,7.60,8.18,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,11.93,5.26,6.56,5.80,6.18
1212.50,170.93,171.85,160.55,149.48,134.00,124.18,105.42,205.36,203.01,195.89,180.47,172.23,143.29,124.85,106.99,216.12,214.66,207.81,194.86,173.75,146.79,127.27,107.26,233.49,229.79,215.60,199.39,172.46,144.60,114.60,99.14,218.37,223.05,229.31,233.60,264.55,205.31,136.68,101.80,94.45,104.56,107.63,128.97,244.63,423.74,479.35,285.90,24.05,79.59,73.74,31.86,27.67,34.14,31.21,37.66,15.76,16.26,15.90,15.60,15.80,16.21,17.07,16.48,13.48,36.05,15.75,14.99,16.11,15.09,15.27,16.26,14.43,14.94,14.00,13.54,14.07,14.53,14.89,13.86,13.48,13.16,13.13,12.17,11.89,12.27,12.19,11.69,9.52,10.21,9.71,10.77,11.81,10.82,10.60,10.89,8.45,8.97,8.34,8.47,8.51,7.33,7.98,7.45,7.60,6.72,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1242.00,156.16,156.60,146.13,136.93,126.58,120.89,106.72,188.80,186.75,182.72,169.27,164.23,139.94,123.52,108.64,202.21,197.32,186.11,173.99,153.74,135.06,118.04,105.01,229.96,227.19,213.65,191.78,165.37,137.47,111.36,95.76,177.57,200.98,220.28,228.18,274.42,211.09,143.21,100.36,87.42,100.92,103.88,124.96,226.55,394.23,479.23,279.75,21.63,74.45,69.67,29.71,26.14,31.54,29.49,36.08,14.35,16.26,15.90,15.60,15.80,16.21,15.65,16.48,13.48,34.59,14.35,14.99,14.71,13.69,15.27,14.85,14.43,13.51,14.00,13.54,14.07,14.53,14.89,13.86,12.03,11.76,11.74,12.17,11.89,12.27,12.19,11.69,9.52,8.78,9.71,10.77,11.81,10.82,10.60,10.89,8.45,8.97,8.34,8.47,8.51,7.33,7.98,7.45,7.60,6.72,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1271.50,146.21,147.23,137.75,128.90,120.44,115.68,101.63,174.21,170.75,166.53,154.62,150.57,131.77,120.60,107.15,183.18,177.32,169.00,157.96,141.45,129.05,116.59,106.10,206.29,204.63,192.01,176.17,160.72,141.13,123.06,107.92,113.18,156.56,178.00,193.47,257.35,222.67,142.24,105.02,87.42,99.92,102.31,123.48,209.25,357.94,478.89,275.73,22.31,71.45,67.25,28.21,24.29,31.54,29.49,35.36,14.35,14.81,14.48,14.17,14.35,14.73,15.65,15.08,13.48,34.59,14.35,13.54,14.71,13.69,13.87,14.85,12.98,13.51,12.58,13.54,12.68,13.13,13.49,13.86,12.03,11.76,11.74,10.77,11.89,12.27,12.19,11.69,9.52,8.78,9.71,10.77,11.81,10.82,10.60,10.89,8.45,8.97,8.34,8.47,8.51,7.33,7.98,7.45,6.21,6.72,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1302.50,138.36,138.05,130.50,123.84,115.67,111.69,101.63,172.77,171.52,166.13,153.86,149.16,131.08,120.15,106.84,184.43,176.82,168.72,159.45,140.15,126.91,116.72,108.03,218.09,212.35,197.45,181.95,161.76,142.44,118.26,101.10,136.36,166.08,189.47,216.47,283.94,239.80,154.60,106.48,87.51,104.19,106.54,130.03,209.18,382.57,492.14,276.86,22.31,68.30,65.68,28.21,24.29,31.54,29.49,33.95,14.35,14.81,14.48,14.17,14.35,14.73,14.25,15.08,12.07,33.18,14.35,13.54,13.31,13.69,13.87,14.85,12.98,13.51,12.58,12.14,12.68,13.13,13.49,13.86,12.03,11.76,11.74,10.77,11.89,12.27,12.19,11.69,9.52,8.78,9.71,10.77,10.34,10.82,10.60,10.89,8.45,8.97,8.34,8.47,8.51,7.33,7.98,7.45,6.21,6.72,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1333.50,134.53,134.92,128.50,122.34,113.47,108.68,98.86,146.91,150.22,142.55,131.82,128.17,112.16,102.76,91.78,153.16,147.22,144.44,131.83,122.40,107.83,100.45,91.56,164.83,161.36,151.37,142.00,119.64,97.72,81.69,73.91,124.38,114.38,119.92,125.87,155.28,137.12,110.52,91.34,84.82,101.39,105.44,132.86,210.90,346.78,453.36,261.53,19.16,63.41,60.76,25.04,22.09,27.68,27.24,31.53,12.87,13.41,14.48,14.17,14.35,13.31,14.25,15.08,12.07,31.75,12.96,13.54,13.31,13.69,13.87,13.21,12.98,12.12,12.58,12.14,12.68,13.13,13.49,12.41,12.03,11.76,11.74,10.77,11.89,10.87,12.19,11.69,9.52,8.78,9.71,9.33,10.34,10.82,10.60,9.48,8.45,8.97,8.34,8.47,8.51,7.33,7.98,7.45,6.21,6.72,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1363.50,107.31,106.24,99.15,95.77,95.02,93.07,81.32,94.85,98.18,93.07,87.35,83.28,75.43,71.33,65.41,97.50,98.49,93.82,91.10,83.70,78.63,73.21,59.44,101.49,97.36,92.53,79.69,66.98,54.68,50.03,45.23,68.56,68.36,70.28,68.96,77.74,74.99,79.63,75.53,71.08,83.87,90.23,119.87,184.23,270.60,334.81,227.64,19.16,57.25,53.48,21.86,19.70,24.44,23.65,27.65,12.87,13.41,13.06,12.78,12.85,13.31,14.25,13.67,12.07,30.31,12.96,13.54,13.31,12.30,13.87,13.21,12.98,12.12,12.58,12.14,12.68,11.74,13.49,12.41,12.03,11.76,10.34,10.77,11.89,10.87,10.77,10.24,9.52,8.78,9.71,9.33,10.34,10.82,10.60,9.48,8.45,7.57,8.34,8.47,8.51,7.33,7.98,7.45,6.21,6.72,7.33,8.16,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1393.50,77.90,76.65,69.19,68.81,71.56,74.26,61.75,66.21,70.85,66.74,65.04,57.42,56.70,54.40,49.88,65.15,66.09,65.52,60.81,56.56,54.23,52.48,44.95,52.21,51.10,52.67,49.00,47.41,47.60,45.83,44.26,40.50,41.78,44.57,44.10,52.63,60.74,65.29,66.43,53.53,60.50,67.72,95.23,138.17,190.45,262.87,186.75,16.64,50.85,45.02,18.84,17.23,20.77,19.85,23.62,12.87,13.41,13.06,12.78,12.85,13.31,12.83,13.67,12.07,28.90,12.96,12.14,13.31,12.30,12.47,13.21,11.53,12.12,11.18,12.14,11.26,11.74,12.07,12.41,12.03,11.76,10.34,10.77,10.47,10.87,10.77,10.24,9.52,8.78,8.29,9.33,10.34,9.40,10.60,9.48,8.45,7.57,8.34,8.47,8.51,7.33,7.98,7.45,6.21,6.72,7.33,6.77,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1423.00,56.62,57.65,51.44,51.60,55.36,58.42,47.36,40.76,43.66,44.65,45.93,40.82,40.59,39.76,37.17,38.53,39.61,38.75,38.62,34.82,36.18,37.56,30.36,30.17,27.32,28.20,31.60,34.14,36.85,35.83,35.45,23.75,27.92,26.02,23.29,32.82,44.01,52.69,58.95,37.36,39.74,47.20,69.50,91.18,113.45,180.39,150.84,14.85,45.28,37.52,15.96,14.94,17.15,16.84,20.57,12.87,11.99,13.06,12.78,12.85,13.31,12.83,13.67,12.07,27.50,12.96,12.14,11.92,12.30,12.47,13.21,11.53,12.12,11.18,10.75,11.26,11.74,12.07,12.41,10.62,10.37,10.34,10.77,10.47,10.87,10.77,10.24,9.52,8.78,8.29,9.33,10.34,9.40,10.60,9.48,8.45,7.57,8.34,8.47,7.10,7.33,7.98,7.45,6.21,6.72,7.33,6.77,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1453.00,40.67,41.54,36.81,37.61,41.65,45.24,36.65,32.88,35.00,33.95,33.87,29.83,30.72,30.24,29.00,30.63,30.18,30.03,29.33,28.06,27.78,29.83,26.57,20.27,20.27,22.51,25.98,26.83,30.71,29.17,31.94,21.37,23.64,22.21,18.32,25.42,35.89,42.99,51.15,27.84,29.69,35.84,52.56,63.07,70.76,127.84,120.17,14.85,41.22,32.03,15.96,13.54,15.67,15.34,19.07,11.46,11.99,11.66,11.33,11.46,11.92,12.83,12.26,10.66,27.50,11.56,12.14,11.92,12.30,12.47,13.21,11.53,12.12,11.18,10.75,11.26,11.74,12.07,12.41,10.62,10.37,10.34,10.77,10.47,10.87,10.77,10.24,8.11,8.78,8.29,9.33,10.34,9.40,9.20,9.48,8.45,7.57,8.34,8.47,7.10,7.33,7.98,7.45,6.21,6.72,7.33,6.77,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1483.50,33.25,33.24,29.84,30.06,34.19,37.21,30.30,27.04,29.37,28.52,27.91,23.70,25.07,25.18,23.88,24.59,24.86,25.79,24.62,22.61,22.46,24.96,21.81,20.27,17.99,19.24,22.29,22.31,24.59,24.77,25.92,19.62,21.24,20.68,16.43,21.96,27.97,36.54,45.75,23.16,24.38,28.61,40.68,44.80,47.92,80.22,94.78,14.85,38.23,29.16,14.48,13.54,15.67,15.34,17.56,11.46,11.99,11.66,11.33,11.46,11.92,12.83,12.26,10.66,26.08,11.56,12.14,11.92,12.30,12.47,13.21,11.53,12.12,11.18,10.75,11.26,11.74,12.07,12.41,10.62,10.37,10.34,9.38,10.47,10.87,10.77,10.24,8.11,8.78,8.29,9.33,10.34,9.40,9.20,9.48,8.45,7.57,6.95,7.08,7.10,7.33,7.98,7.45,6.21,6.72,7.33,6.77,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
1513.50,27.66,27.53,25.77,25.36,29.26,31.49,25.64,23.82,25.40,24.46,24.72,23.70,22.00,22.16,21.48,24.34,23.55,23.93,23.66,21.82,21.65,21.78,21.81,18.64,18.74,20.73,23.45,23.09,24.86,22.97,24.36,18.21,19.81,19.13,17.07,23.12,26.93,32.52,40.40,20.20,20.67,24.22,33.81,34.49,36.45,51.80,77.81,13.25,34.73,26.89,14.48,13.54,14.20,13.92,17.56,11.46,11.99,11.66,11.33,11.46,11.92,12.83,12.26,10.66,24.63,11.56,12.14,11.92,12.30,12.47,11.80,11.53,10.70,11.18,10.75,11.26,11.74,12.07,10.96,10.62,10.37,10.34,9.38,10.47,10.87,10.77,10.24,8.11,8.78,8.29,9.33,10.34,9.40,9.20,9.48,8.45,7.57,6.95,7.08,7.10,7.33,7.98,7.45,6.21,6.72,7.33,6.77,7.18,6.72,7.41,7.84,5.74,5.57,4.82,5.26,6.56,5.80,6.18
