Time,TIWC202G,TIWC202F,TIWC202E,TIWC202D,TIWC202C,TIWC202B,TIWC202A,TINC301H,TINC301G,TINC301F,TINC301E,TINC301D,TINC301C,TINC301B,TINC301A,TINC302H,TINC302G,TINC302F,TINC302E,TINC302D,TINC302C,TINC302B,TINC302A,TINC303H,TINC303G,TINC303F,TINC303E,TINC303D,TINC303C,TINC303B,TINC303A,TINC304H,TINC304G,TINC304F,TINC304E,TINC304D,TINC304C,TINC304B,TINC304A,TINC205H,TINC205G,TINC205F,TINC205E,TINC205D,TINC205C,TINC205B,TINC205A,TINC305H,TINC305G,TINC305F,TINC305E,TINC305D,TINC305C,TINC305B,TINC305A,TINC306H,TINC306G,TINC306F,TINC306E,TINC306D,TINC306C,TINC306B,TINC306A,TINC307H,TINC307G,TINC307F,TINC307E,TINC307D,TINC307C,TINC307B,TINC307A,TINC207H,TINC207G,TINC207F,TINC207E,TINC207D,TINC207C,TINC207B,TINC207A,TINC208H,TINC208G,TINC208F,TINC208E,TINC208D,TINC208C,TINC208B,TINC208A,TINC209H,TINC209G,TINC209F,TINC209E,TINC209D,TINC209C,TINC209B,TINC209A,TINC211H,TINC211G,TINC211F,TINC211E,TINC211D,TINC211C,TINC211B,TINC211A,TINC213H,TINC213G,TINC213F,TINC213E,TINC213D,TINC213C,TINC213B,TINC213A,TIWC214G,TIWC214F,TIWC214E,TIWC214D,TIWC214C,TIWC214B,TIWC214A
235.50,61.29,70.90,71.83,62.56,63.12,58.48,50.67,87.18,85.63,85.41,83.50,86.76,83.48,80.65,72.24,122.52,111.25,102.25,91.23,82.11,80.16,77.25,74.54,223.78,206.50,181.55,152.75,113.04,65.49,40.23,33.79,335.72,297.26,249.19,207.64,142.17,66.47,43.38,38.43,222.20,157.18,70.34,65.61,76.74,83.09,61.28,32.73,167.16,49.06,24.49,19.85,17.40,16.89,16.87,16.83,39.08,20.72,16.10,15.32,14.23,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
266.50,62.71,70.90,73.42,66.32,64.59,60.78,52.33,88.90,88.58,87.02,83.50,89.12,85.43,82.60,74.97,129.36,117.51,104.57,93.20,82.26,81.22,79.36,77.27,231.44,212.97,188.18,159.83,115.85,69.03,42.58,33.79,342.57,309.11,261.15,221.42,151.97,69.55,44.44,40.60,232.12,170.93,71.88,65.61,78.28,84.57,61.28,34.18,181.36,50.95,25.94,19.85,17.40,16.89,16.87,16.83,55.56,30.72,16.10,15.32,14.23,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
295.50,64.22,70.90,73.42,71.94,66.12,60.78,53.72,91.04,91.68,90.12,86.74,90.74,86.13,83.27,75.77,128.51,115.66,107.09,95.93,84.89,82.36,82.09,77.79,236.53,215.58,189.76,162.11,118.58,70.92,42.58,35.35,347.86,310.47,259.53,219.52,147.78,71.59,45.92,38.89,245.65,185.23,73.65,67.02,79.79,86.09,61.28,34.18,199.80,53.25,27.34,19.85,17.40,16.89,16.87,16.83,91.55,41.50,18.24,16.76,15.67,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
325.00,65.71,72.64,75.90,73.96,67.54,62.92,55.29,91.02,90.78,90.12,86.74,90.74,86.13,84.18,76.74,129.49,118.18,109.46,97.76,86.81,84.37,84.43,80.73,237.32,218.62,189.63,161.59,118.76,72.21,46.28,37.19,352.37,318.21,263.21,223.81,155.29,70.48,47.52,40.84,257.59,199.78,76.27,65.56,77.99,84.68,62.67,34.18,211.53,55.60,28.87,21.32,17.40,16.89,16.87,16.83,106.71,48.56,20.39,16.76,15.67,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
355.50,67.15,74.72,75.90,75.38,68.93,64.35,55.29,93.54,92.37,90.12,86.74,92.85,86.13,84.18,77.82,129.33,116.94,109.55,99.64,88.67,86.39,85.35,80.73,245.04,220.03,192.23,166.06,123.66,72.98,45.29,37.19,363.22,322.74,263.71,222.99,156.45,72.29,47.52,40.84,267.25,217.89,76.27,64.14,77.99,84.68,62.67,35.67,216.65,59.14,30.48,22.81,18.83,18.30,16.87,16.83,117.05,53.70,21.83,18.26,15.67,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
385.50,68.61,75.67,78.25,76.88,68.93,66.02,56.82,95.02,94.79,94.34,90.33,95.56,90.34,86.79,79.15,128.69,117.81,113.37,101.64,90.46,87.36,87.77,83.75,246.60,225.02,200.95,169.29,125.15,76.03,46.60,38.65,364.55,328.67,271.26,231.47,167.44,74.03,49.75,41.97,274.68,229.35,76.27,62.58,77.99,84.68,62.67,35.67,222.08,64.23,32.94,22.81,18.83,18.30,16.87,16.83,127.97,62.69,23.41,18.26,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
415.50,70.22,78.13,80.04,76.88,71.13,67.59,58.40,97.10,97.10,97.32,93.55,96.98,92.58,89.88,80.70,131.95,119.98,112.53,102.52,92.13,89.65,88.78,83.66,248.68,227.01,199.80,169.62,128.30,80.90,48.32,38.65,365.01,326.28,271.82,229.07,164.44,72.81,48.59,41.97,280.30,238.31,78.86,61.09,76.57,84.68,62.67,35.67,229.46,69.92,35.21,22.81,18.83,18.30,16.87,16.83,136.22,72.33,23.41,18.26,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
446.00,70.22,78.25,81.89,79.05,73.30,69.12,60.04,96.78,96.92,96.81,92.69,97.25,92.58,90.43,83.25,131.83,122.51,115.80,105.34,93.59,90.82,89.33,85.35,253.60,231.85,203.88,170.74,127.87,78.56,50.02,40.05,372.03,330.43,270.55,231.20,167.06,73.84,51.06,42.64,284.18,244.57,81.52,61.09,76.57,84.68,62.67,35.67,233.69,77.85,36.77,22.81,18.83,18.30,16.87,16.83,142.38,87.56,26.84,19.94,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
476.50,71.79,78.25,81.89,79.10,73.30,69.12,60.04,97.88,97.10,96.81,95.25,97.25,95.49,90.93,82.28,135.14,126.17,116.10,103.16,92.43,91.49,91.99,87.51,257.61,232.72,205.38,174.59,130.00,82.49,50.02,40.05,384.59,336.17,279.27,235.50,169.29,76.23,51.27,44.27,288.33,256.31,84.96,61.09,76.57,84.68,62.67,35.67,240.47,82.78,39.07,24.39,18.83,18.30,16.87,16.83,146.99,101.39,29.25,19.94,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
506.50,71.79,80.53,83.36,79.10,74.72,70.57,61.51,98.78,97.10,96.81,95.25,99.76,95.49,92.38,85.37,134.57,127.19,117.20,108.01,95.88,93.45,92.58,87.51,253.55,231.66,206.09,176.98,130.74,80.11,48.43,38.64,377.00,335.76,279.65,237.42,171.63,75.46,50.14,43.43,292.41,265.19,89.96,61.09,76.57,84.68,62.67,35.67,240.21,87.56,41.49,24.39,18.83,18.30,16.87,16.83,148.51,104.27,33.55,19.94,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
536.50,74.67,80.34,81.04,80.62,76.33,74.01,69.67,102.04,101.53,100.87,97.08,102.55,96.28,93.15,85.50,142.73,127.78,117.40,106.36,95.32,92.54,92.94,87.51,253.30,232.16,207.39,175.87,129.11,75.57,48.43,38.64,371.59,336.22,283.45,242.76,171.56,78.56,50.14,44.27,288.69,250.19,84.01,59.39,75.16,83.04,62.67,37.09,223.26,86.02,39.97,22.81,18.83,18.30,16.87,16.83,140.04,86.72,31.27,19.94,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
566.50,77.57,80.06,81.67,81.29,78.06,76.88,75.42,102.23,101.48,100.42,96.46,102.08,96.28,93.15,86.91,147.14,132.76,119.09,104.62,91.45,88.54,89.00,84.80,246.37,224.49,198.72,170.16,126.46,72.82,46.15,38.64,361.21,325.02,278.60,236.41,161.53,75.48,49.28,43.77,279.67,219.06,74.98,57.92,75.16,83.04,62.67,37.09,173.44,83.76,36.95,21.40,18.83,18.30,16.87,16.83,104.55,55.80,26.25,18.47,17.09,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
596.50,76.13,80.06,81.67,81.29,78.06,76.88,75.42,101.63,101.53,101.21,96.46,99.84,95.99,93.95,86.95,140.27,127.00,116.40,103.48,91.62,88.98,89.11,84.76,240.63,215.51,194.54,166.80,121.79,72.50,46.15,38.64,353.95,317.04,272.74,232.31,159.46,78.01,48.65,43.96,271.56,192.93,69.25,57.92,75.16,83.04,62.67,37.09,139.17,80.74,34.15,21.40,18.83,18.30,16.87,16.83,56.83,31.57,20.64,16.99,15.70,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
626.50,76.13,78.60,80.16,79.79,78.06,76.88,75.46,100.87,101.53,98.83,94.49,99.37,95.35,92.17,86.08,144.64,127.35,116.01,101.86,89.48,87.64,86.19,82.46,242.97,220.12,193.74,164.73,119.04,72.92,45.16,38.66,358.09,319.04,271.82,238.12,158.88,76.54,49.44,44.12,263.93,174.91,69.25,60.94,77.44,84.85,62.67,37.09,125.68,77.58,32.68,21.40,18.83,18.30,16.87,16.83,30.74,21.70,17.73,16.99,15.70,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
656.50,76.13,78.60,80.16,79.79,78.06,76.88,75.46,102.41,101.53,100.93,97.02,99.37,95.35,92.17,85.04,143.68,127.61,115.22,101.69,88.98,87.81,87.34,81.83,237.86,216.97,190.99,165.16,120.10,72.56,44.61,38.66,345.84,312.19,263.24,227.21,153.83,77.46,49.44,45.43,263.93,164.56,69.35,64.88,80.60,84.85,62.67,38.53,110.57,77.58,31.24,20.00,18.83,18.30,16.87,16.83,20.67,17.97,17.73,16.99,15.70,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
686.50,76.13,79.31,80.16,79.79,76.62,76.88,75.46,98.97,98.81,99.10,94.49,98.77,96.64,92.85,87.69,145.99,129.66,113.59,99.51,87.17,85.55,86.21,80.40,232.17,213.00,188.50,163.72,119.23,72.74,44.61,35.32,345.27,314.96,263.61,227.00,160.60,77.68,49.44,44.68,256.92,157.03,69.35,64.88,80.60,86.31,62.67,38.53,106.28,75.14,31.24,20.00,18.83,18.30,16.87,16.83,16.94,17.97,16.33,16.99,15.70,15.34,14.17,13.90,15.08,13.90,15.04,15.52,14.53,14.15,14.35,14.20,15.99,15.82,15.11,15.22,14.68,15.37,14.35,13.90,16.67,16.26,16.21,15.70,15.88,15.52,14.20,13.97,16.56,16.33,16.74,17.14,16.59,16.51,15.57,14.89,18.35,17.98,16.48,17.04,17.53,17.12,16.66,15.65,16.75,17.55,17.58,17.73,17.60,17.45,17.42,18.20,19.91,19.76,19.69,19.33,19.39,18.27,18.05
