Time,Loop 214,Loop 209,Loop 208,Loop 207,Loop 307,Loop 305,Loop 304,Loop 302,Loop 301,Loop 202
1429.50,-281.20,59.89,60.15,62.90,69.49,89.05,46.79,37.07,38.82,382.03
1459.50,-303.72,50.64,54.92,58.25,59.11,62.40,51.96,50.22,50.09,383.24
1489.50,-301.39,51.67,51.54,55.14,63.20,59.75,36.28,41.03,44.58,374.09
1519.50,-290.70,58.31,46.40,58.25,65.96,64.81,41.70,40.34,42.12,367.24
1549.50,-289.97,56.03,43.18,56.42,62.50,66.79,44.09,29.79,32.65,375.02
1579.50,-291.33,47.43,46.01,51.86,59.69,64.30,41.60,42.18,44.26,377.79
1609.50,-288.97,49.11,42.51,53.21,56.54,51.37,39.89,42.66,45.89,386.52
1639.50,-303.73,47.07,33.62,50.03,56.96,55.46,39.43,42.55,44.23,385.80
1669.50,-303.66,42.26,26.35,46.20,53.61,50.18,33.79,36.27,36.55,384.75
1699.50,-305.48,38.94,22.43,47.03,49.39,46.43,31.69,34.13,36.37,373.48
1729.50,-301.59,36.58,25.28,47.02,45.70,46.69,32.75,32.53,33.22,380.44
1758.50,-142.61,5.10,-8.57,13.81,12.02,13.69,2.73,-4.18,2.10,361.95
1787.50,-180.51,-29.11,-34.45,-20.58,-23.47,-20.23,-25.32,-28.72,-28.67,298.51
1818.50,-89.92,-49.89,-54.13,-46.72,-47.55,-53.32,-43.07,-45.57,-44.69,290.23
1849.50,-51.16,-66.70,-67.99,-60.44,-64.39,-67.76,-63.68,-65.22,-59.83,272.54
1879.00,-10.28,-83.14,-79.76,-70.12,-75.17,-79.54,-75.28,-75.39,-72.86,261.10
