time,UTCTime,Temperature_C,MT_rad_kW_m_2,NAR_kW_m_2
406.9,18:38:42.9,20.12,0,0.81
407.0,18:38:43.0,19.28,0,0.81
407.1,18:38:43.1,19.28,0,0.81
407.2,18:38:43.2,19.28,0,0.81
407.3,18:38:43.3,19.28,0,0.81
407.4,18:38:43.4,20.97,0,0.81
407.5,18:38:43.5,18.43,0,0.81
407.6,18:38:43.6,19.28,0,0.81
407.7,18:38:43.7,19.28,0,0.75
407.8,18:38:43.8,20.97,0,0.81
407.9,18:38:43.9,20.97,0,0.75
408.0,18:38:44.0,20.97,0,0.75
408.1,18:38:44.1,20.97,0,0.69
408.2,18:38:44.2,20.97,0,0.75
408.3,18:38:44.3,21.82,0,0.75
408.4,18:38:44.4,17.58,0,0.69
408.5,18:38:44.5,14.17,0,0.69
408.6,18:38:44.6,13.31,0,0.69
408.7,18:38:44.7,15.87,0,0.69
408.8,18:38:44.8,14.17,0,0.75
408.9,18:38:44.9,15.87,0,0.69
409.0,18:38:45.0,17.58,0,0.75
409.1,18:38:45.1,17.58,0,0.69
409.2,18:38:45.2,17.58,0,0.75
409.3,18:38:45.3,15.87,0,0.75
409.4,18:38:45.4,15.87,0,0.69
409.5,18:38:45.5,15.87,0,0.69
409.6,18:38:45.6,15.02,0,0.75
409.7,18:38:45.7,15.87,0,0.75
409.8,18:38:45.8,17.58,0,0.75
409.9,18:38:45.9,18.43,0,0.75
410.0,18:38:46.0,18.43,0,0.75
410.1,18:38:46.1,19.28,0,0.75
410.2,18:38:46.2,19.28,0,0.75
410.3,18:38:46.3,19.28,0,0.81
410.4,18:38:46.4,17.58,0,0.81
410.5,18:38:46.5,15.87,0,0.81
410.6,18:38:46.6,15.87,0,0.75
410.7,18:38:46.7,18.43,0,0.81
410.8,18:38:46.8,19.28,0,0.81
410.9,18:38:46.9,17.58,0,0.81
411.0,18:38:47.0,17.58,0,0.81
411.1,18:38:47.1,17.58,0,0.81
411.2,18:38:47.2,18.43,0,0.81
411.3,18:38:47.3,18.43,0,0.81
411.4,18:38:47.4,19.28,0,0.87
411.5,18:38:47.5,19.28,0,0.81
411.6,18:38:47.6,19.28,0,0.81
411.7,18:38:47.7,19.28,0,0.81
411.8,18:38:47.8,18.45,0,0.81
411.9,18:38:47.9,19.28,0,0.81
412.0,18:38:48.0,18.43,0,0.81
412.1,18:38:48.1,19.28,0,0.81
412.2,18:38:48.2,19.28,0,0.81
412.3,18:38:48.3,19.28,0,0.81
412.4,18:38:48.4,19.28,0,0.81
412.5,18:38:48.5,19.3,0,0.87
412.6,18:38:48.6,19.3,0,0.87
412.7,18:38:48.7,19.3,0,0.81
412.8,18:38:48.8,19.3,0,0.81
412.9,18:38:48.9,17.6,0,0.81
413.0,18:38:49.0,18.45,0,0.87
413.1,18:38:49.1,19.3,0,0.81
413.2,18:38:49.2,18.45,0,0.81
413.3,18:38:49.3,19.3,0,0.81
413.4,18:38:49.4,17.58,0,0.81
413.5,18:38:49.5,18.45,0,0.81
413.6,18:38:49.6,18.45,0,0.81
413.7,18:38:49.7,18.43,0,0.87
413.8,18:38:49.8,17.6,0,0.81
413.9,18:38:49.9,17.6,0,0.87
414.0,18:38:50.0,19.3,0,0.81
414.1,18:38:50.1,20.15,0,0.87
414.2,18:38:50.2,17.6,0,0.87
414.3,18:38:50.3,19.3,0,0.87
414.4,18:38:50.4,18.45,0,0.87
414.5,18:38:50.5,19.3,0,0.87
414.6,18:38:50.6,17.6,0,0.87
414.7,18:38:50.7,16.75,0,0.87
414.8,18:38:50.8,17.6,0,0.87
414.9,18:38:50.9,15.9,0,0.87
415.0,18:38:51.0,18.45,0,0.87
415.1,18:38:51.1,16.75,0,0.94
415.2,18:38:51.2,16.75,0,0.94
415.3,18:38:51.3,17.6,0,0.94
415.4,18:38:51.4,17.6,0,1.0
415.5,18:38:51.5,17.6,0,1.0
415.6,18:38:51.6,18.45,0,1.0
415.7,18:38:51.7,20.15,0,1.0
415.8,18:38:51.8,20.15,0,1.06
415.9,18:38:51.9,19.3,0,1.06
416.0,18:38:52.0,14.19,0,1.06
416.1,18:38:52.1,14.19,0,1.06
416.2,18:38:52.2,15.9,0,1.12
416.3,18:38:52.3,15.04,0,1.12
416.4,18:38:52.4,15.04,0,1.19
416.5,18:38:52.5,16.75,0,1.19
416.6,18:38:52.6,16.75,0,1.19
416.7,18:38:52.7,16.75,0,1.12
416.8,18:38:52.8,15.9,0,1.06
416.9,18:38:52.9,17.6,0,1.06
417.0,18:38:53.0,17.6,0,1.06
417.1,18:38:53.1,17.6,0,1.06
417.2,18:38:53.2,17.6,0,1.12
417.3,18:38:53.3,17.6,0,1.12
417.4,18:38:53.4,17.6,0,1.12
417.5,18:38:53.5,17.6,0,1.0
417.6,18:38:53.6,17.6,0,1.06
417.7,18:38:53.7,17.6,0,1.12
417.8,18:38:53.8,17.6,0,1.19
417.9,18:38:53.9,12.48,0,1.12
418.0,18:38:54.0,12.48,0,1.06
418.1,18:38:54.1,15.9,0,1.06
418.2,18:38:54.2,17.6,0,1.06
418.3,18:38:54.3,16.75,0,1.06
418.4,18:38:54.4,16.75,0,1.06
418.5,18:38:54.5,16.75,0,1.06
418.6,18:38:54.6,15.9,0,1.06
418.7,18:38:54.7,15.9,0,1.06
418.8,18:38:54.8,15.9,0,1.06
418.9,18:38:54.9,15.9,0,1.06
419.0,18:38:55.0,15.9,0,1.06
419.1,18:38:55.1,15.9,0,1.12
419.2,18:38:55.2,14.19,0,1.25
419.3,18:38:55.3,14.19,0,1.19
419.4,18:38:55.4,15.04,0,1.31
419.5,18:38:55.5,14.19,0,1.44
419.6,18:38:55.6,15.9,0,1.69
419.7,18:38:55.7,15.9,0,1.69
419.8,18:38:55.8,16.75,0,1.69
419.9,18:38:55.9,15.04,0,1.56
420.0,18:38:56.0,14.19,0,1.56
420.1,18:38:56.1,15.9,0,1.5
420.2,18:38:56.2,15.04,0,1.56
420.3,18:38:56.3,14.19,0,1.75
420.4,18:38:56.4,14.19,0,2.06
420.5,18:38:56.5,15.04,0,3.12
420.6,18:38:56.6,15.9,0,4.18
420.7,18:38:56.7,15.9,0,3.5
420.8,18:38:56.8,15.9,0,2.93
420.9,18:38:56.9,15.9,0,2.56
421.0,18:38:57.0,15.9,0,3.25
421.1,18:38:57.1,15.9,0,3.99
421.2,18:38:57.2,15.9,0,4.99
421.3,18:38:57.3,14.19,0,4.46
421.4,18:38:57.4,13.34,0,3.87
421.5,18:38:57.5,13.34,0,4.63
421.6,18:38:57.6,14.19,0,5.57
421.7,18:38:57.7,15.9,0,5.87
421.8,18:38:57.8,15.9,0,6.04
421.9,18:38:57.9,17.6,0,5.07
422.0,18:38:58.0,13.34,0,4.33
422.1,18:38:58.1,12.48,0,4.85
422.2,18:38:58.2,13.34,0,7.5
422.3,18:38:58.3,12.48,0,7.92
422.4,18:38:58.4,14.19,0,6.92
422.5,18:38:58.5,14.19,0,6.07
422.6,18:38:58.6,15.04,0,5.21
422.7,18:38:58.7,15.04,0,4.44
422.8,18:38:58.8,15.04,0,3.56
422.9,18:38:58.9,12.48,0,2.93
423.0,18:38:59.0,12.48,0,2.5
423.1,18:38:59.1,12.48,0,2.37
423.2,18:38:59.2,14.19,0,2.06
423.3,18:38:59.3,14.19,0,1.81
423.4,18:38:59.4,14.19,0,1.62
423.5,18:38:59.5,14.19,0,1.5
423.6,18:38:59.6,13.34,0,1.44
423.7,18:38:59.7,14.19,0,1.37
423.8,18:38:59.8,15.9,0,1.37
423.9,18:38:59.9,15.9,0,1.37
424.0,18:39:00.0,15.9,0,1.44
424.1,18:39:00.1,15.9,0,1.5
424.2,18:39:00.2,15.9,0,1.56
424.3,18:39:00.3,15.04,0,1.56
424.4,18:39:00.4,14.19,0,1.56
424.5,18:39:00.5,13.34,0,1.44
424.6,18:39:00.6,14.19,0,1.44
424.7,18:39:00.7,13.34,0,1.56
424.8,18:39:00.8,14.19,0,1.81
424.9,18:39:00.9,14.19,0,1.87
425.0,18:39:01.0,14.19,0,2.62
425.1,18:39:01.1,15.9,0,5.24
425.2,18:39:01.2,15.9,0,6.23
425.3,18:39:01.3,14.19,0,6.29
425.4,18:39:01.4,14.19,0,5.74
425.5,18:39:01.5,14.19,0,5.49
425.6,18:39:01.6,14.19,0,6.26
425.7,18:39:01.7,15.04,0,6.67
425.8,18:39:01.8,15.04,0,7.31
425.9,18:39:01.9,15.9,0,8.53
426.0,18:39:02.0,15.9,0,12.37
426.1,18:39:02.1,16.75,0,16.84
426.2,18:39:02.2,15.9,0,16.26
426.3,18:39:02.3,15.9,0,13.94
426.4,18:39:02.4,14.19,0,13.03
426.5,18:39:02.5,14.19,0,14.96
426.6,18:39:02.6,15.04,0,19.61
426.7,18:39:02.7,15.9,0,22.37
426.8,18:39:02.8,14.19,0,22.02
426.9,18:39:02.9,14.19,0,22.77
427.0,18:39:03.0,14.19,0,21.34
427.1,18:39:03.1,14.19,0,21.28
427.2,18:39:03.2,13.34,0,22.18
427.3,18:39:03.3,12.48,0,21.47
427.4,18:39:03.4,13.34,0,19.63
427.5,18:39:03.5,14.19,0,18.83
427.6,18:39:03.6,14.19,0,26.88
427.7,18:39:03.7,14.19,0,32.44
427.8,18:39:03.8,14.19,0,33.03
427.9,18:39:03.9,15.04,0,27.49
428.0,18:39:04.0,14.19,0,25.67
428.1,18:39:04.1,13.34,0,28.22
428.2,18:39:04.2,14.19,0,29.47
428.3,18:39:04.3,15.9,0,25.87
428.4,18:39:04.4,15.04,0,24.53
428.5,18:39:04.5,15.9,0,28.22
428.6,18:39:04.6,14.19,0,30.88
428.7,18:39:04.7,14.19,0,28.48
428.8,18:39:04.8,14.19,0,23.03
428.9,18:39:04.9,14.19,0,20.86
429.0,18:39:05.0,14.19,0,22.4
429.1,18:39:05.1,14.19,0,23.17
429.2,18:39:05.2,15.04,0,24.57
429.3,18:39:05.3,14.19,0,25.03
429.4,18:39:05.4,14.19,0,26.86
429.5,18:39:05.5,14.19,0,27.12
429.6,18:39:05.6,14.19,0,27.21
429.7,18:39:05.7,13.34,0,27.89
429.8,18:39:05.8,14.19,0,29.27
429.9,18:39:05.9,15.04,0,35.18
430.0,18:39:06.0,14.19,0,40.37
430.1,18:39:06.1,14.19,0,42.28
430.2,18:39:06.2,15.04,0,39.8
430.3,18:39:06.3,14.19,0,38.28
430.4,18:39:06.4,15.04,0,37.03
430.5,18:39:06.5,15.04,0,34.79
430.6,18:39:06.6,15.04,0,35.29
430.7,18:39:06.7,15.04,0,39.64
430.8,18:39:06.8,15.9,0,38.61
430.9,18:39:06.9,15.04,0,39.12
431.0,18:39:07.0,14.19,0,37.86
431.1,18:39:07.1,13.34,0,37.03
431.2,18:39:07.2,14.19,0,34.92
431.3,18:39:07.3,14.19,0,34.22
431.4,18:39:07.4,15.9,0,36.74
431.5,18:39:07.5,14.19,0,42.39
431.6,18:39:07.6,14.19,0,47.25
431.7,18:39:07.7,15.9,0,47.55
431.8,18:39:07.8,15.9,0,47.62
431.9,18:39:07.9,15.04,0,46.61
432.0,18:39:08.0,15.04,0,46.12
432.1,18:39:08.1,14.19,0,46.5
432.2,18:39:08.2,14.19,0,46.23
432.3,18:39:08.3,15.04,0,44.78
432.4,18:39:08.4,15.04,0,42.46
432.5,18:39:08.5,15.04,0,44.48
432.6,18:39:08.6,15.07,0,46.59
432.7,18:39:08.7,15.9,0,46.96
432.8,18:39:08.8,15.92,0,45.31
432.9,18:39:08.9,15.9,0,45.84
433.0,18:39:09.0,14.19,0,44.94
433.1,18:39:09.1,12.48,0,41.49
433.2,18:39:09.2,13.34,0,43.64
433.3,18:39:09.3,12.48,0,48.3
433.4,18:39:09.4,14.19,0,49.33
433.5,18:39:09.5,13.34,0,48.98
433.6,18:39:09.6,14.19,0,46.72
433.7,18:39:09.7,13.34,0,40.98
433.8,18:39:09.8,13.34,0,37.53
433.9,18:39:09.9,14.19,0,35.38
434.0,18:39:10.0,15.04,0,32.33
434.1,18:39:10.1,13.36,0,30.44
434.2,18:39:10.2,14.22,0,28.33
434.3,18:39:10.3,13.34,0,25.93
434.4,18:39:10.4,12.51,0,22.73
434.5,18:39:10.5,13.34,0,20.42
434.6,18:39:10.6,13.34,0,17.26
434.7,18:39:10.7,13.34,0,15.68
434.8,18:39:10.8,14.19,0,14.52
434.9,18:39:10.9,12.51,0,13.83
435.0,18:39:11.0,14.19,0,13.69
435.1,18:39:11.1,14.19,0,16.4
435.2,18:39:11.2,14.22,0,20.27
435.3,18:39:11.3,14.19,0,21.3
435.4,18:39:11.4,15.9,0,19.77
435.5,18:39:11.5,15.92,0,20.48
435.6,18:39:11.6,15.92,0,19.97
435.7,18:39:11.7,15.9,0,18.03
435.8,18:39:11.8,15.04,0,17.98
435.9,18:39:11.9,16.77,0,19.28
436.0,18:39:12.0,15.92,0,21.74
436.1,18:39:12.1,15.07,0,19.25
436.2,18:39:12.2,15.92,0,14.96
436.3,18:39:12.3,15.92,0,14.14
436.4,18:39:12.4,15.9,0,13.64
436.5,18:39:12.5,15.92,0,12.86
436.6,18:39:12.6,16.77,0,12.17
436.7,18:39:12.7,17.62,0,11.73
436.8,18:39:12.8,15.92,0,12.37
436.9,18:39:12.9,15.92,0,13.06
437.0,18:39:13.0,15.92,0,13.47
437.1,18:39:13.1,14.22,0,12.78
437.2,18:39:13.2,14.22,0,10.35
437.3,18:39:13.3,15.07,0,10.02
437.4,18:39:13.4,15.07,0,9.66
437.5,18:39:13.5,15.92,0,8.97
437.6,18:39:13.6,15.07,0,9.27
437.7,18:39:13.7,14.22,0,11.1
437.8,18:39:13.8,14.22,0,13.47
437.9,18:39:13.9,14.22,0,13.8
438.0,18:39:14.0,15.07,0,14.14
438.1,18:39:14.1,15.07,0,13.94
438.2,18:39:14.2,15.92,0,13.0
438.3,18:39:14.3,15.92,0,13.03
438.4,18:39:14.4,15.92,0,12.34
438.5,18:39:14.5,15.92,0,11.68
438.6,18:39:14.6,15.92,0,10.68
438.7,18:39:14.7,17.62,0,10.07
438.8,18:39:14.8,16.77,0,10.49
438.9,18:39:14.9,14.22,0,10.16
439.0,18:39:15.0,13.36,0,9.24
439.1,18:39:15.1,14.22,0,8.77
439.2,18:39:15.2,14.22,0,9.16
439.3,18:39:15.3,15.07,0,11.87
439.4,18:39:15.4,16.77,0,12.12
439.5,18:39:15.5,15.92,0,11.9
439.6,18:39:15.6,15.92,0,12.81
439.7,18:39:15.7,16.77,0,14.0
439.8,18:39:15.8,16.77,0,14.63
439.9,18:39:15.9,17.62,0,16.57
440.0,18:39:16.0,17.62,0,20.59
440.1,18:39:16.1,16.77,0,20.02
440.2,18:39:16.2,15.07,0,17.42
440.3,18:39:16.3,15.92,0,15.24
440.4,18:39:16.4,15.92,0,14.49
440.5,18:39:16.5,15.92,0,14.14
440.6,18:39:16.6,15.92,0,14.63
440.7,18:39:16.7,15.92,0,14.44
440.8,18:39:16.8,15.92,0,12.89
440.9,18:39:16.9,16.77,0,11.95
441.0,18:39:17.0,15.92,0,10.41
441.1,18:39:17.1,15.92,0,9.63
441.2,18:39:17.2,14.22,0,8.72
441.3,18:39:17.3,15.92,0,8.33
441.4,18:39:17.4,17.62,0,10.76
441.5,18:39:17.5,15.92,0,16.57
441.6,18:39:17.6,15.92,0,18.64
441.7,18:39:17.7,15.92,0,16.37
441.8,18:39:17.8,15.92,0,14.14
441.9,18:39:17.9,15.92,0,12.17
442.0,18:39:18.0,15.92,0,11.95
442.1,18:39:18.1,15.07,0,11.62
442.2,18:39:18.2,16.77,0,10.96
442.3,18:39:18.3,15.07,0,8.86
442.4,18:39:18.4,15.92,0,7.39
442.5,18:39:18.5,14.22,0,8.11
442.6,18:39:18.6,14.22,0,12.23
442.7,18:39:18.7,15.07,0,14.99
442.8,18:39:18.8,14.22,0,12.01
442.9,18:39:18.9,15.92,0,9.02
443.0,18:39:19.0,15.92,0,7.09
443.1,18:39:19.1,15.07,0,5.87
443.2,18:39:19.2,15.92,0,5.51
443.3,18:39:19.3,15.92,0,5.27
443.4,18:39:19.4,15.92,1,4.88
443.5,18:39:19.5,15.92,1,5.18
443.6,18:39:19.6,15.92,1,7.45
443.7,18:39:19.7,15.92,1,10.02
443.8,18:39:19.8,17.62,1,12.09
443.9,18:39:19.9,17.62,1,14.41
444.0,18:39:20.0,16.77,1,15.71
444.1,18:39:20.1,16.77,1,16.57
444.2,18:39:20.2,16.77,1,21.61
444.3,18:39:20.3,17.62,1,24.62
444.4,18:39:20.4,19.32,1,23.08
444.5,18:39:20.5,18.47,1,20.38
444.6,18:39:20.6,17.62,1,18.2
444.7,18:39:20.7,18.47,1,17.78
444.8,18:39:20.8,17.62,1,17.45
444.9,18:39:20.9,17.62,1,21.17
445.0,18:39:21.0,17.62,1,27.56
445.1,18:39:21.1,18.47,1,39.12
445.2,18:39:21.2,18.47,1,40.83
445.3,18:39:21.3,19.32,1,34.06
445.4,18:39:21.4,19.32,1,28.06
445.5,18:39:21.5,19.32,1,25.16
445.6,18:39:21.6,19.32,2,25.93
445.7,18:39:21.7,19.32,2,26.72
445.8,18:39:21.8,19.32,2,26.29
445.9,18:39:21.9,19.32,2,24.86
446.0,18:39:22.0,19.32,2,21.69
446.1,18:39:22.1,19.32,1,17.92
446.2,18:39:22.2,20.17,1,14.83
446.3,18:39:22.3,20.17,1,14.16
446.4,18:39:22.4,19.32,2,13.09
446.5,18:39:22.5,19.32,2,10.18
446.6,18:39:22.6,19.32,2,9.11
446.7,18:39:22.7,19.32,2,10.46
446.8,18:39:22.8,18.47,2,8.83
446.9,18:39:22.9,20.17,2,7.37
447.0,18:39:23.0,21.87,2,7.72
447.1,18:39:23.1,22.71,2,11.15
447.2,18:39:23.2,21.02,2,12.17
447.3,18:39:23.3,20.17,2,9.8
447.4,18:39:23.4,20.17,2,8.0
447.5,18:39:23.5,20.17,1,7.39
447.6,18:39:23.6,22.71,1,8.97
447.7,18:39:23.7,21.02,1,11.15
447.8,18:39:23.8,21.02,1,11.87
447.9,18:39:23.9,21.02,1,13.06
448.0,18:39:24.0,48.69,1,15.74
448.1,18:39:24.1,31.99,1,16.57
448.2,18:39:24.2,45.36,1,16.1
448.3,18:39:24.3,26.09,1,14.38
448.4,18:39:24.4,24.41,1,11.79
448.5,18:39:24.5,35.34,1,10.24
448.6,18:39:24.6,31.15,1,10.32
448.7,18:39:24.7,26.94,1,9.52
448.8,18:39:24.8,31.99,1,8.5
448.9,18:39:24.9,31.99,1,9.24
449.0,18:39:25.0,25.25,1,10.76
449.1,18:39:25.1,28.62,1,11.51
449.2,18:39:25.2,24.41,1,9.91
449.3,18:39:25.3,22.71,1,8.31
449.4,18:39:25.4,21.02,1,7.42
449.5,18:39:25.5,20.17,1,7.2
449.6,18:39:25.6,24.41,1,6.84
449.7,18:39:25.7,98.22,1,6.37
449.8,18:39:25.8,46.2,1,5.82
449.9,18:39:25.9,38.69,1,5.35
450.0,18:39:26.0,37.02,1,5.18
450.1,18:39:26.1,35.34,1,5.51
450.2,18:39:26.2,36.18,1,6.43
450.3,18:39:26.3,34.5,1,6.92
450.4,18:39:26.4,31.99,1,6.87
450.5,18:39:26.5,34.5,1,6.79
450.6,18:39:26.6,25.25,1,6.81
450.7,18:39:26.7,25.25,1,6.62
450.8,18:39:26.8,28.62,1,6.43
450.9,18:39:26.9,37.02,1,7.2
451.0,18:39:27.0,40.36,1,7.45
451.1,18:39:27.1,37.02,2,8.89
451.2,18:39:27.2,40.36,1,8.28
451.3,18:39:27.3,23.56,1,7.7
451.4,18:39:27.4,28.62,1,7.34
451.5,18:39:27.5,35.34,1,6.65
451.6,18:39:27.6,38.69,1,5.79
451.7,18:39:27.7,40.36,1,5.32
451.8,18:39:27.8,33.67,1,5.27
451.9,18:39:27.9,26.94,1,5.15
452.0,18:39:28.0,26.94,1,5.04
452.1,18:39:28.1,29.47,1,4.91
452.2,18:39:28.2,28.62,1,4.8
452.3,18:39:28.3,28.62,1,4.57
452.4,18:39:28.4,25.25,1,4.35
452.5,18:39:28.5,25.25,1,4.35
452.6,18:39:28.6,24.41,1,4.33
452.7,18:39:28.7,24.41,1,4.18
452.8,18:39:28.8,24.41,1,4.12
452.9,18:39:28.9,24.41,1,4.12
453.0,18:39:29.0,24.41,1,4.35
453.1,18:39:29.1,22.71,1,4.49
453.2,18:39:29.2,33.67,1,4.44
453.3,18:39:29.3,26.09,1,4.38
453.4,18:39:29.4,24.41,1,4.49
453.5,18:39:29.5,24.41,1,4.74
453.6,18:39:29.6,28.62,1,4.69
453.7,18:39:29.7,26.94,1,4.55
453.8,18:39:29.8,25.25,1,4.38
453.9,18:39:29.9,22.71,1,4.18
454.0,18:39:30.0,23.56,1,3.87
454.1,18:39:30.1,21.02,1,3.62
454.2,18:39:30.2,21.87,1,3.81
454.3,18:39:30.3,21.87,1,4.24
454.4,18:39:30.4,18.47,1,4.38
454.5,18:39:30.5,21.02,1,4.6
454.6,18:39:30.6,24.41,1,4.88
454.7,18:39:30.7,35.34,1,5.13
454.8,18:39:30.8,31.99,1,5.57
454.9,18:39:30.9,40.36,1,6.01
455.0,18:39:31.0,26.94,1,6.15
455.1,18:39:31.1,43.7,2,8.94
455.2,18:39:31.2,52.01,2,11.62
455.3,18:39:31.3,57.81,2,9.99
455.4,18:39:31.4,40.36,2,11.65
455.5,18:39:31.5,37.02,2,13.91
455.6,18:39:31.6,35.34,2,12.45
455.7,18:39:31.7,35.34,3,11.12
455.8,18:39:31.8,32.83,3,19.97
455.9,18:39:31.9,31.99,4,32.06
456.0,18:39:32.0,30.31,4,42.65
456.1,18:39:32.1,33.67,6,50.06
456.2,18:39:32.2,36.18,6,45.82
456.3,18:39:32.3,33.67,6,44.92
456.4,18:39:32.4,31.99,5,51.96
456.5,18:39:32.5,25.25,5,64.24
456.6,18:39:32.6,26.94,5,69.72
456.7,18:39:32.7,34.5,6,67.37
456.8,18:39:32.8,67.72,6,73.84
456.9,18:39:32.9,60.29,7,73.5
457.0,18:39:33.0,49.52,8,72.77
457.1,18:39:33.1,36.18,8,69.0
457.2,18:39:33.2,73.49,7,78.05
457.3,18:39:33.3,81.72,7,74.24
457.4,18:39:33.4,91.61,8,69.2
457.5,18:39:33.5,53.67,9,66.95
457.6,18:39:33.6,45.36,9,73.7
457.7,18:39:33.7,38.69,10,82.15
457.8,18:39:33.8,37.02,10,99.49
457.9,18:39:33.9,38.69,10,108.08
458.0,18:39:34.0,39.53,10,101.36
458.1,18:39:34.1,42.03,11,95.2
458.2,18:39:34.2,44.53,12,83.92
458.3,18:39:34.3,43.7,12,76.85
458.4,18:39:34.4,42.03,12,75.18
458.5,18:39:34.5,42.03,13,74.02
458.6,18:39:34.6,47.86,14,78.9
458.7,18:39:34.7,50.35,13,75.71
458.8,18:39:34.8,48.69,13,83.41
458.9,18:39:34.9,48.69,12,84.96
459.0,18:39:35.0,69.37,12,89.42
459.1,18:39:35.1,87.51,12,92.55
459.2,18:39:35.2,96.57,14,103.67
459.3,18:39:35.3,136.6,17,110.67
459.4,18:39:35.4,255.79,18,116.93
459.5,18:39:35.5,220.3,20,127.48
459.6,18:39:35.6,107.33,24,136.0
459.7,18:39:35.7,156.11,25,130.09
459.8,18:39:35.8,188.66,24,109.52
459.9,18:39:35.9,244.84,23,105.78
460.0,18:39:36.0,302.3,25,109.41
460.1,18:39:36.1,435.91,29,114.28
460.2,18:39:36.2,276.63,29,95.84
460.3,18:39:36.3,864.85,31,78.7
460.4,18:39:36.4,903.23,32,86.1
460.5,18:39:36.5,558.07,30,82.03
460.6,18:39:36.6,352.35,29,56.96
460.7,18:39:36.7,307.24,28,38.76
460.8,18:39:36.8,136.6,27,27.25
460.9,18:39:36.9,30.31,27,22.0
461.0,18:39:37.0,97.42,28,21.74
461.1,18:39:37.1,968.96,28,19.44
461.2,18:39:37.2,252.43,26,15.32
461.3,18:39:37.3,25.27,25,12.84
461.4,18:39:37.4,111.51,24,14.61
461.5,18:39:37.5,497.07,24,18.28
461.6,18:39:37.6,31.99,25,32.13
461.7,18:39:37.7,449.64,26,35.32
461.8,18:39:37.8,373.55,29,35.51
461.9,18:39:37.9,189.5,27,32.13
462.0,18:39:38.0,165.5,29,39.88
462.1,18:39:38.1,641.81,33,48.43
462.2,18:39:38.2,1115.71,31,42.57
462.3,18:39:38.3,620.79,27,42.65
462.4,18:39:38.4,202.35,25,42.1
462.5,18:39:38.5,35.34,25,42.21
462.6,18:39:38.6,98.25,25,57.46
462.7,18:39:38.7,875.9,26,68.7
462.8,18:39:38.8,948.96,29,64.66
462.9,18:39:38.9,916.11,27,51.2
463.0,18:39:39.0,935.94,24,46.96
463.1,18:39:39.1,968.96,27,66.75
463.2,18:39:39.2,506.73,33,68.7
463.3,18:39:39.3,1128.44,35,61.71
463.4,18:39:39.4,299.02,37,60.41
463.5,18:39:39.5,156.99,35,57.34
463.6,18:39:39.6,112.34,38,60.71
463.7,18:39:39.7,36.18,33,45.62
463.8,18:39:39.8,30.33,27,30.61
463.9,18:39:39.9,26.96,23,21.67
464.0,18:39:40.0,26.09,21,15.68
464.1,18:39:40.1,26.96,20,16.13
464.2,18:39:40.2,31.99,20,20.27
464.3,18:39:40.3,85.86,21,18.14
464.4,18:39:40.4,92.44,22,13.47
464.5,18:39:40.5,37.02,21,10.02
464.6,18:39:40.6,38.69,20,8.5
464.7,18:39:40.7,63.62,20,7.06
464.8,18:39:40.8,244.84,19,6.59
464.9,18:39:40.9,143.39,18,13.5
465.0,18:39:41.0,126.53,19,22.37
465.1,18:39:41.1,98.25,19,27.01
465.2,18:39:41.2,123.15,20,29.62
465.3,18:39:41.3,410.88,22,28.53
465.4,18:39:41.4,569.31,26,39.03
465.5,18:39:41.5,697.01,24,43.53
465.6,18:39:41.6,112.34,20,53.56
465.7,18:39:41.7,279.15,19,50.76
465.8,18:39:41.8,450.45,18,49.0
465.9,18:39:41.9,305.62,19,39.73
466.0,18:39:42.0,275.8,21,32.88
466.1,18:39:42.1,447.22,24,35.1
466.2,18:39:42.2,892.98,25,30.66
466.3,18:39:42.3,758.56,25,32.11
466.4,18:39:42.4,555.68,28,40.19
466.5,18:39:42.5,702.72,27,35.93
466.6,18:39:42.6,202.37,22,29.08
466.7,18:39:42.7,346.64,20,25.01
466.8,18:39:42.8,206.65,18,17.51
466.9,18:39:42.9,203.23,16,12.51
467.0,18:39:43.0,119.83,15,10.82
467.1,18:39:43.1,45.39,14,15.49
467.2,18:39:43.2,58.66,13,13.11
467.3,18:39:43.3,90.81,13,10.82
467.4,18:39:43.4,91.64,12,8.8
467.5,18:39:43.5,96.59,12,8.17
467.6,18:39:43.6,189.52,12,8.42
467.7,18:39:43.7,178.37,12,10.79
467.8,18:39:43.8,182.66,11,9.88
467.9,18:39:43.9,113.17,11,8.36
468.0,18:39:44.0,301.49,11,7.75
468.1,18:39:44.1,340.92,12,7.78
468.2,18:39:44.2,630.5,11,6.98
468.3,18:39:44.3,80.92,11,5.71
468.4,18:39:44.4,59.49,10,5.07
468.5,18:39:44.5,57.83,10,4.6
468.6,18:39:44.6,63.62,10,4.24
468.7,18:39:44.7,79.27,10,4.46
468.8,18:39:44.8,77.63,9,9.55
468.9,18:39:44.9,48.71,9,11.01
469.0,18:39:45.0,58.66,10,8.19
469.1,18:39:45.1,79.27,9,6.65
469.2,18:39:45.2,93.29,9,5.71
469.3,18:39:45.3,99.07,9,4.96
469.4,18:39:45.4,56.18,8,4.71
469.5,18:39:45.5,120.67,8,4.38
469.6,18:39:45.6,156.13,8,3.99
469.7,18:39:45.7,80.92,7,3.43
469.8,18:39:45.8,89.99,7,3.06
469.9,18:39:45.9,145.08,7,2.81
470.0,18:39:46.0,98.25,7,2.68
470.1,18:39:46.1,47.05,7,2.56
470.2,18:39:46.2,63.62,7,2.43
