Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
7710.,  54.4,  87.6,  54.7
7720.,  53.9,  87.3,  54.3
7730.,  53.5,  86.4,  54.1
7740.,  53.3,  85.5,  54.0
7750.,  53.2,  84.7,  54.0
7760.,  52.9,  84.1,  54.0
7770.,  53.0,  83.1,  53.9
7780.,  53.0,  82.4,  53.6
7790.,  52.8,  81.8,  53.2
7800.,  52.6,  80.7,  53.0
7810.,  52.6,  79.8,  52.9
7820.,  52.6,  79.0,  52.7
7830.,  52.6,  78.2,  52.7
7840.,  52.5,  77.3,  52.7
7850.,  52.3,  76.6,  52.6
7860.,  52.4,  75.6,  52.4
7870.,  52.5,  74.5,  52.1
7880.,  52.6,  73.7,  51.8
7890.,  51.8,  72.0,  51.1
7900.,  47.8,  65.8,  47.3
7910.,  43.5,  59.2,  43.0
7920.,  39.0,  53.1,  38.7
7930.,  34.6,  47.0,  34.3
7940.,  30.1,  41.1,  29.8
7950.,  43.9,  47.2,  66.3
7960.,  72.3,  64.6, 132.6
7970.,  72.2,  64.4, 132.8
7980.,  71.9,  64.2, 133.0
7990.,  71.6,  63.8, 133.1
8000.,  71.3,  63.2, 133.3
8010.,  70.9,  62.5, 106.1
