Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
7720.,  64.5, 116.8,  59.3
7730.,  64.0, 115.7,  59.0
7740.,  63.2, 114.7,  58.5
7750.,  62.4, 114.0,  58.1
7760.,  61.8, 113.4,  57.7
7770.,  61.1, 112.7,  57.2
7780.,  60.6, 111.8,  56.9
7790.,  60.0, 110.8,  56.3
7800.,  59.5, 109.6,  55.9
7810.,  59.1, 108.2,  55.7
7820.,  58.7, 107.2,  55.2
7830.,  58.3, 106.3,  54.9
7840.,  58.0, 105.8,  54.6
7850.,  57.5, 104.7,  54.5
7860.,  57.3, 103.3,  54.5
7870.,  57.1, 101.8,  54.4
7880.,  56.9, 100.6,  54.3
7890.,  56.7,  99.4,  54.2
7900.,  56.5,  98.4,  54.0
7910.,  56.4,  97.6,  53.8
7920.,  56.3,  97.0,  53.6
7930.,  56.1,  96.3,  53.4
7940.,  56.0,  95.2,  53.4
7950.,  55.9,  94.1,  53.5
7960.,  55.6,  92.9,  53.3
7970.,  55.5,  92.0,  53.0
7980.,  55.3,  91.6,  52.6
7990.,  55.0,  91.2,  52.4
8000.,  54.9,  90.2,  52.3
8010.,  54.8,  89.3,  52.0
8020.,  54.8,  88.6,  51.9
8030.,  54.6,  87.6,  51.7
8040.,  54.5,  86.5,  51.9
8050.,  54.3,  85.9,  51.6
8060.,  54.0,  85.3,  51.3
8070.,  53.6,  84.7,  51.0
8080.,  53.3,  84.4,  50.6
8090.,  53.0,  84.3,  50.3
8100.,  52.7,  83.6,  50.3
8110.,  52.5,  83.0,  50.2
8120.,  52.3,  82.5,  50.0
8130.,  52.1,  81.9,  49.9
8140.,  51.8,  81.1,  49.8
8150.,  51.6,  80.3,  49.8
8160.,  51.4,  79.7,  49.8
8170.,  51.1,  78.9,  49.8
8180.,  50.8,  78.4,  49.9
8190.,  50.7,  78.0,  49.7
8200.,  50.6,  77.7,  49.5
8210.,  50.3,  77.3,  49.2
8220.,  50.1,  76.8,  49.0
8230.,  48.5,  73.9,  47.4
8240.,  44.3,  67.4,  43.3
8250.,  40.0,  60.9,  39.2
8260.,  35.8,  54.4,  35.1
8270.,  31.6,  48.2,  30.9
8280.,  27.3,  41.9,  26.7
8290.,  46.6,  48.3, 105.6
8300.,  55.2,  52.3, 138.3
8310.,  55.2,  52.2, 138.5
8320.,  55.1,  52.2, 138.6
8330.,  55.1,  52.3, 138.8
8340.,  55.0,  52.3, 139.0
