Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
7720.,  67.6,  61.3,  60.7
7730.,  67.2,  61.0,  60.5
7740.,  66.7,  60.7,  60.4
7750.,  66.4,  60.3,  60.5
7760.,  66.0,  60.1,  60.5
7770.,  65.7,  59.9,  60.2
7780.,  65.4,  59.9,  60.0
7790.,  65.1,  59.6,  59.6
7800.,  64.7,  59.3,  59.1
7810.,  64.4,  59.0,  58.6
7820.,  64.1,  58.6,  58.1
7830.,  63.7,  57.9,  57.6
7840.,  63.4,  57.6,  57.3
7850.,  63.0,  57.7,  57.2
7860.,  62.6,  57.7,  57.2
7870.,  62.2,  57.4,  57.3
7880.,  61.9,  57.2,  57.3
7890.,  61.5,  57.2,  56.9
7900.,  61.0,  56.9,  56.5
7910.,  60.7,  56.9,  56.3
7920.,  60.4,  57.1,  56.2
7930.,  60.1,  57.1,  56.3
7940.,  59.8,  57.1,  56.1
7950.,  59.6,  56.8,  55.8
7960.,  59.2,  56.8,  55.6
7970.,  58.9,  56.9,  55.3
7980.,  58.6,  57.1,  55.0
7990.,  58.4,  57.6,  54.7
8000.,  58.1,  57.8,  54.5
8010.,  57.9,  57.9,  54.3
8020.,  57.7,  57.8,  54.2
8030.,  57.5,  57.5,  54.2
8040.,  57.1,  57.1,  54.0
8050.,  56.9,  57.1,  53.7
8060.,  56.8,  57.3,  53.7
8070.,  56.8,  57.7,  53.8
8080.,  56.6,  57.7,  53.6
8090.,  56.4,  57.7,  53.5
8100.,  56.4,  57.5,  53.6
8110.,  55.6,  56.3,  52.9
8120.,  51.4,  51.9,  48.9
8130.,  46.8,  47.0,  44.4
8140.,  42.2,  42.4,  40.0
8150.,  37.5,  37.9,  35.5
8160.,  32.8,  33.4,  31.1
8170.,  98.8, 111.6, 136.1
8180., 132.7, 110.8, 136.3
8190., 131.9, 110.1, 136.5
8200., 131.2, 109.3, 136.6
8210., 130.4, 108.7, 136.8
8220., 129.6, 108.1, 137.0
