Time,Top Grid Avg,Mid Grid Avg,Bot Grid Avg
7720.,  80.0,  70.1,  63.5
7730.,  79.3,  69.7,  63.2
7740.,  78.7,  69.0,  62.7
7750.,  78.2,  68.5,  62.5
7760.,  77.7,  68.1,  62.0
7770.,  77.2,  68.0,  61.4
7780.,  76.5,  68.5,  61.1
7790.,  76.0,  68.6,  61.1
7800.,  75.5,  68.3,  60.9
7810.,  75.1,  68.0,  61.0
7820.,  74.8,  67.8,  61.1
7830.,  74.6,  67.6,  61.2
7840.,  74.4,  67.2,  61.1
7850.,  74.0,  67.0,  60.8
7860.,  73.4,  66.8,  60.7
7870.,  73.0,  66.7,  60.7
7880.,  72.8,  66.5,  60.7
7890.,  72.6,  65.9,  60.4
7900.,  72.5,  65.2,  59.8
7910.,  72.4,  64.7,  59.1
7920.,  72.0,  64.3,  58.5
7930.,  71.4,  63.4,  57.8
7940.,  70.6,  62.1,  57.2
7950.,  69.9,  61.4,  56.8
7960.,  69.4,  61.1,  56.5
7970.,  69.3,  60.7,  56.0
7980.,  69.2,  60.3,  55.5
7990.,  68.9,  60.0,  55.1
8000.,  68.4,  59.5,  54.7
8010.,  68.0,  59.1,  54.3
8020.,  67.5,  59.2,  53.9
8030.,  66.9,  59.3,  53.7
8040.,  66.4,  59.4,  53.7
8050.,  66.0,  59.8,  54.0
8060.,  65.8,  60.3,  54.5
8070.,  65.7,  60.5,  55.0
8080.,  65.4,  60.4,  55.2
8090.,  64.9,  60.2,  55.1
8100.,  64.9,  59.8,  55.2
8110.,  64.5,  59.5,  55.2
8120.,  60.7,  56.1,  52.1
8130.,  55.2,  51.0,  47.5
8140.,  49.8,  45.9,  42.9
8150.,  44.5,  40.8,  38.2
8160.,  39.4,  35.7,  33.5
8170.,  36.8,  33.3,  39.8
8180.,  56.8,  54.2, 136.3
8190.,  56.7,  54.0, 136.5
8200.,  56.6,  53.9, 136.6
8210.,  56.5,  53.8, 136.8
8220.,  56.4,  53.8, 137.0
8230.,  56.4,  53.7, 137.1
