Time,T_top,T_bottom
465.6,15.2,21.3
466.0,15.1,21.2
466.4,15.1,21.2
466.8,15.1,21.1
467.2,15.1,21.1
467.6,15.0,21.0
468.0,15.0,21.0
468.4,15.0,20.9
468.8,15.0,20.9
469.2,14.9,20.8
469.6,15.0,20.7
470.0,15.0,20.7
470.4,15.0,20.6
470.8,15.0,20.4
471.2,15.0,20.3
471.6,15.0,20.1
472.0,15.0,19.9
472.4,15.0,19.7
472.8,15.0,19.7
473.2,15.0,19.7
473.6,15.0,19.7
474.0,14.9,19.6
474.4,14.9,19.6
474.8,14.9,19.5
475.2,14.9,19.5
475.6,14.9,19.5
476.0,14.9,19.5
476.4,14.9,19.4
476.8,14.9,19.4
477.2,14.9,19.3
477.6,14.9,19.2
478.0,14.9,19.1
478.4,14.8,19.0
478.8,14.8,19.1
479.2,14.8,19.0
479.6,14.8,19.0
480.0,14.8,19.0
480.4,14.8,18.9
480.8,14.8,18.9
481.2,14.8,18.9
481.6,14.8,18.9
482.0,14.8,18.9
482.4,14.7,18.8
482.8,14.7,18.8
483.2,14.7,18.8
483.6,14.7,18.7
484.0,14.7,18.7
484.4,14.7,18.6
484.8,14.6,18.6
485.2,14.6,18.6
485.6,14.6,18.5
486.0,14.6,18.5
486.4,14.6,18.5
486.8,14.6,18.4
487.2,14.6,18.4
487.6,14.6,18.4
488.0,14.5,18.3
488.4,14.5,18.3
488.8,14.5,18.3
489.2,14.5,18.4
489.6,14.5,18.4
490.0,14.5,18.3
490.4,14.5,18.3
490.8,14.5,18.2
491.2,14.4,18.2
491.6,14.4,18.2
492.0,14.4,18.1
492.4,14.4,18.1
492.8,14.4,18.1
493.2,14.4,18.0
493.6,14.4,18.0
494.0,14.4,18.0
494.4,14.4,18.0
494.8,14.4,18.0
495.2,14.4,18.1
495.6,14.4,18.1
