Original File,Converted File,Label Row,Data Row,Column,Conversion Factor,Conversion Addend,Units
VOLUME5/TH246B/TP246B.XLS,RESULTS/TP246B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME5/TH250B/TP250B.XLS,RESULTS/TP250B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME5/TH251B/TP251B.XLS,RESULTS/TP251B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH301A/TP301A.XLS,RESULTS/TP301A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH302A/TP302A.XLS,RESULTS/TP302A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH303A/TP303A.XLS,RESULTS/TP303A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH305A/TP305A.XLS,RESULTS/TP305A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH306A/TP306A.XLS,RESULTS/TP306A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH309A/TP309A.XLS,RESULTS/TP309A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH312A/TP312A.XLS,RESULTS/TP312A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH313A/TP313A.XLS,RESULTS/TP313A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH338B/TP338B.XLS,RESULTS/TP338B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH339B/TP339B.XLS,RESULTS/TP339B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH340B/TP340B.XLS,RESULTS/TP340B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH341B/TP341B.XLS,RESULTS/TP341B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH342B/TP342B.XLS,RESULTS/TP342B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH343B/TP343B.XLS,RESULTS/TP343B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH344B/TP344B.XLS,RESULTS/TP344B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH345B/TP345B.XLS,RESULTS/TP345B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME6/TH346B/TP346B.XLS,RESULTS/TP346B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME7/TH401A/TP401A.XLS,RESULTS/TP401A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME7/TH403A/TP403A.XLS,RESULTS/TP403A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME7/TH404A/TP404A.XLS,RESULTS/TP404A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME7/TH407B/TP407B.XLS,RESULTS/TP407B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME7/TH408B/TP408B.XLS,RESULTS/TP408B.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH314/TP314.XLS,RESULTS/TP314.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH315A/TP315A.XLS,RESULTS/TP315A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH316/TP316.XLS,RESULTS/TP316.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH317A/TP317A.XLS,RESULTS/TP317A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH318A/TP318A.XLS,RESULTS/TP318A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH319A/TP319A.XLS,RESULTS/TP319A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH320A/TP320A.XLS,RESULTS/TP320A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME8/TH321A/TP321A.XLS,RESULTS/TP321A.csv,5,7,3,5.56E-01,-17.7777777,C
VOLUME2/TH501/VP501.XLS,RESULTS/VP501.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH502/VP502.XLS,RESULTS/VP502.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH605/VP605.XLS,RESULTS/VP605.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH606A/VP606A.XLS,RESULTS/VP606A.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH607/VP607.XLS,RESULTS/VP607.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH608/VP608.XLS,RESULTS/VP608.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH610/VP610.XLS,RESULTS/VP610.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH611/VP611.XLS,RESULTS/VP611.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH612B/VP612B.XLS,RESULTS/VP612B.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH615B/VP615B.XLS,RESULTS/VP615B.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH617A/VP617A.XLS,RESULTS/VP617A.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH618A/VP618A.XLS,RESULTS/VP618A.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH621A/VP621A.XLS,RESULTS/VP621A.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH622B/VP622B.XLS,RESULTS/VP622B.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH623B/VP623B.XLS,RESULTS/VP623B.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH624B/VP624B.XLS,RESULTS/VP624B.csv,5,7,3,5.08E-03,0,m/s
VOLUME2/TH625B/VP625B.XLS,RESULTS/VP625B.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH101CR/VP101CR.XLS,RESULTS/VP101CR.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH102R1/VP102R1.XLS,RESULTS/VP102R1.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH102R/VP102R.XLS,RESULTS/VP102R.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH102/VP102.XLS,RESULTS/VP102.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH103/VP103.XLS,RESULTS/VP103.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH104/VP104.XLS,RESULTS/VP104.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH105/VP105.XLS,RESULTS/VP105.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH106/VP106.XLS,RESULTS/VP106.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH107/VP107.XLS,RESULTS/VP107.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH108/VP108.XLS,RESULTS/VP108.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH109/VP109.XLS,RESULTS/VP109.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH110/VP110.XLS,RESULTS/VP110.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH111/VP111.XLS,RESULTS/VP111.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH112A/VP112A.XLS,RESULTS/VP112A.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH113A/VP113A.XLS,RESULTS/VP113A.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH115A/VP115A.XLS,RESULTS/VP115A.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH126BR/VP126BR1.XLS,RESULTS/VP126BR1.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH126B/VP126B.XLS,RESULTS/VP126B.csv,5,7,3,5.08E-03,0,m/s
VOLUME3/TH128B/VP128B.XLS,RESULTS/VP128B.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH202/VP202.XLS,RESULTS/VP202.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH203/VP203.XLS,RESULTS/VP203.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH205/VP205.XLS,RESULTS/VP205.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH207A/VP207A.XLS,RESULTS/VP207A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH208A/VP208A.XLS,RESULTS/VP208A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH210/VP210.XLS,RESULTS/VP210.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH212/VP212.XLS,RESULTS/VP212.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH214A/VP214A.XLS,RESULTS/VP214A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH215A/VP215A.XLS,RESULTS/VP215A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH216A/VP216A.XLS,RESULTS/VP216A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH217A/VP217A.XLS,RESULTS/VP217A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH218B/VP218B.XLS,RESULTS/VP218B.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH223/VP223.XLS,RESULTS/VP223.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH226/VP226.XLS,RESULTS/VP226.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH227A/VP227A.XLS,RESULTS/VP227A.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH244B/VP244B.XLS,RESULTS/VP244B.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH247B/VP247B.XLS,RESULTS/VP247B.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH248B/VP248B.XLS,RESULTS/VP248B.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH249B/VP249B.XLS,RESULTS/VP249B.csv,5,7,3,5.08E-03,0,m/s
VOLUME4/TH252B/VP252B.XLS,RESULTS/VP252B.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH229/VP229.XLS,RESULTS/VP229.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH230/VP230.XLS,RESULTS/VP230.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH231/VP231.XLS,RESULTS/VP231.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH233/VP233.XLS,RESULTS/VP233.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH235/VP235.XLS,RESULTS/VP235.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH236/VP236.XLS,RESULTS/VP236.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH238A/VP238A.XLS,RESULTS/VP238A.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH239/VP239.XLS,RESULTS/VP239.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH245B/VP245B.XLS,RESULTS/VP245B.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH246B/VP246B.XLS,RESULTS/VP246B.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH250B/VP250B.XLS,RESULTS/VP250B.csv,5,7,3,5.08E-03,0,m/s
VOLUME5/TH251B/VP251B.XLS,RESULTS/VP251B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH301A/VP301A.XLS,RESULTS/VP301A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH302A/VP302A.XLS,RESULTS/VP302A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH303A/VP303A.XLS,RESULTS/VP303A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH305A/VP305A.XLS,RESULTS/VP305A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH306A/VP306A.XLS,RESULTS/VP306A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH309A/VP309A.XLS,RESULTS/VP309A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH312A/VP312A.XLS,RESULTS/VP312A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH313A/VP313A.XLS,RESULTS/VP313A.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH338B/VP338B.XLS,RESULTS/VP338B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH339B/VP339B.XLS,RESULTS/VP339B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH340B/VP340B.XLS,RESULTS/VP340B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH341B/VP341B.XLS,RESULTS/VP341B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH342B/VP342B.XLS,RESULTS/VP342B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH343B/VP343B.XLS,RESULTS/VP343B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH344B/VP344B.XLS,RESULTS/VP344B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH345B/VP345B.XLS,RESULTS/VP345B.csv,5,7,3,5.08E-03,0,m/s
VOLUME6/TH346B/VP346B.XLS,RESULTS/VP346B.csv,5,7,3,5.08E-03,0,m/s
VOLUME7/TH401A/VP401A.XLS,RESULTS/VP401A.csv,5,7,3,5.08E-03,0,m/s
VOLUME7/TH403A/VP403A.XLS,RESULTS/VP403A.csv,5,7,3,5.08E-03,0,m/s
VOLUME7/TH404A/VP404A.XLS,RESULTS/VP404A.csv,5,7,3,5.08E-03,0,m/s
VOLUME7/TH407B/VP407B.XLS,RESULTS/VP407B.csv,5,7,3,5.08E-03,0,m/s
VOLUME7/TH408B/VP408B.XLS,RESULTS/VP408B.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH314/VP314.XLS,RESULTS/VP314.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH315A/VP315A.XLS,RESULTS/VP315A.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH316/VP316.XLS,RESULTS/VP316.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH317A/VP317A.XLS,RESULTS/VP317A.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH318A/VP318A.XLS,RESULTS/VP318A.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH319A/VP319A.XLS,RESULTS/VP319A.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH320A/VP320A.XLS,RESULTS/VP320A.csv,5,7,3,5.08E-03,0,m/s
VOLUME8/TH321A/VP321A.XLS,RESULTS/VP321A.csv,5,7,3,5.08E-03,0,m/s
