1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
1245,0.063025,0.068441,0.000204,0.000011,0.000083,0.086813,0.057067,0.000183,0.000211,0.000084,25.05,10.18,25.612,632.7,749.5,196.04,646.56,218.04,732.73,10,146.96,700.85,121.15,10,NaN,648.92,NaN,NaN,NaN,603.82,570.63,NaN,NaN,510.84,293,347.33,227.85,55.85,167.74,NaN,59.33,NaN,48.6,NaN,-4.334,NaN,-2.136,-0.398,NaN,0.934,NaN,1.015,76.86,75.08,2.497,44.533,0.207658,0.001782,0.000002,NaN,NaN,0.137291,0.1145
1250,0.065473,0.067331,0.00018,0.000013,0.000083,0.08751,0.056542,0.000144,0.000139,0.000084,25.07,10.19,25.584,629.6,738.33,196.78,648.77,219.5,732.68,10,145.8,692.44,122.9,10,NaN,635.93,NaN,NaN,NaN,603.63,569.6,NaN,NaN,506.45,292.07,338.8,224.95,55.76,167.69,NaN,61.45,NaN,49.53,NaN,-4.339,NaN,-2.151,-0.437,NaN,0.926,NaN,0.999,75.77,75.21,2.46,44.551,0.207656,0.001788,0.000002,NaN,NaN,0.135022,0.113372
1255,0.066074,0.066389,0.000156,0.000007,0.000083,0.08761,0.056147,0.000125,0.000084,0.000084,25.37,10.2,25.556,623.5,731.5,198.09,654.35,221.37,739.01,10,146.88,678.57,123.82,10,NaN,634.56,NaN,NaN,NaN,604.95,572.52,NaN,NaN,511.21,292.06,338.33,224.23,55.75,167.67,NaN,60.51,NaN,48.81,NaN,-4.323,NaN,-2.123,-0.439,NaN,0.927,NaN,0.991,72.9,75.31,2.415,44.439,0.207693,0.00178,0.000002,NaN,NaN,0.133091,0.112543
1260,0.065068,0.066277,0.000152,0.000003,0.000083,0.087376,0.056024,0.000117,0.000104,0.000084,25.39,10.19,25.516,624.55,731.8,197.33,656.48,221.56,741.34,10,148.77,681.02,123.12,10,NaN,643.01,NaN,NaN,NaN,608.25,576.65,NaN,NaN,511.53,289.13,332.97,224.77,56.07,165.87,NaN,60.62,NaN,48.49,NaN,-4.322,NaN,-2.108,-0.406,NaN,0.948,NaN,0.991,71.56,75.29,2.407,44.343,0.207722,0.001768,0.000002,NaN,NaN,0.132858,0.112282
1265,0.064274,0.066672,0.000153,0.000005,0.000083,0.087092,0.056098,0.000102,0.000294,0.000084,25.5,10.19,25.509,623.12,731.82,193.65,656.72,219.73,743.13,10,150.82,687.52,121.19,10,NaN,647.81,NaN,NaN,NaN,613.09,579.38,NaN,NaN,500.51,285.1,323.34,222.21,56.04,163.34,NaN,65.25,NaN,50.92,NaN,-4.316,NaN,-2.077,-0.428,NaN,0.934,NaN,0.984,71.45,75.21,2.392,44.316,0.207714,0.001764,0.000002,NaN,NaN,0.133651,0.112401
1270,0.064197,0.066943,0.000143,0.000021,0.000083,0.086929,0.056246,0.000081,0.000591,0.000084,25.73,10.22,25.563,621.33,728.64,192.25,656.29,219.56,735.02,10,151.16,689.57,120.95,10,NaN,648.16,NaN,NaN,NaN,613.35,579.61,NaN,NaN,504.29,285.12,324.77,219.75,56.11,161.52,NaN,67.3,NaN,51.95,NaN,-4.327,NaN,-2.094,-0.408,NaN,0.969,NaN,1.006,72.41,75.24,2.358,44.492,0.207662,0.001783,0.000002,NaN,NaN,0.134172,0.112653
1275,0.064262,0.066993,0.00013,0.000049,0.000083,0.086939,0.056366,0.000075,0.000647,0.000084,25.6,10.23,25.614,629.04,728.23,191.34,656.58,220.15,728.13,10,156.41,689.07,121.35,10,NaN,641.09,NaN,NaN,NaN,609.57,574.73,NaN,NaN,512.94,287.21,328.42,212.21,56.08,159.56,NaN,71.59,NaN,54.31,NaN,-4.377,NaN,-2.153,-0.283,NaN,1.007,NaN,1.004,71.69,75.21,2.351,44.424,0.207673,0.001789,0.000002,NaN,NaN,0.134244,0.112882
1280,0.064014,0.067028,0.000133,0.000044,0.000083,0.08702,0.056396,0.000085,0.000515,0.000084,25.58,10.24,25.633,631.23,725.55,189.41,658.16,218.56,730.53,10,161.16,682.94,121.57,10,NaN,641.78,NaN,NaN,NaN,609.3,573.8,NaN,NaN,504.82,279.91,317.58,204.06,54.97,156.86,NaN,71.5,NaN,52.58,NaN,-4.336,NaN,-2.117,-0.245,NaN,0.991,NaN,1.013,67.7,75.24,2.369,44.147,0.207794,0.001743,0.000001,NaN,NaN,0.134323,0.112962
1285,0.063688,0.067155,0.000159,0.000026,0.000083,0.087049,0.056344,0.000113,0.000348,0.000084,25.72,10.31,25.622,629.29,730.9,191.8,661.81,217.77,735.15,10,159.38,677.49,121.88,10,NaN,648.68,NaN,NaN,NaN,611.47,579.98,NaN,NaN,487.07,268.7,301.33,207.36,54.91,158.27,NaN,62.82,NaN,46.98,NaN,-4.319,NaN,-2.082,-0.413,NaN,0.945,NaN,1.013,68.24,75.26,2.408,44.235,0.207814,0.001719,0.000002,NaN,NaN,0.134627,0.112914
1290,0.063577,0.067259,0.000187,0.000016,0.000083,0.087043,0.056288,0.000154,0.000196,0.000084,25.38,10.37,25.624,630.4,743.26,196.73,656.69,218.47,733.34,10,150.58,685.5,123.51,10,NaN,655.61,NaN,NaN,NaN,606.8,572.79,NaN,NaN,491.82,270.43,307.68,217.57,55.98,162.37,NaN,58.75,NaN,47.82,NaN,-4.302,NaN,-2.109,-0.451,NaN,0.96,NaN,1.024,74.62,75.21,2.434,44.59,0.207668,0.001767,0.000002,NaN,NaN,0.134891,0.112884
1295,0.064268,0.067183,0.0002,0.000018,0.000083,0.087025,0.056276,0.000197,0.000099,0.000084,25.53,10.28,25.637,625,741.96,196.91,650.17,217.77,734.41,10,145.78,693.41,124.24,10,NaN,664.07,NaN,NaN,NaN,606.96,569.57,NaN,NaN,495.12,269.42,307.68,219.64,57.18,161.13,NaN,62.3,NaN,52.52,NaN,-4.339,NaN,-2.128,-0.168,NaN,1.004,NaN,1.036,80.29,75.2,2.433,44.978,0.207516,0.001844,0.000002,NaN,NaN,0.134766,0.112947
1300,0.065464,0.066796,0.000194,0.000014,0.000083,0.087079,0.056243,0.000209,0.000026,0.000084,26.06,10.17,25.651,620.75,732.93,196.97,650.34,218.36,730.74,10,146.42,681.9,124.01,10,NaN,657.26,NaN,NaN,NaN,607.35,572.67,NaN,NaN,502.43,260.92,290.92,211.93,57.86,160.18,NaN,67.39,NaN,56.68,NaN,-4.436,NaN,-2.104,-0.131,NaN,1.001,NaN,1.011,77.05,75.21,2.425,44.848,0.207589,0.001839,0.000002,NaN,NaN,0.133978,0.112903
1305,0.065813,0.06639,0.000173,0.000006,0.000083,0.087384,0.056136,0.000191,0.000008,0.000084,25.9,10.2,25.663,616.77,731.08,196.62,653.66,219.31,725.7,10,147.35,670.47,125.45,10,NaN,651.88,NaN,NaN,NaN,605.88,573.01,NaN,NaN,514.77,259.26,292.98,211.67,58.36,159.63,NaN,67.5,NaN,57.23,NaN,-4.453,NaN,-2.084,-0.266,NaN,1.007,NaN,1.029,72.71,75.25,2.396,44.79,0.207681,0.001794,0.000002,NaN,NaN,0.133126,0.112654
1310,0.065389,0.066322,0.00015,0.000006,0.000083,0.087738,0.056003,0.000161,0.002484,0.000084,25.99,10.22,25.646,624.4,730.3,197.41,659.68,219.2,722.44,10,148.58,666.84,126.56,10,NaN,645.61,NaN,NaN,NaN,606.81,574.38,NaN,NaN,521.24,259.38,296.8,208.34,58.92,158.21,NaN,68.09,NaN,57.22,NaN,-4.445,NaN,-2.097,-0.208,NaN,1.023,NaN,1.041,71.67,75.27,2.394,44.651,0.20771,0.001768,0.000001,NaN,NaN,0.132944,0.112327
1315,0.064105,0.066568,0.000132,0.000005,0.000083,0.087833,0.055939,0.000115,0.002631,0.000084,26.28,10.26,25.628,628.62,727.92,198.22,660.92,220.48,721.72,10,145.61,670.19,127.23,10,NaN,641.33,NaN,NaN,NaN,611.28,579.27,NaN,NaN,522.37,258.97,294.25,205.85,58.7,159.49,NaN,68.75,NaN,58.72,NaN,-4.441,NaN,-2.095,-0.277,NaN,0.986,NaN,1.004,69.83,75.2,2.438,44.346,0.207794,0.001721,0.000001,NaN,NaN,0.133401,0.112108
1320,0.061898,0.067231,0.000111,0.000008,0.000083,0.087841,0.055952,0.000076,0.00033,0.000084,26.34,10.28,25.628,624.74,735,196.9,657.56,221.55,717.36,10,143.89,671.15,125.19,10,NaN,639.41,NaN,NaN,NaN,612.56,578.22,NaN,NaN,524.93,271.15,316.72,214.82,57.87,163.88,NaN,71.13,NaN,58.12,NaN,-4.352,NaN,-2.139,-0.421,NaN,0.948,NaN,0.99,70.68,75.25,2.461,44.269,0.207795,0.0017,0.000001,NaN,NaN,0.134683,0.112057
1325,0.059813,0.068238,0.000099,0.000016,0.000083,0.087875,0.055969,0.000045,0.000277,0.000084,26.46,10.31,25.63,638.09,742.92,196.58,655.92,220.79,720.38,10,145.96,671.09,123.37,10,NaN,640.34,NaN,NaN,NaN,614.85,580.19,NaN,NaN,522.02,280.34,335.86,225.03,57.38,168.15,NaN,70.39,NaN,55.86,NaN,-4.274,NaN,-2.121,-0.45,NaN,0.95,NaN,1.008,74.08,75.25,2.462,44.536,0.207711,0.001723,0.000001,NaN,NaN,0.136674,0.112028
1330,0.058941,0.069055,0.000099,0.000017,0.000083,0.087881,0.055945,0.000035,0.000177,0.000084,26.18,10.33,25.624,639.75,739.09,196.91,656.74,221.9,725.04,10,144.02,679.65,124.68,10,NaN,640.09,NaN,NaN,NaN,614.11,580.11,NaN,NaN,517.66,278.86,332.85,225.92,57.41,167.31,NaN,65.88,NaN,53.91,NaN,-4.289,NaN,-2.132,-0.428,NaN,0.965,NaN,1.026,76.3,75.21,2.469,44.785,0.20766,0.001743,0.000001,NaN,NaN,0.138309,0.111958
1335,0.058867,0.069381,0.000112,0.000013,0.000083,0.087834,0.055933,0.000051,0.000136,0.000084,25.91,10.37,25.618,633.03,736.12,195.62,653.56,223.44,726.83,10,146.59,687.94,125.16,10,NaN,642,NaN,NaN,NaN,612.28,577.41,NaN,NaN,522.11,280.27,330.24,215.68,57.48,165.97,NaN,61.58,NaN,52.92,NaN,-4.359,NaN,-2.181,-0.364,NaN,0.929,NaN,0.995,74.06,75.21,2.454,44.657,0.207704,0.001731,0.000001,NaN,NaN,0.138988,0.111969
1340,0.059182,0.06941,0.000125,0.000013,0.000083,0.087756,0.055981,0.00008,0.000489,0.000084,25.82,10.42,25.629,640.51,742.4,194.67,645.89,222.72,723.28,10,153.33,691.48,125.82,10,NaN,647.45,NaN,NaN,NaN,611.7,574.6,NaN,NaN,524.48,288.21,336.36,212.66,57.28,169.24,NaN,59.08,NaN,52.32,NaN,-4.369,NaN,-2.117,-0.367,NaN,0.895,NaN,0.99,73.4,75.21,2.428,44.695,0.2077,0.001735,0.000001,NaN,NaN,0.139071,0.112121
1345,0.059958,0.06923,0.000141,0.000007,0.000083,0.087696,0.056047,0.0001,0.000833,0.000084,26,10.37,25.649,636.47,747.54,195.71,646.52,222.01,720.73,10,150.72,690.8,125.83,10,NaN,646.03,NaN,NaN,NaN,612.66,576.05,NaN,NaN,514.93,295.43,346.2,217.09,57.18,172.03,NaN,57.93,NaN,50.11,NaN,-4.337,NaN,-2.109,-0.399,NaN,0.916,NaN,1.01,73.11,75.13,2.416,44.615,0.207694,0.001752,0.000002,NaN,NaN,0.13874,0.112294
1350,0.061646,0.068827,0.000148,0.000001,0.000083,0.087528,0.056074,0.000094,0.000717,0.000084,26.23,10.35,25.656,628.73,741.71,196.84,653.53,221.52,726.56,10,144.58,682.94,125.89,10,NaN,636.44,NaN,NaN,NaN,609.46,571.44,NaN,NaN,520.93,290.61,337.62,220.28,57.17,172.58,NaN,58.91,NaN,50.02,NaN,-4.304,NaN,-2.162,-0.376,NaN,0.946,NaN,1.018,73.91,75.13,2.394,44.78,0.207653,0.001779,0.000002,NaN,NaN,0.137951,0.112336
1355,0.064584,0.067985,0.000146,0,0.000083,0.086946,0.056097,0.000094,0.000667,0.000084,26.25,10.39,25.655,631.36,740.67,195.7,660.08,221.28,725.97,10,146.63,678.77,126.15,10,NaN,634.26,NaN,NaN,NaN,607.83,570.92,NaN,NaN,527.1,285.02,321.84,216.44,57.2,171.55,NaN,60.95,NaN,51.4,NaN,-4.273,NaN,-2.168,-0.289,NaN,0.966,NaN,1.027,74.44,75.09,2.362,44.851,0.207611,0.001806,0.000001,NaN,NaN,0.136262,0.112382
1360,0.067403,0.066594,0.000134,0.000033,0.000083,0.086104,0.056223,0.000126,0.000731,0.000084,26.35,10.39,25.66,623.8,734.36,196.88,664.19,222.63,726.62,10,146.96,675.33,128.42,10,NaN,636.55,NaN,NaN,NaN,604.79,569.97,NaN,NaN,518.25,287.25,326.92,217.44,57.39,171.75,NaN,61.96,NaN,51.68,NaN,-4.275,NaN,-2.147,-0.386,NaN,0.94,NaN,1.021,70.06,75.17,2.328,44.608,0.207698,0.001787,0.000001,NaN,NaN,0.133456,0.112697
1365,0.067359,0.065534,0.000113,0.001566,0.000084,0.085276,0.056475,0.000168,0.000632,0.000084,26.31,10.45,25.661,613.02,736.81,198.42,663.09,224.35,732.51,10,148.09,680.96,130.06,10,NaN,641.79,NaN,NaN,NaN,605.71,573.5,NaN,NaN,512.43,289.4,335.39,223.19,57.33,174.86,NaN,59.86,NaN,49.8,NaN,-4.298,NaN,-2.119,-0.512,NaN,0.907,NaN,1.013,66.99,75.27,2.295,44.519,0.207755,0.001761,0.000002,NaN,NaN,0.131294,0.113286
1370,0.064121,0.065794,0.000123,0.000259,0.000084,0.084447,0.056797,0.000204,0.000515,0.000084,26.04,10.48,25.664,616.88,754.83,199.76,661.28,224.73,725.67,10,150.53,693.97,130.14,10,NaN,650.82,NaN,NaN,NaN,610.74,580.03,NaN,NaN,508.63,281.82,323.96,225.56,57.26,177.72,NaN,55.47,NaN,46.96,NaN,-4.316,NaN,-2.072,-0.518,NaN,0.904,NaN,0.996,66.5,75.29,2.276,44.479,0.207755,0.001752,0.000002,NaN,NaN,0.131834,0.114001
1375,0.059295,0.067545,0.00019,0.000102,0.000083,0.083656,0.057131,0.000241,0.000535,0.000084,26.24,10.51,25.65,625.77,752.27,199.76,664.51,223.75,721.48,10,153.31,690.34,130.64,10,NaN,656.2,NaN,NaN,NaN,608.49,572.56,NaN,NaN,508.65,279.99,321.82,231.48,57.19,179.97,NaN,53.21,NaN,46.22,NaN,-4.325,NaN,-2.07,-0.55,NaN,0.891,NaN,0.996,66.36,75.37,2.266,44.396,0.207751,0.001751,0.000002,NaN,NaN,0.13547,0.114744
1380,0.054379,0.069795,0.000299,0.000033,0.000083,0.0828,0.057468,0.000285,0.000572,0.000084,26.16,10.53,25.635,636.29,746.45,200.54,663.94,223.54,731,10,155.5,692.78,129.01,10,NaN,662.5,NaN,NaN,NaN,611.07,574.04,NaN,NaN,507.56,281.6,326.31,237.28,57.18,180.02,NaN,52.63,NaN,45.86,NaN,-4.313,NaN,-2.058,-0.539,NaN,0.888,NaN,1.003,66.28,75.28,2.266,44.3,0.207754,0.001745,0.000003,NaN,NaN,0.140188,0.115506
1385,0.051961,0.071477,0.000399,0.000003,0.000083,0.081792,0.057838,0.000311,0.000592,0.000084,26.21,10.54,25.641,643.5,755.95,203.73,663.67,223.27,733.38,10,152.35,696.6,128.17,10,NaN,666.62,NaN,NaN,NaN,616.92,584.15,NaN,NaN,497.83,275.15,317.19,241.13,57.24,178.63,NaN,52.78,NaN,45.19,NaN,-4.308,NaN,-2.039,-0.588,NaN,0.881,NaN,1.007,67.99,75.27,2.289,44.263,0.207728,0.001747,0.000004,NaN,NaN,0.143752,0.116299
1390,0.053899,0.072081,0.000431,0.000003,0.000082,0.080852,0.058278,0.000319,0.000642,0.000084,26.29,10.58,25.66,639.9,757.25,205.72,665.17,223.47,743.51,10,151.74,697.92,129.63,10,NaN,674.47,NaN,NaN,NaN,616.96,585.21,NaN,NaN,482.83,269.94,309.77,242.5,57.06,176.6,NaN,53.21,NaN,44.6,NaN,-4.36,NaN,-2.035,-0.602,NaN,0.88,NaN,0.998,68.47,75.26,2.299,44.175,0.207723,0.001745,0.000003,NaN,NaN,0.145025,0.117195
1395,0.060276,0.070268,0.000382,0.000001,0.000083,0.080162,0.058732,0.000323,0.000686,0.000084,26.35,10.62,25.68,638.46,767.22,203.59,661.57,223.73,741.09,10,157.78,703.25,130.66,10,NaN,673.39,NaN,NaN,NaN,616.9,586.69,NaN,NaN,485.54,271.06,312.43,238.1,56.63,175.83,NaN,52.99,NaN,44.11,NaN,-4.347,NaN,-2.036,-0.543,NaN,0.878,NaN,0.996,68.88,75.16,2.281,44.152,0.207699,0.001747,0.000003,NaN,NaN,0.1413,0.118109
1400,0.068859,0.066499,0.000287,0.000005,0.000083,0.079583,0.059102,0.000328,0.000579,0.000084,26.54,10.63,25.67,644.14,786.85,200.31,653.74,223.36,715.98,10,154.03,702.61,131.31,10,NaN,659.3,NaN,NaN,NaN,619.06,590.55,NaN,NaN,497.1,275.79,319.16,231.89,56.3,177.78,NaN,52.38,NaN,44.17,NaN,-4.273,NaN,-2.051,-0.535,NaN,0.867,NaN,1.018,69.14,75.24,2.263,44.157,0.207677,0.001755,0.000003,NaN,NaN,0.133572,0.118861
1405,0.076028,0.062951,0.000192,0.000011,0.000084,0.079015,0.059395,0.000341,0.000401,0.000084,26.66,10.67,25.663,652.16,793.98,199.43,650.02,223,703.42,10,149.8,696.56,130.19,10,NaN,650.48,NaN,NaN,NaN,620.92,588.3,NaN,NaN,509.32,281.84,325.37,232.18,56.47,177.86,NaN,52.01,NaN,46.41,NaN,-4.276,NaN,-2.048,-0.574,NaN,0.858,NaN,1.003,68.31,75.26,2.25,44.163,0.207688,0.001754,0.000003,NaN,NaN,0.126287,0.119472
1410,0.078363,0.060836,0.000128,0.000036,0.000084,0.078677,0.059662,0.000348,0.00039,0.000084,26.57,10.72,25.669,659.6,795.53,200.81,646.82,223.4,696.64,10,155.39,698.56,130.09,10,NaN,650.39,NaN,NaN,NaN,621.06,585.95,NaN,NaN,519.17,298.51,354.53,235.2,57.35,179.19,NaN,53.83,NaN,51.72,NaN,-4.273,NaN,-2.078,-0.567,NaN,0.883,NaN,0.984,67.47,75.11,2.266,44.074,0.207723,0.001749,0.000002,NaN,NaN,0.121927,0.12002
1415,0.074525,0.060986,0.000119,0.001436,0.000084,0.078709,0.059884,0.000349,0.00061,0.000084,26.68,10.69,25.648,667.63,798.74,205.21,644.7,226.07,690.49,10,153.29,708.44,130,10,NaN,656.1,NaN,NaN,NaN,618.17,584.14,NaN,NaN,512.57,301.17,358.13,236.13,57.57,181.14,NaN,55.48,NaN,55.93,NaN,-4.269,NaN,-2.049,-0.581,NaN,0.926,NaN,0.998,66.75,75.15,2.285,44.054,0.207757,0.001742,0.000003,NaN,NaN,0.12221,0.120465
1420,0.068436,0.06336,0.000156,0.000361,0.000084,0.078944,0.059969,0.00034,0.000662,0.000084,26.85,10.63,25.608,676.77,800.97,207.59,650.71,226.29,693.85,10,147.04,713.93,129.58,10,NaN,663.3,NaN,NaN,NaN,616.35,580.4,NaN,NaN,495.95,284.54,323.89,240.48,58.08,177.19,NaN,58.61,NaN,57.58,NaN,-4.321,NaN,-2.041,-0.533,NaN,0.975,NaN,1.015,67.77,75.15,2.274,44.326,0.207722,0.001746,0.000003,NaN,NaN,0.127033,0.120619
1425,0.064134,0.065579,0.000181,0.000008,0.000084,0.079003,0.059921,0.000314,0.000529,0.000084,26.77,10.63,25.592,658.05,782.26,204.96,654.79,222.73,712.37,10,149.77,702.57,129.23,10,NaN,653.11,NaN,NaN,NaN,615.92,580.82,NaN,NaN,495.03,277.77,310.96,233.23,58.59,171.03,NaN,66.37,NaN,58.21,NaN,-4.378,NaN,-2.117,-0.316,NaN,0.979,NaN,1.008,69.67,75.22,2.253,44.468,0.207652,0.001772,0.000003,NaN,NaN,0.131519,0.120471
1430,0.062143,0.067051,0.000185,0.000002,0.000083,0.078788,0.059876,0.000304,0.000361,0.000084,26.68,10.63,25.586,648.25,762.48,200.23,653.16,222.96,725.07,10,152.58,696.01,129.32,10,NaN,643.55,NaN,NaN,NaN,616.44,583.23,NaN,NaN,514.63,282.02,320.17,222.27,58.61,169.92,NaN,69.56,NaN,56.17,NaN,-4.353,NaN,-2.14,-0.39,NaN,0.98,NaN,1.002,67.4,75.24,2.227,44.379,0.207692,0.001766,0.000003,NaN,NaN,0.134472,0.120359
1435,0.063353,0.067788,0.000177,0.000004,0.000083,0.078814,0.059947,0.000315,0.000234,0.000083,26.59,10.68,25.591,648.38,764.92,198.47,655.3,225.56,723.46,10,150.44,706.87,129.78,10,NaN,651.18,NaN,NaN,NaN,612.05,577.4,NaN,NaN,517.32,291.28,339.79,226.09,57.52,171.18,NaN,64.64,NaN,51.15,NaN,-4.31,NaN,-2.078,-0.538,NaN,0.95,NaN,0.946,64.89,75.2,2.232,44.334,0.207766,0.001738,0.000002,NaN,NaN,0.135931,0.120524
1440,0.06832,0.066641,0.000145,0.000009,0.000083,0.0797,0.060059,0.000317,0.000232,0.000083,26.4,10.75,25.614,645.75,783.37,199.19,654.9,226.66,727.2,10,151.61,715.53,130.54,10,NaN,656.28,NaN,NaN,NaN,609.11,578.56,NaN,NaN,517.28,287.5,334.5,237.2,56.88,173.49,NaN,60.03,NaN,47.11,NaN,-4.323,NaN,-2.092,-0.56,NaN,0.922,NaN,0.952,66.53,75.19,2.269,44.367,0.207751,0.001743,0.000002,NaN,NaN,0.133573,0.120752
1445,0.073138,0.064101,0.000116,0.000014,0.000084,0.081415,0.059945,0.000305,0.000261,0.000084,26.36,10.77,25.633,645.75,796.27,199.93,651.64,225.39,723.35,10,156.84,714.74,130.97,10,NaN,662.12,NaN,NaN,NaN,610.55,585.06,NaN,NaN,519.74,285.5,330.22,244.85,57.12,175.92,NaN,59.2,NaN,46.87,NaN,-4.301,NaN,-2.126,-0.591,NaN,0.902,NaN,0.995,68.44,75.15,2.33,44.374,0.207748,0.001742,0.000002,NaN,NaN,0.128432,0.1205
1450,0.073478,0.062693,0.000107,0.00001,0.000084,0.083517,0.059443,0.00028,0.000224,0.000084,26.36,10.77,25.643,649.89,795.25,203.79,645.97,225.72,719.64,10,152.93,708.42,129.95,10,NaN,659.14,NaN,NaN,NaN,621.32,594.92,NaN,NaN,511.08,288.84,331.09,247.91,58.18,176.23,NaN,61.46,NaN,50.15,NaN,-4.295,NaN,-2.093,-0.619,NaN,0.952,NaN,1.006,70.7,75.23,2.391,44.46,0.207739,0.001732,0.000002,NaN,NaN,0.125601,0.119446
1455,0.070317,0.062966,0.000119,0.000006,0.000084,0.085104,0.058733,0.000244,0.000269,0.000084,26.57,10.76,25.648,645.77,775.51,204.34,643.42,225.32,725.34,10,159.46,699.95,128.25,10,NaN,656.48,NaN,NaN,NaN,623.87,592.9,NaN,NaN,510.83,287.87,326.66,252.97,59.39,172.17,NaN,65.72,NaN,52.94,NaN,-4.307,NaN,-2.1,-0.546,NaN,1.004,NaN,1.014,76.64,75.24,2.397,45.032,0.207589,0.00178,0.000002,NaN,NaN,0.126171,0.117954
1460,0.066647,0.064337,0.000136,0.000003,0.000084,0.086536,0.058088,0.000193,0.000483,0.000084,27.07,10.69,25.662,638.96,752.08,202.83,646.07,224.69,733.09,10,166.86,691.8,129.37,10,NaN,646.37,NaN,NaN,NaN,620.43,584.57,NaN,NaN,517.82,274.84,309.18,241.31,60.08,168.14,NaN,75.68,NaN,56.25,NaN,-4.326,NaN,-2.1,-0.295,NaN,1.017,NaN,1.02,76.62,75.19,2.416,45.103,0.207601,0.00179,0.000002,NaN,NaN,0.128947,0.116562
1465,0.06382,0.065881,0.000136,0.000005,0.000084,0.087782,0.057557,0.000149,0.00052,0.000084,26.83,10.7,25.661,640.82,751.58,200.09,647.39,226.62,733.37,10,161.81,699.36,130.02,10,NaN,641.16,NaN,NaN,NaN,616.56,581.3,NaN,NaN,527.15,265.61,295.22,227.33,59.93,168.09,NaN,84.18,NaN,57.45,NaN,-4.395,NaN,-2.136,-0.28,NaN,0.996,NaN,1.007,72.38,75.16,2.453,44.861,0.207743,0.001728,0.000002,NaN,NaN,0.132034,0.115413
1470,0.061831,0.067173,0.000121,0.000018,0.000083,0.087914,0.057133,0.000133,0.000448,0.000084,27.04,10.72,25.645,643.88,754.37,198.99,648.81,226.98,731.2,10,159.43,693.79,127.5,10,NaN,639.88,NaN,NaN,NaN,614.9,580.41,NaN,NaN,528.26,273.23,318.3,225.14,59.65,170.04,NaN,80.32,NaN,56.24,NaN,-4.37,NaN,-2.174,-0.414,NaN,0.965,NaN,0.993,73.05,75.3,2.457,44.972,0.207734,0.00171,0.000002,NaN,NaN,0.134588,0.114533
1475,0.060621,0.068075,0.000122,0.000018,0.000083,0.087645,0.056844,0.00012,0.000453,0.000084,27.23,10.7,25.636,645.26,742.11,199.23,652.04,225.91,733.88,10,157.9,675.32,127.78,10,NaN,639.75,NaN,NaN,NaN,614.19,579.34,NaN,NaN,527.98,285.65,350.31,228.88,59.72,170.26,NaN,74.14,NaN,56.04,NaN,-4.298,NaN,-2.147,-0.479,NaN,0.972,NaN,1.018,73.33,75.34,2.458,44.949,0.207729,0.001708,0.000002,NaN,NaN,0.136395,0.113928
1480,0.060126,0.068579,0.000137,0.000007,0.000083,0.087778,0.056686,0.000107,0.000464,0.000084,27.02,10.7,25.628,639.09,741.28,198.94,655.27,225.9,736.51,10,154.6,674.18,128.71,10,NaN,639.13,NaN,NaN,NaN,609.59,574.26,NaN,NaN,527.84,292.63,356.55,233.17,59.8,168.58,NaN,69.94,NaN,53.12,NaN,-4.274,NaN,-2.128,-0.389,NaN,0.978,NaN,1.034,75.12,75.21,2.45,45.181,0.207676,0.001728,0.000001,NaN,NaN,0.137432,0.113585
1485,0.06003,0.068803,0.000146,0.000027,0.000083,0.088236,0.056568,0.000103,0.000443,0.000084,26.84,10.78,25.631,633.29,749.47,199.6,655.08,227.48,738.22,10,153,691.56,127.94,10,NaN,647.18,NaN,NaN,NaN,610.27,577.29,NaN,NaN,523,290.51,341.04,230.49,59.81,167.1,NaN,66.68,NaN,53.39,NaN,-4.318,NaN,-2.157,-0.379,NaN,0.975,NaN,1.009,75.12,75.17,2.42,45.256,0.207649,0.001758,0.000001,NaN,NaN,0.137897,0.113343
