Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  1.208E-01,  5.351E-02,  6.880E-04,  2.295E-04,   NaN,  1.313E-01,  4.760E-02,  3.572E-04,  3.767E-05,   NaN,  24.74,  23.04,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 329.3, 341.5, 601.7, 162.7,  30.0, 483.7, 390.7, 311.3,   NaN, 613.1,   NaN, 559.0,   NaN, 134.8, 450.6,   NaN, 373.0, 193.1,   NaN, 160.7,  99.6,  53.9,  46.8,  69.3, -3.78, -1.86, -2.83, -2.02, -0.10,  0.82,  0.77,  0.85,  0.97,  98.7, 163.2, 2.108500,  59.4,  2.067E-01,  2.701E-03,  3.250E-05,  2.167E-06,   NaN,  8.130E-02,  7.193E-02
1110.,  1.028E-01,  6.315E-02,  5.995E-04,  2.483E-04,   NaN,  1.159E-01,  5.566E-02,  4.782E-04,  4.167E-04,   NaN,  28.70,  28.25,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 368.0, 391.1, 669.1, 162.6,  30.1, 560.5, 429.0, 359.8,   NaN, 670.1,   NaN, 619.6,   NaN, 154.7, 485.1,   NaN, 406.9, 223.9,   NaN, 195.2, 105.8,  61.1,  52.0,  79.1, -4.23, -2.08, -3.04, -2.13,  0.07,  0.86,  0.78,  0.85,  0.99, 119.7, 177.8, 2.145000,  64.3,  2.061E-01,  3.167E-03,  3.033E-05,  2.000E-06,   NaN,  9.562E-02,  8.420E-02
1140.,  9.208E-02,  6.995E-02,  5.658E-04,  6.683E-05,   NaN,  1.027E-01,  6.294E-02,  8.592E-04,  2.125E-04,   NaN,  33.44,  33.67,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 407.8, 431.8, 725.4, 162.3,  30.2, 611.4, 492.8, 389.9,   NaN, 704.7,   NaN, 659.1,   NaN, 181.7, 516.4,   NaN, 431.5, 254.8,   NaN, 233.5, 121.3,  70.3,  58.2,  91.1, -4.51, -2.40, -3.05, -2.23,  0.12,  0.91,  0.81,  0.84,  1.00, 134.4, 180.1, 2.121000,  68.0,  2.056E-01,  3.556E-03,  3.667E-05,  2.000E-06,   NaN,  1.058E-01,  9.570E-02
1170.,  8.178E-02,  7.620E-02,  4.072E-04,  6.333E-05,   NaN,  9.022E-02,  7.108E-02,  1.092E-03,  4.587E-04,   NaN,  36.89,  38.54,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 452.1, 469.1, 762.1, 162.3,  30.5, 678.5, 536.1, 426.3,   NaN, 743.8,   NaN, 688.5,   NaN, 198.7, 548.3,   NaN, 454.3, 276.6,   NaN, 230.6, 128.2,  75.1,  62.9, 100.1, -4.90, -2.49, -3.51, -2.35,  0.06,  0.89,  0.83,  0.89,  1.07, 150.7, 180.4, 2.157666,  71.8,  2.051E-01,  3.919E-03,  4.783E-05,  2.667E-06,   NaN,  1.149E-01,  1.083E-01
1200.,  7.407E-02,  8.118E-02,  3.043E-04,  6.000E-05,   NaN,  8.126E-02,  7.451E-02,  1.806E-03,  5.465E-04,   NaN,  38.33,  39.63,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 459.4, 486.7, 791.8, 162.4,  31.2, 679.5, 529.2, 460.4,   NaN, 752.6,   NaN, 701.4,   NaN, 223.7, 558.9,   NaN, 462.8, 304.4,   NaN, 257.7, 144.7,  78.0,  64.3, 106.7, -4.83, -2.56, -3.89, -2.40,  0.16,  0.94,  0.84,  0.89,  1.10, 145.9, 180.2, 2.077500,  74.0,  2.051E-01,  3.992E-03,  6.083E-05,  3.000E-06,   NaN,  1.222E-01,  1.145E-01
1230.,  7.291E-02,  8.156E-02,  2.085E-04,  3.767E-05,   NaN,  8.580E-02,  7.223E-02,  1.044E-03,  2.598E-04,   NaN,  37.28,  37.83,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 465.5, 479.7, 756.9, 163.6,  30.9, 633.3, 505.7, 407.5,   NaN, 732.6,   NaN, 692.1,   NaN, 226.8, 534.4,   NaN, 459.4, 308.2,   NaN, 253.1, 154.0,  76.4,  62.6, 103.0, -4.64, -2.60, -3.71, -2.32,  0.26,  0.95,  0.84,  0.90,  1.10, 135.5, 180.1, 2.065500,  73.5,  2.054E-01,  3.769E-03,  6.917E-05,  2.500E-06,   NaN,  1.227E-01,  1.099E-01
1260.,  8.083E-02,  7.718E-02,  2.222E-04,  3.750E-05,   NaN,  8.987E-02,  7.044E-02,  7.135E-04,  1.705E-04,   NaN,  39.69,  38.78,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 475.4, 482.3, 758.8, 165.7,  31.0, 690.6, 529.4, 379.4,   NaN, 710.7,   NaN, 662.3,   NaN, 231.8, 542.7,   NaN, 460.4, 309.2,   NaN, 252.1, 165.5,  80.9,  63.6, 110.0, -5.04, -2.74, -3.01, -2.37,  0.03,  0.97,  0.86,  0.91,  1.13, 144.6, 180.1, 2.144000,  73.5,  2.053E-01,  3.825E-03,  6.933E-05,  2.000E-06,   NaN,  1.161E-01,  1.067E-01
1290.,  7.931E-02,  7.775E-02,  2.975E-04,  7.633E-05,   NaN,  9.252E-02,  6.927E-02,  5.883E-04,  1.767E-04,   NaN,  39.12,  38.99,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 482.9, 485.0, 751.0, 167.8,  31.4, 655.3, 544.4, 415.3,   NaN, 657.7,   NaN, 683.1,   NaN, 228.1, 544.0,   NaN, 449.8, 313.2,   NaN, 250.9, 158.2,  78.4,  65.7, 114.7, -4.86, -2.82, -3.56, -2.37,  0.07,  0.96,  0.84,  0.90,  1.12, 135.6, 180.1, 2.062833,  74.0,  2.054E-01,  3.760E-03,  6.300E-05,  2.000E-06,   NaN,  1.171E-01,  1.048E-01
1320.,  8.462E-02,  7.376E-02,  3.778E-04,  9.983E-05,   NaN,  8.788E-02,  7.138E-02,  9.710E-04,  3.697E-04,   NaN,  39.96,  39.39,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 481.0, 490.3, 773.1, 170.7,  31.6, 649.7, 540.6, 446.6,   NaN, 747.3,   NaN, 678.9,   NaN, 246.5, 547.3,   NaN, 457.5, 313.1,   NaN, 246.4, 152.7,  79.0,  64.9, 111.2, -4.72, -2.99, -3.97, -2.37,  0.11,  0.95,  0.85,  0.91,  1.11, 140.8, 180.4, 2.145833,  74.1,  2.054E-01,  3.732E-03,  5.233E-05,  2.000E-06,   NaN,  1.112E-01,  1.085E-01
1350.,  8.871E-02,  7.307E-02,  3.220E-04,  7.217E-05,   NaN,  8.640E-02,  7.173E-02,  1.464E-03,  6.770E-04,   NaN,  41.24,  40.64,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 489.5, 496.0, 781.3, 173.9,  31.7, 685.9, 545.7, 473.8,   NaN, 706.5,   NaN, 681.6,   NaN, 239.2, 540.5,   NaN, 458.2, 320.9,   NaN, 258.9, 159.0,  80.9,  65.9, 119.5, -4.97, -2.88, -4.08, -2.34,  0.13,  0.94,  0.83,  0.91,  1.08, 139.2, 180.4, 2.122500,  74.7,  2.054E-01,  3.698E-03,  4.383E-05,  2.000E-06,   NaN,  1.101E-01,  1.098E-01
1380.,  7.423E-02,  8.041E-02,  3.072E-04,  9.833E-05,   NaN,  8.570E-02,  7.202E-02,  1.441E-03,  5.257E-04,   NaN,  42.57,  42.96,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 486.4, 511.4, 794.7, 177.1,  32.0, 685.3, 566.2, 443.6,   NaN, 476.5,   NaN, 693.2,   NaN, 260.0, 550.3,   NaN, 465.3, 337.8,   NaN, 287.3, 172.4,  89.0,  69.5, 128.9, -4.89, -2.97, -3.63, -2.37,  0.18,  0.99,  0.85,  0.89,  1.09, 141.6, 180.6, 2.106000,  74.9,  2.053E-01,  3.748E-03,  3.483E-05,  2.000E-06,   NaN,  1.211E-01,  1.102E-01
1410.,  7.300E-02,  8.097E-02,  2.063E-04,  6.267E-05,   NaN,  8.693E-02,  7.181E-02,  1.147E-03,  3.570E-04,   NaN,  43.89,  43.80,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 501.8, 516.4, 767.9, 180.3,  32.3, 688.9, 595.2, 420.1,   NaN, 485.2,   NaN, 684.9,   NaN, 258.4, 568.5,   NaN, 469.2, 325.0,   NaN, 307.7, 190.5,  91.4,  72.6, 131.3, -5.00, -3.27, -3.58, -2.44, -0.04,  1.01,  0.86,  0.90,  1.12, 141.7, 180.8, 2.085333,  76.1,  2.053E-01,  3.860E-03,  2.783E-05,  2.000E-06,   NaN,  1.218E-01,  1.094E-01
1440.,  7.907E-02,  7.728E-02,  2.050E-04,  5.867E-05,   NaN,  8.048E-02,  7.482E-02,  1.698E-03,  5.762E-04,   NaN,  43.32,  45.03,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 492.2, 520.7, 809.7, 183.1,  32.7, 696.0, 566.5, 451.9,   NaN, 675.9,   NaN, 716.1,   NaN, 277.8, 561.6,   NaN, 479.5, 348.1,   NaN, 286.1, 164.5,  87.1,  70.5, 121.9, -4.92, -2.95, -4.00, -2.42,  0.19,  0.95,  0.84,  0.91,  1.14, 148.1, 180.9, 2.170000,  76.9,  2.052E-01,  3.870E-03,  2.183E-05,  2.000E-06,   NaN,  1.162E-01,  1.148E-01
1470.,  8.377E-02,  7.412E-02,  2.243E-04,  5.900E-05,   NaN,  7.844E-02,  7.563E-02,  2.308E-03,  9.082E-04,   NaN,  44.34,  44.78,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 499.6, 523.8, 812.1, 186.8,  33.4, 730.6, 543.8, 468.9,   NaN, 607.1,   NaN, 712.2,   NaN, 252.9, 565.2,   NaN, 482.4, 355.4,   NaN, 279.1, 169.8,  87.4,  69.5, 128.1, -5.12, -2.83, -3.95, -2.41,  0.12,  0.95,  0.84,  0.93,  1.14, 148.6, 180.8, 2.137500,  77.6,  2.052E-01,  3.873E-03,  1.850E-05,  2.000E-06,   NaN,  1.115E-01,  1.169E-01
1500.,  8.998E-02,  7.028E-02,  3.562E-04,  1.210E-04,   0.0,  7.676E-02,  7.581E-02,  1.950E-03,  5.592E-04,   0.0,  44.53,  45.39,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 510.3, 527.9, 812.2, 189.7,  32.9, 709.5, 556.4, 469.4,   NaN, 758.1,   NaN, 715.9,   NaN, 222.7, 572.0,   NaN, 485.2, 359.3,   NaN, 271.3, 181.3,  89.5,  71.3, 132.8, -5.14, -2.94, -4.05, -2.45,  0.17,  1.00,  0.85,  0.91,  1.15, 142.5, 181.0, 2.085167,  77.9,  2.052E-01,  3.823E-03,  1.500E-05,  2.000E-06,   NaN,  1.060E-01,  1.166E-01
1530.,  8.830E-02,  7.127E-02,  1.545E-04,  4.233E-05,   0.0,  8.620E-02,  7.180E-02,  1.208E-03,  4.130E-04,   0.0,  43.69,  44.04,  26.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 504.9, 520.8, 774.1, 192.5,  33.6, 675.9, 571.7, 428.1,   NaN, 753.9,   NaN, 725.2,   NaN, 213.9, 581.6,   NaN, 482.8, 345.1,   NaN, 261.0, 180.2,  89.0,  72.5, 137.6, -4.95, -2.91, -3.70, -2.46, -0.07,  1.01,  0.86,  0.90,  1.14, 139.9, 181.0, 2.074500,  78.2,  2.053E-01,  3.764E-03,  1.233E-05,  2.000E-06,   NaN,  1.071E-01,  1.095E-01
1560.,  9.487E-02,  6.766E-02,  1.102E-04,  3.033E-05,   0.0,  7.918E-02,  7.510E-02,  1.933E-03,  7.240E-04,   0.0,  43.79,  44.79,  26.5, 739.7, 975.6, 217.4, 719.2, 228.3, 815.8, 503.0, 522.7, 819.1, 195.1,  33.8, 730.3, 547.6, 483.4, 694.8, 781.8, 752.8, 712.6,  61.3, 225.4, 575.2, 440.2, 487.2, 352.4,  73.4, 265.8, 178.0,  88.3,  70.7, 135.2, -5.13, -2.96, -4.34, -2.47, -0.05,  0.99,  0.87,  0.91,  1.15, 146.2, 180.9, 2.153333,  78.6,  2.053E-01,  3.760E-03,  1.150E-05,  2.000E-06,   NaN,  1.017E-01,  1.155E-01
1590.,  8.737E-02,  7.222E-02,  1.182E-04,  3.993E-04,   0.0,  8.472E-02,  7.148E-02,  1.328E-03,  4.017E-04,   0.0,  47.07,  45.30,  26.5, 763.3, 888.0, 219.8, 751.1, 185.1, 882.2, 514.1, 527.7, 771.6, 197.4,  34.2, 724.7, 600.3, 396.4, 691.8, 723.0, 720.1, 682.3,  65.7, 220.3, 569.8, 438.4, 474.9, 332.9,  81.3, 241.8, 245.2, 107.7,  77.0, 152.4, -5.34, -3.30, -2.88, -2.44, -0.12,  1.08,  0.94,  0.93,  1.18, 139.4, 181.2, 2.045167,  78.2,  2.053E-01,  3.771E-03,  1.017E-05,  2.000E-06,   NaN,  1.085E-01,  1.092E-01
1620.,  8.160E-02,  7.511E-02,  1.265E-04,  4.333E-05,   0.0,  8.440E-02,  7.272E-02,  1.443E-03,  6.485E-04,   0.0,  44.75,  46.01,  26.5, 740.2, 924.3, 233.4, 739.8, 228.2, 880.0, 515.9, 530.4, 797.1, 199.4,  34.5, 700.4, 560.5, 445.8, 676.4, 760.7, 777.7, 732.3,  62.5, 217.4, 568.7, 441.5, 485.3, 357.2,  75.5, 269.1, 185.6,  91.0,  73.7, 133.2, -5.03, -2.95, -4.07, -2.43,  0.12,  1.00,  0.86,  0.92,  1.19, 141.8, 181.2, 2.093833,  79.0,  2.053E-01,  3.787E-03,  8.000E-06,  2.000E-06,   NaN,  1.128E-01,  1.112E-01
1650.,  8.450E-02,  7.302E-02,  7.429E-05,  2.543E-05,   NaN,  8.190E-02,  7.361E-02,  2.164E-03,  1.032E-03,   NaN,  44.76,  46.09,  26.5, 738.9, 950.9, 218.1, 727.2, 233.6, 855.0, 513.5, 531.1, 807.2, 201.4,  34.6, 712.3, 565.0, 464.7, 684.4, 783.7, 768.7, 726.6,  61.7, 218.0, 569.9, 435.7, 482.3, 360.4,  73.2, 264.0, 190.9,  90.3,  72.6, 129.4, -5.07, -2.97, -4.24, -2.43,  0.13,  0.98,  0.86,  0.94,  1.15, 143.3, 181.2, 2.096428,  79.3,  2.053E-01,  3.782E-03,  7.429E-06,  2.000E-06,   NaN,  1.096E-01,  1.137E-01
1680.,  9.276E-02,  6.903E-02,  8.850E-05,  2.550E-05,   NaN,  7.635E-02,  7.571E-02,  3.124E-03,  1.328E-03,   NaN,  44.62,  45.15,  26.6, 737.2, 984.9, 220.2, 717.0, 237.1, 822.6, 513.4, 528.1, 826.7, 202.7,  35.7, 743.0, 575.9, 475.9, 695.4, 686.1, 753.1, 716.8,  62.0, 215.0, 568.7, 430.7, 476.7, 359.7,  73.7, 264.7, 190.2,  89.8,  71.2, 135.7, -5.25, -2.99, -4.12, -2.44,  0.15,  0.98,  0.87,  0.94,  1.17, 142.5, 180.9, 2.117500,  79.6,  2.053E-01,  3.762E-03,  6.667E-06,  2.000E-06,   NaN,  1.037E-01,  1.182E-01
1710.,  8.496E-02,  7.348E-02,  2.218E-04,  4.288E-04,   NaN,  7.524E-02,  7.666E-02,  3.034E-03,  1.208E-03,   NaN,  46.36,  47.45,  26.6, 783.2, 998.1, 215.4, 731.2, 231.8, 842.5, 519.2, 535.7, 825.3, 204.3,  36.4, 708.3, 550.6, 475.4, 698.0, 577.8, 765.6, 728.1,  62.3, 222.8, 576.7, 432.4, 485.3, 367.1,  73.9, 281.4, 174.6,  90.8,  74.2, 133.4, -4.92, -2.98, -4.28, -2.42,  0.17,  0.97,  0.84,  0.91,  1.16, 146.2, 181.0, 2.114500,  79.9,  2.052E-01,  3.854E-03,  5.833E-06,  2.000E-06,   NaN,  1.105E-01,  1.195E-01
1740.,  8.848E-02,  7.068E-02,  2.163E-04,  6.183E-05,   NaN,  6.916E-02,  7.947E-02,  3.861E-03,  1.473E-03,   NaN,  48.98,  49.48,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 530.1, 547.2, 847.8, 206.0,  36.2, 748.4, 575.4, 488.6,   NaN, 751.3,   NaN, 737.6,   NaN, 235.3, 585.5,   NaN, 497.3, 364.7,   NaN, 286.4, 180.3,  93.2,  74.8, 138.2, -5.23, -3.09, -4.28, -2.47, -0.08,  0.97,  0.86,  0.92,  1.15, 154.9, 180.8, 2.145667,  81.0,  2.050E-01,  3.979E-03,  5.333E-06,  2.000E-06,   NaN,  1.064E-01,  1.250E-01
1770.,  9.282E-02,  6.839E-02,  1.545E-04,  4.350E-05,   NaN,  6.650E-02,  8.083E-02,  4.291E-03,  1.643E-03,   NaN,  49.28,  50.56,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 534.0, 553.9, 850.3, 207.1,  36.8, 761.8, 599.7, 495.4,   NaN, 716.6,   NaN, 753.4,   NaN, 248.6, 599.1,   NaN, 510.0, 373.5,   NaN, 281.9, 183.4,  95.8,  76.1, 137.1, -5.27, -3.41, -4.48, -2.56,  0.15,  0.98,  0.86,  0.92,  1.16, 159.3, 180.9, 2.127666,  82.7,  2.048E-01,  4.131E-03,  5.000E-06,  2.000E-06,   NaN,  1.028E-01,  1.277E-01
1800.,  9.022E-02,  7.008E-02,  1.608E-04,  4.417E-05,   NaN,  6.013E-02,  8.368E-02,  5.177E-03,  1.936E-03,   NaN,  51.81,  52.55,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 547.0, 563.7, 873.0, 207.6,  37.3, 775.5, 604.4, 511.4,   NaN, 844.4,   NaN, 749.8,   NaN, 268.4, 609.5,   NaN, 516.8, 387.7,   NaN, 311.6, 195.5,  99.1,  78.1, 145.1, -5.26, -3.18, -4.38, -2.58,  0.07,  0.98,  0.85,  0.91,  1.14, 157.5, 180.7, 2.079167,  83.7,  2.048E-01,  4.148E-03,  4.833E-06,  2.000E-06,   NaN,  1.054E-01,  1.333E-01
1830.,  8.939E-02,  7.064E-02,  9.400E-05,  2.817E-05,   NaN,  5.924E-02,  8.432E-02,  4.905E-03,  1.921E-03,   NaN,  51.42,  53.37,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 553.1, 570.1, 876.4, 209.0,  37.4, 797.2, 627.2, 516.5,   NaN, 846.9,   NaN, 766.4,   NaN, 293.8, 610.3,   NaN, 513.9, 395.0,   NaN, 313.9, 193.4, 100.4,  79.5, 144.2, -5.45, -3.30, -4.40, -2.58,  0.09,  0.99,  0.86,  0.92,  1.19, 162.4, 180.7, 2.084833,  84.5,  2.046E-01,  4.226E-03,  4.667E-06,  2.000E-06,   NaN,  1.061E-01,  1.338E-01
1860.,  8.494E-02,  7.297E-02,  1.795E-04,  4.017E-05,   NaN,  6.116E-02,  8.345E-02,  4.330E-03,  1.552E-03,   NaN,  52.68,  54.63,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 559.8, 573.5, 861.2, 210.1,  37.9, 775.7, 621.4, 522.9,   NaN, 835.9,   NaN, 769.1,   NaN, 305.9, 614.0,   NaN, 523.3, 392.6,   NaN, 293.0, 187.6, 100.4,  80.0, 144.8, -5.43, -3.32, -4.73, -2.60,  0.14,  0.96,  0.86,  0.93,  1.18, 161.5, 180.8, 2.084000,  85.1,  2.046E-01,  4.190E-03,  4.833E-06,  2.000E-06,   NaN,  1.097E-01,  1.317E-01
1890.,  8.802E-02,  7.240E-02,  1.837E-04,  2.215E-04,   NaN,  5.797E-02,  8.486E-02,  7.398E-03,  3.794E-03,   NaN,  54.88,  57.37,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 568.1, 582.7, 881.2, 211.7,  38.4, 815.1, 632.7, 533.4,   NaN, 887.7,   NaN, 813.7,   NaN, 326.2, 633.7,   NaN, 540.2, 402.5,   NaN, 303.6, 196.8, 106.6,  82.4, 153.0, -5.49, -3.37, -4.66, -2.66,  0.04,  0.99,  0.87,  0.93,  1.14, 177.7, 201.2, 2.088333,  87.5,  2.042E-01,  4.464E-03,  4.333E-06,  2.000E-06,   NaN,  1.089E-01,  1.384E-01
1920.,  6.086E-02,  8.811E-02,  8.672E-04,  6.468E-04,   NaN,  3.505E-02,  8.904E-02,  1.976E-02,  1.159E-02,   NaN,  61.72,  67.25,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 607.1, 628.1, 928.0, 213.6,  38.9, 924.7, 769.2, 623.6,   NaN, 687.8,   NaN, 884.6,   NaN, 389.1, 681.4,   NaN, 578.1, 447.5,   NaN, 345.8, 218.4, 121.9,  93.9, 165.8, -5.90, -3.90, -4.76, -2.77,  0.21,  0.97,  0.87,  0.93,  1.20, 221.3, 259.3, 2.079334,  95.4,  2.027E-01,  5.468E-03,  8.333E-06,  2.500E-06,   NaN,  1.335E-01,  1.632E-01
1950.,  3.788E-02,  1.001E-01,  2.259E-03,  1.043E-03,   NaN,  2.205E-02,  9.143E-02,  2.606E-02,  1.569E-02,   NaN,  67.28,  73.34,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 617.4, 652.3, 939.2, 215.5,  40.1, 960.1, 837.5, 716.4,   NaN, 513.6,   NaN, 936.6,   NaN, 410.2, 698.9,   NaN, 590.5, 470.3,   NaN, 358.8, 239.4, 131.8, 100.2, 179.3, -5.93, -4.39, -5.35, -2.83,  0.12,  0.97,  0.86,  0.94,  1.21, 239.3, 268.0, 2.105667, 101.6,  2.022E-01,  5.865E-03,  1.283E-05,  3.167E-06,   NaN,  1.536E-01,  1.762E-01
1980.,  2.235E-02,  1.072E-01,  3.959E-03,  1.786E-03,   NaN,  1.551E-02,  9.278E-02,  2.882E-02,  1.662E-02,   NaN,  68.46,  76.28,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 623.0, 668.1, 949.8, 217.3,  41.4, 974.3, 874.5, 729.1,   NaN, 582.7,   NaN, 979.7,   NaN, 446.7, 719.6,   NaN, 602.2, 504.1,   NaN, 403.6, 249.8, 138.8, 106.9, 190.0, -6.00, -4.46, -5.25, -2.88,  0.49,  1.04,  0.87,  0.94,  1.20, 248.4, 270.4, 2.067833, 106.3,  2.018E-01,  6.188E-03,  1.683E-05,  4.000E-06,   NaN,  1.668E-01,  1.824E-01
2010.,  1.250E-02,  1.096E-01,  9.749E-03,  5.098E-03,   NaN,  1.514E-02,  9.269E-02,  2.938E-02,  1.826E-02,   NaN,  70.42,  77.23,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 638.9, 668.3, 946.1, 219.7,  41.9, 985.9, 929.3, 745.4,   NaN, 568.5,   NaN, 947.0,   NaN, 441.9, 719.7,   NaN, 603.7, 511.4,   NaN, 378.6, 291.0, 144.4, 110.2, 204.1, -6.12, -4.84, -5.13, -2.86,  0.60,  1.05,  0.86,  0.94,  1.22, 251.8, 270.0, 2.074167, 108.7,  2.017E-01,  6.323E-03,  1.800E-05,  4.333E-06,   NaN,  1.791E-01,  1.831E-01
2040.,  5.210E-03,  1.118E-01,  1.181E-02,  6.114E-03,   NaN,  1.494E-02,  9.391E-02,  2.720E-02,  1.583E-02,   NaN,  71.93,  79.25,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 645.9, 672.9, 948.6, 223.0,  41.8, 974.1, 938.6, 735.1,   NaN, 528.7,   NaN, 964.1,   NaN, 463.8, 713.8,   NaN, 604.1, 518.8,   NaN, 390.2, 275.4, 147.7, 114.9, 216.2, -6.11, -4.80, -5.20, -2.85,  0.41,  1.03,  0.89,  0.95,  1.27, 248.5, 269.7, 2.028000, 111.1,  2.016E-01,  6.395E-03,  2.067E-05,  5.000E-06,   NaN,  1.854E-01,  1.817E-01
2070.,  3.033E-03,  1.129E-01,  1.157E-02,  5.896E-03,   NaN,  1.387E-02,  9.295E-02,  2.964E-02,  1.804E-02,   NaN,  73.85,  80.51,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 652.7, 677.5, 947.6, 226.4,  43.0, 987.2, 958.0, 727.7,   NaN, 643.9,   NaN, 955.6,   NaN, 468.2, 719.1,   NaN, 606.8, 527.5,   NaN, 397.9, 291.4, 151.0, 117.5, 216.0, -6.27, -4.82, -4.85, -2.84,  0.54,  1.05,  0.88,  0.97,  1.25, 251.8, 270.0, 2.004833, 112.4,  2.014E-01,  6.495E-03,  2.050E-05,  4.833E-06,   NaN,  1.867E-01,  1.839E-01
2100.,  2.979E-03,  1.134E-01,  1.060E-02,  5.424E-03,   NaN,  1.472E-02,  9.290E-02,  2.927E-02,  1.764E-02,   NaN,  74.68,  81.87,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 656.9, 676.6, 957.0, 229.7,  43.6, 978.0, 936.9, 734.8,   NaN, 519.3,   NaN, 984.4,   NaN, 469.9, 737.8,   NaN, 618.3, 529.0,   NaN, 407.2, 283.4, 153.6, 116.9, 217.1, -6.14, -4.80, -5.20, -2.92,  0.50,  1.03,  0.88,  0.96,  1.27, 254.6, 269.6, 2.004000, 114.1,  2.013E-01,  6.528E-03,  2.233E-05,  5.500E-06,   NaN,  1.860E-01,  1.832E-01
2130.,  4.219E-03,  1.148E-01,  7.803E-03,  3.723E-03,   NaN,  1.214E-02,  9.253E-02,  3.168E-02,  1.928E-02,   NaN,  75.65,  82.51,  26.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 647.6, 678.9, 957.3, 233.5,  44.8, 974.4, 930.0, 743.0,   NaN, 511.6,   NaN, 987.1,   NaN, 499.4, 740.3,   NaN, 612.3, 539.1,   NaN, 415.0, 269.9, 152.5, 118.7, 215.0, -6.03, -4.81, -5.41, -2.90,  0.45,  1.05,  0.90,  0.95,  1.27, 256.8, 269.4, 2.008667, 115.8,  2.013E-01,  6.608E-03,  1.917E-05,  4.000E-06,   NaN,  1.839E-01,  1.863E-01
2160.,  4.264E-03,  1.149E-01,  7.329E-03,  3.512E-03,   NaN,  1.149E-02,  9.304E-02,  3.136E-02,  1.872E-02,   NaN,  74.64,  81.98,  26.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 657.8, 676.3, 959.0, 236.5,  45.2, 970.9, 959.0, 766.2,   NaN, 501.6,   NaN,1007.7,   NaN, 494.3, 735.9,   NaN, 611.1, 543.3,   NaN, 419.0, 276.1, 154.4, 120.0, 223.0, -6.07, -5.30, -5.51, -2.91,  0.49,  1.05,  0.91,  0.95,  1.28, 261.1, 269.4, 2.028000, 116.9,  2.012E-01,  6.623E-03,  1.950E-05,  4.667E-06,   NaN,  1.834E-01,  1.866E-01
