Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  1.019E-01,  5.057E-02,  1.236E-03,  1.378E-04,   0.0,  1.263E-01,  3.894E-02,  7.322E-04,  1.273E-04,   0.0,  16.70,  19.36,  21.3, 536.9, 634.4,  73.8, 555.9,  83.2, 627.2,  10.0,   NaN,   NaN,   NaN,  10.0, 545.6, 608.5, 481.6, 544.4, 524.4, 471.5, 455.4,  26.7,  69.3, 284.0, 116.9, 128.3,  98.5,  31.8,  97.1,  45.4,  42.8,  43.1,  29.5,  4.04,  4.08,  4.06,  1.54,  0.47,  0.78,  0.77,  0.78,  0.89,  72.1,  76.0, 2.329667,  38.9,  2.075E-01,  1.840E-03,  3.217E-05,        NaN,   NaN,  1.036E-01,  7.934E-02
1110.,  1.030E-01,  4.975E-02,  1.196E-03,  1.287E-04,   0.0,  1.271E-01,  3.832E-02,  7.883E-04,  1.295E-04,   0.0,  16.87,  19.48,  21.4, 539.7, 622.9,  72.9, 564.2,  82.5, 633.9,  10.0,   NaN,   NaN,   NaN,  10.0, 543.5, 608.3, 499.8, 537.5, 521.3, 466.5, 450.9,  27.1,  69.3, 283.2, 102.8, 109.9,  93.8,  32.0,  98.1,  47.4,  44.3,  46.1,  29.3,  4.00,  4.07,  4.13,  1.53,  0.49,  0.77,  0.77,  0.80,  0.90,  71.6,  76.2, 2.320333,  38.6,  2.075E-01,  1.824E-03,  3.267E-05,        NaN,   NaN,  1.019E-01,  7.822E-02
1140.,  1.029E-01,  4.990E-02,  1.201E-03,  1.315E-04,   0.0,  1.277E-01,  3.821E-02,  8.147E-04,  1.428E-04,   0.0,  17.05,  19.79,  21.4, 543.7, 613.0,  73.5, 572.1,  82.6, 634.7,  10.0,   NaN,   NaN,   NaN,  10.0, 530.0, 595.5, 483.4, 537.9, 521.1, 468.7, 452.1,  27.0,  68.6, 289.4, 103.1, 113.4, 103.6,  32.6, 101.3,  48.1,  46.5,  44.4,  30.4,  3.95,  4.04,  4.12,  1.55,  0.51,  0.80,  0.76,  0.79,  0.90,  73.0,  75.8, 2.364833,  38.8,  2.075E-01,  1.876E-03,  3.250E-05,        NaN,   NaN,  1.022E-01,  7.805E-02
1170.,  1.021E-01,  5.036E-02,  1.274E-03,  1.347E-04,   0.0,  1.237E-01,  4.004E-02,  7.270E-04,  1.127E-04,   0.0,  17.07,  19.74,  21.4, 536.7, 641.8,  75.2, 554.3,  90.5, 626.8,  10.0,   NaN,   NaN,   NaN,  10.0, 566.7, 604.8, 496.4, 543.0, 532.7, 463.2, 447.9,  27.2,  67.7, 287.5, 106.5, 117.0, 100.1,  32.5,  97.3,  41.9,  41.5,  42.0,  27.1,  4.16,  4.12,  4.20,  1.56,  0.46,  0.78,  0.78,  0.79,  0.94,  76.8,  76.1, 2.439833,  39.5,  2.075E-01,  1.904E-03,  3.283E-05,        NaN,   NaN,  1.033E-01,  8.153E-02
1200.,  1.003E-01,  5.130E-02,  1.227E-03,  1.148E-04,   0.0,  1.234E-01,  4.048E-02,  8.080E-04,  1.310E-04,   0.0,  17.27,  20.04,  21.3, 540.2, 641.9,  73.7, 557.9,  85.8, 619.6,  10.0,   NaN,   NaN,   NaN,  10.0, 559.9, 616.3, 506.0, 550.1, 530.6, 465.1, 449.7,  27.2,  71.3, 269.4, 106.4, 114.6, 104.6,  32.9, 101.5,  47.6,  41.9,  44.8,  28.6,  4.11,  4.11,  4.20,  1.51,  0.51,  0.78,  0.76,  0.78,  0.90,  69.7,  76.2, 2.277500,  39.0,  2.075E-01,  1.893E-03,  3.283E-05,        NaN,   NaN,  1.051E-01,  8.258E-02
1230.,  1.029E-01,  4.977E-02,  1.192E-03,  1.318E-04,   0.0,  1.260E-01,  3.896E-02,  8.097E-04,  1.612E-04,   0.0,  17.59,  19.81,  21.3, 541.7, 632.2,  77.8, 565.2,  85.0, 625.6,  10.0,   NaN,   NaN,   NaN,  10.0, 552.6, 608.7, 494.5, 547.9, 529.5, 464.1, 448.0,  27.3,  70.2, 291.5, 110.0, 120.1, 101.7,  32.8, 100.4,  44.7,  41.6,  43.9,  28.3,  4.10,  4.11,  4.13,  1.58,  0.52,  0.78,  0.78,  0.78,  0.89,  72.3,  76.1, 2.339333,  39.4,  2.075E-01,  1.865E-03,  3.433E-05,        NaN,   NaN,  1.019E-01,  7.954E-02
1260.,  1.004E-01,  5.107E-02,  1.253E-03,  1.205E-04,   0.0,  1.247E-01,  3.965E-02,  8.165E-04,  1.412E-04,   0.0,  17.55,  19.98,  21.2, 538.9, 643.7,  78.2, 554.8,  80.0, 615.1,  10.0,   NaN,   NaN,   NaN,  10.0, 554.5, 603.0, 500.3, 546.7, 530.6, 463.1, 451.7,  27.4,  68.3, 286.4, 110.0, 117.2, 104.5,  33.2,  99.1,  42.0,  42.3,  44.5,  27.1,  4.12,  4.09,  4.16,  1.58,  0.50,  0.79,  0.80,  0.80,  0.95,  72.7,  76.2, 2.341333,  39.4,  2.075E-01,  1.860E-03,  3.383E-05,        NaN,   NaN,  1.046E-01,  8.093E-02
1290.,  9.801E-02,  5.227E-02,  1.156E-03,  1.000E-04,   NaN,  1.222E-01,  4.053E-02,  6.718E-04,  1.638E-04,   NaN,  17.59,  20.32,  21.3, 544.4, 673.8,  83.1, 547.8,  92.4, 602.7,  10.0,   NaN,   NaN,   NaN,  10.0, 592.5, 608.4, 523.2, 562.3, 552.8, 463.3, 450.9,  27.0,  71.7, 258.2, 116.2, 128.8, 107.5,  32.8, 103.3,  39.0,  39.0,  41.3,  25.9,  4.40,  4.15,  4.23,  1.49,  0.45,  0.77,  0.78,  0.81,  0.92,  78.3,  76.4, 2.491500,  39.8,  2.074E-01,  1.943E-03,  3.433E-05,        NaN,   NaN,  1.069E-01,  8.241E-02
1320.,  9.493E-02,  5.344E-02,  1.181E-03,  1.263E-04,   NaN,  1.233E-01,  4.038E-02,  6.558E-04,  1.268E-04,   NaN,  17.60,  20.40,  21.2, 543.3, 668.5,  82.8, 540.0,  88.7, 583.1,  10.0,   NaN,   NaN,   NaN,  10.0, 588.7, 608.7, 502.1, 569.8, 554.3, 462.0, 451.3,  27.8,  74.2, 276.8, 117.0, 125.9, 106.3,  33.6, 105.2,  41.6,  40.3,  43.0,  27.1,  4.31,  4.15,  4.19,  1.54,  0.50,  0.79,  0.78,  0.78,  0.95,  76.9,  76.1, 2.460667,  39.9,  2.075E-01,  1.931E-03,  3.500E-05,        NaN,   NaN,  1.092E-01,  8.207E-02
1350.,  9.113E-02,  5.550E-02,  1.283E-03,  1.205E-04,   NaN,  1.229E-01,  4.089E-02,  7.760E-04,  1.372E-04,   NaN,  18.04,  20.41,  21.2, 538.1, 652.2,  78.8, 554.2,  83.6, 602.6,  10.0,   NaN,   NaN,   NaN,  10.0, 575.1, 623.3, 502.9, 559.2, 539.6, 465.2, 452.0,  27.9,  72.1, 270.2, 115.6, 124.4, 106.1,  34.2, 104.9,  41.6,  41.9,  43.9,  27.4,  4.23,  4.21,  4.27,  1.54,  0.50,  0.80,  0.79,  0.79,  0.96,  75.5,  76.2, 2.438000,  39.7,  2.075E-01,  1.876E-03,  3.517E-05,        NaN,   NaN,  1.136E-01,  8.334E-02
1380.,  9.065E-02,  5.604E-02,  1.152E-03,  7.933E-05,   NaN,  1.194E-01,  4.209E-02,  6.998E-04,  1.397E-04,   NaN,  18.24,  20.75,  21.2, 534.2, 625.5,  86.1, 549.1,  94.4, 607.4,  10.0,   NaN,   NaN,   NaN,  10.0, 583.3, 616.7, 525.8, 541.5, 551.2, 455.4, 449.0,  31.0,  78.2, 269.2, 110.7, 127.7, 112.0,  40.4, 120.2,  39.9,  40.8,  45.0,  26.0,  4.31,  4.21,  4.39,  1.55,  0.47,  0.78,  0.78,  0.79,  0.97,  78.6,  76.1, 2.448667,  40.0,  2.074E-01,  1.952E-03,  3.583E-05,        NaN,   NaN,  1.144E-01,  8.558E-02
1410.,  9.458E-02,  5.395E-02,  1.085E-03,  1.028E-04,   NaN,  1.194E-01,  4.215E-02,  7.532E-04,  1.732E-04,   NaN,  17.98,  21.14,  21.2, 528.9, 612.0, 117.5, 525.5, 125.6, 585.1,  10.0,   NaN,   NaN,   NaN,  10.0, 589.2, 627.5, 510.3, 520.3, 557.7, 437.5, 454.5,  41.1,  80.0, 284.0, 127.4, 136.5, 108.4,  58.9, 123.1,  44.0,  41.9,  44.5,  28.0,  4.29,  4.21,  4.19,  1.58,  0.46,  0.79,  0.78,  0.80,  0.96,  75.6,  76.0, 2.346500,  40.3,  2.074E-01,  1.981E-03,  3.667E-05,        NaN,   NaN,  1.101E-01,  8.580E-02
1440.,  9.673E-02,  5.294E-02,  1.112E-03,  9.550E-05,   NaN,  1.214E-01,  4.142E-02,  6.948E-04,  1.100E-04,   NaN,  18.13,  21.13,  21.2, 534.4, 650.4, 125.1, 523.4, 128.5, 575.7,  10.0,   NaN,   NaN,   NaN,  10.0, 596.7, 619.5, 512.4, 545.2, 562.2, 448.3, 453.2,  43.1,  80.0, 268.3, 133.4, 134.2, 118.0,  60.0, 119.8,  42.7,  41.3,  43.5,  26.9,  4.41,  4.22,  4.27,  1.54,  0.46,  0.80,  0.79,  0.79,  0.95,  77.3,  75.8, 2.457333,  40.3,  2.074E-01,  1.964E-03,  3.700E-05,        NaN,   NaN,  1.081E-01,  8.424E-02
1470.,  9.257E-02,  5.504E-02,  1.171E-03,  1.170E-04,   NaN,  1.238E-01,  4.061E-02,  7.230E-04,  1.420E-04,   NaN,  18.33,  21.13,  21.0, 544.2, 665.9,  90.6, 545.6,  95.2, 603.4,  10.0,   NaN,   NaN,   NaN,  10.0, 584.0, 615.3, 509.2, 565.5, 548.6, 462.9, 452.6,  31.1,  76.7, 271.5, 119.9, 127.7, 120.2,  39.7, 113.0,  43.3,  42.5,  44.4,  27.0,  4.32,  4.22,  4.29,  1.56,  0.50,  0.80,  0.79,  0.79,  0.97,  77.9,  75.8, 2.495000,  40.3,  2.074E-01,  1.975E-03,  3.750E-05,        NaN,   NaN,  1.124E-01,  8.268E-02
1500.,  9.563E-02,  5.361E-02,  1.154E-03,  9.317E-05,   NaN,  1.245E-01,  4.012E-02,  7.022E-04,  1.488E-04,   NaN,  18.48,  21.19,  21.0, 544.1, 672.5,  92.8, 539.5,  91.1, 583.5,  10.0,   NaN,   NaN,   NaN,  10.0, 592.4, 613.9, 506.6, 576.7, 560.0, 453.0, 442.7,  28.9,  74.9, 278.5, 125.6, 138.6, 121.9,  35.7, 108.2,  42.5,  43.5,  44.7,  27.9,  4.36,  4.15,  4.16,  1.61,  0.46,  0.81,  0.81,  0.79,  0.93,  78.3,  75.8, 2.536333,  39.9,  2.075E-01,  1.932E-03,  3.667E-05,        NaN,   NaN,  1.095E-01,  8.164E-02
1530.,  9.481E-02,  5.431E-02,  1.106E-03,  1.038E-04,   NaN,  1.203E-01,  4.213E-02,  8.388E-04,  1.758E-04,   NaN,  19.02,  21.83,  21.0, 549.2, 668.0,  91.0, 556.7,  99.2, 614.4,  10.0,   NaN,   NaN,   NaN,  10.0, 584.4, 610.5, 505.9, 570.8, 545.3, 419.4, 418.8,  29.5,  76.4, 284.0, 129.5, 147.6, 126.0,  36.2, 107.6,  47.1,  45.4,  46.1,  30.2,  4.16,  4.07,  4.12,  1.75,  0.45,  0.80,  0.81,  0.80,  0.97,  77.5,  75.6, 2.442833,  40.0,  2.074E-01,  1.933E-03,  3.917E-05,        NaN,   NaN,  1.108E-01,  8.594E-02
1560.,  1.035E-01,  4.985E-02,  1.161E-03,  1.233E-04,   NaN,  1.265E-01,  3.952E-02,  8.273E-04,  1.097E-04,   NaN,  18.66,  21.78,  21.0, 546.7, 651.6,  88.4, 561.8, 101.7, 620.8,  10.0,   NaN,   NaN,   NaN,  10.0, 576.8, 618.7, 531.8, 561.1, 547.4, 460.0, 451.6,  29.2,  75.3, 279.2, 118.0, 141.5, 113.1,  35.8, 111.3,  47.7,  45.2,  44.4,  28.2,  4.34,  4.26,  4.39,  1.58,  0.52,  0.81,  0.80,  0.80,  0.94,  74.7,  75.9, 2.392833,  40.6,  2.075E-01,  1.914E-03,  3.950E-05,        NaN,   NaN,  1.020E-01,  8.070E-02
1590.,  9.993E-02,  5.142E-02,  1.206E-03,  1.013E-04,   NaN,  1.247E-01,  4.023E-02,  7.360E-04,  1.432E-04,   NaN,  18.72,  21.80,  21.0, 539.9, 669.5,  92.5, 545.3, 103.9, 602.1,  10.0,   NaN,   NaN,   NaN,  10.0, 585.7, 625.2, 533.6, 566.4, 549.0, 456.5, 447.9,  28.9,  76.7, 277.7, 125.3, 147.3, 116.4,  35.7, 109.2,  44.2,  43.2,  43.5,  28.3,  4.34,  4.23,  4.35,  1.58,  0.40,  0.82,  0.80,  0.79,  0.97,  76.9,  75.6, 2.454667,  40.9,  2.074E-01,  1.925E-03,  3.967E-05,        NaN,   NaN,  1.053E-01,  8.192E-02
1620.,  9.805E-02,  5.241E-02,  1.182E-03,  1.133E-04,   NaN,  1.247E-01,  4.006E-02,  7.135E-04,  1.312E-04,   NaN,  18.48,  21.70,  20.9, 541.8, 677.0,  92.2, 538.9,  96.9, 594.6,  10.0,   NaN,   NaN,   NaN,  10.0, 591.9, 615.3, 521.9, 565.7, 553.5, 458.4, 448.4,  28.9,  76.5, 276.9, 129.8, 152.2, 121.0,  35.6, 111.9,  42.4,  41.7,  43.8,  27.5,  4.42,  4.24,  4.29,  1.57,  0.48,  0.81,  0.79,  0.80,  0.97,  75.4,  75.6, 2.427500,  41.0,  2.075E-01,  1.905E-03,  4.017E-05,        NaN,   NaN,  1.072E-01,  8.154E-02
1650.,  9.965E-02,  5.213E-02,  1.147E-03,  9.433E-05,   NaN,  1.267E-01,  3.939E-02,  6.782E-04,  8.867E-05,   NaN,  19.09,  21.89,  21.0, 564.8, 664.5,  90.4, 546.8,  95.6, 597.1,  10.0,   NaN,   NaN,   NaN,  10.0, 584.3, 610.5, 512.5, 557.7, 538.1, 460.1, 449.0,  29.0,  76.2, 273.5, 129.6, 150.7, 118.2,  35.2, 111.2,  42.8,  42.1,  44.1,  27.3,  4.34,  4.21,  4.25,  1.56,  0.48,  0.81,  0.79,  0.81,  0.97,  74.6,  75.0, 2.389667,  41.0,  2.075E-01,  1.894E-03,  3.983E-05,        NaN,   NaN,  1.066E-01,  8.013E-02
1680.,  9.862E-02,  5.193E-02,  1.134E-03,  1.158E-04,   NaN,  1.267E-01,  3.934E-02,  6.738E-04,  8.250E-04,   NaN,  18.91,  21.74,  21.0, 559.2, 670.7,  94.9, 540.1,  97.4, 596.1,  10.0,   NaN,   NaN,   NaN,  10.0, 586.5, 618.5, 531.3, 569.4, 558.4, 452.4, 443.0,  28.6,  78.5, 276.9, 131.5, 153.3, 117.3,  34.7, 109.9,  44.6,  41.9,  44.3,  28.5,  4.36,  4.24,  4.34,  1.58,  0.50,  0.80,  0.79,  0.79,  0.98,  74.7,  75.5, 2.422667,  41.0,  2.075E-01,  1.914E-03,  3.967E-05,        NaN,   NaN,  1.061E-01,  8.003E-02
1710.,  1.026E-01,  5.046E-02,  1.136E-03,  9.017E-05,   NaN,  1.287E-01,  3.884E-02,  8.608E-04,  1.390E-04,   NaN,  19.11,  22.02,  21.0, 544.3, 643.2,  84.7, 557.1,  99.3, 623.4,  10.0,   NaN,   NaN,   NaN,  10.0, 566.6, 607.6, 517.3, 551.3, 529.9, 450.9, 439.3,  29.2,  76.2, 296.9, 122.1, 144.5, 111.8,  35.4, 110.1,  47.9,  48.1,  48.0,  29.3,  4.22,  4.21,  4.27,  1.69,  0.48,  0.83,  0.81,  0.81,  0.98,  72.2,  75.6, 2.356333,  40.6,  2.075E-01,  1.894E-03,  3.983E-05,        NaN,   NaN,  1.032E-01,  7.940E-02
1740.,  9.783E-02,  5.222E-02,  1.063E-03,  9.883E-05,   NaN,  1.244E-01,  4.049E-02,  8.153E-04,  1.738E-04,   NaN,  19.21,  22.04,  21.0, 547.7, 655.9,  86.2, 562.9,  98.1, 619.9,  10.0,   NaN,   NaN,   NaN,  10.0, 582.2, 622.9, 512.6, 550.1, 541.9, 458.5, 449.5,  29.7,  75.8, 284.5, 123.9, 145.6, 120.2,  35.7, 111.3,  45.8,  46.2,  46.8,  28.1,  4.28,  4.30,  4.23,  1.61,  0.51,  0.81,  0.80,  0.81,  0.97,  76.7,  74.4, 2.461000,  40.9,  2.075E-01,  1.916E-03,  3.950E-05,        NaN,   NaN,  1.066E-01,  8.262E-02
1770.,  9.367E-02,  5.447E-02,  1.109E-03,  9.917E-05,   NaN,  1.237E-01,  4.105E-02,  7.125E-04,  1.052E-04,   NaN,  19.27,  22.27,  21.0, 550.9, 684.6,  91.4, 550.7, 103.2, 603.0,  10.0,   NaN,   NaN,   NaN,  10.0, 606.1, 624.0, 514.0, 573.0, 561.0, 465.2, 451.6,  29.3,  80.6, 268.1, 123.7, 144.0, 126.8,  35.8, 113.9,  44.1,  43.3,  43.9,  27.7,  4.39,  4.30,  4.20,  1.55,  0.46,  0.80,  0.78,  0.80,  0.98,  76.9,  74.0, 2.487500,  41.0,  2.075E-01,  1.905E-03,  3.917E-05,        NaN,   NaN,  1.112E-01,  8.353E-02
1800.,  9.889E-02,  5.252E-02,  1.151E-03,  1.138E-04,   NaN,  1.260E-01,  4.018E-02,  7.293E-04,  8.163E-04,   NaN,  19.37,  22.38,  21.1, 543.0, 675.8,  91.2, 545.8,  98.2, 596.8,  10.0,   NaN,   NaN,   NaN,  10.0, 589.3, 619.8, 512.1, 570.6, 553.1, 468.5, 455.4,  30.0,  78.2, 286.0, 129.9, 152.9, 131.1,  36.5, 116.0,  45.0,  43.7,  45.5,  28.0,  4.32,  4.30,  4.24,  1.61,  0.48,  0.81,  0.78,  0.79,  0.97,  80.2,  74.3, 2.567833,  41.5,  2.074E-01,  1.910E-03,  4.067E-05,        NaN,   NaN,  1.073E-01,  8.181E-02
1830.,  9.994E-02,  5.128E-02,  1.129E-03,  9.317E-05,   NaN,  1.263E-01,  3.991E-02,  8.110E-04,  1.198E-04,   NaN,  19.55,  22.41,  21.1, 539.9, 665.4,  88.9, 548.4, 100.0, 603.4,  10.0,   NaN,   NaN,   NaN,  10.0, 583.1, 620.4, 518.9, 567.2, 552.3, 473.0, 461.8,  29.3,  76.1, 280.8, 126.0, 147.8, 112.8,  35.6, 110.6,  44.1,  44.7,  47.1,  29.7,  4.33,  4.36,  4.33,  1.61,  0.50,  0.82,  0.80,  0.82,  0.97,  72.3,  74.4, 2.366500,  41.2,  2.075E-01,  1.868E-03,  3.950E-05,        NaN,   NaN,  1.048E-01,  8.144E-02
1860.,  9.841E-02,  5.255E-02,  1.091E-03,  1.008E-04,   NaN,  1.277E-01,  3.958E-02,  7.682E-04,  9.800E-05,   NaN,  19.54,  22.67,  21.2, 543.8, 663.9,  88.5, 546.7, 102.7, 599.6,  10.0,   NaN,   NaN,   NaN,  10.0, 575.3, 618.5, 516.9, 571.5, 548.7, 470.9, 459.0,  28.8,  80.1, 294.8, 128.3, 151.6, 115.6,  35.5, 113.3,  49.6,  46.0,  46.5,  30.9,  4.24,  4.28,  4.26,  1.64,  0.47,  0.81,  0.80,  0.82,  0.95,  75.1,  74.2, 2.408500,  41.1,  2.075E-01,  1.887E-03,  4.033E-05,        NaN,   NaN,  1.073E-01,  8.070E-02
1890.,  9.842E-02,  5.212E-02,  1.047E-03,  9.350E-05,   NaN,  1.261E-01,  4.020E-02,  7.473E-04,  1.260E-04,   NaN,  19.59,  22.68,  21.2, 547.5, 667.2,  91.9, 546.0, 101.9, 604.0,  10.0,   NaN,   NaN,   NaN,  10.0, 595.2, 627.1, 519.7, 565.1, 547.1, 464.6, 453.5,  28.9,  80.8, 286.3, 138.0, 160.3, 122.7,  35.6, 113.7,  46.9,  44.2,  44.5,  28.6,  4.34,  4.33,  4.30,  1.63,  0.46,  0.82,  0.79,  0.80,  0.94,  78.0,  75.0, 2.504667,  41.5,  2.075E-01,  1.882E-03,  4.017E-05,        NaN,   NaN,  1.063E-01,  8.190E-02
1920.,  1.027E-01,  5.049E-02,  1.042E-03,  9.417E-05,   NaN,  1.277E-01,  3.943E-02,  8.363E-04,  2.057E-04,   NaN,  19.74,  22.71,  21.1, 546.4, 650.0,  89.3, 550.6,  99.9, 615.9,  10.0,   NaN,   NaN,   NaN,  10.0, 568.9, 620.5, 526.8, 555.8, 536.0, 463.9, 452.2,  29.5,  80.8, 287.0, 129.4, 150.5, 116.8,  35.9, 114.3,  51.4,  49.0,  47.7,  30.9,  4.21,  4.22,  4.34,  1.61,  0.53,  0.81,  0.79,  0.81,  0.96,  74.1,  74.8, 2.388333,  41.5,  2.075E-01,  1.907E-03,  4.083E-05,        NaN,   NaN,  1.031E-01,  8.053E-02
1950.,  1.022E-01,  5.004E-02,  1.052E-03,  9.250E-05,   NaN,  1.295E-01,  3.876E-02,  8.465E-04,  1.572E-04,   NaN,  19.79,  22.71,  21.1, 546.4, 641.8,  89.1, 555.9, 101.4, 620.2,  10.0,   NaN,   NaN,   NaN,  10.0, 569.8, 617.7, 524.4, 552.1, 540.6, 460.7, 447.6,  29.2,  80.0, 288.8, 122.7, 145.5, 117.5,  35.5, 113.7,  46.1,  46.2,  47.0,  29.5,  4.29,  4.26,  4.38,  1.62,  0.49,  0.80,  0.79,  0.82,  0.96,  78.2,  74.6, 2.515167,  41.6,  2.075E-01,  1.915E-03,  4.067E-05,        NaN,   NaN,  1.022E-01,  7.921E-02
1980.,  7.812E-02,  6.068E-02,  1.123E-03,  3.902E-03,   NaN,  1.037E-01,  4.874E-02,  9.283E-04,  4.812E-03,   NaN,  22.51,  26.34,  21.1, 561.5, 716.2,  91.5, 568.0, 105.3, 647.5,  10.0,   NaN,   NaN,   NaN,  10.0, 635.1, 692.3, 558.4, 581.5, 579.9, 486.5, 486.8,  29.9,  84.8, 307.3, 142.5, 169.1, 127.2,  36.6, 120.4,  50.3,  46.3,  47.9,  31.1,  4.48,  4.48,  4.44,  1.70,  0.47,  0.81,  0.80,  0.80,  0.98, 109.1, 115.5, 2.427500,  44.2,  2.066E-01,  2.323E-03,  4.333E-05,        NaN,   NaN,  1.236E-01,  9.934E-02
2010.,  1.121E-02,  8.627E-02,  8.247E-03,  3.001E-02,   NaN,  3.897E-02,  7.417E-02,  5.671E-03,  1.882E-02,   NaN,  32.91,  42.24,  21.0, 642.0, 988.5, 115.1, 656.6, 129.3, 905.9,  10.0,   NaN,   NaN,   NaN,  10.0, 876.6, 906.4, 757.7, 756.5, 759.3, 644.5, 660.0,  36.9, 121.0, 390.8, 183.6, 223.7, 184.6,  46.3, 178.0,  70.3,  64.9,  66.3,  40.8,  5.42,  5.31,  5.25,  2.00,  0.18,  0.87,  0.83,  0.84,  1.04, 177.5, 179.9, 2.432000,  54.3,  2.047E-01,  3.476E-03,  1.082E-04,        NaN,   NaN,  1.890E-01,  1.597E-01
2040.,  2.913E-03,  8.806E-02,  1.359E-02,  2.297E-02,   NaN,  3.340E-02,  7.916E-02,  6.196E-03,  1.258E-02,   NaN,  36.51,  48.00,  20.9, 641.9,1031.9, 127.3, 687.9, 149.9,1040.2,  10.0,   NaN,   NaN,   NaN,  10.0, 893.3, 931.0, 773.8, 830.5, 786.0, 717.2, 703.3,  42.3, 139.1, 418.4, 211.8, 251.2, 206.0,  55.0, 209.0,  94.4,  81.4,  82.5,  49.7,  5.48,  5.46,  5.30,  2.10,  0.28,  0.92,  0.90,  0.91,  1.11, 187.6, 181.9, 2.396167,  60.6,  2.043E-01,  3.814E-03,  1.525E-04,        NaN,   NaN,  2.033E-01,  1.707E-01
2070.,  2.327E-03,  8.887E-02,  1.475E-02,  3.244E-02,   NaN,  3.057E-02,  7.969E-02,  7.519E-03,  2.034E-02,   NaN,  38.67,  50.50,  20.9, 644.9,1039.7, 141.5, 711.1, 167.8,1053.7,  10.0,   NaN,   NaN,   NaN,  10.0, 914.7, 947.5, 819.4, 853.6, 822.0, 734.9, 734.3,  45.8, 147.9, 428.5, 234.7, 275.1, 223.4,  60.9, 226.1,  93.4,  84.0,  85.4,  47.8,  5.59,  5.54,  5.52,  2.15,  0.29,  0.94,  0.90,  0.92,  1.16, 188.5, 182.0, 2.366833,  63.9,  2.042E-01,  3.952E-03,  1.348E-04,        NaN,   NaN,  2.072E-01,  1.744E-01
2100.,  1.361E-03,  8.880E-02,  1.474E-02,  3.225E-02,   NaN,  2.143E-02,  8.063E-02,  1.034E-02,  2.414E-02,   NaN,  41.91,  52.81,  20.9, 654.4,1053.4, 164.8, 680.6, 188.0, 991.2,  10.0,   NaN,   NaN,   NaN,  10.0, 945.5, 954.3, 869.6, 889.2, 841.9, 763.4, 764.4,  47.2, 153.4, 439.4, 250.2, 291.8, 234.8,  63.8, 232.9,  85.9,  82.1,  84.5,  47.2,  5.87,  5.64,  5.80,  2.21, -0.07,  0.93,  0.90,  0.93,  1.18, 187.6, 182.0, 2.345167,  66.1,  2.042E-01,  4.014E-03,  1.202E-04,        NaN,   NaN,  2.071E-01,  1.819E-01
2130.,  8.780E-04,  8.769E-02,  1.637E-02,  3.263E-02,   NaN,  2.527E-02,  7.933E-02,  9.959E-03,  2.273E-02,   NaN,  42.87,  54.17,  20.9, 649.7,1059.5, 169.9, 670.4, 191.4, 976.1,  10.0,   NaN,   NaN,   NaN,  10.0, 954.0, 965.8, 855.6, 882.4, 836.2, 765.8, 752.4,  49.5, 161.0, 440.9, 255.9, 293.7, 230.9,  65.8, 243.0,  89.3,  85.8,  89.5,  49.1,  5.79,  5.63,  5.68,  2.21,  0.14,  0.93,  0.91,  0.92,  1.21, 194.4, 182.0, 2.408334,  67.9,  2.041E-01,  4.054E-03,  1.123E-04,        NaN,   NaN,  2.081E-01,  1.786E-01
2160.,  8.003E-04,  8.690E-02,  1.674E-02,  3.931E-02,   NaN,  2.548E-02,  8.004E-02,  9.290E-03,  2.056E-02,   NaN,  43.83,  55.53,  20.9, 652.6,1065.6, 171.5, 673.0, 194.3, 970.6,  10.0,   NaN,   NaN,   NaN,  10.0, 948.5, 970.3, 869.4, 880.8, 832.5, 770.7, 759.4,  51.3, 164.4, 451.7, 258.6, 304.9, 243.0,  68.9, 253.1, 101.7,  89.5,  91.9,  50.4,  5.77,  5.70,  5.74,  2.21,  0.02,  0.94,  0.90,  0.92,  1.16, 189.3, 181.9, 2.381666,  68.1,  2.042E-01,  3.961E-03,  1.085E-04,        NaN,   NaN,  2.073E-01,  1.787E-01
