Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  2.846E-02,  1.038E-01,  2.783E-03,  4.582E-03,   NaN,  1.582E-02,  1.115E-01,  3.530E-03,  1.857E-02,   NaN,  51.37,  64.64,  24.3, 745.5, 865.6, 389.0, 720.0, 488.5, 978.2,  10.0, 387.5, 792.0,  99.0,  10.0,   NaN, 631.0,   NaN,   NaN,   NaN, 805.6, 721.1,   NaN,   NaN, 691.2, 653.0, 639.4, 495.3, 104.2, 275.8,   NaN, 102.5,   NaN, 155.0,   NaN, -4.68,   NaN, -2.98, -1.25,   NaN,  1.05,   NaN,  1.20, 139.4,   NaN, 2.467000,  52.0,  2.056E-01,  3.163E-03,  5.817E-05,        NaN,  64.2,  1.218E-01,  1.314E-01
1110.,  2.634E-02,  1.048E-01,  3.287E-03,  1.895E-03,   NaN,  1.489E-02,  1.125E-01,  3.842E-03,  4.935E-03,   NaN,  53.32,  67.47,  24.3, 750.2, 881.8, 393.5, 725.1, 502.9, 965.2,  10.0, 381.6, 804.4, 100.6,  10.0,   NaN, 643.2,   NaN,   NaN,   NaN, 817.4, 738.1,   NaN,   NaN, 701.2, 659.0, 648.7, 499.0, 106.1, 276.3,   NaN, 102.6,   NaN, 154.0,   NaN, -4.77,   NaN, -3.04, -1.32,   NaN,  1.08,   NaN,  1.22, 141.4,   NaN, 2.430000,  52.5,  2.055E-01,  3.232E-03,  6.150E-05,        NaN,  65.4,  1.235E-01,  1.330E-01
1140.,  2.949E-02,  1.040E-01,  2.251E-03,  1.602E-03,   NaN,  2.039E-02,  1.105E-01,  2.557E-03,  7.684E-03,   NaN,  54.32,  71.10,  24.4, 746.1, 891.5, 404.2, 733.6, 544.4, 955.4,  10.0, 381.6, 816.7, 107.3,  10.0,   NaN, 638.7,   NaN,   NaN,   NaN, 846.4, 759.8,   NaN,   NaN, 718.1, 680.0, 669.7, 522.7, 116.5, 298.5,   NaN, 111.5,   NaN, 151.2,   NaN, -4.76,   NaN, -3.08, -1.38,   NaN,  1.09,   NaN,  1.21, 141.3,   NaN, 2.360333,  53.4,  2.054E-01,  3.302E-03,  4.967E-05,        NaN,  67.1,  1.214E-01,  1.292E-01
1170.,  2.988E-02,  1.035E-01,  2.331E-03,  2.746E-03,   NaN,  1.926E-02,  1.106E-01,  2.259E-03,  5.262E-03,   NaN,  55.98,  70.38,  24.5, 750.2, 891.6, 419.4, 740.1, 540.9, 971.2,  10.0, 381.4, 818.0, 111.1,  10.0,   NaN, 666.2,   NaN,   NaN,   NaN, 844.2, 757.1,   NaN,   NaN, 721.9, 684.0, 669.8, 530.5, 118.2, 304.2,   NaN, 113.0,   NaN, 165.5,   NaN, -4.76,   NaN, -3.10, -1.36,   NaN,  1.10,   NaN,  1.22, 145.0,   NaN, 2.395667,  54.3,  2.053E-01,  3.298E-03,  5.400E-05,        NaN,  68.6,  1.209E-01,  1.290E-01
1200.,  2.938E-02,  1.039E-01,  2.453E-03,  2.923E-03,   NaN,  1.625E-02,  1.122E-01,  2.743E-03,  7.229E-03,   NaN,  56.34,  71.68,  24.5, 750.2, 855.6, 415.9, 742.3, 527.6, 998.5,  10.0, 384.0, 811.1, 116.4,  10.0,   NaN, 678.0,   NaN,   NaN,   NaN, 843.9, 761.6,   NaN,   NaN, 722.6, 683.8, 673.5, 523.4, 114.1, 300.6,   NaN, 108.6,   NaN, 173.4,   NaN, -4.90,   NaN, -3.10, -1.35,   NaN,  1.08,   NaN,  1.22, 146.3,   NaN, 2.460500,  54.5,  2.054E-01,  3.276E-03,  6.117E-05,        NaN,  70.0,  1.216E-01,  1.313E-01
1230.,  2.732E-02,  1.050E-01,  2.519E-03,  1.893E-03,   NaN,  1.404E-02,  1.137E-01,  2.883E-03,  3.390E-03,   NaN,  58.01,  71.58,  24.4, 757.5, 865.1, 428.5, 744.6, 538.6, 999.3,  10.0, 371.6, 816.7, 117.0,  10.0,   NaN, 691.2,   NaN,   NaN,   NaN, 841.2, 761.0,   NaN,   NaN, 723.4, 683.9, 675.5, 516.3, 118.4, 306.4,   NaN, 121.8,   NaN, 178.3,   NaN, -4.92,   NaN, -3.12, -1.33,   NaN,  1.11,   NaN,  1.23, 145.2,   NaN, 2.443000,  54.5,  2.054E-01,  3.288E-03,  5.817E-05,        NaN,  71.1,  1.228E-01,  1.332E-01
1260.,  3.189E-02,  1.030E-01,  2.182E-03,  8.425E-04,   NaN,  2.187E-02,  1.104E-01,  2.181E-03,  4.478E-03,   NaN,  59.92,  75.13,  24.5, 759.0, 861.2, 435.1, 753.8, 541.8, 985.6,  10.0, 372.0, 824.2, 125.7,  10.0,   NaN, 732.6,   NaN,   NaN,   NaN, 851.8, 773.6,   NaN,   NaN, 739.7, 704.5, 696.2, 537.8, 118.2, 307.3,   NaN, 116.1,   NaN, 177.1,   NaN, -5.02,   NaN, -3.16, -1.40,   NaN,  1.09,   NaN,  1.25, 142.3,   NaN, 2.398833,  54.5,  2.054E-01,  3.294E-03,  4.850E-05,        NaN,  70.7,  1.202E-01,  1.287E-01
1290.,  3.543E-02,  1.008E-01,  1.891E-03,  1.214E-03,   NaN,  2.931E-02,  1.064E-01,  1.218E-03,  7.420E-03,   NaN,  61.32,  74.96,  24.4, 761.8, 860.3, 441.9, 761.6, 561.6, 978.0,  10.0, 368.5, 825.4, 125.9,  10.0,   NaN, 716.6,   NaN,   NaN,   NaN, 850.2, 771.9,   NaN,   NaN, 739.7, 704.7, 693.1, 544.8, 120.3, 312.3,   NaN, 121.5,   NaN, 178.6,   NaN, -4.95,   NaN, -3.17, -1.41,   NaN,  1.12,   NaN,  1.25, 144.9,   NaN, 2.409143,  55.3,  2.054E-01,  3.331E-03,  4.200E-05,        NaN,  70.4,  1.174E-01,  1.230E-01
1320.,  3.105E-02,  1.024E-01,  2.555E-03,  2.193E-03,   NaN,  2.269E-02,  1.087E-01,  1.554E-03,  7.089E-03,   NaN,  61.45,  73.20,  24.5, 766.1, 870.1, 436.4, 764.4, 539.7, 991.9,  10.0, 370.7, 823.8, 128.4,  10.0,   NaN, 657.6,   NaN,   NaN,   NaN, 838.6, 762.7,   NaN,   NaN, 726.2, 691.7, 681.6, 528.5, 120.8, 313.6,   NaN, 121.4,   NaN, 185.0,   NaN, -4.89,   NaN, -3.11, -1.37,   NaN,  1.10,   NaN,  1.20, 143.6,   NaN, 2.480000,  55.7,  2.055E-01,  3.209E-03,  5.150E-05,        NaN,  69.8,  1.199E-01,  1.260E-01
1350.,  3.106E-02,  1.024E-01,  2.643E-03,  1.752E-03,   0.0,  1.947E-02,  1.109E-01,  2.069E-03,  2.437E-02,   0.0,  62.29,  75.70,  24.5, 774.1, 875.3, 422.7, 767.0, 539.4, 982.4,  10.0, 365.6, 827.9, 130.3,  10.0,   NaN, 683.9,   NaN,   NaN,   NaN, 843.4, 778.1,   NaN,   NaN, 731.9, 690.2, 688.5, 524.8, 124.9, 315.8,   NaN, 123.9,   NaN, 170.9,   NaN, -4.97,   NaN, -3.12, -1.39,   NaN,  1.12,   NaN,  1.22, 135.5,   NaN, 2.401500,  55.5,  2.056E-01,  3.145E-03,  4.383E-05,        NaN,  67.2,  1.201E-01,  1.291E-01
1380.,  2.926E-02,  1.033E-01,  2.960E-03,  1.495E-03,   0.0,  2.382E-02,  1.093E-01,  1.823E-03,  7.495E-03,   0.0,  64.61,  76.12,  24.5, 770.0, 875.6, 447.2, 772.3, 556.1, 996.0,  10.0, 383.8, 835.6, 132.6,  10.0,   NaN, 674.4,   NaN,   NaN,   NaN, 837.7, 769.8,   NaN,   NaN, 738.1, 703.2, 697.6, 540.3, 129.2, 327.6,   NaN, 134.0,   NaN, 214.3,   NaN, -4.92,   NaN, -3.14, -1.39,   NaN,  1.11,   NaN,  1.17, 140.0,   NaN, 2.371500,  55.3,  2.054E-01,  3.252E-03,  5.100E-05,        NaN,  75.3,  1.214E-01,  1.270E-01
1410.,  2.946E-02,  1.032E-01,  2.786E-03,  1.251E-03,   0.0,  2.529E-02,  1.075E-01,  1.656E-03,  6.089E-03,   0.0,  65.02,  77.15,  24.6, 779.5, 889.2, 456.5, 777.4, 548.9,1014.5,  10.0, 386.1, 837.2, 136.2,  10.0,   NaN, 657.9,   NaN,   NaN,   NaN, 832.9, 772.6,   NaN,   NaN, 736.2, 707.2, 700.0, 532.5, 124.2, 328.3,   NaN, 123.6,   NaN, 201.9,   NaN, -4.93,   NaN, -3.15, -1.35,   NaN,  1.10,   NaN,  1.21, 135.2,   NaN, 2.336833,  55.6,  2.055E-01,  3.166E-03,  4.750E-05,        NaN,  72.6,  1.212E-01,  1.248E-01
1440.,  2.968E-02,  1.033E-01,  2.449E-03,  7.877E-04,   NaN,  2.239E-02,  1.095E-01,  1.507E-03,  6.915E-03,   NaN,  64.63,  78.74,  24.6, 783.3, 887.2, 431.4, 775.3, 551.5,1007.1,  10.0, 385.1, 841.3, 139.3,  10.0,   NaN, 605.4,   NaN,   NaN,   NaN, 860.8, 794.5,   NaN,   NaN, 748.6, 703.8, 699.4, 537.8, 122.1, 325.4,   NaN, 122.3,   NaN, 184.0,   NaN, -4.80,   NaN, -3.15, -1.40,   NaN,  1.10,   NaN,  1.20, 139.1,   NaN, 2.415000,  55.9,  2.055E-01,  3.197E-03,  4.383E-05,        NaN,  72.7,  1.209E-01,  1.269E-01
1470.,  3.003E-02,  1.030E-01,  2.670E-03,  1.373E-03,   NaN,  2.093E-02,  1.107E-01,  1.200E-03,  5.184E-03,   NaN,  66.66,  81.36,  24.5, 783.9, 903.4, 401.1, 776.0, 570.0, 960.3,  10.0, 388.4, 863.3, 139.6,  10.0,   NaN, 597.3,   NaN,   NaN,   NaN, 865.0, 803.1,   NaN,   NaN, 755.8, 716.0, 712.5, 526.2, 114.1, 321.5,   NaN, 114.1,   NaN, 171.8,   NaN, -4.79,   NaN, -3.18, -1.38,   NaN,  1.11,   NaN,  1.21, 143.2,   NaN, 2.409667,  56.6,  2.054E-01,  3.360E-03,  3.833E-05,        NaN,  72.6,  1.208E-01,  1.278E-01
1500.,        NaN,  1.018E-01,  2.340E-03,  2.543E-03,   NaN,        NaN,        NaN,        NaN,  1.718E-02,   NaN,  66.52,  81.07,  24.5, 786.4, 898.5, 426.7, 779.5, 568.1, 997.1,  10.0, 387.2, 856.0, 142.3,  10.0,   NaN, 664.5,   NaN,   NaN,   NaN, 878.7, 810.6,   NaN,   NaN, 757.6, 709.8, 706.0, 548.2, 123.3, 346.5,   NaN, 122.4,   NaN, 190.5,   NaN, -4.90,   NaN, -3.17, -1.40,   NaN,  1.11,   NaN,  1.21, 140.6,   NaN, 2.387800,  57.0,  2.055E-01,  3.260E-03,  3.880E-05,        NaN,  72.0,  1.190E-01,  6.020E+02
1530.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  67.11,  81.67,  24.5, 788.8, 891.4, 424.1, 777.8, 554.6, 994.8,  10.0, 392.6, 859.9, 146.6,  10.0,   NaN, 656.5,   NaN,   NaN,   NaN, 872.0, 806.7,   NaN,   NaN, 757.6, 714.3, 715.2, 544.9, 132.8, 354.9,   NaN, 123.2,   NaN, 183.8,   NaN, -4.97,   NaN, -3.18, -1.42,   NaN,  1.10,   NaN,  1.22, 139.2,   NaN, 2.407667,  57.1,  2.055E-01,  3.176E-03,  3.800E-05,        NaN,  71.2,  1.530E+03,        NaN
1560.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  68.30,  82.73,  24.5, 790.9, 926.1, 421.5, 783.1, 561.5, 995.8,  10.0, 390.0, 870.7, 151.1,  10.0,   NaN, 636.0,   NaN,   NaN,   NaN, 876.1, 812.3,   NaN,   NaN, 760.9, 721.7, 716.8, 537.4, 129.0, 342.1,   NaN, 131.5,   NaN, 188.5,   NaN, -4.84,   NaN, -3.20, -1.34,   NaN,  1.14,   NaN,  1.23, 141.3,   NaN, 2.398000,  57.3,  2.055E-01,  3.262E-03,  3.500E-05,        NaN,  71.7,  1.560E+03,        NaN
1590.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  70.39,  80.75,  24.5, 800.2, 917.0, 508.6, 794.5, 593.2, 994.3,  10.0, 389.4, 860.6, 153.4,  10.0,   NaN, 569.6,   NaN,   NaN,   NaN, 856.0, 799.1,   NaN,   NaN, 760.9, 729.1, 725.7, 545.3, 127.6, 332.1,   NaN, 137.3,   NaN, 218.3,   NaN, -4.70,   NaN, -3.25, -1.42,   NaN,  1.15,   NaN,  1.22, 143.6,   NaN, 2.386333,  57.5,  2.054E-01,  3.325E-03,  3.633E-05,        NaN,  71.4,  1.590E+03,        NaN
1620.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  69.97,  81.50,  24.5, 805.4, 919.3, 468.4, 801.8, 551.2,1018.1,  10.0, 390.8, 862.7, 153.7,  10.0,   NaN, 565.2,   NaN,   NaN,   NaN, 854.6, 798.9,   NaN,   NaN, 753.9, 703.7, 703.0, 545.7, 129.4, 343.4,   NaN, 133.8,   NaN, 204.6,   NaN, -4.69,   NaN, -3.17, -1.41,   NaN,  1.12,   NaN,  1.21, 137.4,   NaN, 2.413333,  57.9,  2.056E-01,  3.166E-03,  4.600E-05,        NaN,  74.6,  1.620E+03,        NaN
1650.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  70.29,  83.08,  24.5, 797.8, 918.4, 445.3, 794.1, 561.3,1007.4,  10.0, 396.5, 869.5, 154.1,  10.0,   NaN, 566.5,   NaN,   NaN,   NaN, 867.3, 807.7,   NaN,   NaN, 762.5, 714.3, 719.5, 550.6, 133.8, 346.5,   NaN, 140.3,   NaN, 204.1,   NaN, -4.61,   NaN, -3.17, -1.39,   NaN,  1.14,   NaN,  1.23, 138.3,   NaN, 2.378000,  57.7,  2.055E-01,  3.237E-03,  4.433E-05,        NaN,  71.4,        NaN,        NaN
1680.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  70.48,  80.73,  24.6, 804.5, 889.3, 487.8, 800.9, 651.2, 996.6,  10.0, 390.0, 873.9, 154.4,  10.0,   NaN, 604.1,   NaN,   NaN,   NaN, 862.2, 810.1,   NaN,   NaN, 762.1, 709.4, 706.7, 542.8, 132.1, 344.8,   NaN, 133.5,   NaN, 201.1,   NaN, -4.92,   NaN, -3.25, -1.26,   NaN,  1.13,   NaN,  1.23, 141.8,   NaN, 2.444333,  58.8,  2.055E-01,  3.232E-03,  2.600E-05,        NaN,  57.3,        NaN,  1.680E+03
1710.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  73.62,  88.66,  24.5, 810.5, 953.1, 424.6, 792.1, 596.8, 957.4,  10.0, 404.8, 899.5, 158.0,  10.0,   NaN, 613.7,   NaN,   NaN,   NaN, 880.8, 830.3,   NaN,   NaN, 781.3, 733.1, 739.5, 557.5, 133.5, 372.3,   NaN, 132.2,   NaN, 184.5,   NaN, -4.84,   NaN, -3.25, -1.45,   NaN,  1.12,   NaN,  1.21, 147.8,   NaN, 2.462750,  59.0,  2.054E-01,  3.309E-03,  3.450E-05,        NaN,  77.5,        NaN,  4.251E+02
1740.,  4.057E-02,  9.704E-02,  1.795E-03,        NaN,   NaN,  2.702E-02,  1.072E-01,  9.412E-04,        NaN,   NaN,  73.32,  88.61,  24.5, 808.6, 952.6, 423.8, 793.8, 602.3, 972.1,  10.0, 409.9, 896.7, 159.5,  10.0,   NaN, 602.9,   NaN,   NaN,   NaN, 900.0, 834.5,   NaN,   NaN, 792.1, 732.8, 732.8, 555.5, 129.9, 369.6,   NaN, 129.0,   NaN, 189.8,   NaN, -4.72,   NaN, -3.28, -1.48,   NaN,  1.15,   NaN,  1.26, 144.2,   NaN, 2.436500,  59.2,  2.054E-01,  3.308E-03,  2.817E-05,        NaN,  68.9,  1.130E-01,  1.236E-01
1770.,  2.874E-02,  1.035E-01,  2.495E-03,  6.998E-04,   NaN,  1.883E-02,  1.113E-01,  1.253E-03,  5.281E-03,   NaN,  73.75,  86.14,  24.6, 813.9, 945.4, 445.1, 805.5, 582.6, 991.3,  10.0, 404.5, 887.8, 159.6,  10.0,   NaN, 603.8,   NaN,   NaN,   NaN, 881.5, 818.0,   NaN,   NaN, 771.0, 724.4, 724.8, 554.8, 132.2, 372.9,   NaN, 131.6,   NaN, 220.9,   NaN, -4.79,   NaN, -3.22, -1.43,   NaN,  1.12,   NaN,  1.25, 137.0,   NaN, 2.377666,  58.4,  2.055E-01,  3.212E-03,  3.750E-05,        NaN,  71.5,  1.212E-01,  1.286E-01
1800.,  2.764E-02,  1.041E-01,  2.759E-03,  1.927E-03,   NaN,  1.737E-02,  1.129E-01,  1.120E-03,  3.428E-03,   NaN,  74.38,  88.92,  24.7, 814.0, 957.2, 432.2, 801.6, 583.4, 975.0,  10.0, 415.4, 900.5, 158.2,  10.0,   NaN, 601.4,   NaN,   NaN,   NaN, 891.1, 833.1,   NaN,   NaN, 780.4, 731.2, 735.2, 556.4, 129.8, 368.1,   NaN, 133.2,   NaN, 206.1,   NaN, -4.75,   NaN, -3.23, -1.43,   NaN,  1.13,   NaN,  1.24, 138.3,   NaN, 2.342500,  58.6,  2.054E-01,  3.311E-03,  3.483E-05,        NaN,  73.3,  1.221E-01,  1.303E-01
1830.,  3.564E-02,  1.007E-01,  1.998E-03,  5.327E-04,   NaN,  2.042E-02,  1.116E-01,  1.377E-03,  3.575E-03,   NaN,  71.15,  82.55,  24.6, 811.5, 922.7, 443.4, 799.2, 560.6,1002.2,  10.0, 394.1, 871.1, 160.7,  10.0,   NaN, 594.5,   NaN,   NaN,   NaN, 866.2, 801.0,   NaN,   NaN, 758.1, 712.6, 711.7, 538.2, 132.0, 359.2,   NaN, 131.7,   NaN, 216.2,   NaN, -4.74,   NaN, -3.16, -1.34,   NaN,  1.13,   NaN,  1.22, 130.1,   NaN, 2.404833,  58.4,  2.058E-01,  3.109E-03,  3.217E-05,        NaN,  60.4,  1.173E-01,  1.292E-01
1860.,  4.283E-02,  9.660E-02,  1.517E-03,  1.513E-03,   NaN,  2.618E-02,  1.082E-01,  1.001E-03,  4.374E-03,   NaN,  69.69,  80.16,  24.6, 800.2, 905.2, 435.0, 793.2, 539.3, 987.9,  10.0, 391.0, 861.6, 164.0,  10.0,   NaN, 591.7,   NaN,   NaN,   NaN, 838.2, 782.7,   NaN,   NaN, 740.3, 696.7, 697.8, 518.1, 123.9, 334.3,   NaN, 131.6,   NaN, 207.6,   NaN, -4.77,   NaN, -3.13, -1.33,   NaN,  1.13,   NaN,  1.21, 119.7,   NaN, 2.343167,  57.4,  2.060E-01,  2.934E-03,  2.383E-05,        NaN,  54.5,  1.121E-01,  1.248E-01
1890.,  3.866E-02,  9.869E-02,  1.695E-03,  2.384E-03,   NaN,  2.151E-02,  1.094E-01,  1.528E-03,  5.686E-03,   NaN,  71.69,  83.55,  24.6, 811.4, 911.8, 433.7, 799.6, 546.0,1003.6,  10.0, 402.4, 862.7, 165.7,  10.0,   NaN, 602.4,   NaN,   NaN,   NaN, 860.9, 803.6,   NaN,   NaN, 760.0, 702.7, 709.0, 542.8, 125.8, 356.9,   NaN, 126.7,   NaN, 210.9,   NaN, -4.81,   NaN, -3.18, -1.42,   NaN,  1.10,   NaN,  1.21, 133.8,   NaN, 2.427334,  58.1,  2.057E-01,  3.103E-03,  2.950E-05,        NaN,  61.7,  1.147E-01,  1.268E-01
1920.,  3.146E-02,  1.024E-01,  2.073E-03,  2.232E-03,   NaN,  1.897E-02,  1.114E-01,  1.846E-03,  1.562E-02,   NaN,  76.35,  90.05,  24.7, 822.5, 932.3, 466.7, 812.4, 588.3,1015.4,  10.0, 409.3, 883.9, 164.8,  10.0,   NaN, 618.5,   NaN,   NaN,   NaN, 897.0, 841.8,   NaN,   NaN, 795.6, 738.4, 743.4, 573.5, 137.2, 366.5,   NaN, 146.0,   NaN, 214.3,   NaN, -4.83,   NaN, -3.28, -1.49,   NaN,  1.14,   NaN,  1.23, 148.9,   NaN, 2.435833,  59.1,  2.053E-01,  3.286E-03,  4.783E-05,        NaN,  82.9,  1.193E-01,  1.294E-01
1950.,  1.975E-02,  1.068E-01,  3.529E-03,  3.692E-03,   NaN,  1.963E-02,  1.107E-01,  1.872E-03,  3.930E-02,   NaN,  82.24,  99.44,  24.7, 844.3, 969.7, 499.2, 829.4, 653.6,1020.4,  10.0, 452.6, 918.5, 164.9,  10.0,   NaN, 613.2,   NaN,   NaN,   NaN, 942.8, 880.6,   NaN,   NaN, 853.0, 782.0, 790.8, 622.4, 146.0, 403.8,   NaN, 150.2,   NaN, 230.9,   NaN, -4.74,   NaN, -3.47, -1.64,   NaN,  1.14,   NaN,  1.23, 171.2,   NaN, 2.400167,  61.3,  2.046E-01,  3.674E-03,  8.467E-05,        NaN, 140.3,  1.261E-01,  1.286E-01
1980.,  5.888E-03,  1.093E-01,  8.510E-03,  2.521E-02,   NaN,  1.797E-02,  1.103E-01,  2.478E-03,  2.665E-02,   NaN,  98.74, 110.03,  24.6, 884.9, 953.8, 612.1, 868.1, 806.5, 999.7,  10.0, 491.5, 930.8, 167.2,  10.0,   NaN, 637.7,   NaN,   NaN,   NaN, 958.9, 896.5,   NaN,   NaN, 911.5, 856.1, 856.2, 682.2, 185.2, 449.7,   NaN, 165.0,   NaN, 245.9,   NaN, -4.73,   NaN, -3.63, -1.76,   NaN,  1.14,   NaN,  1.22, 201.4,   NaN, 2.376333,  64.3,  2.037E-01,  4.132E-03,  1.775E-04,        NaN, 278.7,  1.346E-01,  1.288E-01
2010.,  1.902E-03,  1.059E-01,  1.227E-02,  4.698E-03,   NaN,  1.169E-02,  1.090E-01,  5.609E-03,  2.358E-02,   NaN, 155.56,  92.61,  24.8, 987.5, 942.7,1006.5,1009.3, 906.0,1017.6,  10.0, 450.0, 934.0, 166.2,  10.0,   NaN, 524.0,   NaN,   NaN,   NaN, 961.8, 912.2,   NaN,   NaN, 914.0, 895.1, 884.6, 696.6, 257.3, 531.3,   NaN, 153.1,   NaN, 243.5,   NaN, -4.49,   NaN, -3.75, -1.78,   NaN,  1.17,   NaN,  1.27, 224.5,   NaN, 2.432667,  64.8,  2.032E-01,  4.402E-03,  2.358E-04,        NaN, 405.9,  1.350E-01,  1.310E-01
2040.,  1.804E-03,  1.031E-01,  1.317E-02,  2.575E-03,   NaN,  1.023E-02,  1.099E-01,  4.994E-03,  2.324E-02,   NaN, 161.90,  87.45,  24.7,1056.0, 958.4,1189.9,1083.2, 902.6,1042.1,  10.0, 417.1, 953.8, 168.4,  10.0,   NaN, 559.2,   NaN,   NaN,   NaN, 976.3, 938.7,   NaN,   NaN, 931.4, 916.0, 898.9, 699.9, 243.6, 536.8,   NaN, 159.1,   NaN, 239.3,   NaN, -4.62,   NaN, -3.87, -1.88,   NaN,  1.19,   NaN,  1.28, 224.0,   NaN, 2.398833,  65.1,  2.031E-01,  4.464E-03,  2.118E-04,        NaN, 383.9,  1.329E-01,  1.313E-01
2070.,  9.522E-04,  1.011E-01,  1.468E-02,  3.000E-03,   NaN,  1.111E-02,  1.105E-01,  3.875E-03,  2.171E-02,   NaN, 167.62,  90.98,  24.7,1096.6, 960.9,1231.1,1109.1, 920.2,1048.2,  10.0, 435.0, 965.0, 173.4,  10.0,   NaN, 578.4,   NaN,   NaN,   NaN, 990.0, 953.9,   NaN,   NaN, 937.7, 927.3, 908.7, 709.3, 243.3, 549.6,   NaN, 153.4,   NaN, 246.2,   NaN, -4.65,   NaN, -3.86, -1.86,   NaN,  1.20,   NaN,  1.30, 223.9,   NaN, 2.406833,  65.4,  2.032E-01,  4.405E-03,  2.037E-04,        NaN, 381.5,  1.324E-01,  1.308E-01
2100.,  7.278E-04,  9.944E-02,  1.600E-02,  4.787E-03,   NaN,  1.236E-02,  1.091E-01,  4.567E-03,  3.486E-02,   NaN, 168.32,  91.37,  24.7,1114.2, 979.2,1200.9,1131.9, 932.7,1076.0,  10.0, 432.8, 981.8, 174.4,  10.0,   NaN, 607.3,   NaN,   NaN,   NaN,1009.3, 972.6,   NaN,   NaN, 963.2, 945.1, 928.2, 719.4, 263.5, 563.4,   NaN, 149.2,   NaN, 224.5,   NaN, -4.72,   NaN, -3.94, -1.87,   NaN,  1.17,   NaN,  1.26, 219.7,   NaN, 2.389333,  66.2,  2.033E-01,  4.339E-03,  2.060E-04,        NaN, 385.7,  1.319E-01,  1.299E-01
2130.,  4.057E-04,  9.876E-02,  1.630E-02,  2.910E-03,   NaN,  1.348E-02,  1.066E-01,  5.722E-03,  2.020E-02,   NaN, 171.20,  93.95,  24.7,1125.2, 979.2,1178.5,1155.1, 945.2,1082.1,  10.0, 441.2, 992.8, 176.2,  10.0,   NaN, 636.0,   NaN,   NaN,   NaN,1017.6, 980.4,   NaN,   NaN, 965.3, 958.5, 941.1, 727.0, 285.5, 585.4,   NaN, 142.7,   NaN, 216.2,   NaN, -4.84,   NaN, -3.88, -1.84,   NaN,  1.18,   NaN,  1.29, 217.9,   NaN, 2.363167,  66.6,  2.032E-01,  4.393E-03,  1.925E-04,        NaN, 388.7,  1.315E-01,  1.284E-01
2160.,  5.657E-04,  9.780E-02,  1.674E-02,  2.625E-03,   NaN,  1.098E-02,  1.085E-01,  5.245E-03,  3.204E-02,   NaN, 180.26,  99.08,  24.7,1130.8, 985.4,1206.2,1163.8, 959.3,1087.8,  10.0, 455.7,1003.3, 173.8,  10.0,   NaN, 623.6,   NaN,   NaN,   NaN,1028.5, 991.4,   NaN,   NaN, 974.7, 966.1, 952.3, 733.2, 296.1, 604.2,   NaN, 147.0,   NaN, 231.4,   NaN, -4.90,   NaN, -3.91, -1.79,   NaN,  1.18,   NaN,  1.30, 219.7,   NaN, 2.370333,  67.2,  2.032E-01,  4.351E-03,  1.927E-04,        NaN, 396.2,  1.309E-01,  1.300E-01
2190.,  8.295E-04,  9.615E-02,  1.787E-02,  3.647E-03,   NaN,  9.003E-03,  1.096E-01,  5.923E-03,  1.954E-02,   NaN, 195.39, 102.55,  24.7,1145.8, 982.6,1215.4,1169.6, 966.4,1095.2,  10.0, 472.7,1011.2, 175.1,  10.0,   NaN, 633.9,   NaN,   NaN,   NaN,1030.2, 994.1,   NaN,   NaN, 980.2, 970.1, 958.6, 751.3, 303.7, 609.9,   NaN, 159.3,   NaN, 236.5,   NaN, -4.99,   NaN, -3.90, -1.86,   NaN,  1.21,   NaN,  1.27, 220.9,   NaN, 2.401167,  67.9,  2.033E-01,  4.244E-03,  1.842E-04,        NaN, 390.8,  1.303E-01,  1.320E-01
