Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  1.886E-01,  1.215E-02,  2.383E-05,  1.017E-05,   NaN,  1.905E-01,  1.119E-02,  0.000E+00,  5.500E-06,   NaN,   2.48,   2.44,  25.3, 202.7,  86.7,  70.0, 195.2,  69.5, 190.2,  88.6,  81.2, 191.9,  38.1,  28.3, 140.2, 157.2, 149.3, 179.5, 198.8, 169.9, 182.1,  39.7,  39.5, 164.2,  64.7,  69.9,  31.2,  46.2,  39.8,  33.2,  29.2,  28.7,  29.7, -1.65, -1.69, -2.01, -0.93, -0.34,  0.51,  0.24,  0.35,  0.59,  19.0,   0.0, 2.267833,  34.0,  2.094E-01,  8.907E-04,  0.000E+00,  1.000E-06,   NaN,  1.826E-02,  1.674E-02
1110.,  1.890E-01,  1.177E-02,  2.850E-05,  9.167E-06,   NaN,  1.913E-01,  1.072E-02,  0.000E+00,  4.333E-06,   NaN,   2.37,   2.31,  25.4, 203.4,  87.0,  70.5, 195.7,  70.1, 190.7,  85.0,  80.5, 184.4,  38.8,  28.3, 134.7, 147.5, 137.7, 179.4, 186.4, 170.0, 172.3,  39.8,  40.5, 155.6,  65.2,  71.9,  31.6,  46.3,  41.2,  34.1,  29.0,  28.5,  30.7, -1.67, -1.52, -1.79, -0.89, -0.32,  0.51,  0.24,  0.35,  0.60,  17.1,   0.0, 2.250333,  33.7,  2.094E-01,  8.922E-04,  0.000E+00,  1.000E-06,   NaN,  1.769E-02,  1.604E-02
1140.,  1.895E-01,  1.156E-02,  4.133E-05,  1.017E-05,   NaN,  1.917E-01,  1.076E-02,  0.000E+00,  3.333E-06,   NaN,   2.42,   2.30,  25.4, 202.5,  86.5,  70.9, 195.3,  70.6, 190.1,  85.9,  80.1, 185.7,  39.4,  28.3, 140.8, 155.0, 130.8, 178.5, 195.3, 168.9, 178.1,  39.9,  41.6, 160.3,  65.7,  66.5,  32.4,  46.4,  41.9,  33.7,  29.0,  28.6,  29.8, -1.70, -1.76, -1.81, -0.90, -0.31,  0.50,  0.24,  0.34,  0.59,  17.9,   0.0, 2.272333,  33.5,  2.094E-01,  8.693E-04,  0.000E+00,  1.000E-06,   NaN,  1.740E-02,  1.609E-02
1170.,  1.899E-01,  1.130E-02,  2.450E-05,  8.667E-06,   NaN,  1.915E-01,  1.061E-02,  0.000E+00,  4.667E-06,   NaN,   2.35,   2.23,  25.4, 201.7,  86.1,  71.1, 194.7,  70.9, 189.7,  81.8,  79.7, 184.3,  39.8,  28.3, 144.6, 151.4, 123.5, 177.9, 187.5, 168.2, 172.8,  40.0,  40.6, 156.1,  66.0,  70.6,  31.7,  46.5,  43.6,  35.0,  29.8,  28.5,  30.3, -1.72, -1.65, -1.57, -0.89, -0.31,  0.53,  0.25,  0.32,  0.56,  17.1,   0.0, 2.267500,  33.5,  2.094E-01,  8.492E-04,  0.000E+00,  1.000E-06,   NaN,  1.698E-02,  1.587E-02
1200.,  1.904E-01,  1.101E-02,  3.200E-05,  1.150E-05,   NaN,  1.920E-01,  1.040E-02,  0.000E+00,  5.000E-06,   NaN,   2.39,   2.29,  25.4, 200.3,  85.8,  71.3, 193.8,  71.1, 189.0,  83.6,  80.0, 183.3,  40.1,  28.3, 133.4, 148.9, 126.0, 176.8, 185.4, 167.3, 171.6,  40.0,  40.4, 151.9,  66.4,  71.5,  31.2,  46.6,  42.2,  33.7,  29.2,  28.5,  28.7, -1.61, -1.62, -1.69, -0.88, -0.34,  0.50,  0.24,  0.36,  0.57,  17.5,   0.0, 2.267833,  33.5,  2.094E-01,  8.700E-04,  0.000E+00,  1.000E-06,   NaN,  1.656E-02,  1.554E-02
1230.,  1.909E-01,  1.083E-02,  2.900E-05,  1.050E-05,   NaN,  1.925E-01,  1.015E-02,  0.000E+00,  4.667E-06,   NaN,   2.36,   2.26,  25.4, 198.3,  85.4,  71.5, 192.6,  71.2, 188.1,  84.5,  79.8, 178.0,  40.8,  28.3, 124.6, 149.1, 122.2, 175.1, 183.2, 166.1, 169.7,  40.0,  39.8, 154.9,  66.8,  76.8,  31.0,  46.6,  39.9,  33.3,  29.1,  28.6,  29.7, -1.55, -1.63, -1.74, -0.90, -0.35,  0.50,  0.23,  0.35,  0.59,  17.5,   0.0, 2.291833,  33.5,  2.094E-01,  8.503E-04,  0.000E+00,  1.000E-06,   NaN,  1.628E-02,  1.517E-02
1260.,  1.902E-01,  1.128E-02,  2.417E-05,  9.333E-06,   NaN,  1.918E-01,  1.069E-02,  0.000E+00,  3.000E-06,   NaN,   2.52,   2.44,  25.3, 196.9,  86.1,  71.7, 191.8,  71.4, 187.3,  86.6,  82.2, 188.8,  41.1,  28.4, 140.6, 164.7, 150.3, 174.0, 198.0, 165.3, 178.4,  40.1,  39.9, 159.7,  67.3,  71.3,  31.0,  46.6,  39.5,  33.0,  29.2,  28.6,  29.4, -1.75, -1.86, -2.14, -0.92, -0.35,  0.50,  0.22,  0.35,  0.56,  19.5,  18.1, 2.322833,  33.9,  2.094E-01,  8.835E-04,  0.000E+00,  1.000E-06,   NaN,  1.696E-02,  1.597E-02
1290.,  1.890E-01,  1.189E-02,  3.167E-05,  8.333E-06,   NaN,  1.907E-01,  1.123E-02,  0.000E+00,  2.333E-06,   NaN,   2.59,   2.48,  25.3, 197.7,  86.2,  71.9, 192.2,  71.7, 188.0,  86.2,  82.7, 195.3,  41.5,  28.2, 155.4, 164.8, 152.0, 174.8, 205.2, 166.2, 186.7,  40.1,  40.6, 165.7,  67.5,  65.7,  32.2,  46.7,  42.1,  33.5,  29.3,  28.8,  29.8, -1.87, -1.77, -2.06, -0.94, -0.33,  0.51,  0.28,  0.36,  0.62,  20.8,  22.5, 2.366667,  34.4,  2.093E-01,  9.348E-04,  0.000E+00,  1.000E-06,   NaN,  1.788E-02,  1.678E-02
1320.,  1.889E-01,  1.183E-02,  2.667E-05,  8.667E-06,   NaN,  1.902E-01,  1.148E-02,  0.000E+00,  2.333E-06,   NaN,   2.62,   2.48,  25.3, 200.2,  86.9,  72.2, 193.6,  72.1, 189.6,  87.9,  82.8, 196.3,  42.1,  28.3, 163.9, 165.3, 158.8, 176.6, 203.6, 168.1, 185.0,  40.2,  41.0, 162.6,  67.4,  71.6,  32.0,  46.8,  44.9,  33.6,  29.3,  28.7,  30.3, -2.06, -1.80, -2.15, -0.94, -0.35,  0.52,  0.26,  0.34,  0.59,  20.1,  22.4, 2.324167,  34.6,  2.094E-01,  9.040E-04,  0.000E+00,  1.000E-06,   NaN,  1.778E-02,  1.716E-02
1350.,  1.883E-01,  1.235E-02,  2.233E-05,  7.500E-06,   NaN,  1.899E-01,  1.173E-02,  0.000E+00,  1.500E-06,   NaN,   2.72,   2.65,  25.3, 202.6,  87.9,  72.4, 195.1,  72.5, 191.3,  89.1,  84.6, 198.2,  42.3,  28.3, 161.9, 168.4, 139.8, 178.7, 211.7, 169.9, 191.2,  40.4,  40.3, 165.4,  67.5,  72.3,  31.3,  47.1,  45.9,  34.9,  29.6,  28.7,  29.5, -1.91, -1.80, -1.83, -0.94, -0.33,  0.50,  0.22,  0.36,  0.57,  20.1,  22.3, 2.299500,  34.5,  2.094E-01,  8.942E-04,  0.000E+00,  1.000E-06,   NaN,  1.856E-02,  1.753E-02
1380.,  1.881E-01,  1.240E-02,  2.867E-05,  9.333E-06,   NaN,  1.897E-01,  1.161E-02,  0.000E+00,  3.167E-06,   NaN,   2.65,   2.55,  25.4, 205.4,  88.8,  72.7, 197.2,  72.8, 193.2,  90.4,  85.3, 198.9,  42.8,  28.2, 168.2, 161.5, 155.0, 181.2, 206.7, 172.1, 188.2,  40.6,  39.7, 168.2,  68.0,  70.9,  31.5,  47.4,  43.9,  33.8,  29.6,  28.9,  30.4, -2.05, -1.74, -2.14, -0.96, -0.35,  0.52,  0.24,  0.34,  0.58,  19.8,  22.2, 2.270833,  34.6,  2.094E-01,  8.900E-04,  0.000E+00,  1.000E-06,   NaN,  1.864E-02,  1.736E-02
1410.,  1.883E-01,  1.230E-02,  2.933E-05,  7.833E-06,   NaN,  1.906E-01,  1.116E-02,  0.000E+00,  2.667E-06,   NaN,   2.47,   2.49,  25.3, 206.9,  89.3,  73.0, 198.8,  73.1, 194.6,  87.8,  84.4, 194.2,  43.3,  28.2, 156.9, 154.2, 142.8, 182.8, 191.4, 173.4, 180.2,  40.8,  40.3, 156.6,  68.4,  75.4,  31.9,  47.6,  46.1,  36.0,  29.8,  28.9,  31.1, -1.97, -1.60, -1.72, -0.93, -0.33,  0.53,  0.30,  0.39,  0.61,  19.2,  22.2, 2.297167,  34.6,  2.094E-01,  8.600E-04,  0.000E+00,  1.000E-06,   NaN,  1.850E-02,  1.668E-02
1440.,  1.878E-01,  1.256E-02,  1.950E-05,  8.333E-06,   NaN,  1.907E-01,  1.125E-02,  0.000E+00,  2.333E-06,   NaN,   2.54,   2.46,  25.3, 206.9,  89.4,  73.4, 199.6,  73.6, 195.0,  90.2,  84.3, 194.4,  43.7,  28.3, 145.2, 154.2, 137.0, 182.4, 192.8, 173.1, 178.1,  41.0,  42.3, 155.6,  69.0,  72.8,  32.2,  47.8,  44.5,  35.1,  29.5,  28.8,  30.3, -1.62, -1.61, -1.70, -0.90, -0.33,  0.51,  0.25,  0.35,  0.60,  18.9,  22.1, 2.310500,  34.4,  2.094E-01,  8.643E-04,  0.000E+00,  1.000E-06,   NaN,  1.887E-02,  1.681E-02
1470.,  1.886E-01,  1.203E-02,  3.183E-05,  1.067E-05,   NaN,  1.906E-01,  1.132E-02,  0.000E+00,  4.667E-06,   NaN,   2.69,   2.48,  25.4, 206.9,  89.5,  73.9, 200.2,  74.1, 195.2,  88.8,  83.3, 193.6,  44.1,  28.4, 146.7, 163.0, 147.0, 182.0, 202.2, 172.5, 185.4,  41.1,  41.9, 162.8,  69.3,  69.0,  32.7,  48.0,  40.2,  33.5,  29.4,  28.9,  29.9, -1.84, -1.76, -2.00, -0.94, -0.33,  0.52,  0.27,  0.37,  0.62,  19.5,  22.1, 2.288167,  34.6,  2.094E-01,  8.807E-04,  0.000E+00,  1.000E-06,   NaN,  1.809E-02,  1.693E-02
1500.,  1.888E-01,  1.206E-02,  2.367E-05,  9.833E-06,   NaN,  1.901E-01,  1.159E-02,  0.000E+00,  5.167E-06,   NaN,   2.72,   2.58,  25.3, 207.0,  89.7,  74.1, 200.8,  74.5, 196.0,  90.1,  84.8, 197.7,  43.7,  28.3, 159.9, 165.2, 155.9, 182.5, 208.6, 172.9, 189.0,  41.1,  40.0, 163.6,  69.1,  70.4,  32.1,  48.1,  40.3,  33.3,  29.3,  28.8,  29.6, -1.96, -1.73, -2.12, -0.94, -0.34,  0.51,  0.28,  0.39,  0.60,  19.6,  11.9, 2.286500,  34.5,  2.094E-01,  8.868E-04,  0.000E+00,  1.000E-06,   NaN,  1.813E-02,  1.733E-02
1530.,  1.886E-01,  1.205E-02,  2.917E-05,  1.017E-05,   NaN,  1.900E-01,  1.146E-02,  0.000E+00,  2.333E-06,   NaN,   2.67,   2.62,  25.3, 207.9,  90.2,  74.3, 201.7,  74.9, 197.0,  90.5,  85.9, 196.9,  44.1,  28.4, 154.9, 165.7, 161.7, 183.6, 206.6, 173.8, 185.2,  41.2,  39.8, 162.5,  69.1,  71.4,  31.3,  48.2,  41.1,  33.1,  29.5,  28.8,  29.9, -1.93, -1.86, -2.20, -0.93, -0.35,  0.52,  0.28,  0.38,  0.60,  20.0,   0.0, 2.342167,  34.6,  2.094E-01,  9.002E-04,  0.000E+00,  1.000E-06,   NaN,  1.812E-02,  1.713E-02
1560.,  1.890E-01,  1.198E-02,  3.350E-05,  1.017E-05,   NaN,  1.906E-01,  1.129E-02,  0.000E+00,  1.500E-06,   NaN,   2.68,   2.56,  25.4, 208.4,  90.6,  74.4, 202.3,  75.2, 197.5,  88.9,  85.9, 196.3,  44.3,  28.6, 152.9, 157.7, 153.7, 184.1, 203.5, 174.1, 186.4,  41.3,  40.3, 167.7,  69.1,  68.5,  31.8,  48.2,  42.5,  33.3,  29.4,  28.6,  29.5, -1.85, -1.69, -2.06, -0.95, -0.34,  0.51,  0.28,  0.39,  0.59,  19.4,   0.0, 2.367833,  34.5,  2.094E-01,  8.877E-04,  0.000E+00,  1.000E-06,   NaN,  1.802E-02,  1.687E-02
1590.,  1.884E-01,  1.228E-02,  3.933E-05,  1.050E-05,   NaN,  1.905E-01,  1.129E-02,  0.000E+00,  3.000E-06,   NaN,   2.60,   2.62,  25.3, 208.7,  90.7,  74.6, 202.9,  75.4, 197.8,  89.2,  85.9, 197.7,  45.0,  28.7, 145.2, 166.2, 150.7, 184.3, 202.9, 174.4, 183.9,  41.3,  40.5, 164.8,  68.9,  69.5,  31.9,  48.3,  43.1,  34.6,  29.7,  29.0,  30.7, -1.66, -1.77, -1.98, -0.94, -0.34,  0.53,  0.24,  0.34,  0.59,  18.8,   0.0, 2.299833,  34.4,  2.094E-01,  8.655E-04,  0.000E+00,  1.000E-06,   NaN,  1.849E-02,  1.688E-02
1620.,  1.878E-01,  1.244E-02,  3.517E-05,  1.050E-05,   NaN,  1.905E-01,  1.123E-02,  0.000E+00,  3.500E-06,   NaN,   2.52,   2.51,  25.4, 209.1,  90.7,  74.7, 203.1,  75.4, 197.9,  88.8,  85.9, 196.5,  45.4,  28.7, 146.9, 153.2, 147.3, 184.4, 194.1, 174.5, 180.8,  41.4,  41.6, 158.3,  68.9,  73.1,  32.7,  48.3,  44.2,  35.2,  29.8,  29.2,  31.2, -1.80, -1.62, -1.81, -0.93, -0.34,  0.55,  0.27,  0.35,  0.59,  18.6,   0.0, 2.253333,  34.4,  2.094E-01,  8.570E-04,  0.000E+00,  1.000E-06,   NaN,  1.872E-02,  1.680E-02
1650.,  1.879E-01,  1.251E-02,  3.517E-05,  1.083E-05,   NaN,  1.908E-01,  1.117E-02,  0.000E+00,  1.333E-06,   NaN,   2.70,   2.65,  25.4, 209.0,  90.8,  75.0, 203.0,  75.4, 197.5,  90.2,  85.0, 195.4,  45.4,  28.6, 154.3, 164.8, 158.8, 183.8, 198.5, 173.9, 183.5,  41.4,  40.7, 160.2,  69.2,  70.5,  31.6,  48.4,  41.6,  33.1,  29.2,  28.7,  29.3, -1.94, -1.81, -2.11, -0.93, -0.35,  0.52,  0.28,  0.41,  0.60,  19.4,   0.0, 2.286500,  34.6,  2.094E-01,  8.645E-04,  0.000E+00,  1.000E-06,   NaN,  1.882E-02,  1.669E-02
1680.,  1.880E-01,  1.249E-02,  3.167E-05,  1.083E-05,   NaN,  1.901E-01,  1.164E-02,  0.000E+00,  2.500E-06,   NaN,   2.76,   2.74,  25.4, 209.2,  91.1,  75.3, 203.3,  75.7, 197.7,  89.8,  88.0, 201.2,  45.5,  28.6, 153.8, 172.6, 155.4, 183.3, 209.9, 173.6, 188.5,  41.4,  40.0, 167.2,  69.3,  66.6,  31.2,  48.5,  41.9,  33.3,  29.3,  28.7,  28.6, -1.77, -1.80, -1.99, -0.94, -0.34,  0.50,  0.26,  0.37,  0.57,  18.9,   0.0, 2.278000,  34.4,  2.094E-01,  8.595E-04,  0.000E+00,  1.000E-06,   NaN,  1.878E-02,  1.740E-02
1710.,  1.873E-01,  1.287E-02,  4.117E-05,  1.267E-05,   NaN,  1.893E-01,  1.194E-02,  0.000E+00,  1.667E-06,   NaN,   2.87,   2.83,  25.4, 210.4,  91.2,  75.6, 204.3,  76.0, 199.1,  90.8,  88.8, 204.1,  46.0,  28.6, 147.1, 168.2, 160.4, 184.9, 210.2, 174.6, 190.2,  41.4,  39.9, 171.1,  69.3,  69.3,  31.7,  48.5,  36.5,  31.5,  29.1,  28.6,  28.5, -1.71, -1.78, -2.14, -0.97, -0.35,  0.52,  0.32,  0.42,  0.62,  20.0,   0.0, 2.294833,  34.5,  2.093E-01,  8.860E-04,  0.000E+00,  1.000E-06,   NaN,  1.936E-02,  1.784E-02
1740.,  1.873E-01,  1.270E-02,  3.400E-05,  1.083E-05,   NaN,  1.896E-01,  1.176E-02,  0.000E+00,  3.333E-07,   NaN,   2.84,   2.77,  25.4, 212.1,  91.8,  75.8, 205.7,  76.6, 200.6,  92.9,  88.0, 202.3,  46.5,  28.8, 150.3, 165.1, 152.6, 186.7, 210.2, 175.7, 189.9,  41.5,  40.8, 175.1,  69.4,  74.0,  31.8,  48.6,  40.4,  32.9,  29.2,  28.7,  29.4, -1.77, -1.71, -2.01, -0.97, -0.33,  0.52,  0.28,  0.41,  0.60,  19.9,   0.0, 2.272667,  34.4,  2.093E-01,  9.082E-04,  0.000E+00,  1.000E-06,   NaN,  1.909E-02,  1.756E-02
1770.,  1.876E-01,  1.257E-02,  3.383E-05,  1.050E-05,   NaN,  1.896E-01,  1.188E-02,  0.000E+00,  2.333E-06,   NaN,   2.79,   2.63,  25.4, 213.4,  92.3,  76.0, 206.8,  77.2, 201.9,  91.1,  88.4, 202.8,  46.8,  28.9, 164.7, 163.0, 139.9, 187.9, 212.2, 176.8, 193.8,  41.5,  42.2, 171.5,  69.7,  70.2,  32.6,  48.7,  43.7,  34.5,  29.4,  28.8,  30.1, -1.95, -1.69, -1.92, -0.95, -0.33,  0.53,  0.28,  0.37,  0.57,  19.9,   0.0, 2.272833,  34.5,  2.093E-01,  9.322E-04,  0.000E+00,  1.000E-06,   NaN,  1.890E-02,  1.776E-02
1800.,  1.879E-01,  1.257E-02,  2.533E-05,  9.333E-06,   NaN,  1.895E-01,  1.184E-02,  0.000E+00,  1.333E-06,   NaN,   2.78,   2.70,  25.4, 214.4,  92.6,  76.2, 207.7,  77.5, 202.7,  93.0,  87.7, 202.9,  47.0,  28.7, 164.7, 167.4, 150.0, 189.1, 210.5, 177.8, 190.7,  41.6,  41.8, 169.2,  70.0,  70.5,  33.0,  48.8,  41.0,  33.7,  29.5,  28.9,  30.1, -1.96, -1.75, -2.02, -0.95, -0.32,  0.53,  0.28,  0.37,  0.59,  19.0,   0.0, 2.235333,  34.5,  2.094E-01,  9.072E-04,  0.000E+00,  1.000E-06,   NaN,  1.890E-02,  1.767E-02
1830.,  1.880E-01,  1.236E-02,  2.250E-05,  9.167E-06,   NaN,  1.901E-01,  1.146E-02,  0.000E+00,  2.667E-06,   NaN,   2.70,   2.64,  25.5, 214.9,  92.9,  76.4, 208.1,  77.7, 203.0,  92.4,  87.5, 198.6,  47.1,  28.7, 154.4, 162.5, 152.1, 189.5, 198.4, 178.0, 183.5,  41.7,  42.8, 159.2,  70.2,  70.2,  33.1,  48.9,  43.8,  34.6,  29.6,  29.0,  30.4, -1.91, -1.68, -1.94, -0.93, -0.33,  0.53,  0.27,  0.37,  0.61,  18.4,   0.0, 2.283167,  34.3,  2.094E-01,  8.653E-04,  0.000E+00,  1.000E-06,   NaN,  1.857E-02,  1.712E-02
1860.,  1.882E-01,  1.229E-02,  2.967E-05,  1.067E-05,   NaN,  1.906E-01,  1.122E-02,  0.000E+00,  1.500E-06,   NaN,   2.76,   2.66,  25.4, 214.5,  92.8,  76.7, 208.0,  77.8, 202.5,  93.4,  87.0, 199.2,  47.2,  28.8, 153.1, 163.8, 150.4, 188.5, 199.5, 177.3, 183.3,  41.8,  41.5, 163.3,  70.4,  75.7,  31.8,  49.0,  46.0,  34.8,  29.5,  29.0,  30.4, -1.82, -1.76, -1.99, -0.94, -0.34,  0.53,  0.28,  0.36,  0.60,  18.8,   0.0, 2.273667,  34.4,  2.094E-01,  8.778E-04,  0.000E+00,  1.000E-06,   NaN,  1.848E-02,  1.675E-02
1890.,  1.881E-01,  1.233E-02,  3.650E-05,  1.050E-05,   NaN,  1.907E-01,  1.118E-02,  0.000E+00,  3.333E-07,   NaN,   2.65,   2.66,  25.5, 214.2,  92.6,  76.9, 207.7,  77.8, 202.2,  92.6,  87.7, 198.8,  47.5,  28.8, 159.9, 156.3, 155.1, 187.6, 199.5, 176.7, 184.3,  41.8,  41.9, 165.4,  70.8,  73.5,  32.5,  49.1,  44.9,  34.5,  29.4,  28.9,  30.8, -1.97, -1.60, -1.98, -0.96, -0.34,  0.54,  0.30,  0.35,  0.61,  19.0,   0.0, 2.255667,  34.5,  2.094E-01,  8.753E-04,  0.000E+00,  1.000E-06,   NaN,  1.855E-02,  1.669E-02
1920.,  1.885E-01,  1.213E-02,  2.167E-05,  1.017E-05,   NaN,  1.907E-01,  1.116E-02,  0.000E+00,  8.333E-07,   NaN,   2.66,   2.63,  25.5, 213.5,  92.5,  77.1, 207.2,  77.8, 201.8,  92.1,  87.9, 197.8,  47.8,  28.9, 155.6, 157.8, 147.1, 186.7, 199.2, 176.2, 183.7,  41.9,  41.9, 162.3,  71.1,  73.9,  31.3,  49.2,  45.7,  34.9,  29.4,  28.8,  30.3, -1.86, -1.70, -2.00, -0.94, -0.34,  0.52,  0.25,  0.35,  0.58,  18.6,   0.0, 2.254500,  34.5,  2.094E-01,  8.728E-04,  0.000E+00,  1.000E-06,   NaN,  1.823E-02,  1.666E-02
1950.,  1.882E-01,  1.240E-02,  3.750E-05,  9.833E-06,   NaN,  1.904E-01,  1.147E-02,  0.000E+00,  8.333E-07,   NaN,   2.97,   2.79,  25.4, 212.8,  92.5,  77.2, 206.8,  77.6, 201.2,  93.1,  86.9, 198.3,  48.0,  29.1, 176.5, 162.5, 129.7, 186.1, 203.6, 175.8, 188.1,  42.0,  42.0, 166.7,  71.4,  71.1,  31.6,  49.3,  50.5,  38.7,  33.8,  29.6,  31.3, -2.18, -1.70, -1.50, -0.95, -0.34,  0.56,  0.35,  0.37,  0.61,  18.8,   0.0, 2.250334,  34.6,  2.094E-01,  8.875E-04,  0.000E+00,  1.000E-06,   NaN,  1.865E-02,  1.712E-02
1980.,  1.880E-01,  1.233E-02,  3.917E-05,  1.067E-05,   NaN,  1.897E-01,  1.156E-02,  0.000E+00,  1.000E-06,   NaN,   2.87,   2.68,  25.4, 212.7,  92.2,  77.3, 206.9,  76.5, 201.4,  95.9,  87.4, 197.9,  48.3,  29.1, 169.1, 160.8, 138.4, 185.8, 198.4, 176.1, 185.8,  42.1,  43.9, 159.4,  71.4,  69.4,  32.6,  49.6,  46.5,  36.5,  30.2,  29.3,  30.4, -2.01, -1.65, -1.77, -0.95, -0.33,  0.54,  0.28,  0.38,  0.63,  18.6,   0.0, 2.314167,  34.5,  2.094E-01,  8.743E-04,  0.000E+00,  1.000E-06,   NaN,  1.855E-02,  1.727E-02
2010.,  1.886E-01,  1.211E-02,  1.900E-05,  8.667E-06,   NaN,  1.901E-01,  1.151E-02,  0.000E+00,  1.000E-06,   NaN,   2.79,   2.75,  25.4, 212.3,  92.9,  77.4, 206.6,  75.9, 201.4,  96.4,  87.4, 201.9,  48.4,  29.0, 153.7, 170.9, 150.0, 185.5, 208.4, 176.1, 187.6,  42.2,  41.4, 167.8,  71.5,  71.5,  31.6,  49.8,  40.9,  33.0,  29.4,  28.9,  29.8, -1.83, -1.83, -2.04, -0.94, -0.35,  0.53,  0.26,  0.36,  0.59,  19.0,   0.0, 2.271833,  34.5,  2.094E-01,  8.665E-04,  0.000E+00,  1.000E-06,   NaN,  1.820E-02,  1.720E-02
2040.,  1.902E-01,  1.094E-02,  3.933E-05,  1.050E-05,   NaN,  1.906E-01,  1.096E-02,  0.000E+00,  8.333E-07,   NaN,   2.02,   1.57,  25.5, 212.0,  96.0,  77.2, 206.3,  75.8, 201.4,  91.3,  78.8, 192.6,  48.6,  29.2, 142.1, 153.0, 133.6, 185.2, 141.4, 175.6, 129.2,  42.2,  40.5, 114.5,  71.3,  64.5,  32.4,  49.8,  40.8,  33.6,  29.1,  28.7,  29.4, -1.51, -1.49, -1.60, -0.63, -0.29,  0.49,  0.07,  0.30,  0.55,  11.0,  10.5, 2.265667,  33.5,  2.096E-01,  7.722E-04,  0.000E+00,  1.000E-06,   NaN,  1.646E-02,  1.637E-02
2070.,  2.013E-01,  4.640E-03,  3.150E-05,  1.683E-05,   NaN,  1.989E-01,  5.974E-03,  0.000E+00,  1.833E-06,   NaN,   1.23,   1.26,  25.5, 207.4,  95.1,  76.1, 200.6,  75.1, 195.8,  73.0,  69.8, 158.9,  48.6,  29.5,  82.1,  92.0,  73.9, 176.2,  61.0, 165.9,  55.6,  41.9,  37.7,  52.0,  70.0,  45.7,  31.5,  49.3,  39.5,  35.1,  29.6,  28.5,  29.7, -1.11, -1.10, -1.18, -0.43, -0.29,  0.43, -0.16,  0.04,  0.42,   1.0,  33.0, 2.232500,  30.5,  2.099E-01,  5.368E-04,  0.000E+00,  1.000E-06,   NaN,  7.006E-03,  8.892E-03
2100.,  2.063E-01,  1.904E-03,  3.433E-05,  1.817E-05,   NaN,  2.047E-01,  2.881E-03,  0.000E+00,  9.333E-06,   NaN,   1.10,   1.10,  25.5, 196.5,  91.7,  74.1, 188.5,  73.4, 183.5,  66.8,  64.9, 142.9,  48.5,  29.5,  75.1,  81.6,  64.0, 159.5,  54.9, 149.0,  51.2,  41.3,  36.9,  47.6,  67.5,  42.2,  31.6,  48.3,  38.1,  34.2,  28.6,  28.1,  28.4, -1.06, -1.07, -1.12, -0.39, -0.28,  0.41, -0.19,  0.01,  0.41,   0.6, 161.8, 2.249000,  29.5,  2.099E-01,  5.213E-04,  0.000E+00,  1.000E-06,   NaN,  2.907E-03,  4.238E-03
2130.,  2.077E-01,  1.141E-03,  4.450E-05,  1.367E-05,   NaN,  2.068E-01,  1.700E-03,  0.000E+00,  3.333E-06,   NaN,   1.08,   1.01,  25.4, 183.9,  90.0,  71.7, 175.2,  71.2, 170.2,  64.2,  61.5, 133.5,  48.8,  29.6,  66.5,  74.5,  73.7, 142.0,  52.6, 132.6,  50.1,  40.6,  34.2,  53.3,  64.6,  39.2,  30.3,  47.2,  37.0,  36.0,  32.7,  31.1,  29.1, -0.75, -0.97, -1.08, -0.33, -0.20,  0.38, -0.07, -0.11,  0.35,   0.4, 143.2, 2.214667,  29.1,  2.099E-01,  4.963E-04,  0.000E+00,  1.000E-06,   NaN,  1.778E-03,  2.465E-03
2160.,  2.077E-01,  1.144E-03,  3.583E-05,  1.050E-05,   NaN,  2.074E-01,  1.359E-03,  0.000E+00,  1.167E-06,   NaN,   1.09,   1.34,  25.5, 172.0,  88.1,  69.0, 162.7,  68.0, 157.9,  60.6,  54.5, 127.0,  48.7,  29.8,  63.7,  70.3,  72.7, 126.6,  51.0, 118.7,  50.8,  39.8,  32.9,  61.5,  61.5,  37.9,  30.2,  46.0,  35.7,  35.5,  34.1,  33.4,  29.3, -0.82, -1.03, -1.08, -0.37, -0.28,  0.42,  0.03, -0.08,  0.36,   0.4,   0.0, 2.102667,  29.2,  2.099E-01,  4.988E-04,  0.000E+00,  1.000E-06,   NaN,  1.771E-03,  1.965E-03
