Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  8.281E-02,  6.972E-02,  1.090E-04,  2.267E-05,   NaN,  8.527E-02,  6.699E-02,  2.033E-03,  4.800E-05,   NaN,  33.97,  34.10,  25.4, 748.9, 969.8, 170.9, 699.3, 189.4, 773.4, 412.6, 418.4, 908.5, 120.2,  30.2, 672.5, 560.4, 400.9, 826.8, 745.6, 705.5, 683.0,  54.4, 167.3, 526.7, 394.3, 435.2, 283.9,  62.6, 212.0, 160.0,  70.8,  59.4, 103.6, -4.67, -2.47, -3.11, -2.30,  0.15,  0.90,  0.80,  0.89,  1.12, 133.1, 180.6, 2.157500,  70.3,  2.058E-01,  3.337E-03,  1.000E-06,  1.000E-06,   NaN,  1.397E-01,  1.380E-01
1110.,  8.233E-02,  7.005E-02,  1.265E-04,  2.200E-05,   NaN,  9.090E-02,  6.326E-02,  1.771E-03,  4.317E-05,   NaN,  34.43,  33.71,  25.4, 736.1, 890.8, 176.1, 709.0, 184.2, 825.0, 425.7, 420.4, 839.9, 125.1,  30.3, 628.9, 567.4, 407.8, 765.7, 687.6, 703.4, 668.1,  54.8, 169.8, 539.0, 394.4, 427.3, 293.6,  63.3, 211.4, 155.0,  75.3,  60.4, 116.0, -4.63, -2.72, -2.87, -2.33,  0.02,  0.95,  0.81,  0.90,  1.05, 132.9, 180.6, 2.156000,  70.9,  2.058E-01,  3.343E-03,  1.000E-06,  1.000E-06,   NaN,  1.403E-01,  1.301E-01
1140.,  8.500E-02,  6.821E-02,  1.638E-04,  1.983E-05,   NaN,  9.606E-02,  6.187E-02,  1.353E-03,  3.817E-05,   NaN,  35.74,  35.30,  25.5, 745.0, 878.6, 178.4, 739.8, 182.4, 864.1, 434.7, 427.4, 845.5, 129.6,  30.3, 665.7, 595.3, 439.8, 753.4, 703.1, 695.8, 667.9,  57.5, 169.8, 546.0, 392.4, 426.9, 288.0,  66.6, 211.7, 161.8,  76.4,  61.7, 113.7, -4.87, -2.91, -3.22, -2.36, -0.11,  0.94,  0.84,  0.92,  1.16, 136.5, 180.9, 2.159000,  71.8,  2.057E-01,  3.410E-03,  1.000E-06,  1.000E-06,   NaN,  1.367E-01,  1.264E-01
1170.,  8.748E-02,  6.756E-02,  1.783E-04,  2.117E-05,   NaN,  8.715E-02,  6.617E-02,  1.924E-03,  4.850E-05,   NaN,  36.48,  37.40,  25.4, 768.7, 972.5, 176.7, 719.0, 185.2, 834.8, 419.5, 438.6, 908.4, 134.5,  30.7, 671.6, 547.5, 474.9, 846.0, 764.6, 736.1, 713.6,  56.8, 187.2, 547.3, 402.9, 446.8, 305.1,  64.8, 238.7, 146.9,  74.2,  62.1, 116.2, -4.78, -2.63, -3.81, -2.33,  0.17,  0.91,  0.81,  0.90,  1.11, 140.9, 180.9, 2.164167,  73.3,  2.055E-01,  3.483E-03,  1.000E-06,  1.000E-06,   NaN,  1.355E-01,  1.362E-01
1200.,  7.399E-02,  7.493E-02,  9.083E-05,  2.083E-05,   NaN,  8.539E-02,  6.685E-02,  1.900E-03,  4.383E-05,   NaN,  36.35,  37.64,  25.5, 744.0, 944.5, 182.2, 720.7, 184.6, 883.0, 418.4, 446.3, 900.9, 139.1,  30.6, 668.5, 597.8, 478.9, 805.3, 720.3, 734.9, 700.0,  56.0, 187.8, 553.5, 412.2, 446.9, 317.8,  70.4, 238.4, 156.8,  76.4,  63.2, 117.5, -4.82, -3.03, -3.69, -2.38,  0.24,  0.94,  0.82,  0.90,  1.14, 139.2, 180.8, 2.139000,  73.9,  2.055E-01,  3.489E-03,  8.333E-07,  1.000E-06,   NaN,  1.500E-01,  1.375E-01
1230.,  6.984E-02,  7.683E-02,  2.735E-04,  2.217E-05,   NaN,  8.044E-02,  6.889E-02,  3.853E-03,  7.367E-05,   NaN,  36.41,  38.15,  25.5, 748.9, 996.4, 182.5, 724.0, 189.6, 852.3, 431.2, 449.1, 942.5, 143.5,  31.1, 727.5, 596.4, 471.6, 826.4, 751.3, 739.7, 712.1,  56.1, 191.2, 543.2, 391.5, 429.0, 324.3,  68.7, 249.0, 149.2,  76.6,  63.5, 120.5, -5.00, -2.96, -3.71, -2.33,  0.32,  0.91,  0.81,  0.90,  1.15, 138.9, 180.8, 2.147000,  74.2,  2.056E-01,  3.482E-03,  1.500E-06,  1.000E-06,   NaN,  1.542E-01,  1.455E-01
1260.,  7.233E-02,  7.530E-02,  4.375E-04,  2.767E-05,   NaN,  7.642E-02,  7.095E-02,  3.367E-03,  5.833E-05,   NaN,  37.67,  38.53,  25.5, 763.2, 999.2, 183.3, 720.0, 199.5, 815.9, 441.3, 450.0, 919.6, 147.4,  31.2, 705.0, 568.7, 450.8, 862.0, 772.4, 748.7, 716.9,  57.2, 188.6, 557.3, 405.4, 448.9, 322.3,  67.9, 244.4, 154.9,  77.1,  64.0, 119.0, -4.92, -2.68, -3.60, -2.38,  0.08,  0.91,  0.81,  0.91,  1.14, 141.8, 181.0, 2.159167,  74.6,  2.055E-01,  3.511E-03,  1.333E-06,  1.000E-06,   NaN,  1.515E-01,  1.486E-01
1290.,  8.043E-02,  7.080E-02,  2.888E-04,  2.250E-05,   NaN,  7.532E-02,  7.098E-02,  4.476E-03,  7.817E-05,   NaN,  38.05,  38.61,  25.5, 779.4,1005.9, 184.9, 719.5, 206.0, 791.2, 439.6, 451.5, 935.0, 151.6,  31.4, 715.7, 573.5, 487.4, 882.5, 786.0, 733.1, 708.0,  58.1, 196.8, 550.0, 403.1, 448.2, 322.3,  66.0, 249.9, 155.2,  77.4,  63.2, 121.0, -4.92, -2.88, -3.94, -2.38,  0.01,  0.92,  0.82,  0.91,  1.17, 143.8, 180.9, 2.166833,  75.1,  2.054E-01,  3.575E-03,  1.500E-06,  1.000E-06,   NaN,  1.422E-01,  1.509E-01
1320.,  8.195E-02,  7.058E-02,  1.977E-04,  2.083E-05,   0.0,  7.366E-02,  7.107E-02,  4.996E-03,  8.267E-05,   0.0,  38.31,  39.08,  25.5, 758.3,1015.5, 186.7, 718.1, 202.7, 800.9, 454.2, 454.7, 949.3, 155.5,  31.8, 723.2, 598.8, 485.7, 878.0, 773.6, 739.5, 714.4,  58.4, 195.2, 548.4, 395.7, 435.4, 327.5,  68.0, 248.4, 164.3,  78.0,  63.8, 119.0, -4.97, -3.03, -3.89, -2.36,  0.17,  0.93,  0.83,  0.91,  1.18, 139.3, 181.2, 2.131000,  75.2,  2.055E-01,  3.568E-03,  1.667E-06,  1.000E-06,   NaN,  1.416E-01,  1.521E-01
1350.,  7.824E-02,  7.220E-02,  3.613E-04,  2.217E-05,   0.0,  7.370E-02,  7.128E-02,  4.905E-03,  7.583E-05,   0.0,  39.93,  40.17,  25.5, 794.3,1013.9, 189.6, 736.4, 199.7, 813.3, 463.6, 459.7, 946.2, 159.1,  31.6, 732.3, 578.0, 463.8, 880.4, 794.4, 745.1, 722.2,  58.4, 187.3, 557.7, 393.7, 439.0, 329.1,  70.5, 245.8, 151.1,  79.3,  65.0, 117.4, -5.07, -2.88, -3.79, -2.42,  0.13,  0.95,  0.85,  0.92,  1.16, 142.4, 181.0, 2.095333,  75.7,  2.053E-01,  3.622E-03,  1.667E-06,  1.000E-06,   NaN,  1.451E-01,  1.524E-01
1380.,  7.678E-02,  7.297E-02,  1.593E-04,  2.033E-05,   0.0,  7.697E-02,  6.943E-02,  4.822E-03,  8.267E-05,   0.0,  39.12,  39.49,  25.5, 761.0, 981.2, 192.3, 736.7, 205.2, 849.7, 457.9, 462.3, 922.4, 163.5,  32.1, 708.0, 616.8, 459.7, 840.8, 756.4, 738.0, 709.5,  59.3, 184.6, 552.9, 406.8, 445.2, 333.8,  72.3, 242.0, 162.9,  80.1,  65.9, 129.8, -5.00, -3.17, -3.75, -2.39,  0.16,  0.98,  0.86,  0.92,  1.14, 136.9, 181.3, 2.092000,  75.7,  2.055E-01,  3.503E-03,  1.833E-06,  1.000E-06,   NaN,  1.463E-01,  1.485E-01
1410.,  7.827E-02,  7.248E-02,  9.017E-05,  2.067E-05,   0.0,  7.706E-02,  6.946E-02,  4.937E-03,  8.683E-05,   0.0,  39.41,  39.58,  25.6, 760.3, 993.2, 189.8, 735.3, 205.3, 829.2, 460.5, 459.7, 942.3, 166.8,  32.3, 723.4, 601.9, 493.7, 856.0, 767.1, 722.6, 700.6,  58.7, 195.3, 551.3, 412.6, 450.7, 327.4,  68.2, 251.6, 158.7,  79.6,  64.9, 127.2, -5.05, -3.29, -4.10, -2.41,  0.13,  0.94,  0.84,  0.93,  1.15, 139.0, 181.1, 2.113667,  76.0,  2.055E-01,  3.507E-03,  1.833E-06,  1.000E-06,   NaN,  1.451E-01,  1.488E-01
1440.,  7.845E-02,  7.224E-02,  6.750E-05,  1.933E-05,   0.0,  7.635E-02,  7.090E-02,  3.615E-03,  6.517E-05,   0.0,  40.10,  40.15,  25.6, 764.2, 994.3, 195.1, 740.2, 210.3, 832.7, 466.6, 461.5, 928.8, 170.0,  32.6, 702.0, 589.6, 475.2, 862.8, 781.3, 743.9, 717.0,  58.5, 190.2, 569.9, 421.2, 464.5, 333.3,  68.3, 235.0, 164.9,  81.1,  66.4, 122.5, -5.00, -2.82, -3.85, -2.43,  0.08,  0.95,  0.85,  0.91,  1.19, 144.1, 181.2, 2.142500,  76.4,  2.054E-01,  3.573E-03,  1.500E-06,  1.000E-06,   NaN,  1.446E-01,  1.490E-01
1470.,  7.623E-02,  7.309E-02,  1.120E-04,  1.933E-05,   0.0,  7.282E-02,  7.204E-02,  4.813E-03,  7.800E-05,   0.0,  40.38,  41.09,  25.6, 772.7,1030.1, 195.1, 735.0, 209.8, 812.3, 465.2, 467.3, 967.2, 173.6,  33.1, 718.2, 596.1, 494.4, 888.7, 797.5, 748.9, 723.8,  59.5, 195.9, 556.8, 413.7, 453.3, 328.2,  68.6, 248.2, 153.3,  81.0,  65.9, 121.6, -4.85, -2.98, -4.04, -2.39,  0.01,  0.92,  0.84,  0.92,  1.18, 144.8, 181.1, 2.124167,  77.0,  2.053E-01,  3.616E-03,  2.000E-06,  1.000E-06,   NaN,  1.464E-01,  1.537E-01
1500.,  8.066E-02,  7.103E-02,  8.867E-05,  2.033E-05,   0.0,  7.615E-02,  6.951E-02,  3.838E-03,  5.667E-05,   0.0,  43.20,  42.28,  25.6, 796.3, 967.5, 197.8, 763.9, 191.3, 902.5, 464.0, 477.1, 914.0, 176.2,  33.7, 727.6, 638.1, 470.7, 844.7, 752.3, 749.9, 721.1,  62.5, 200.4, 576.3, 419.3, 464.8, 333.4,  75.2, 246.6, 188.8,  87.4,  69.9, 138.3, -5.29, -3.41, -3.47, -2.50,  0.05,  1.02,  0.88,  0.90,  1.15, 147.9, 181.1, 2.069834,  78.4,  2.051E-01,  3.770E-03,  1.833E-06,  1.000E-06,   NaN,  1.422E-01,  1.467E-01
1530.,  8.017E-02,  7.151E-02,  1.277E-04,  2.133E-05,   0.0,  7.697E-02,  7.097E-02,  3.789E-03,  6.867E-05,   0.0,  42.03,  42.83,  25.6, 785.6,1005.6, 201.7, 757.2, 206.3, 896.4, 478.2, 478.3, 958.0, 178.9,  34.0, 715.5, 622.5, 493.2, 864.0, 786.6, 760.3, 729.1,  61.4, 205.6, 573.8, 427.1, 465.7, 341.1,  72.9, 254.8, 162.0,  85.1,  69.4, 130.8, -5.00, -3.38, -4.05, -2.46,  0.15,  0.94,  0.86,  0.91,  1.16, 148.0, 181.1, 2.117000,  79.2,  2.052E-01,  3.708E-03,  1.500E-06,  1.000E-06,   NaN,  1.433E-01,  1.495E-01
1560.,  7.091E-02,  7.640E-02,  1.157E-04,  1.967E-05,   0.0,  7.463E-02,  7.165E-02,  3.896E-03,  6.683E-05,   0.0,  41.65,  42.59,  25.6, 766.7, 989.0, 210.0, 754.8, 206.8, 910.2, 482.7, 480.7, 918.9, 181.4,  34.1, 724.0, 632.4, 518.5, 847.5, 773.9, 781.6, 747.0,  61.5, 198.0, 569.5, 418.0, 457.2, 349.8,  78.6, 251.8, 171.3,  85.9,  70.8, 131.7, -5.15, -3.28, -4.08, -2.45,  0.22,  0.98,  0.87,  0.93,  1.20, 147.9, 181.0, 2.118167,  79.5,  2.052E-01,  3.690E-03,  1.000E-06,  1.000E-06,   NaN,  1.530E-01,  1.511E-01
1590.,  6.548E-02,  7.952E-02,  2.885E-04,  2.367E-05,   NaN,  7.332E-02,  7.126E-02,  4.955E-03,  8.433E-05,   NaN,  41.41,  42.16,  25.6, 772.2,1000.4, 204.2, 747.9, 200.5, 872.3, 476.5, 480.5, 942.1, 184.1,  34.2, 728.9, 626.2, 518.9, 859.6, 771.9, 763.5, 725.0,  61.3, 200.6, 568.3, 427.7, 466.6, 352.2,  76.8, 253.9, 181.9,  85.9,  70.6, 138.9, -5.04, -3.17, -4.06, -2.43,  0.22,  0.99,  0.86,  0.92,  1.18, 143.9, 181.1, 2.093500,  79.3,  2.053E-01,  3.628E-03,  1.833E-06,  1.000E-06,   NaN,  1.596E-01,  1.524E-01
1620.,  6.131E-02,  8.161E-02,  2.210E-04,  1.950E-05,   NaN,  7.758E-02,  7.097E-02,  3.876E-03,  6.800E-05,   NaN,  42.07,  43.05,  25.6, 754.6, 954.1, 204.8, 766.0, 204.1, 946.4, 480.7, 480.4, 895.6, 186.3,  34.4, 705.5, 648.9, 504.7, 813.9, 748.4, 764.5, 730.9,  61.8, 205.8, 574.8, 437.2, 477.0, 352.6,  74.5, 260.2, 180.4,  86.8,  72.4, 141.5, -5.02, -3.41, -3.82, -2.46,  0.13,  0.96,  0.83,  0.92,  1.17, 143.8, 183.8, 2.053167,  79.3,  2.052E-01,  3.677E-03,  1.333E-06,  1.000E-06,   NaN,  1.637E-01,  1.497E-01
1650.,  4.566E-02,  9.017E-02,  2.868E-03,  3.783E-04,   NaN,  4.695E-02,  7.761E-02,  2.164E-02,  3.662E-04,   NaN,  50.33,  51.41,  25.6, 877.3,1149.1, 211.7, 801.9, 225.4, 939.7, 505.6, 514.5,1008.4, 187.9,  34.8, 901.0, 761.5, 601.1,1014.5, 781.3, 872.3, 852.1,  65.8, 222.1, 620.7, 457.6, 514.5, 364.8,  73.9, 283.2, 174.9,  95.2,  75.5, 136.8, -5.60, -3.30, -4.07, -2.60,  0.14,  0.90,  0.83,  0.93,  1.23, 188.8, 257.9, 2.094667,  84.9,  2.039E-01,  4.489E-03,  4.833E-06,  1.000E-06,   NaN,  1.861E-01,  1.985E-01
1680.,  2.215E-02,  9.818E-02,  8.378E-03,  1.413E-04,   NaN,  2.921E-02,  8.049E-02,  2.764E-02,  4.662E-04,   NaN,  54.37,  55.63,  25.6, 933.0,1200.8, 221.9, 806.3, 236.2,1000.7, 530.9, 544.0,1020.7, 190.5,  36.0, 938.0, 849.9, 673.0,1063.3, 839.8, 901.1, 857.8,  70.7, 247.3, 635.9, 468.3, 517.1, 397.4,  80.3, 310.0, 187.4, 103.3,  81.8, 147.4, -5.72, -3.65, -4.15, -2.62,  0.19,  0.92,  0.84,  0.92,  1.22, 204.8, 270.2, 2.137167,  91.2,  2.035E-01,  4.878E-03,  1.800E-05,  1.000E-06,   NaN,  2.131E-01,  2.163E-01
1710.,  1.120E-02,  9.879E-02,  1.762E-02,  3.115E-04,   NaN,  2.372E-02,  8.083E-02,  3.196E-02,  5.700E-04,   NaN,  56.04,  58.45,  25.7, 876.6,1186.7, 230.3, 838.5, 224.9,1084.4, 524.7, 561.0,1024.8, 192.7,  36.7, 933.7, 946.0, 741.5,1062.8, 799.0, 942.4, 894.1,  72.5, 259.8, 650.6, 462.2, 507.1, 427.1,  85.9, 323.1, 204.7, 108.6,  86.5, 163.4, -5.78, -4.34, -4.42, -2.66,  0.60,  0.95,  0.83,  0.91,  1.18, 215.4, 270.6, 2.079667,  96.1,  2.030E-01,  5.187E-03,  2.200E-05,  1.000E-06,   NaN,  2.328E-01,  2.256E-01
1740.,  3.678E-03,  9.800E-02,  2.409E-02,  4.397E-04,   NaN,  2.035E-02,  8.041E-02,  3.561E-02,  6.530E-04,   NaN,  57.09,  59.39,  25.6, 861.4,1185.2, 239.4, 820.8, 228.5,1109.4, 536.2, 568.7,1022.0, 195.7,  36.7, 944.5, 945.1, 712.0,1073.0, 806.7, 987.6, 920.4,  73.7, 261.9, 666.5, 468.4, 526.7, 444.0,  91.7, 336.8, 207.8, 112.5,  88.9, 166.8, -5.89, -4.34, -4.35, -2.70,  0.74,  0.95,  0.84,  0.92,  1.21, 218.5, 270.4, 2.096167,  99.3,  2.030E-01,  5.269E-03,  2.517E-05,  1.000E-06,   NaN,  2.442E-01,  2.320E-01
1770.,  3.113E-03,  1.009E-01,  2.000E-02,  3.575E-04,   NaN,  1.788E-02,  7.872E-02,  4.004E-02,  7.480E-04,   NaN,  58.15,  59.87,  25.7, 894.2,1191.9, 244.1, 813.7, 243.5,1077.8, 552.8, 571.0,1016.1, 198.5,  36.5, 931.2, 931.3, 714.7,1077.4, 770.7, 969.5, 908.0,  75.3, 250.2, 664.2, 467.8, 520.2, 445.4,  91.7, 323.9, 228.0, 114.6,  89.8, 162.7, -5.77, -4.03, -4.36, -2.72,  0.47,  1.01,  0.86,  0.93,  1.26, 216.6, 270.5, 2.098333, 100.1,  2.030E-01,  5.219E-03,  2.700E-05,  1.000E-06,   NaN,  2.419E-01,  2.375E-01
1800.,  4.564E-03,  1.029E-01,  1.558E-02,  2.770E-04,   NaN,  1.316E-02,  7.773E-02,  4.511E-02,  8.178E-04,   NaN,  59.33,  61.02,  25.7, 919.3,1196.6, 241.3, 806.6, 249.9,1057.6, 566.2, 576.2,1018.6, 201.8,  36.9, 911.1, 939.2, 755.8,1129.3, 520.6, 987.4, 940.8,  76.2, 267.9, 673.0, 482.5, 533.2, 446.1,  88.7, 331.4, 217.5, 114.5,  91.0, 167.7, -5.61, -4.33, -4.72, -2.74,  0.50,  0.94,  0.86,  0.93,  1.26, 225.7, 270.5, 2.124667, 102.0,  2.029E-01,  5.333E-03,  2.683E-05,  1.000E-06,   NaN,  2.370E-01,  2.457E-01
1830.,  2.977E-03,  1.010E-01,  2.051E-02,  3.678E-04,   NaN,  1.286E-02,  7.924E-02,  4.232E-02,  7.450E-04,   NaN,  58.87,  61.23,  25.7, 887.8,1190.0, 243.0, 820.1, 240.1,1083.6, 552.4, 578.4,1020.6, 205.8,  38.1, 935.4, 976.2, 765.1,1106.7, 510.1,1000.0, 941.7,  76.4, 272.5, 678.1, 487.0, 536.1, 457.7,  92.0, 343.7, 229.2, 117.4,  93.4, 181.9, -5.79, -4.59, -4.48, -2.74,  0.51,  0.99,  0.86,  0.90,  1.22, 226.2, 270.5, 2.063500, 104.7,  2.026E-01,  5.481E-03,  2.883E-05,  1.000E-06,   NaN,  2.431E-01,  2.431E-01
1860.,  1.020E-03,  9.656E-02,  2.862E-02,  5.272E-04,   NaN,  1.772E-02,  8.021E-02,  3.779E-02,  7.088E-04,   NaN,  59.31,  62.17,  25.7, 829.1,1172.9, 241.1, 874.9, 231.8,1148.6, 567.7, 584.8,1024.1, 210.0,  38.6, 947.1,1001.4, 749.4,1042.9, 518.7,1002.5, 927.8,  77.8, 265.5, 688.5, 497.4, 551.8, 463.7,  97.5, 338.9, 256.4, 122.1,  97.8, 197.8, -6.07, -4.63, -4.14, -2.74,  0.55,  1.00,  0.85,  0.92,  1.22, 222.2, 270.6, 2.003333, 106.2,  2.026E-01,  5.537E-03,  2.867E-05,  1.000E-06,   NaN,  2.504E-01,  2.360E-01
1890.,  1.904E-03,  9.851E-02,  2.425E-02,  4.492E-04,   NaN,  1.237E-02,  7.536E-02,  5.013E-02,  9.743E-04,   NaN,  60.54,  61.81,  25.7, 902.1,1177.8, 244.8, 820.6, 246.8,1071.0, 571.0, 580.9,1000.1, 214.1,  39.2, 924.1, 972.4, 777.6,1132.4, 500.6, 999.4, 946.1,  77.5, 277.8, 676.4, 482.1, 531.7, 458.5,  90.6, 353.0, 217.5, 116.7,  91.8, 174.8, -5.80, -4.63, -5.10, -2.73,  0.51,  0.93,  0.85,  0.94,  1.26, 227.9, 270.4, 2.082833, 106.9,  2.026E-01,  5.508E-03,  3.083E-05,  1.000E-06,   NaN,  2.455E-01,  2.510E-01
1920.,  4.058E-03,  1.029E-01,  1.580E-02,  2.717E-04,   NaN,  1.121E-02,  7.649E-02,  4.792E-02,  8.753E-04,   NaN,  60.94,  62.68,  25.7, 929.5,1194.1, 250.9, 810.6, 258.6,1077.5, 585.7, 581.9,1022.1, 217.7,  40.1, 925.4, 969.4, 782.2,1140.0, 490.9,1008.5, 956.7,  79.0, 277.5, 680.2, 492.1, 550.8, 457.2,  89.0, 344.4, 219.7, 118.0,  94.0, 179.4, -5.86, -4.70, -4.97, -2.75,  0.37,  0.96,  0.86,  0.94,  1.23, 224.2, 270.4, 2.061000, 107.1,  2.027E-01,  5.474E-03,  3.017E-05,  1.000E-06,   NaN,  2.374E-01,  2.488E-01
1950.,  3.311E-03,  1.035E-01,  1.621E-02,  2.837E-04,   NaN,  1.174E-02,  7.636E-02,  4.865E-02,  9.138E-04,   NaN,  60.88,  63.00,  25.7, 895.6,1182.0, 254.4, 812.5, 255.5,1096.5, 566.5, 586.1,1010.5, 221.5,  40.5, 930.3, 976.9, 794.8,1120.9, 494.8,1027.3, 969.7,  77.9, 272.6, 681.6, 493.6, 544.7, 465.3,  92.4, 346.9, 222.5, 120.6,  95.9, 181.6, -5.75, -4.65, -5.07, -2.75,  0.49,  0.94,  0.84,  0.94,  1.26, 229.2, 270.3, 2.079667, 107.7,  2.026E-01,  5.516E-03,  2.650E-05,  1.000E-06,   NaN,  2.394E-01,  2.500E-01
1980.,  2.155E-03,  1.001E-01,  2.268E-02,  4.190E-04,   NaN,  9.313E-03,  7.582E-02,  5.095E-02,  9.618E-04,   NaN,  61.76,  63.60,  25.7, 905.2,1182.7, 254.9, 809.6, 262.9,1091.3, 580.0, 588.9,1011.6, 225.1,  40.9, 940.0, 970.8, 763.5,1141.2, 483.3,1029.2, 962.5,  79.4, 275.5, 692.3, 496.8, 548.4, 461.7,  93.0, 347.3, 224.7, 122.1,  94.2, 180.7, -5.83, -4.45, -4.75, -2.74,  0.64,  0.95,  0.82,  0.93,  1.23, 228.7, 270.6, 2.038167, 108.8,  2.025E-01,  5.611E-03,  2.983E-05,  1.000E-06,   NaN,  2.455E-01,  2.535E-01
2010.,  6.103E-04,  9.374E-02,  3.367E-02,  6.368E-04,   NaN,  1.126E-02,  7.789E-02,  4.651E-02,  8.585E-04,   NaN,  61.47,  63.73,  25.7, 849.6,1178.4, 257.7, 832.5, 246.1,1130.2, 573.0, 591.3,1012.0, 227.9,  41.1, 924.3, 992.8, 768.1,1100.8, 488.2,1028.9, 964.5,  79.9, 265.1, 700.9, 496.5, 553.5, 472.4,  95.1, 341.3, 239.6, 124.8,  97.2, 191.1, -5.84, -4.53, -4.41, -2.76,  0.64,  0.96,  0.84,  0.93,  1.22, 231.8, 270.4, 2.051333, 109.8,  2.024E-01,  5.648E-03,  3.350E-05,  1.000E-06,   NaN,  2.548E-01,  2.488E-01
2040.,  1.098E-03,  9.797E-02,  2.607E-02,  4.793E-04,   NaN,  9.422E-03,  7.578E-02,  5.101E-02,  9.625E-04,   NaN,  61.94,  63.70,  25.8, 911.9,1175.8, 256.1, 815.7, 259.1,1093.5, 576.6, 591.9,1007.3, 231.1,  42.2, 927.1,1001.8, 820.5,1146.5, 479.5,1028.5, 973.3,  80.4, 285.7, 682.9, 493.9, 544.1, 459.0,  92.8, 354.8, 227.0, 119.9,  95.1, 183.2, -5.85, -4.96, -5.31, -2.73,  0.66,  0.94,  0.83,  0.95,  1.24, 238.9, 270.6, 2.089667, 111.4,  2.023E-01,  5.720E-03,  3.350E-05,  1.000E-06,   NaN,  2.481E-01,  2.536E-01
2070.,  1.550E-03,  1.004E-01,  2.195E-02,  3.972E-04,   NaN,  1.018E-02,  7.582E-02,  5.024E-02,  9.450E-04,   NaN,  62.44,  63.72,  25.7, 902.0,1185.6, 258.3, 821.2, 263.4,1088.5, 584.0, 589.7,1021.1, 234.1,  43.2, 929.9, 997.2, 772.8,1131.6, 484.9,1028.4, 965.1,  79.1, 283.5, 682.0, 494.9, 556.6, 467.4,  92.5, 347.1, 233.9, 122.1,  96.0, 182.3, -5.86, -4.91, -5.02, -2.75,  0.48,  0.95,  0.83,  0.95,  1.24, 228.7, 270.5, 2.059167, 110.6,  2.025E-01,  5.589E-03,  3.150E-05,  1.000E-06,   NaN,  2.447E-01,  2.521E-01
2100.,  2.542E-03,  1.023E-01,  1.829E-02,  3.208E-04,   NaN,  9.296E-03,  7.458E-02,  5.319E-02,  1.024E-03,   NaN,  62.61,  63.95,  25.7, 924.1,1178.9, 253.5, 811.8, 262.6,1085.2, 584.6, 588.5,1009.0, 236.6,  44.1, 916.3,1007.2, 781.9,1153.5, 475.3,1031.3, 978.8,  81.0, 278.8, 689.8, 494.8, 556.1, 465.2,  92.7, 353.0, 227.9, 122.1,  93.2, 176.5, -5.86, -4.85, -4.89, -2.74,  0.56,  0.93,  0.82,  0.95,  1.22, 242.1, 270.5, 2.121833, 111.8,  2.023E-01,  5.694E-03,  3.200E-05,  1.000E-06,   NaN,  2.411E-01,  2.555E-01
2130.,  1.132E-03,  1.014E-01,  2.112E-02,  3.630E-04,   NaN,  7.544E-03,  7.476E-02,  5.391E-02,  1.015E-03,   NaN,  62.37,  64.08,  25.7, 897.7,1182.2, 255.7, 808.7, 265.9,1075.5, 586.7, 593.2,1008.1, 239.2,  44.2, 905.6, 986.9, 809.7,1159.8, 477.9,1061.6,1010.3,  82.8, 287.7, 687.4, 488.0, 545.6, 471.8,  91.4, 349.8, 256.0, 123.4,  95.0, 185.2, -5.76, -4.87, -5.29, -2.75,  0.76,  0.95,  0.85,  0.95,  1.24, 239.3, 270.5, 2.090500, 113.1,  2.023E-01,  5.738E-03,  3.150E-05,  1.000E-06,   NaN,  2.450E-01,  2.574E-01
2160.,  2.577E-04,  9.504E-02,  3.224E-02,  5.945E-04,   NaN,  8.831E-03,  7.612E-02,  5.070E-02,  9.708E-04,   NaN,  61.91,  64.49,  25.7, 851.6,1180.6, 258.8, 831.3, 249.1,1139.7, 565.1, 593.0,1016.9, 241.8,  44.6, 936.7,1025.5, 849.5,1123.3, 480.0,1056.9, 984.8,  80.7, 288.8, 688.2, 491.8, 549.8, 481.6,  97.9, 360.6, 234.8, 123.5,  97.0, 192.2, -5.94, -5.29, -5.32, -2.74,  0.86,  0.95,  0.83,  0.93,  1.23, 232.6, 270.3, 2.005833, 113.8,  2.022E-01,  5.807E-03,  3.333E-05,  1.000E-06,   NaN,  2.546E-01,  2.537E-01
