Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
2190.,  9.211E-02,  6.806E-02,  1.002E-03,  4.870E-04,   NaN,  3.166E-02,  9.650E-02,  5.930E-03,  3.385E-03,   NaN, 118.41, 117.23,  25.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 833.3, 698.6,1035.8, 215.8,  62.4, 621.9, 854.6, 854.6,   NaN, 502.4,   NaN, 966.0,   NaN, 569.5, 818.8,   NaN, 737.5, 505.3,   NaN, 481.9, 278.2, 229.3, 155.5, 181.0, -5.39,   NaN, -6.53, -3.21,  0.17,  1.18,  0.92,  0.97,  1.33, 245.9,   NaN, 2.050000, 101.0,  2.017E-01,  5.789E-03,  6.483E-05,  1.133E-05, 253.4,  7.893E-02,  1.171E-01
2220.,  9.338E-02,  6.778E-02,  7.097E-04,  3.795E-04,   NaN,  3.628E-02,  9.595E-02,  5.327E-03,  3.398E-03,   NaN, 120.27, 117.40,  25.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 829.7, 710.0,1031.3, 220.2,  63.8, 630.9, 869.1, 845.2,   NaN, 506.2,   NaN, 955.9,   NaN, 563.5, 807.3,   NaN, 737.1, 502.5,   NaN, 478.5, 265.6, 225.0, 156.6, 167.5, -5.31,   NaN, -6.51, -3.18,  0.04,  1.17,  0.94,  0.95,  1.31, 239.1,   NaN, 1.990833, 100.6,  2.017E-01,  5.741E-03,  6.550E-05,  1.167E-05, 253.3,  7.828E-02,  1.157E-01
2250.,  8.923E-02,  7.043E-02,  5.230E-04,  2.647E-04,   NaN,  2.838E-02,  9.859E-02,  6.118E-03,  3.745E-03,   NaN, 120.28, 119.44,  25.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 835.5, 706.0,1042.9, 227.2,  65.4, 633.2, 862.7, 841.3,   NaN, 510.0,   NaN, 969.9,   NaN, 582.6, 825.2,   NaN, 745.1, 510.6,   NaN, 474.9, 256.8, 229.5, 158.1, 181.3, -5.37,   NaN, -6.56, -3.26,  0.28,  1.18,  0.92,  0.96,  1.35, 247.1,   NaN, 1.992000, 101.3,  2.014E-01,  5.951E-03,  7.050E-05,  1.100E-05, 271.4,  8.109E-02,  1.197E-01
2280.,  8.858E-02,  7.054E-02,  8.850E-04,  4.073E-04,   NaN,  3.214E-02,  9.702E-02,  6.025E-03,  3.946E-03,   NaN, 129.04, 120.31,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 846.5, 710.2,1034.6, 231.5,  66.7, 633.9, 832.7, 811.3,   NaN, 508.7,   NaN, 953.9,   NaN, 570.2, 824.7,   NaN, 754.4, 507.6,   NaN, 449.3, 252.4, 229.2, 158.0, 169.4, -5.30,   NaN, -6.33, -3.21,  0.16,  1.15,  0.93,  0.96,  1.32, 251.6,   NaN, 2.050833, 101.1,  2.015E-01,  5.868E-03,  6.267E-05,  1.083E-05, 265.7,  8.163E-02,  1.178E-01
2310.,  7.025E-02,  7.924E-02,  2.759E-03,  1.461E-03,   NaN,  2.622E-02,  9.770E-02,  7.676E-03,  4.670E-03,   NaN, 158.29, 119.84,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 949.1, 706.3,1023.4, 236.1,  68.3, 662.9, 874.6, 820.4,   NaN, 506.8,   NaN, 919.0,   NaN, 553.9, 814.4,   NaN, 762.1, 494.4,   NaN, 474.3, 260.8, 224.9, 158.0, 169.8, -5.33,   NaN, -6.39, -3.23,  0.19,  1.18,  0.90,  0.95,  1.32, 264.8,   NaN, 2.053500, 101.4,  2.011E-01,  6.080E-03,  8.450E-05,  1.333E-05, 316.8,  9.371E-02,  1.204E-01
2340.,  6.546E-02,  8.008E-02,  2.868E-03,  1.374E-03,   NaN,  2.283E-02,  9.822E-02,  8.694E-03,  5.218E-03,   NaN, 154.84, 120.37,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 941.7, 736.9,1027.6, 239.8,  70.0, 669.2, 889.6, 837.9,   NaN, 509.3,   NaN, 926.4,   NaN, 567.3, 814.3,   NaN, 764.7, 518.6,   NaN, 512.3, 243.9, 226.5, 161.0, 161.2, -5.36,   NaN, -6.49, -3.23, -0.02,  1.18,  0.93,  0.93,  1.29, 257.8,   NaN, 2.044333, 102.2,  2.013E-01,  6.027E-03,  8.550E-05,  1.300E-05, 292.0,  9.480E-02,  1.222E-01
2370.,  6.920E-02,  7.901E-02,  2.609E-03,  1.155E-03,   0.0,  2.728E-02,  9.627E-02,  7.913E-03,  4.587E-03,   0.0, 163.78, 119.01,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 970.3, 721.4,1020.5, 243.6,  71.6, 661.6, 866.8, 823.0,   NaN, 500.9,   NaN, 915.1,   NaN, 440.0, 810.1,   NaN, 759.5, 484.1,   NaN, 517.6, 257.0, 227.2, 155.6, 171.8, -5.36,   NaN, -6.47, -3.23, -0.12,  1.19,  0.93,  0.94,  1.33, 253.3,   NaN, 2.034167, 101.8,  2.014E-01,  5.953E-03,  7.050E-05,  1.150E-05, 285.6,  9.328E-02,  1.191E-01
2400.,  7.735E-02,  7.368E-02,  1.684E-03,  6.652E-04,   0.0,  3.030E-02,  9.576E-02,  7.095E-03,  3.960E-03,   0.0, 130.30, 119.42,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 888.4, 736.6,1030.8, 250.3,  73.4, 666.5, 866.9, 842.5,   NaN, 505.5,   NaN, 950.3,   NaN, 413.8, 816.0,   NaN, 740.6, 515.9,   NaN, 521.1, 265.3, 231.1, 158.5, 176.7, -5.46,   NaN, -6.60, -3.17, -0.02,  1.22,  0.94,  0.96,  1.32, 235.7,   NaN, 1.959667, 101.7,  2.017E-01,  5.790E-03,  6.750E-05,  1.017E-05, 259.0,  8.613E-02,  1.175E-01
2430.,  9.330E-02,  6.757E-02,  6.668E-04,  2.852E-04,   0.0,  4.047E-02,  9.345E-02,  4.741E-03,  2.730E-03,   0.0, 115.25, 113.56,  26.0, 915.0,1021.6, 383.6, 918.1, 421.1,1085.2, 820.3, 721.6,1011.0, 256.5,  75.4, 648.7, 850.3, 830.9, 953.0, 501.3, 969.4, 942.4, 118.7, 372.3, 801.0, 651.2, 722.0, 509.3, 153.5, 508.8, 247.5, 222.2, 156.2, 172.0, -5.35,   NaN, -6.45, -3.12,  0.09,  1.22,  0.89,  0.92,  1.30, 221.6,   NaN, 1.962500, 101.1,  2.022E-01,  5.500E-03,  5.133E-05,  8.333E-06, 218.0,  7.798E-02,  1.122E-01
2460.,  9.463E-02,  6.759E-02,  6.902E-04,  4.140E-04,   0.0,  4.048E-02,  9.419E-02,  4.357E-03,  2.988E-03,   0.0, 114.36, 111.44,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 814.3, 709.8,1007.7, 256.7,  77.5, 655.8, 840.1, 817.7,   NaN, 500.4,   NaN, 933.1,   NaN, 391.2, 798.4,   NaN, 715.7, 486.7,   NaN, 491.2, 272.4, 222.1, 155.9, 175.2, -5.48,   NaN, -6.31, -3.12, -0.12,  1.19,  0.91,  0.93,  1.31, 223.5,   NaN, 1.972333, 100.4,  2.021E-01,  5.499E-03,  5.550E-05,  9.333E-06, 218.6,  7.803E-02,  1.126E-01
2490.,  9.117E-02,  6.936E-02,  7.272E-04,  4.763E-04,   0.0,  3.475E-02,  9.680E-02,  4.900E-03,  3.475E-03,   0.0, 115.98, 113.70,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 819.2, 726.0,1014.9, 264.2,  79.5, 666.1, 830.4, 813.5,   NaN, 507.4,   NaN, 947.1,   NaN, 481.4, 801.1,   NaN, 721.2, 502.0,   NaN, 484.4, 269.1, 222.5, 154.8, 177.2, -5.50,   NaN, -6.46, -3.19,  0.07,  1.22,  0.94,  0.94,  1.34, 239.1,   NaN, 2.006000, 101.5,  2.017E-01,  5.745E-03,  6.633E-05,  1.200E-05, 241.2,  8.010E-02,  1.162E-01
2520.,  8.330E-02,  7.398E-02,  5.463E-04,  2.885E-04,   NaN,  3.609E-02,  9.620E-02,  4.684E-03,  3.301E-03,   NaN, 117.41, 115.65,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 822.8, 730.5,1016.7, 269.4,  80.9, 665.3, 876.5, 861.3,   NaN, 503.4,   NaN, 958.7,   NaN, 530.0, 824.3,   NaN, 747.2, 507.2,   NaN, 500.3, 276.6, 234.8, 160.5, 174.7, -5.57,   NaN, -6.57, -3.27, -0.06,  1.22,  0.91,  0.91,  1.26, 236.9,   NaN, 1.940500, 102.6,  2.015E-01,  5.859E-03,  6.567E-05,  1.067E-05, 254.5,  8.517E-02,  1.153E-01
2550.,  9.067E-02,  6.908E-02,  6.542E-04,  3.332E-04,   NaN,  3.460E-02,  9.581E-02,  5.918E-03,  4.311E-03,   NaN, 118.21, 116.17,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 819.1, 720.7,1026.5, 265.7,  83.3, 674.8, 854.1, 830.2,   NaN, 496.5,   NaN, 955.7,   NaN, 544.8, 813.8,   NaN, 733.7, 492.4,   NaN, 453.2, 248.8, 225.1, 157.4, 167.1, -5.46,   NaN, -6.48, -3.22, -0.02,  1.16,  0.91,  0.94,  1.30, 241.9,   NaN, 1.993833, 103.0,  2.016E-01,  5.826E-03,  7.133E-05,  1.317E-05, 267.1,  7.969E-02,  1.163E-01
2580.,  9.143E-02,  6.872E-02,  6.565E-04,  3.845E-04,   NaN,  3.060E-02,  9.764E-02,  6.283E-03,  3.906E-03,   NaN, 123.94, 121.28,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 831.0, 743.3,1039.9, 265.6,  85.1, 685.5, 888.0, 870.2,   NaN, 494.5,   NaN, 981.5,   NaN, 570.6, 828.8,   NaN, 750.4, 514.2,   NaN, 480.3, 261.4, 233.9, 161.7, 182.8, -5.65,   NaN, -6.61, -3.25,  0.01,  1.19,  0.91,  0.93,  1.31, 249.9,   NaN, 1.975167, 104.0,  2.012E-01,  6.029E-03,  8.450E-05,  1.433E-05, 308.7,  7.929E-02,  1.188E-01
2610.,  9.158E-02,  6.936E-02,  7.883E-04,  3.572E-04,   NaN,  2.867E-02,  9.787E-02,  6.996E-03,  4.380E-03,   NaN, 141.25, 118.58,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 874.4, 739.4,1038.5, 262.7,  86.8, 685.6, 876.0, 855.8,   NaN, 482.6,   NaN, 950.9,   NaN, 564.6, 818.4,   NaN, 745.2, 511.0,   NaN, 478.6, 266.5, 230.7, 159.6, 175.9, -5.58,   NaN, -6.58, -3.26, -0.06,  1.17,  0.91,  0.96,  1.30, 249.3,   NaN, 1.999833, 104.6,  2.014E-01,  5.994E-03,  7.800E-05,  1.250E-05, 292.3,  8.017E-02,  1.199E-01
2640.,  6.756E-02,  7.946E-02,  3.444E-03,  1.532E-03,   NaN,  2.452E-02,  9.759E-02,  8.571E-03,  4.902E-03,   NaN, 169.84, 123.06,  26.0,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 973.6, 737.3,1038.8, 260.6,  89.2, 694.2, 870.4, 836.1,   NaN, 481.6,   NaN, 942.2,   NaN, 559.1, 826.0,   NaN, 773.5, 493.4,   NaN, 466.7, 266.6, 229.9, 154.6, 175.4, -5.57,   NaN, -6.59, -3.32, -0.25,  1.17,  0.92,  0.99,  1.33, 268.2,   NaN, 2.040333, 104.9,  2.009E-01,  6.194E-03,  8.250E-05,  1.283E-05, 329.2,  9.474E-02,  1.213E-01
2670.,  7.272E-02,  7.718E-02,  1.855E-03,  8.520E-04,   NaN,  2.719E-02,  9.849E-02,  6.593E-03,  3.209E-03,   NaN, 138.87, 125.92,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 865.9, 773.3,1051.0, 262.6,  90.5, 684.3, 877.3, 873.5,   NaN, 479.2,   NaN, 985.4,   NaN, 589.6, 838.1,   NaN, 755.1, 522.8,   NaN, 526.9, 288.3, 246.0, 167.2, 182.1, -5.76,   NaN, -6.71, -3.28, -0.16,  1.25,  0.95,  0.93,  1.30, 254.3,   NaN, 1.985667, 106.4,  2.011E-01,  6.115E-03,  7.567E-05,  1.150E-05, 301.9,  9.033E-02,  1.201E-01
2700.,  8.803E-02,  7.057E-02,  7.378E-04,  3.892E-04,   NaN,  3.563E-02,  9.577E-02,  4.937E-03,  2.380E-03,   NaN, 130.12, 119.64,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 845.4, 752.0,1041.5, 263.5,  92.5, 675.4, 865.6, 858.2,   NaN, 471.5,   NaN, 966.0,   NaN, 576.5, 825.7,   NaN, 743.0, 514.0,   NaN, 507.2, 264.0, 238.7, 164.5, 177.1, -5.64,   NaN, -6.63, -3.26, -0.07,  1.25,  0.94,  0.93,  1.28, 233.4,   NaN, 1.926833, 105.9,  2.016E-01,  5.850E-03,  5.867E-05,  9.500E-06, 257.4,  8.150E-02,  1.151E-01
2730.,  8.873E-02,  7.046E-02,  6.343E-04,  2.577E-04,   NaN,  3.821E-02,  9.530E-02,  4.705E-03,  2.767E-03,   NaN, 138.81, 119.31,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 864.1, 742.1,1037.5, 265.7,  95.1, 676.6, 859.9, 845.6,   NaN, 469.9,   NaN, 954.4,   NaN, 565.7, 818.1,   NaN, 747.7, 489.2,   NaN, 470.6, 276.2, 234.8, 160.3, 172.4, -5.56,   NaN, -6.55, -3.23, -0.19,  1.17,  0.90,  0.97,  1.29, 239.8,   NaN, 1.977333, 104.9,  2.016E-01,  5.831E-03,  6.067E-05,  9.833E-06, 255.3,  8.126E-02,  1.143E-01
2760.,  7.415E-02,  7.686E-02,  3.437E-03,  1.344E-03,   NaN,  2.754E-02,  9.497E-02,  9.678E-03,  6.146E-03,   NaN, 180.10, 123.44,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 993.1, 756.1,1039.6, 269.3,  97.0, 706.6, 896.0, 849.0,   NaN, 474.9,   NaN, 931.4,   NaN, 563.4, 826.1,   NaN, 771.5, 500.5,   NaN, 488.1, 267.1, 230.5, 158.3, 170.6, -5.55,   NaN, -6.61, -3.34, -0.24,  1.19,  0.94,  0.95,  1.30, 267.1,   NaN, 2.023833, 105.7,  2.009E-01,  6.201E-03,  9.100E-05,  1.383E-05, 372.8,  9.177E-02,  1.196E-01
2790.,  5.620E-02,  8.212E-02,  5.993E-03,  2.834E-03,   NaN,  1.731E-02,  9.396E-02,  1.488E-02,  1.892E-02,   NaN, 179.46, 139.52,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 987.4, 793.9,1070.1, 269.8,  99.3, 712.1, 951.9, 906.8,   NaN, 491.4,   NaN,1017.9,   NaN, 577.9, 876.6,   NaN, 828.6, 520.8,   NaN, 507.1, 306.6, 257.7, 170.5, 193.6, -5.71,   NaN, -6.73, -3.40,  0.27,  1.18,  0.91,  0.98,  1.30, 296.5,   NaN, 2.027000, 108.3,  1.999E-01,  6.640E-03,  1.460E-04,  2.267E-05, 538.5,  1.007E-01,  1.244E-01
2820.,  6.405E-02,  8.065E-02,  4.049E-03,  2.145E-03,   NaN,  1.654E-02,  9.558E-02,  1.418E-02,  6.866E-03,   NaN, 160.67, 143.40,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 919.4, 814.6,1089.6, 271.3, 101.5, 715.3, 965.4, 947.9,   NaN, 496.6,   NaN,1065.5,   NaN, 623.7, 898.7,   NaN, 814.8, 543.9,   NaN, 517.6, 310.5, 271.2, 179.7, 200.5, -5.87,   NaN, -6.95, -3.43,  0.29,  1.23,  0.93,  0.99,  1.33, 295.1,   NaN, 1.979667, 112.0,  1.997E-01,  6.774E-03,  1.783E-04,  3.150E-05, 565.6,  9.680E-02,  1.254E-01
2850.,  6.120E-02,  8.275E-02,  4.635E-03,  1.853E-03,   NaN,  1.507E-02,  9.564E-02,  1.494E-02,  1.538E-02,   NaN, 177.57, 141.94,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 952.3, 830.0,1093.2, 273.0, 104.2, 704.2, 983.8, 932.7,   NaN, 494.2,   NaN,1033.3,   NaN, 630.6, 895.1,   NaN, 821.9, 573.7,   NaN, 562.7, 312.2, 273.7, 189.2, 213.7, -5.66,   NaN, -6.89, -3.46, -0.03,  1.27,  0.94,  0.94,  1.32, 286.5,   NaN, 1.935167, 113.3,  1.998E-01,  6.765E-03,  1.608E-04,  2.233E-05, 551.6,  9.987E-02,  1.264E-01
2880.,  4.897E-02,  8.280E-02,  7.847E-03,  2.713E-03,   NaN,  1.176E-02,  9.264E-02,  1.838E-02,  1.564E-02,   NaN, 189.76, 144.52,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1031.2, 824.4,1086.7, 277.0, 106.9, 698.6, 984.7, 924.6,   NaN, 494.1,   NaN,1021.0,   NaN, 622.0, 896.1,   NaN, 839.2, 553.6,   NaN, 524.3, 280.4, 267.1, 180.9, 197.5, -5.62,   NaN, -6.95, -3.48, -0.20,  1.21,  0.97,  0.96,  1.32, 298.5,   NaN, 2.002167, 113.1,  1.997E-01,  6.743E-03,  1.458E-04,  1.550E-05, 551.1,  1.036E-01,  1.269E-01
2910.,  7.234E-02,  7.679E-02,  3.574E-03,  1.223E-03,   NaN,  1.675E-02,  9.617E-02,  1.345E-02,  5.513E-03,   NaN, 153.82, 146.17,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 935.5, 841.3,1109.5, 282.2, 109.0, 691.8, 944.3, 960.0,   NaN, 494.8,   NaN,1067.6,   NaN, 627.8, 904.4,   NaN, 833.5, 571.0,   NaN, 548.2, 355.8, 282.3, 186.4, 215.4, -5.94,   NaN, -6.91, -3.44,  0.03,  1.28,  0.97,  1.02,  1.22, 299.9,   NaN, 2.048833, 114.5,  1.999E-01,  6.742E-03,  1.312E-04,  1.700E-05, 493.7,  9.185E-02,  1.253E-01
2940.,  6.533E-02,  8.142E-02,  2.603E-03,  1.075E-03,   NaN,  1.765E-02,  9.667E-02,  1.311E-02,  5.901E-03,   NaN, 159.57, 147.05,  26.1,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 928.6, 844.1,1105.8, 289.7, 113.4, 678.4, 943.8, 950.9,   NaN, 493.0,   NaN,1066.2,   NaN, 633.1, 907.6,   NaN, 829.8, 549.4,   NaN, 525.2, 333.1, 287.2, 190.5, 233.9, -5.81,   NaN, -6.86, -3.45,  0.18,  1.27,  0.97,  0.99,  1.30, 298.4,   NaN, 2.037833, 113.9,  1.999E-01,  6.674E-03,  1.528E-04,  2.233E-05, 538.7,  9.603E-02,  1.255E-01
2970.,  6.592E-02,  8.004E-02,  3.617E-03,  1.617E-03,   NaN,  1.486E-02,  9.783E-02,  1.312E-02,  5.541E-03,   NaN, 170.93, 150.45,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 936.8, 849.5,1109.4, 292.7, 115.1, 672.0, 973.3, 975.8,   NaN, 492.0,   NaN,1081.0,   NaN, 649.5, 924.8,   NaN, 851.6, 557.9,   NaN, 511.2, 323.6, 290.2, 192.9, 207.5, -5.81,   NaN, -6.86, -3.48,  0.32,  1.22,  0.98,  0.99,  1.31, 312.5,   NaN, 2.040333, 115.6,  1.995E-01,  6.882E-03,  1.962E-04,  3.083E-05, 630.4,  9.561E-02,  1.268E-01
3000.,  4.583E-02,  8.739E-02,  7.781E-03,  3.960E-03,   NaN,  1.120E-02,  9.734E-02,  1.509E-02,  6.268E-03,   NaN, 191.37, 156.06,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 977.0, 865.2,1119.1, 298.2, 120.4, 670.3, 993.9, 984.9,   NaN, 496.1,   NaN,1082.5,   NaN, 659.6, 944.0,   NaN, 875.6, 568.1,   NaN, 524.7, 309.1, 294.8, 198.0, 213.1, -5.73,   NaN, -7.03, -3.55,  0.26,  1.24,  0.97,  1.01,  1.34, 330.5,   NaN, 2.017833, 118.2,  1.988E-01,  7.229E-03,  2.370E-04,  3.083E-05, 725.4,  1.088E-01,  1.285E-01
3030.,  3.908E-02,  8.695E-02,  1.047E-02,  4.095E-03,   NaN,  7.230E-03,  8.701E-02,  2.523E-02,  2.140E-02,   NaN, 209.22, 151.14,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1057.9, 857.2,1107.5, 301.8, 120.5, 644.9,1029.5, 990.3,   NaN, 490.5,   NaN,1044.7,   NaN, 653.6, 926.8,   NaN, 871.4, 576.9,   NaN, 514.2, 284.8, 274.6, 187.2, 191.7, -5.48,   NaN, -7.13, -3.58, -0.10,  1.20,  0.98,  0.99,  1.33, 333.2,   NaN, 2.030000, 120.9,  1.987E-01,  7.265E-03,  1.937E-04,  1.950E-05, 731.0,  1.113E-01,  1.283E-01
3060.,  4.240E-02,  8.858E-02,  7.974E-03,  2.574E-03,   NaN,  6.247E-03,  9.007E-02,  2.342E-02,  9.105E-03,   NaN, 192.02, 163.37,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 997.7, 887.2,1132.1, 305.6, 124.1, 656.0,1039.8,1009.0,   NaN, 498.2,   NaN,1111.2,   NaN, 678.0, 959.5,   NaN, 885.2, 615.1,   NaN, 558.0, 337.7, 303.0, 198.5, 224.7, -5.79,   NaN, -7.14, -3.60,  0.43,  1.28,  0.97,  0.99,  1.32, 335.7, 404.6, 1.962167, 123.8,  1.983E-01,  7.459E-03,  2.468E-04,  2.983E-05, 823.2,  1.104E-01,  1.297E-01
3090.,  4.296E-02,  9.120E-02,  5.629E-03,  2.024E-03,   NaN,  6.220E-03,  9.315E-02,  2.118E-02,  7.662E-03,   NaN, 195.95, 163.08,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,1000.6, 891.0,1144.3, 308.3, 127.4, 655.8,1026.9,1022.7,   NaN, 497.8,   NaN,1108.0,   NaN, 683.5, 965.7,   NaN, 891.6, 617.0,   NaN, 561.7, 339.2, 303.4, 208.8, 225.5, -5.81,   NaN, -6.97, -3.59,  0.57,  1.26,  0.96,  0.99,  1.33, 345.3, 404.0, 2.009167, 125.0,  1.982E-01,  7.459E-03,  2.658E-04,  3.083E-05, 862.4,  1.107E-01,  1.307E-01
3120.,  3.624E-02,  9.308E-02,  6.908E-03,  3.160E-03,   NaN,  6.127E-03,  9.462E-02,  2.013E-02,  6.558E-03,   NaN, 193.99, 165.93,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 988.2, 899.4,1152.3, 313.7, 129.7, 666.3,1017.2,1027.7,   NaN, 497.0,   NaN,1119.0,   NaN, 685.5, 983.6,   NaN, 900.3, 621.1,   NaN, 587.6, 370.8, 316.9, 209.3, 241.6, -5.98,   NaN, -7.19, -3.67,  0.48,  1.29,  0.98,  1.00,  1.36, 346.4, 405.4, 1.982500, 126.1,  1.980E-01,  7.554E-03,  2.790E-04,  2.900E-05, 880.2,  1.143E-01,  1.312E-01
3150.,  3.868E-02,  9.177E-02,  7.051E-03,  2.947E-03,   NaN,  7.276E-03,  9.365E-02,  2.019E-02,  6.839E-03,   NaN, 189.87, 164.95,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 986.7, 897.0,1146.7, 318.8, 131.1, 671.1,1024.8,1021.1,   NaN, 495.4,   NaN,1119.1,   NaN, 688.4, 975.6,   NaN, 896.7, 606.6,   NaN, 556.9, 330.6, 307.2, 207.7, 216.9, -5.92,   NaN, -7.21, -3.62,  0.37,  1.26,  0.98,  1.03,  1.32, 337.9, 404.1, 1.972333, 127.0,  1.982E-01,  7.500E-03,  2.683E-04,  3.033E-05, 835.1,  1.129E-01,  1.301E-01
3180.,  3.988E-02,  9.208E-02,  6.391E-03,  2.927E-03,   NaN,  7.186E-03,  9.259E-02,  2.125E-02,  7.505E-03,   NaN, 187.31, 164.69,  26.2,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 976.8, 900.6,1151.9, 321.3, 136.4, 687.3,1003.5,1038.7,   NaN, 498.2,   NaN,1124.8,   NaN, 689.0, 978.2,   NaN, 899.2, 621.8,   NaN, 569.6, 347.3, 317.4, 212.0, 239.9, -6.06,   NaN, -7.15, -3.65,  0.24,  1.25,  0.94,  1.00,  1.30, 343.7, 403.8, 2.007833, 127.2,  1.983E-01,  7.487E-03,  2.525E-04,  2.767E-05, 830.9,  1.125E-01,  1.301E-01
3210.,  3.502E-02,  9.065E-02,  9.402E-03,  4.179E-03,   NaN,  6.243E-03,  9.361E-02,  2.074E-02,  6.723E-03,   NaN, 195.13, 167.20,  26.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 991.4, 904.6,1152.0, 326.6, 138.0, 690.1,1001.7,1023.4,   NaN, 496.6,   NaN,1119.2,   NaN, 666.1, 987.8,   NaN, 914.2, 605.5,   NaN, 555.6, 372.6, 318.1, 211.9, 224.6, -5.99,   NaN, -7.10, -3.67,  0.58,  1.25,  0.96,  1.01,  1.30, 347.3, 404.0, 2.015000, 126.6,  1.982E-01,  7.493E-03,  2.667E-04,  2.800E-05, 849.2,  1.143E-01,  1.307E-01
3240.,  4.325E-02,  8.792E-02,  8.261E-03,  3.395E-03,   NaN,  8.436E-03,  9.400E-02,  1.946E-02,  6.036E-03,   NaN, 189.48, 165.15,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 986.6, 908.0,1149.9, 329.6, 140.2, 685.7,1027.6,1025.6,   NaN, 494.4,   NaN,1117.5,   NaN, 675.8, 975.6,   NaN, 893.2, 632.4,   NaN, 587.7, 348.3, 313.8, 210.3, 225.9, -6.13,   NaN, -7.30, -3.69, -0.22,  1.31,  1.03,  0.99,  1.31, 330.5, 404.4, 1.934000, 127.7,  1.983E-01,  7.526E-03,  2.323E-04,  2.400E-05, 782.4,  1.099E-01,  1.297E-01
3270.,  3.287E-02,  9.296E-02,  8.535E-03,  3.825E-03,   NaN,  9.312E-03,  9.437E-02,  1.879E-02,  6.593E-03,   NaN, 177.58, 162.88,  26.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 981.8, 901.7,1145.1, 326.7, 143.5, 688.7,1022.1,1018.2,   NaN, 492.0,   NaN,1110.8,   NaN, 674.4, 958.0,   NaN, 881.5, 625.1,   NaN, 580.3, 363.2, 312.7, 209.2, 237.1, -6.07,   NaN, -7.20, -3.61, -0.04,  1.28,  0.99,  1.04,  1.32, 326.2, 404.4, 1.960500, 127.0,  1.986E-01,  7.327E-03,  2.368E-04,  2.567E-05, 782.8,  1.160E-01,  1.293E-01
