Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
1080.,  1.497E-01,  4.122E-02,  3.462E-03,  1.873E-03,   NaN,  1.597E-01,  3.450E-02,  2.827E-03,  1.720E-03,   NaN,  14.80,  13.63,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 265.6, 235.3, 351.2,  46.0,  27.4, 268.9, 247.1, 228.2,   NaN, 298.7,   NaN, 304.9,   NaN,  90.8, 265.5,   NaN, 187.0,  57.9,   NaN, 110.4,  71.2,  48.9,  38.8,  51.0, -2.93, -2.29, -2.34, -1.55, -0.37,  0.78,  0.61,  0.69,  0.89,  54.6,  49.3, 2.166167,  41.7,  2.082E-01,  1.780E-03,  1.107E-04,  4.233E-05, 133.8,  2.553E-02,  2.133E-02
1110.,  1.485E-01,  4.193E-02,  3.580E-03,  1.869E-03,   NaN,  1.579E-01,  3.543E-02,  3.070E-03,  1.739E-03,   NaN,  15.20,  14.21,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 268.3, 240.9, 359.3,  47.6,  27.6, 279.4, 254.1, 233.4,   NaN, 304.2,   NaN, 312.6,   NaN,  94.0, 268.0,   NaN, 198.1,  56.6,   NaN, 114.9,  75.5,  48.4,  39.5,  50.6, -2.98, -2.33, -2.61, -1.57, -0.38,  0.79,  0.59,  0.69,  0.91,  57.2,  49.6, 2.170833,  41.9,  2.081E-01,  1.837E-03,  1.208E-04,  4.367E-05, 138.1,  2.600E-02,  2.200E-02
1140.,  1.482E-01,  4.223E-02,  3.809E-03,  1.862E-03,   NaN,  1.579E-01,  3.585E-02,  3.186E-03,  1.739E-03,   NaN,  16.20,  15.12,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 270.6, 249.5, 367.6,  49.1,  27.8, 282.3, 265.9, 235.6,   NaN, 307.7,   NaN, 316.1,   NaN,  94.2, 274.1,   NaN, 202.5,  60.8,   NaN, 119.6,  79.2,  50.4,  40.8,  55.7, -3.01, -2.47, -2.45, -1.59, -0.38,  0.82,  0.62,  0.67,  0.93,  59.9,  49.8, 2.190000,  42.5,  2.080E-01,  1.892E-03,  1.295E-04,  4.550E-05, 145.0,  2.631E-02,  2.231E-02
1170.,  1.470E-01,  4.306E-02,  3.990E-03,  1.843E-03,   NaN,  1.560E-01,  3.674E-02,  3.404E-03,  1.737E-03,   NaN,  15.97,  14.92,  24.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 281.3, 253.3, 375.0,  50.7,  27.9, 290.2, 272.4, 249.5,   NaN, 310.0,   NaN, 319.5,   NaN,  94.2, 275.9,   NaN, 204.2,  66.8,   NaN, 110.6,  71.5,  49.9,  40.2,  53.5, -3.13, -2.56, -2.67, -1.64, -0.40,  0.79,  0.64,  0.72,  0.90,  59.6,  49.7, 2.151000,  43.2,  2.080E-01,  1.928E-03,  1.383E-04,  4.467E-05, 140.1,  2.688E-02,  2.294E-02
1200.,  1.461E-01,  4.360E-02,  4.387E-03,  1.792E-03,   NaN,  1.562E-01,  3.670E-02,  3.467E-03,  1.706E-03,   NaN,  15.84,  15.37,  24.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 289.3, 256.1, 378.1,  52.5,  28.1, 279.4, 263.7, 246.8,   NaN, 309.4,   NaN, 321.0,   NaN,  99.8, 282.2,   NaN, 218.7,  68.2,   NaN, 102.0,  70.3,  49.0,  40.2,  49.7, -2.96, -2.30, -2.65, -1.68, -0.38,  0.81,  0.65,  0.75,  0.98,  60.9,  49.9, 2.189500,  43.4,  2.080E-01,  1.930E-03,  1.388E-04,  4.417E-05, 141.5,  2.742E-02,  2.295E-02
1230.,  1.468E-01,  4.303E-02,  4.307E-03,  1.839E-03,   NaN,  1.566E-01,  3.666E-02,  3.557E-03,  1.750E-03,   NaN,  16.90,  15.50,  24.7,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 278.8, 255.7, 379.7,  53.9,  28.4, 288.6, 278.4, 248.3,   NaN, 299.0,   NaN, 322.6,   NaN,  86.5, 275.9,   NaN, 203.0,  59.6,   NaN,  98.9,  81.5,  51.9,  40.8,  57.5, -3.05, -2.64, -2.78, -1.59, -0.39,  0.86,  0.64,  0.69,  0.94,  57.4,  49.9, 2.121500,  43.5,  2.080E-01,  1.907E-03,  1.425E-04,  4.500E-05, 137.0,  2.705E-02,  2.298E-02
1260.,  1.470E-01,  4.302E-02,  4.038E-03,  1.854E-03,   NaN,  1.540E-01,  3.815E-02,  3.710E-03,  1.802E-03,   NaN,  16.98,  15.96,  24.7, 419.5,   NaN,  83.5, 443.4, 108.6, 416.9, 279.9, 261.0, 388.0,  55.6,  28.5, 303.5, 281.3, 244.8, 426.0, 290.9, 357.0, 326.5,  39.0,  84.4, 275.7, 152.8, 209.6,  55.4,  45.9,  91.7,  87.4,  55.5,  41.4,  55.1, -3.15, -2.54, -2.67, -1.61, -0.39,  0.87,  0.65,  0.73,  0.95,  59.3,  49.8, 2.155667,  43.3,  2.080E-01,  1.933E-03,  1.405E-04,  4.517E-05, 136.6,  2.689E-02,  2.392E-02
1290.,  1.480E-01,  4.240E-02,  4.086E-03,  1.856E-03,   NaN,  1.559E-01,  3.683E-02,  3.577E-03,  1.768E-03,   NaN,  16.40,  15.41,  24.8, 412.5,   NaN,  84.0, 438.7, 111.3, 411.9, 279.0, 261.0, 383.9,  57.1,  28.7, 296.6, 272.2, 244.3, 409.2, 284.0, 357.3, 323.2,  36.6,  81.0, 279.4, 160.2, 214.9,  63.4,  42.0,  90.1,  80.0,  50.1,  40.4,  54.9, -3.20, -2.50, -2.57, -1.63, -0.38,  0.84,  0.64,  0.73,  0.96,  57.9,  49.9, 2.127000,  43.8,  2.080E-01,  1.932E-03,  1.382E-04,  4.500E-05, 135.0,  2.656E-02,  2.309E-02
1320.,  1.509E-01,  4.025E-02,  3.895E-03,  1.799E-03,   0.0,  1.585E-01,  3.496E-02,  3.363E-03,  1.732E-03,   0.0,  15.34,  14.84,  24.7, 404.0,   NaN,  84.8, 425.8, 114.9, 397.9, 278.3, 253.9, 376.0,  59.2,  28.9, 286.6, 260.1, 243.4, 416.0, 276.8, 347.8, 315.0,  35.1,  74.1, 272.2, 157.9, 210.6,  65.2,  40.0,  87.2,  71.3,  49.4,  39.8,  52.2, -3.11, -2.35, -2.73, -1.63, -0.38,  0.84,  0.65,  0.74,  0.98,  56.7,  50.0, 2.170500,  43.6,  2.081E-01,  1.855E-03,  1.303E-04,  4.467E-05, 130.6,  2.522E-02,  2.190E-02
1350.,  1.505E-01,  4.059E-02,  3.652E-03,  1.771E-03,   0.0,  1.594E-01,  3.458E-02,  3.211E-03,  1.732E-03,   0.0,  15.81,  14.74,  24.8, 407.7,   NaN,  80.5, 429.1, 104.7, 401.8, 275.5, 252.5, 376.0,  61.2,  29.4, 293.9, 264.6, 245.4, 393.3, 280.0, 346.5, 317.0,  34.8,  78.4, 270.3, 149.0, 203.4,  58.9,  40.4,  84.2,  80.6,  49.4,  40.0,  57.4, -3.17, -2.47, -2.72, -1.60, -0.40,  0.84,  0.64,  0.70,  0.95,  55.8,  50.1, 2.156000,  43.7,  2.081E-01,  1.831E-03,  1.273E-04,  4.467E-05, 127.3,  2.528E-02,  2.160E-02
1380.,  1.522E-01,  3.943E-02,  3.236E-03,  1.751E-03,   0.0,  1.593E-01,  3.455E-02,  3.110E-03,  1.716E-03,   0.0,  15.65,  14.22,  24.8, 403.0,   NaN,  79.5, 423.6, 107.1, 395.9, 269.3, 250.4, 374.8,  63.4,  29.2, 282.5, 265.5, 241.0, 384.4, 276.9, 345.6, 314.9,  34.9,  77.4, 267.4, 146.2, 201.4,  58.9,  40.3,  83.7,  86.1,  51.2,  39.8,  55.9, -3.03, -2.47, -2.77, -1.59, -0.39,  0.86,  0.64,  0.70,  0.94,  52.4,  50.1, 2.131833,  43.2,  2.082E-01,  1.771E-03,  1.172E-04,  4.300E-05, 124.2,  2.438E-02,  2.152E-02
1410.,  1.532E-01,  3.891E-02,  3.030E-03,  1.854E-03,   NaN,  1.596E-01,  3.448E-02,  2.987E-03,  1.781E-03,   NaN,  16.02,  14.62,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 274.4, 247.4, 372.8,  64.9,  29.4, 291.5, 260.3, 228.6,   NaN, 277.9,   NaN, 314.2,   NaN,  78.2, 261.7,   NaN, 202.3,  56.7,   NaN, 109.1,  91.7,  52.9,  40.0,  56.3, -3.07, -2.46, -2.47, -1.56, -0.36,  0.86,  0.62,  0.68,  0.93,  51.4,  50.0, 2.133167,  42.7,  2.082E-01,  1.723E-03,  1.107E-04,  4.500E-05, 125.8,  2.397E-02,  2.141E-02
1440.,  1.520E-01,  3.958E-02,  2.985E-03,  1.873E-03,   NaN,  1.598E-01,  3.416E-02,  2.826E-03,  1.772E-03,   NaN,  15.51,  14.28,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 274.1, 251.4, 377.2,  66.5,  29.7, 284.6, 264.5, 241.1,   NaN, 288.6,   NaN, 315.2,   NaN,  83.1, 266.1,   NaN, 201.6,  64.1,   NaN, 112.0,  82.9,  50.1,  40.5,  55.4, -3.07, -2.55, -2.71, -1.58, -0.38,  0.83,  0.62,  0.69,  0.93,  54.7,  50.2, 2.179500,  43.1,  2.082E-01,  1.774E-03,  1.072E-04,  4.417E-05, 130.8,  2.432E-02,  2.114E-02
1470.,  1.533E-01,  3.869E-02,  2.802E-03,  1.872E-03,   NaN,  1.613E-01,  3.332E-02,  2.640E-03,  1.753E-03,   NaN,  15.34,  14.37,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 270.8, 247.2, 373.3,  67.8,  29.9, 285.6, 255.1, 232.3,   NaN, 298.0,   NaN, 311.6,   NaN,  84.4, 263.5,   NaN, 200.0,  63.7,   NaN, 114.1,  87.2,  52.1,  39.9,  57.3, -3.03, -2.40, -2.56, -1.56, -0.36,  0.83,  0.60,  0.68,  0.91,  50.5,  50.1, 2.167000,  42.7,  2.083E-01,  1.695E-03,  9.700E-05,  4.300E-05, 120.9,  2.371E-02,  2.055E-02
1500.,  1.537E-01,  3.843E-02,  2.525E-03,  1.886E-03,   NaN,  1.605E-01,  3.395E-02,  2.520E-03,  1.792E-03,   NaN,  15.61,  14.47,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 267.4, 251.2, 378.5,  69.2,  30.0, 291.2, 261.5, 233.9,   NaN, 303.0,   NaN, 315.8,   NaN,  85.1, 262.5,   NaN, 203.5,  60.2,   NaN, 115.0,  87.8,  50.4,  40.0,  54.3, -3.09, -2.63, -2.77, -1.57, -0.37,  0.84,  0.62,  0.68,  0.90,  52.4,  50.2, 2.168833,  43.0,  2.082E-01,  1.729E-03,  9.383E-05,  4.417E-05, 123.0,  2.340E-02,  2.084E-02
1530.,  1.561E-01,  3.682E-02,  2.442E-03,  1.819E-03,   NaN,  1.619E-01,  3.289E-02,  2.369E-03,  1.761E-03,   NaN,  15.45,  14.25,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 264.5, 247.2, 375.5,  70.7,  30.3, 295.4, 254.4, 234.5,   NaN, 296.5,   NaN, 309.4,   NaN,  86.0, 261.3,   NaN, 201.2,  59.8,   NaN, 118.3,  90.0,  52.2,  40.0,  56.3, -3.10, -2.59, -2.59, -1.57, -0.39,  0.84,  0.61,  0.66,  0.90,  50.2,  50.6, 2.195667,  42.8,  2.083E-01,  1.648E-03,  8.550E-05,  4.317E-05, 120.8,  2.243E-02,  2.015E-02
1560.,  1.565E-01,  3.652E-02,  2.365E-03,  1.856E-03,   NaN,  1.629E-01,  3.224E-02,  2.258E-03,  1.763E-03,   NaN,  15.28,  14.19,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 263.1, 246.2, 373.7,  72.5,  30.6, 302.5, 248.9, 232.6,   NaN, 292.2,   NaN, 305.4,   NaN,  90.2, 257.7,   NaN, 203.8,  54.3,   NaN, 126.4,  88.8,  54.0,  40.2,  56.5, -3.15, -2.46, -2.73, -1.57, -0.36,  0.86,  0.66,  0.67,  0.92,  50.6,  48.5, 2.234500,  42.8,  2.083E-01,  1.626E-03,  8.033E-05,  4.367E-05, 120.0,  2.222E-02,  1.971E-02
1590.,  1.584E-01,  3.511E-02,  2.276E-03,  1.801E-03,   NaN,  1.649E-01,  3.082E-02,  2.119E-03,  1.696E-03,   NaN,  14.22,  13.14,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 262.6, 240.4, 367.2,  73.8,  30.7, 282.1, 245.2, 232.0,   NaN, 285.1,   NaN, 300.6,   NaN,  93.4, 257.6,   NaN, 203.7,  62.4,   NaN, 110.0,  75.5,  49.4,  39.0,  54.1, -3.02, -2.48, -2.74, -1.58, -0.38,  0.80,  0.62,  0.70,  0.94,  48.4,  48.3, 2.215000,  42.6,  2.084E-01,  1.617E-03,  7.383E-05,  4.200E-05, 114.6,  2.136E-02,  1.882E-02
1620.,  1.589E-01,  3.490E-02,  2.073E-03,  1.798E-03,   NaN,  1.655E-01,  3.049E-02,  1.959E-03,  1.677E-03,   NaN,  14.48,  13.71,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 263.9, 238.7, 365.8,  75.1,  31.0, 290.2, 248.2, 218.8,   NaN, 288.7,   NaN, 299.6,   NaN,  90.9, 254.4,   NaN, 194.3,  55.2,   NaN, 121.6,  87.3,  50.4,  39.4,  56.6, -3.06, -2.46, -2.47, -1.51, -0.37,  0.82,  0.58,  0.64,  0.89,  46.6,  48.3, 2.208167,  42.1,  2.084E-01,  1.588E-03,  6.817E-05,  4.117E-05, 112.4,  2.113E-02,  1.854E-02
1650.,  1.581E-01,  3.550E-02,  2.075E-03,  1.857E-03,   NaN,  1.656E-01,  3.056E-02,  1.889E-03,  1.712E-03,   NaN,  14.90,  13.80,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 260.9, 241.1, 367.3,  76.0,  31.1, 296.4, 248.3, 215.6,   NaN, 289.0,   NaN, 300.2,   NaN,  91.0, 253.2,   NaN, 195.3,  57.1,   NaN, 119.1,  89.6,  50.3,  39.3,  55.1, -3.17, -2.51, -2.49, -1.53, -0.38,  0.83,  0.61,  0.67,  0.89,  48.9,  48.3, 2.256333,  42.3,  2.084E-01,  1.596E-03,  6.650E-05,  4.283E-05, 115.5,  2.147E-02,  1.854E-02
1680.,  1.589E-01,  3.475E-02,  1.915E-03,  1.859E-03,   NaN,  1.651E-01,  3.045E-02,  1.798E-03,  1.714E-03,   NaN,  14.13,  13.44,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 259.2, 243.8, 367.2,  76.9,  31.2, 287.9, 245.4, 230.1,   NaN, 288.6,   NaN, 302.4,   NaN,  88.7, 253.5,   NaN, 195.4,  61.9,   NaN, 112.3,  84.6,  48.3,  39.9,  51.4, -2.94, -2.35, -2.62, -1.54, -0.37,  0.80,  0.59,  0.67,  0.91,  47.2,  48.4, 2.223833,  42.0,  2.084E-01,  1.568E-03,  6.167E-05,  4.167E-05, 111.9,  2.095E-02,  1.843E-02
1710.,  1.584E-01,  3.526E-02,  1.852E-03,  1.809E-03,   NaN,  1.668E-01,  2.968E-02,  1.687E-03,  1.657E-03,   NaN,  14.24,  13.20,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 266.4, 237.0, 362.4,  77.2,  31.4, 284.6, 238.2, 229.6,   NaN, 284.3,   NaN, 299.6,   NaN,  93.6, 255.9,   NaN, 197.2,  65.2,   NaN, 112.1,  80.5,  47.7,  38.7,  52.0, -3.09, -2.45, -2.73, -1.57, -0.27,  0.80,  0.62,  0.78,  0.91,  47.8,  48.2, 2.192333,  42.3,  2.084E-01,  1.609E-03,  6.017E-05,  4.167E-05, 114.9,  2.121E-02,  1.792E-02
1740.,  1.593E-01,  3.458E-02,  1.721E-03,  1.721E-03,   NaN,  1.675E-01,  2.932E-02,  1.587E-03,  1.618E-03,   NaN,  14.54,  13.37,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 263.5, 233.3, 361.7,  78.3,  31.7, 284.8, 243.8, 219.5,   NaN, 285.1,   NaN, 299.2,   NaN,  91.9, 251.4,   NaN, 199.2,  63.7,   NaN, 112.4,  80.5,  49.4,  37.9,  53.5, -3.05, -2.53, -2.51, -1.54, -0.36,  0.82,  0.61,  0.75,  0.89,  46.4,  48.2, 2.167000,  42.2,  2.084E-01,  1.592E-03,  5.717E-05,  4.100E-05, 112.1,  2.074E-02,  1.766E-02
1770.,  1.610E-01,  3.346E-02,  1.631E-03,  1.677E-03,   NaN,  1.673E-01,  2.910E-02,  1.552E-03,  1.594E-03,   NaN,  13.92,  12.85,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 264.6, 236.4, 361.5,  79.2,  31.6, 276.5, 247.6, 229.6,   NaN, 282.8,   NaN, 300.9,   NaN,  85.3, 254.2,   NaN, 203.0,  65.7,   NaN, 106.1,  73.3,  48.1,  38.6,  51.5, -2.91, -2.49, -2.74, -1.56, -0.40,  0.80,  0.61,  0.69,  0.92,  48.3,  48.3, 2.251833,  42.5,  2.084E-01,  1.597E-03,  5.483E-05,  4.050E-05, 110.2,  2.005E-02,  1.752E-02
1800.,  1.618E-01,  3.290E-02,  1.622E-03,  1.707E-03,   NaN,  1.689E-01,  2.825E-02,  1.481E-03,  1.589E-03,   NaN,  13.25,  12.48,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 258.1, 230.9, 353.1,  80.3,  32.0, 261.4, 233.4, 230.9,   NaN, 277.2,   NaN, 294.8,   NaN,  94.5, 249.4,   NaN, 195.6,  68.6,   NaN, 100.1,  70.4,  44.7,  38.4,  55.8, -2.82, -2.36, -2.80, -1.55, -0.38,  0.78,  0.58,  0.66,  0.92,  44.7,  48.1, 2.216000,  42.0,  2.085E-01,  1.517E-03,  5.117E-05,  4.000E-05, 107.1,  1.973E-02,  1.699E-02
1830.,  1.613E-01,  3.354E-02,  1.592E-03,  1.761E-03,   NaN,  1.685E-01,  2.824E-02,  1.464E-03,  1.400E-03,   NaN,  14.19,  13.58,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 259.8, 235.5, 356.0,  80.7,  32.0, 274.6, 239.5, 231.3,   NaN, 272.8,   NaN, 295.1,   NaN,  91.0, 247.9,   NaN, 193.6,  58.8,   NaN, 122.5,  82.4,  51.7,  38.9,  55.1, -3.03, -2.45, -2.70, -1.53, -0.38,  0.83,  0.60,  0.63,  0.89,  45.7,  48.2, 2.144167,  42.0,  2.085E-01,  1.544E-03,  5.167E-05,  4.167E-05, 111.5,  2.007E-02,  1.698E-02
1860.,  1.568E-01,  3.585E-02,  1.718E-03,  1.114E-03,   NaN,  1.629E-01,  2.917E-02,  1.543E-03,  1.591E-03,   NaN,  14.61,  13.39,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 285.4, 239.4, 362.6,  81.2,  32.1, 278.2, 249.8, 238.5,   NaN, 280.0,   NaN, 304.0,   NaN,  94.3, 258.7,   NaN, 200.3,  65.3,   NaN, 114.8,  86.2,  51.9,  39.5,  51.2, -2.89, -2.41, -2.67, -1.56, -0.37,  0.80,  0.57,  0.68,  0.88,  50.9,  48.2, 2.228833,  42.1,  2.083E-01,  1.648E-03,  5.300E-05,  4.233E-05, 114.2,  2.147E-02,  1.755E-02
1890.,  1.553E-01,  3.385E-02,  1.707E-03,  1.680E-03,   NaN,  1.673E-01,  2.729E-02,  1.378E-03,  1.538E-03,   NaN,  13.50,  12.46,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 282.2, 231.2, 351.6,  81.5,  32.5, 273.6, 237.5, 222.6,   NaN, 277.4,   NaN, 295.7,   NaN,  91.4, 250.2,   NaN, 191.2,  66.4,   NaN, 112.4,  86.6,  48.4,  38.3,  49.5, -2.99, -2.41, -2.47, -1.51, -0.38,  0.79,  0.57,  0.66,  0.88,  47.5,  54.9, 2.263667,  41.9,  2.085E-01,  1.554E-03,  4.817E-05,  3.967E-05, 103.2,  2.032E-02,  1.638E-02
1920.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  14.30,  13.04,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 277.3, 234.5, 358.3,  81.5,  32.5, 279.2, 246.4, 231.5,   NaN, 283.5,   NaN, 302.1,   NaN,  94.8, 250.8,   NaN, 190.2,  68.1,   NaN, 109.5,  80.5,  48.5,  38.8,  52.0, -3.02, -2.56, -2.82, -1.52, -0.37,  0.80,  0.61,  0.68,  0.92,  46.7, 105.7, 2.179000,  42.1,  2.084E-01,  1.594E-03,  5.100E-05,  4.200E-05, 112.4,  2.005E-02,  1.736E-02
1950.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  16.12,  14.92,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 299.0, 245.5, 367.8,  81.7,  32.5, 287.1, 258.5, 248.1,   NaN, 282.7,   NaN, 308.8,   NaN,  95.2, 262.0,   NaN, 203.7,  66.4,   NaN, 119.3,  84.2,  51.1,  40.4,  57.1, -3.14, -2.71, -2.93, -1.59, -0.39,  0.82,  0.61,  0.65,  0.91,  54.5, 105.5, 2.198667,  42.9,  2.082E-01,  1.708E-03,  5.483E-05,  4.300E-05, 126.0,  2.192E-02,  1.191E-02
1980.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  19.15,  16.82,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 323.7, 260.8, 386.4,  82.4,  33.0, 311.1, 280.1, 251.1,   NaN, 285.9,   NaN, 322.5,   NaN, 104.0, 272.9,   NaN, 220.7,  67.3,   NaN, 135.1,  90.0,  59.4,  42.7,  56.0, -3.22, -2.78, -2.81, -1.65, -0.38,  0.86,  0.66,  0.69,  0.94,  62.2, 104.2, 2.180333,  43.8,  2.080E-01,  1.860E-03,  6.233E-05,  4.483E-05, 137.5,  2.460E-02,  3.193E-03
2010.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  19.00,  17.11,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 331.4, 274.1, 400.7,  82.7,  32.8, 310.2, 286.7, 266.2,   NaN, 317.8,   NaN, 342.5,   NaN, 106.3, 289.7,   NaN, 237.7,  78.5,   NaN, 126.2,  82.9,  52.8,  43.1,  57.7, -3.32, -2.81, -2.85, -1.74, -0.34,  0.83,  0.64,  0.73,  0.97,  65.5,   7.4, 2.190000,  45.2,  2.079E-01,  1.993E-03,  6.850E-05,  4.267E-05, 144.4,  2.563E-02,  1.524E-02
2040.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  16.50,  16.41,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 322.8, 273.8, 399.6,  83.2,  33.4, 296.5, 274.0, 266.7,   NaN, 316.9,   NaN, 340.5,   NaN,  93.4, 291.9,   NaN, 255.8,  90.1,   NaN,  94.8,  64.3,  48.4,  40.8,  52.0, -3.19, -2.56, -3.24, -1.79, -0.32,  0.86,  0.70,  0.78,  1.04,  60.0,   0.0, 2.162667,  46.3,  2.080E-01,  1.898E-03,  6.483E-05,  4.333E-05, 135.0,  2.416E-02,  1.958E-02
2070.,  1.554E-01,  3.758E-02,  1.862E-03,  1.591E-03,   NaN,  1.642E-01,  3.112E-02,  1.482E-03,  1.451E-03,   NaN,  15.27,  15.74,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 305.4, 266.4, 387.6,  83.9,  33.5, 282.8, 252.4, 263.5,   NaN, 307.6,   NaN, 323.8,   NaN, 107.5, 280.9,   NaN, 249.7,  81.5,   NaN, 116.9,  78.8,  49.8,  40.1,  59.2, -3.08, -2.41, -3.04, -1.68, -0.36,  0.90,  0.67,  0.70,  1.00,  54.4,  35.3, 2.185833,  45.6,  2.082E-01,  1.739E-03,  6.117E-05,  4.467E-05, 129.2,  2.254E-02,  1.863E-02
2100.,  1.541E-01,  3.847E-02,  1.794E-03,  1.709E-03,   NaN,  1.630E-01,  3.227E-02,  1.585E-03,  1.557E-03,   NaN,  17.16,  15.30,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 298.9, 258.7, 383.6,  83.8,  33.3, 299.5, 257.8, 252.3,   NaN, 312.2,   NaN, 323.0,   NaN, 103.3, 276.8,   NaN, 224.7,  68.2,   NaN, 133.7,  92.4,  53.0,  40.9,  60.6, -3.21, -2.55, -2.76, -1.64, -0.39,  0.89,  0.66,  0.68,  0.96,  53.0, 105.0, 2.146167,  44.8,  2.082E-01,  1.723E-03,  6.167E-05,  4.483E-05, 125.8,  2.301E-02,  1.935E-02
2130.,  1.522E-01,  3.977E-02,  1.768E-03,  1.720E-03,   NaN,  1.608E-01,  3.389E-02,  1.618E-03,  1.613E-03,   NaN,  18.08,  16.07,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 318.5, 263.8, 389.7,  84.0,  33.6, 306.7, 270.5, 257.4,   NaN, 318.5,   NaN, 331.2,   NaN, 111.2, 281.8,   NaN, 229.2,  75.7,   NaN, 122.7,  83.3,  50.6,  41.7,  58.6, -3.33, -2.77, -2.94, -1.72, -0.40,  0.86,  0.68,  0.73,  1.02,  58.3, 104.5, 2.156333,  45.1,  2.081E-01,  1.846E-03,  6.517E-05,  4.500E-05, 136.9,  2.374E-02,  2.029E-02
2160.,  1.493E-01,  4.221E-02,  1.912E-03,  1.673E-03,   NaN,  1.584E-01,  3.587E-02,  1.721E-03,  1.633E-03,   NaN,  20.31,  17.96,  24.9,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 338.6, 275.3, 400.5,  84.4,  34.0, 313.7, 280.2, 265.1,   NaN, 327.0,   NaN, 344.1,   NaN, 109.5, 293.3,   NaN, 240.2,  76.1,   NaN, 126.1,  90.2,  55.9,  42.8,  60.3, -3.32, -2.74, -2.70, -1.71, -0.40,  0.87,  0.65,  0.70,  0.96,  61.4, 104.7, 2.125667,  45.6,  2.079E-01,  1.928E-03,  7.050E-05,  4.533E-05, 148.0,  2.521E-02,  2.148E-02
2190.,  1.417E-01,  4.738E-02,  2.186E-03,  1.582E-03,   NaN,  1.522E-01,  4.010E-02,  1.963E-03,  1.581E-03,   NaN,  22.06,  19.54,  24.8,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN, 354.2, 296.1, 424.9,  85.0,  34.3, 331.3, 303.8, 280.4,   NaN, 341.9,   NaN, 364.0,   NaN, 112.8, 305.8,   NaN, 255.5,  81.9,   NaN, 145.0,  98.5,  56.7,  45.1,  65.6, -3.44, -2.93, -3.02, -1.74, -0.40,  0.88,  0.67,  0.72,  1.00,  69.3, 104.3, 2.126167,  46.7,  2.077E-01,  2.124E-03,  8.333E-05,  4.283E-05, 154.9,  2.832E-02,  2.403E-02
