Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
2220.,  1.454E-03,  6.980E-02,  2.453E-02,  2.684E-02,   NaN,  1.788E-03,  6.047E-02,  3.188E-02,  8.669E-02,   NaN,  60.69,  98.87,  23.4, 738.3,1017.8, 280.4, 782.8, 276.3,1034.7,  10.0, 436.6, 621.4, 140.6,  10.0, 877.8, 872.8, 891.1,1067.5,1048.6,1106.0,1050.2, 103.9, 282.5, 771.5, 358.7, 481.9, 355.9, 136.0, 375.4, 166.2, 189.2, 192.4, 113.2, -6.35, -5.96, -6.28, -2.83, -0.54,  1.02,  1.02,  0.94,  1.24, 410.1, 397.2, 2.005833, 168.5,  1.959E-01,  8.177E-03,  1.833E-05,        NaN,   NaN,  1.887E-01,  1.847E-01
2250.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.628E-03,  6.302E-02,  3.030E-02,  2.841E-02,   NaN,  60.96, 100.15,  23.4, 739.7,1026.2, 288.2, 780.1, 269.2,1045.4,  10.0, 449.8, 623.8, 141.2,  10.0, 883.7, 871.9, 893.7,1081.6,1043.4,1084.7,1033.6, 103.8, 291.8, 757.4, 367.5, 488.2, 359.0, 135.6, 379.2, 173.5, 207.8, 204.3, 118.6, -6.34, -5.92, -6.31, -2.80, -0.63,  1.02,  1.06,  0.97,  1.23, 371.1, 350.6, 2.066500, 161.0,  1.975E-01,  7.428E-03,  2.017E-05,        NaN,   NaN,        NaN,  1.866E-01
2280.,        NaN,        NaN,        NaN,        NaN,   NaN,  1.832E-02,  7.150E-02,  1.766E-02,  2.213E-02,   NaN,  57.01,  91.86,  23.5, 732.8,1071.8, 273.0, 776.7, 238.8,1094.3,  10.0, 425.9, 625.9, 142.8,  10.0, 892.1, 882.9, 886.8, 991.7, 913.9, 914.3, 860.9, 100.2, 275.5, 639.6, 332.2, 428.5, 369.2, 137.7, 368.6, 151.7, 185.9, 197.2, 108.6, -6.13, -5.76, -6.10, -2.56, -0.15,  1.06,  1.05,  0.94,  1.29, 210.4, 198.4, 2.095500, 128.3,  2.028E-01,  4.608E-03,  2.250E-05,        NaN,   NaN,        NaN,  1.783E-01
2310.,        NaN,        NaN,        NaN,        NaN,   NaN,  2.626E-02,  7.450E-02,  9.970E-03,  1.760E-02,   NaN,  54.12,  86.77,  23.5, 724.2,1108.1, 258.0, 770.9, 242.8,1052.6,  10.0, 403.5, 621.9, 142.6,  10.0, 946.8, 917.6, 894.6, 933.0, 872.1, 842.4, 818.8,  92.1, 263.8, 592.8, 301.9, 408.3, 341.3, 128.1, 341.8, 141.5, 173.5, 173.3, 101.3, -6.35, -5.81, -6.12, -2.47,  0.00,  1.01,  1.02,  0.93,  1.19, 177.8, 178.0, 2.082333, 106.5,  2.038E-01,  3.814E-03,  2.000E-05,        NaN,   NaN,        NaN,  1.689E-01
2340.,        NaN,        NaN,        NaN,        NaN,   NaN,  3.101E-02,  7.519E-02,  8.389E-03,  1.104E-02,   NaN,  53.91,  84.96,  23.5, 719.3,1088.2, 243.6, 780.1, 199.8,1095.7,  10.0, 397.8, 619.7, 142.1,  10.0, 954.1, 964.0, 937.3, 921.7, 871.0, 801.1, 776.7,  88.7, 243.4, 597.8, 307.4, 401.3, 350.2, 126.5, 333.4, 137.7, 176.3, 183.6, 101.5, -6.31, -5.96, -6.02, -2.47,  0.20,  1.08,  1.08,  0.92,  1.27, 192.4, 178.1, 2.240833,  98.9,  2.038E-01,  3.781E-03,  2.167E-05,        NaN,   NaN,        NaN,  1.672E-01
2370.,        NaN,        NaN,        NaN,        NaN,   NaN,  3.377E-02,  7.432E-02,  6.865E-03,  2.203E-02,   NaN,  53.07,  84.86,  23.5, 718.0,1087.7, 238.1, 815.6, 207.0,1086.4,  10.0, 395.1, 623.1, 142.7,  10.0, 973.0,1001.6, 963.0, 905.5, 859.9, 811.5, 794.7,  89.3, 244.5, 588.6, 317.4, 406.2, 372.7, 130.0, 353.6, 131.7, 170.9, 178.2,  99.6, -6.23, -6.03, -6.21, -2.44, -0.18,  1.07,  1.03,  0.86,  1.23, 188.4, 178.1, 2.181834,  96.2,  2.038E-01,  3.782E-03,  2.150E-05,        NaN,   NaN,        NaN,  1.624E-01
2400.,        NaN,        NaN,        NaN,        NaN,   NaN,  3.010E-02,  7.328E-02,  9.308E-03,  9.650E-03,   NaN,  51.92,  83.74,  23.6, 709.0,1106.2, 242.0, 791.6, 212.1,1058.3,  10.0, 394.2, 624.8, 143.1,  10.0, 982.6,1000.3, 958.1, 915.5, 870.1, 812.5, 790.4,  88.0, 245.4, 583.3, 302.8, 392.7, 352.7, 127.2, 343.7, 130.8, 165.4, 176.9,  96.0, -6.28, -5.95, -6.14, -2.44, -0.20,  1.02,  1.00,  0.88,  1.24, 187.4, 178.2, 2.187167,  94.9,  2.038E-01,  3.797E-03,  1.900E-05,        NaN,   NaN,        NaN,  1.652E-01
2430.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  51.57,  83.20,  23.5, 706.5,1109.8, 246.4, 778.0, 224.7,1044.7,  10.0, 392.8, 623.5, 143.7,  10.0, 979.5, 998.6, 948.2, 916.7, 859.4, 814.2, 794.7,  84.9, 254.1, 575.4, 287.8, 383.4, 329.3, 122.7, 337.1, 132.0, 157.2, 166.3,  94.6, -6.34, -5.94, -6.09, -2.41, -0.49,  1.00,  0.98,  0.87,  1.24, 179.6, 178.1, 2.109000,  93.8,  2.038E-01,  3.768E-03,  1.860E-05,        NaN,   NaN,        NaN,  9.721E+02
2460.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  51.56,  83.48,  23.5, 710.7,1102.2, 241.1, 772.4, 239.8,1030.1,  10.0, 395.0, 626.2, 143.8,  10.0, 981.4, 973.8, 927.2, 934.6, 878.3, 823.3, 804.4,  85.0, 249.6, 592.3, 292.2, 391.3, 320.9, 115.1, 341.5, 132.7, 156.5, 160.2,  95.7, -6.34, -5.88, -5.99, -2.42, -0.39,  0.97,  0.95,  0.91,  1.18, 178.9, 178.1, 2.125000,  92.1,  2.039E-01,  3.729E-03,  1.900E-05,        NaN,   NaN,        NaN,  2.455E+03
2490.,        NaN,        NaN,        NaN,        NaN,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  51.93,  83.01,  23.5, 710.7,1084.7, 241.1, 797.7, 209.5,1064.2,  10.0, 387.3, 623.2, 143.5,  10.0, 946.2, 977.4, 921.0, 915.4, 859.6, 812.8, 789.4,  85.0, 249.9, 582.1, 297.9, 394.6, 319.8, 114.9, 329.4, 136.5, 164.8, 172.1,  99.6, -6.28, -5.89, -5.83, -2.43, -0.35,  0.98,  1.00,  0.93,  1.17, 184.8, 178.1, 2.163333,  91.3,  2.038E-01,  3.741E-03,  2.033E-05,        NaN,   NaN,        NaN,  2.485E+03
2520.,  2.326E-03,  8.902E-02,  7.530E-03,  2.653E-02,   NaN,        NaN,        NaN,        NaN,        NaN,   NaN,  51.91,  82.50,  23.6, 712.9,1091.7, 251.1, 786.2, 232.0,1032.7,  10.0, 386.0, 621.7, 145.4,  10.0, 960.6, 978.4, 915.0, 906.1, 851.7, 825.7, 803.8,  85.1, 244.1, 593.7, 296.6, 395.7, 304.7, 110.2, 320.5, 135.9, 161.7, 173.5,  96.5, -6.42, -5.96, -5.85, -2.49, -0.33,  0.98,  1.02,  0.96,  1.18, 173.2, 178.1, 2.067000,  90.6,  2.039E-01,  3.700E-03,  1.867E-05,        NaN,   NaN,  1.931E-01,  2.515E+03
2550.,  6.426E-03,  8.901E-02,  5.382E-03,  1.668E-02,   NaN,  2.403E-02,  7.554E-02,  8.951E-03,  2.929E-02,   NaN,  52.04,  82.94,  23.5, 727.1,1105.2, 246.4, 779.0, 249.8, 982.4,  10.0, 383.2, 623.8, 147.5,  10.0, 975.7, 969.8, 872.9, 947.7, 881.9, 826.9, 809.8,  84.7, 240.8, 594.7, 290.0, 402.5, 296.1, 107.8, 316.3, 134.3, 151.7, 159.0,  93.9, -6.47, -5.96, -5.67, -2.48, -0.08,  0.98,  1.02,  0.93,  1.22, 175.1, 178.1, 2.090000,  89.8,  2.039E-01,  3.701E-03,  2.040E-05,        NaN,   NaN,  1.888E-01,  1.690E-01
2580.,  2.395E-03,  8.871E-02,  7.565E-03,  1.865E-02,   NaN,  2.654E-02,  7.473E-02,  9.935E-03,  2.998E-02,   NaN,  51.00,  81.91,  23.4, 724.7,1104.9, 238.9, 779.0, 235.8,1023.5,  10.0, 392.3, 624.5, 144.5,  10.0, 973.6, 985.2, 914.0, 929.2, 869.5, 825.6, 801.2,  84.8, 246.1, 593.8, 283.0, 379.7, 328.7, 113.3, 326.9, 133.3, 154.2, 163.8,  94.3, -6.34, -5.89, -5.72, -2.42, -0.57,  1.00,  0.99,  0.87,  1.23, 184.8, 178.1, 2.182000,  90.1,  2.039E-01,  3.721E-03,  1.967E-05,        NaN,   NaN,  1.926E-01,  1.693E-01
2610.,  2.383E-03,  8.915E-02,  7.175E-03,  2.303E-02,   NaN,  3.216E-02,  7.353E-02,  8.590E-03,  2.874E-02,   NaN,  50.72,  81.09,  23.4, 704.2,1089.9, 236.4, 801.6, 214.0,1047.2,  10.0, 388.2, 624.3, 146.0,  10.0, 948.6, 991.4, 917.2, 912.2, 863.2, 816.2, 794.5,  84.7, 232.5, 588.8, 286.9, 384.6, 331.6, 117.4, 314.2, 138.7, 169.7, 168.4,  94.1, -6.21, -5.89, -5.61, -2.42, -0.16,  1.06,  1.08,  0.87,  1.27, 184.5, 178.1, 2.190833,  89.9,  2.039E-01,  3.690E-03,  2.150E-05,        NaN,   NaN,  1.926E-01,  1.642E-01
2640.,  2.162E-03,  8.815E-02,  8.331E-03,  1.170E-02,   NaN,  3.325E-02,  7.354E-02,  7.506E-03,  2.642E-02,   NaN,  50.84,  81.50,  23.4, 697.0,1089.4, 233.2, 837.3, 212.4,1078.9,  10.0, 387.7, 624.6, 145.8,  10.0, 948.8, 986.3, 917.1, 911.4, 859.9, 788.7, 769.2,  84.2, 237.5, 571.8, 292.0, 381.0, 326.4, 115.1, 325.1, 135.2, 163.2, 164.5,  97.9, -6.24, -5.89, -5.53, -2.40, -0.30,  0.98,  0.99,  0.91,  1.15, 187.0, 178.1, 2.232333,  89.5,  2.039E-01,  3.691E-03,  2.283E-05,        NaN,   NaN,  1.930E-01,  1.621E-01
2670.,  1.717E-03,  8.790E-02,  8.640E-03,  1.700E-02,   NaN,  3.269E-02,  7.267E-02,  8.350E-03,  2.282E-02,   NaN,  50.06,  80.94,  23.4, 690.2,1095.0, 232.8, 819.7, 213.5,1047.6,  10.0, 384.9, 625.1, 145.5,  10.0, 965.3, 980.6, 917.7, 906.1, 852.1, 801.6, 785.2,  83.7, 241.4, 579.4, 289.8, 384.6, 332.2, 115.1, 324.1, 133.0, 159.0, 164.3,  94.9, -6.37, -6.00, -5.68, -2.42, -0.24,  0.97,  0.99,  0.91,  1.17, 183.7, 178.1, 2.175167,  89.9,  2.039E-01,  3.702E-03,  2.050E-05,        NaN,   NaN,  1.931E-01,  1.620E-01
2700.,  2.669E-03,  8.940E-02,  6.585E-03,  1.927E-02,   NaN,  2.951E-02,  7.434E-02,  8.697E-03,  2.698E-02,   NaN,  49.94,  80.36,  23.4, 692.1,1091.5, 234.6, 807.8, 215.8,1046.9,  10.0, 379.3, 623.8, 145.2,  10.0, 961.5, 980.2, 929.5, 910.9, 854.9, 800.0, 777.2,  84.7, 239.6, 577.2, 288.4, 382.1, 329.1, 114.9, 327.8, 137.0, 167.3, 169.8,  96.1, -6.27, -5.91, -5.68, -2.36, -0.49,  0.99,  0.99,  0.89,  1.15, 184.5, 178.1, 2.194834,  89.4,  2.039E-01,  3.693E-03,  2.167E-05,        NaN,   NaN,  1.920E-01,  1.661E-01
2730.,  1.947E-03,  8.726E-02,  9.056E-03,  2.030E-02,   NaN,  3.376E-02,  7.399E-02,  7.123E-03,  2.106E-02,   NaN,  50.93,  80.64,  23.4, 693.2,1070.0, 228.1, 831.5, 200.3,1078.7,  10.0, 381.7, 623.3, 147.0,  10.0, 933.2, 976.6, 908.0, 895.5, 849.1, 782.8, 760.6,  84.1, 238.1, 589.8, 304.7, 393.4, 351.6, 120.4, 327.0, 129.6, 165.6, 169.5,  97.2, -6.18, -5.91, -5.47, -2.42, -0.14,  1.02,  1.03,  0.88,  1.22, 186.5, 178.1, 2.223667,  88.6,  2.039E-01,  3.673E-03,  2.567E-05,        NaN,   NaN,  1.926E-01,  1.622E-01
2760.,  1.978E-03,  8.726E-02,  9.114E-03,  1.625E-02,   NaN,  3.047E-02,  7.432E-02,  7.625E-03,  2.276E-02,   NaN,  50.88,  81.30,  23.5, 694.2,1093.7, 238.2, 835.6, 210.5,1055.2,  10.0, 385.9, 624.8, 147.0,  10.0, 948.9, 977.9, 897.3, 908.0, 855.5, 796.8, 782.1,  82.6, 238.9, 588.5, 285.2, 378.2, 320.1, 115.9, 318.3, 128.4, 155.1, 170.8,  93.8, -6.27, -5.84, -5.49, -2.43, -0.31,  1.02,  1.01,  0.87,  1.26, 185.0, 178.1, 2.205833,  88.3,  2.039E-01,  3.670E-03,  2.333E-05,        NaN,   NaN,  1.927E-01,  1.639E-01
2790.,  1.866E-03,  8.734E-02,  8.952E-03,  1.980E-02,   NaN,  3.100E-02,  7.388E-02,  8.586E-03,  3.028E-02,   NaN,  50.51,  80.59,  23.5, 692.3,1091.5, 233.7, 832.6, 207.4,1069.0,  10.0, 380.6, 625.1, 146.2,  10.0, 950.6, 978.1, 909.9, 908.8, 860.4, 806.7, 785.1,  83.2, 226.9, 585.2, 282.9, 374.8, 351.3, 121.2, 324.7, 131.1, 161.8, 170.0,  93.0, -6.21, -5.86, -5.39, -2.41, -0.15,  1.06,  1.04,  0.86,  1.24, 190.2, 178.1, 2.269667,  88.1,  2.039E-01,  3.665E-03,  2.500E-05,        NaN,   NaN,  1.926E-01,  1.649E-01
2820.,  2.438E-03,  8.865E-02,  7.452E-03,  1.095E-02,   NaN,  2.915E-02,  7.361E-02,  8.858E-03,  2.669E-02,   NaN,  49.98,  80.66,  23.6, 693.0,1091.8, 236.9, 823.5, 220.6,1041.0,  10.0, 387.9, 624.2, 146.4,  10.0, 964.5, 986.3, 930.9, 914.0, 861.1, 813.4, 794.0,  82.4, 240.4, 576.9, 287.3, 379.1, 338.9, 117.6, 330.7, 126.8, 153.2, 165.5,  92.2, -6.34, -5.94, -5.81, -2.38, -0.52,  0.97,  0.96,  0.89,  1.18, 189.4, 178.1, 2.222000,  89.0,  2.038E-01,  3.736E-03,  2.083E-05,        NaN,   NaN,  1.922E-01,  1.649E-01
2850.,  3.181E-03,  8.878E-02,  6.889E-03,  2.600E-02,   NaN,  2.862E-02,  7.323E-02,  9.757E-03,  2.448E-02,   NaN,  49.37,  80.05,  23.7, 692.3,1106.8, 235.7, 790.3, 237.1,1028.8,  10.0, 390.7, 623.1, 146.4,  10.0, 982.0, 978.1, 913.9, 919.3, 865.0, 827.3, 804.2,  83.2, 242.9, 570.3, 282.5, 375.5, 308.5, 108.5, 322.0, 133.6, 147.3, 157.4,  91.4, -6.45, -6.01, -5.78, -2.39, -0.47,  0.95,  0.96,  0.94,  1.16, 186.2, 178.1, 2.172000,  88.7,  2.038E-01,  3.713E-03,  2.067E-05,        NaN,   NaN,  1.913E-01,  1.660E-01
2880.,  3.418E-03,  8.952E-02,  5.955E-03,  1.781E-02,   NaN,  2.373E-02,  7.512E-02,  1.015E-02,  2.765E-02,   NaN,  50.28,  80.60,  23.4, 698.6,1104.6, 239.1, 793.9, 233.1,1019.4,  10.0, 394.1, 621.0, 145.5,  10.0, 966.4, 975.4, 894.9, 917.7, 857.3, 833.9, 811.7,  82.7, 249.8, 584.6, 291.5, 389.4, 302.8, 107.4, 321.2, 134.1, 157.3, 163.5,  95.9, -6.36, -5.89, -5.57, -2.42, -0.52,  0.96,  0.97,  0.93,  1.06, 185.2, 178.1, 2.190000,  88.4,  2.039E-01,  3.718E-03,  2.117E-05,        NaN,   NaN,  1.910E-01,  1.705E-01
2910.,  2.519E-03,  8.741E-02,  8.527E-03,  2.434E-02,   NaN,  2.945E-02,  7.450E-02,  8.770E-03,  2.210E-02,   NaN,  50.09,  80.42,  23.5, 696.8,1102.8, 237.8, 804.6, 219.0,1036.0,  10.0, 395.7, 624.3, 146.0,  10.0, 971.8, 976.7, 900.0, 914.8, 857.4, 800.5, 775.2,  82.2, 243.7, 576.0, 297.6, 391.5, 304.8, 108.4, 320.9, 134.6, 158.1, 166.3,  96.7, -6.37, -5.91, -5.52, -2.41, -0.31,  0.97,  0.98,  0.92,  1.08, 183.6, 178.1, 2.194167,  88.0,  2.039E-01,  3.672E-03,  2.250E-05,        NaN,   NaN,  1.919E-01,  1.665E-01
2940.,  1.957E-03,  8.700E-02,  9.268E-03,  1.810E-02,   NaN,  3.229E-02,  7.369E-02,  8.266E-03,  2.132E-02,   NaN,  50.39,  80.77,  23.5, 693.9,1089.6, 237.3, 819.0, 212.3,1060.4,  10.0, 390.6, 624.3, 147.9,  10.0, 943.4, 969.8, 907.4, 903.3, 847.8, 800.4, 777.6,  82.9, 243.6, 580.9, 298.6, 390.5, 336.2, 116.3, 329.2, 127.3, 156.7, 169.0,  93.2, -6.29, -5.87, -5.58, -2.41, -0.60,  0.99,  0.99,  0.88,  1.18, 186.1, 178.1, 2.193166,  88.1,  2.039E-01,  3.704E-03,  2.133E-05,        NaN,   NaN,  1.925E-01,  1.639E-01
2970.,  2.837E-03,  8.637E-02,  9.489E-03,  2.308E-02,   NaN,  3.185E-02,  7.349E-02,  8.027E-03,  2.443E-02,   NaN,  49.65,  79.94,  23.5, 691.6,1098.4, 237.6, 801.2, 223.2,1037.4,  10.0, 390.9, 624.6, 146.0,  10.0, 964.0, 979.1, 921.3, 904.5, 850.8, 816.1, 795.3,  82.8, 242.1, 581.3, 287.6, 377.4, 323.4, 111.9, 325.3, 131.2, 150.1, 164.7,  93.7, -6.34, -5.91, -5.71, -2.40, -0.49,  0.98,  0.99,  0.90,  1.17, 183.5, 177.9, 2.171500,  88.4,  2.039E-01,  3.705E-03,  2.050E-05,        NaN,   NaN,  1.917E-01,  1.630E-01
3000.,  3.472E-03,  8.778E-02,  7.673E-03,  1.693E-02,   NaN,  2.687E-02,  7.461E-02,  8.667E-03,  2.656E-02,   NaN,  49.81,  79.95,  23.5, 696.4,1106.1, 239.9, 798.0, 226.5,1031.1,  10.0, 387.6, 622.5, 144.3,  10.0, 959.6, 973.9, 888.1, 920.8, 859.3, 820.0, 795.3,  82.6, 240.3, 587.2, 284.9, 386.3, 291.1, 107.5, 322.0, 128.2, 153.3, 162.8,  94.2, -6.30, -5.83, -5.53, -2.40, -0.46,  0.93,  0.97,  0.96,  1.13, 174.5, 178.1, 2.056000,  88.0,  2.039E-01,  3.736E-03,  2.100E-05,        NaN,   NaN,  1.909E-01,  1.666E-01
3030.,  2.272E-03,  8.693E-02,  9.058E-03,  1.901E-02,   NaN,  2.684E-02,  7.538E-02,  8.994E-03,  2.553E-02,   NaN,  50.46,  80.79,  23.5, 698.6,1103.2, 238.6, 812.8, 220.0,1056.8,  10.0, 384.5, 623.3, 145.3,  10.0, 950.0, 982.7, 904.0, 910.1, 856.9, 793.0, 771.8,  83.2, 246.8, 595.7, 304.7, 399.7, 302.5, 106.8, 331.2, 132.8, 161.6, 165.1,  97.4, -6.13, -5.77, -5.38, -2.40, -0.45,  0.94,  0.95,  0.89,  1.16, 170.8, 178.0, 2.051167,  86.7,  2.040E-01,  3.680E-03,  2.183E-05,        NaN,   NaN,  1.920E-01,  1.688E-01
3060.,  3.303E-03,  8.755E-02,  7.926E-03,  2.359E-02,   NaN,  2.605E-02,  7.473E-02,  9.306E-03,  3.125E-02,   NaN,  50.04,  80.67,  23.4, 701.7,1111.8, 238.7, 798.4, 240.7,1024.9,  10.0, 394.0, 624.0, 144.7,  10.0, 966.5, 974.1, 913.0, 924.9, 866.5, 826.2, 806.6,  84.1, 237.5, 592.1, 295.6, 386.1, 299.5, 106.6, 329.8, 127.5, 150.5, 153.7,  92.8, -6.28, -5.82, -5.78, -2.40, -0.50,  0.97,  0.95,  0.92,  1.14, 173.2, 178.0, 2.080833,  86.8,  2.040E-01,  3.690E-03,  2.050E-05,        NaN,   NaN,  1.910E-01,  1.681E-01
3090.,  3.409E-03,  8.713E-02,  8.376E-03,  1.857E-02,   NaN,  2.564E-02,  7.458E-02,  9.690E-03,  2.582E-02,   NaN,  49.69,  80.24,  23.4, 699.9,1117.4, 238.1, 792.0, 238.2,1021.2,  10.0, 386.4, 622.1, 144.2,  10.0, 973.0, 982.8, 900.9, 919.5, 861.7, 834.5, 808.3,  83.7, 236.0, 585.8, 277.5, 368.0, 309.6, 108.2, 323.4, 131.0, 148.4, 158.8,  93.1, -6.33, -5.88, -5.77, -2.41, -0.50,  0.97,  0.96,  0.90,  1.18, 182.7, 178.1, 2.174333,  87.6,  2.039E-01,  3.739E-03,  1.967E-05,        NaN,   NaN,  1.910E-01,  1.685E-01
3120.,  3.557E-03,  8.700E-02,  8.438E-03,  2.202E-02,   NaN,  2.523E-02,  7.443E-02,  1.047E-02,  2.371E-02,   NaN,  49.33,  79.67,  23.4, 700.1,1114.5, 236.2, 787.2, 232.7,1029.0,  10.0, 382.8, 623.5, 145.8,  10.0, 972.1, 983.7, 900.2, 921.8, 861.6, 825.5, 801.8,  82.6, 238.2, 582.7, 276.3, 371.9, 299.0, 106.4, 319.3, 128.0, 147.4, 162.3,  91.7, -6.31, -5.86, -5.62, -2.40, -0.44,  0.97,  0.98,  0.91,  1.21, 179.7, 178.1, 2.154667,  87.9,  2.039E-01,  3.720E-03,  1.917E-05,        NaN,   NaN,  1.909E-01,  1.698E-01
3150.,  4.088E-03,  8.730E-02,  7.752E-03,  1.447E-02,   NaN,  2.789E-02,  7.498E-02,  8.799E-03,  2.256E-02,   NaN,  49.65,  80.20,  23.5, 702.0,1113.8, 235.5, 792.7, 229.2,1032.4,  10.0, 388.8, 624.7, 143.3,  10.0, 967.2, 965.3, 905.3, 913.1, 857.3, 829.7, 798.8,  82.3, 242.4, 580.6, 282.6, 382.3, 301.5, 106.5, 322.6, 127.8, 156.2, 169.8,  93.3, -6.36, -5.79, -5.63, -2.41, -0.48,  0.94,  0.96,  0.94,  1.20, 177.8, 178.0, 2.134166,  87.4,  2.039E-01,  3.719E-03,  1.950E-05,        NaN,   NaN,  1.901E-01,  1.676E-01
3180.,  2.542E-03,  8.734E-02,  8.581E-03,  1.295E-02,   0.0,  2.922E-02,  7.426E-02,  8.714E-03,  3.066E-02,   0.0,  49.96,  80.36,  23.5, 701.7,1100.3, 238.9, 796.2, 232.1,1036.1,  10.0, 386.6, 623.6, 144.6,  10.0, 953.5, 972.9, 911.8, 920.2, 862.0, 832.8, 809.1,  82.2, 238.6, 590.8, 285.7, 383.3, 293.6, 104.7, 327.5, 128.7, 150.4, 163.1,  94.1, -6.29, -5.79, -5.64, -2.41, -0.42,  0.93,  0.94,  0.94,  1.13, 172.9, 178.2, 2.080000,  86.7,  2.040E-01,  3.679E-03,  1.967E-05,        NaN,   NaN,  1.919E-01,  1.660E-01
3210.,  4.512E-03,  8.793E-02,  6.978E-03,  1.827E-02,   0.0,  2.891E-02,  7.395E-02,  8.631E-03,  2.466E-02,   0.0,  49.95,  79.67,  23.5, 705.3,1110.5, 237.8, 803.7, 231.3,1025.8,  10.0, 378.9, 622.2, 145.3,  10.0, 971.2, 977.9, 897.9, 912.5, 858.2, 833.5, 808.0,  82.8, 236.1, 586.2, 287.2, 385.3, 296.9, 104.7, 312.1, 129.0, 153.1, 164.2,  94.4, -6.37, -5.99, -5.67, -2.44, -0.36,  0.96,  0.98,  0.95,  1.17, 173.6, 178.5, 2.082667,  86.3,  2.040E-01,  3.652E-03,  1.967E-05,        NaN,   NaN,  1.898E-01,  1.652E-01
3240.,  5.962E-03,  8.817E-02,  5.867E-03,  2.374E-02,   0.0,  2.522E-02,  7.492E-02,  1.008E-02,  2.801E-02,   0.0,  49.89,  80.06,  23.4, 712.3,1116.0, 238.0, 791.5, 238.5,1012.6,  10.0, 386.1, 623.4, 145.1,  10.0, 969.0, 983.0, 905.6, 932.7, 869.1, 810.0, 789.2,  82.9, 236.7, 576.3, 282.6, 384.7, 292.0, 105.6, 322.2, 128.7, 147.8, 157.5,  92.0, -6.39, -5.96, -5.66, -2.39, -0.37,  0.97,  0.97,  0.92,  1.14, 169.2, 178.5, 2.019000,  86.5,  2.039E-01,  3.721E-03,  2.167E-05,        NaN,   NaN,  1.881E-01,  1.700E-01
3270.,  4.822E-03,  8.841E-02,  6.216E-03,  1.176E-02,   0.0,  2.791E-02,  7.522E-02,  8.600E-03,  2.817E-02,   0.0,  50.24,  80.35,  23.4, 714.3,1114.4, 241.1, 788.2, 233.2,1013.9,  10.0, 383.0, 622.1, 143.9,  10.0, 967.7, 980.2, 890.3, 929.3, 868.2, 830.9, 808.0,  81.8, 236.4, 588.5, 288.8, 386.2, 290.4, 103.8, 308.4, 131.1, 152.0, 160.4,  92.5, -6.38, -5.85, -5.56, -2.43, -0.34,  0.96,  0.98,  0.94,  1.22, 169.8, 178.4, 2.053167,  86.1,  2.040E-01,  3.674E-03,  1.833E-05,        NaN,   NaN,  1.892E-01,  1.676E-01
3300.,  4.113E-03,  8.926E-02,  5.725E-03,  1.790E-02,   0.0,  2.991E-02,  7.390E-02,  8.508E-03,  2.231E-02,   0.0,  49.53,  80.20,  23.4, 713.7,1111.1, 239.2, 791.6, 240.5,1018.6,  10.0, 389.3, 624.2, 143.5,  10.0, 965.1, 985.6, 910.1, 917.6, 855.6, 814.0, 787.7,  81.9, 241.2, 589.4, 287.6, 382.0, 292.0, 104.0, 326.3, 127.6, 148.5, 157.8,  92.1, -6.36, -5.94, -5.68, -2.43, -0.44,  0.94,  0.93,  0.92,  1.18, 171.1, 178.4, 2.048667,  86.3,  2.039E-01,  3.667E-03,  1.967E-05,        NaN,   NaN,  1.900E-01,  1.648E-01
3330.,  3.001E-03,  8.806E-02,  7.584E-03,  1.919E-02,   NaN,  3.056E-02,  7.353E-02,  8.896E-03,  2.903E-02,   NaN,  49.47,  80.05,  23.4, 705.4,1105.8, 234.0, 791.8, 237.1,1048.2,  10.0, 382.2, 624.1, 142.2,  10.0, 961.0, 987.5, 909.3, 915.3, 858.3, 831.2, 803.9,  83.0, 235.0, 592.1, 296.9, 394.5, 296.1, 105.8, 329.6, 131.0, 155.8, 160.1,  93.3, -6.33, -5.99, -5.47, -2.43, -0.67,  0.97,  0.94,  0.92,  1.17, 171.8, 178.3, 2.025500,  86.1,  2.039E-01,  3.689E-03,  1.967E-05,        NaN,   NaN,  1.913E-01,  1.648E-01
