1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
500,0.100448,0.06327,0.001062,NaN,NaN,0.096818,0.064375,0.000525,NaN,NaN,13.83,17.78,24.152,504.86,580.14,97.86,484.9,128.03,564.92,10,134.1,419.23,38.42,10,NaN,377.5,NaN,NaN,NaN,464.45,429.49,NaN,NaN,452.46,337.35,383.54,108.5,34.41,71.48,NaN,38.59,NaN,47.47,NaN,-3.072,NaN,-2.05,-0.072,NaN,0.823,NaN,0.869,88.94,NaN,2.465,34.401,0.207025,0.002067,0.000013,NaN,29.966,0.073522,0.074172
505,0.097233,0.065064,0.00125,NaN,NaN,0.090306,0.068045,0.000652,NaN,NaN,14.01,18.56,24.172,517.84,585.95,106.37,493.66,136.68,594.06,10,137.02,428.88,38.79,10,NaN,379.52,NaN,NaN,NaN,479.56,437.67,NaN,NaN,456.16,351.56,396.89,122.08,35.66,74.35,NaN,39.58,NaN,49.83,NaN,-3.031,NaN,-2.024,0.001,NaN,0.824,NaN,0.884,90.88,NaN,2.417,34.827,0.206921,0.002145,0.000016,NaN,31.022,0.075787,0.078511
510,0.093892,0.066932,0.001335,NaN,NaN,0.083837,0.071599,0.000823,NaN,NaN,14.08,19.34,24.176,532.82,599.71,114.74,502.36,146.26,620.66,10,137.75,435.63,38.97,10,NaN,387.12,NaN,NaN,NaN,484.45,446.32,NaN,NaN,455.78,364.47,406.42,127.52,36.47,75.86,NaN,41.35,NaN,48.74,NaN,-3.121,NaN,-2.05,0.009,NaN,0.872,NaN,0.912,95.11,NaN,2.417,35.283,0.206804,0.002223,0.00002,NaN,31.36,0.078019,0.082768
515,0.090595,0.068765,0.001327,NaN,NaN,0.077761,0.075013,0.001036,0.007942,NaN,14.19,20.28,24.152,543.93,624.45,120.78,511.36,153.57,628.75,10,141.28,445.56,39.06,10,NaN,399.43,NaN,NaN,NaN,489.57,452.28,NaN,NaN,465.92,379.16,426.52,134.61,37.48,78.24,NaN,43.39,NaN,47.43,NaN,-3.2,NaN,-2.111,-0.101,NaN,0.901,NaN,0.939,99.97,NaN,2.463,35.676,0.206719,0.002287,0.000023,NaN,31.539,0.080106,0.086914
520,0.088667,0.070047,0.001273,NaN,NaN,0.071619,0.078439,0.001319,0.004957,NaN,14.57,20.48,24.128,545.9,636.63,126.13,514.57,158.41,642.27,10,150.05,459.84,39.26,10,NaN,405.31,NaN,NaN,NaN,499.6,462.38,NaN,NaN,477.08,388.47,433.56,140.02,39.19,83.31,NaN,45.14,NaN,49.75,NaN,-3.213,NaN,-2.098,-0.009,NaN,0.88,NaN,0.914,106.42,NaN,2.539,36.067,0.206628,0.002354,0.000026,NaN,31.723,0.081509,0.091152
525,0.087937,0.070622,0.001237,NaN,NaN,0.065177,0.081896,0.001699,0.002231,NaN,15.35,19.47,24.144,543.5,623.08,131.75,518.59,161.93,660.38,10,155.5,463.26,39.68,10,NaN,407.82,NaN,NaN,NaN,508.94,467.9,NaN,NaN,462.74,377.17,411.34,134.98,40.01,85.32,NaN,43.98,NaN,51.88,NaN,-3.176,NaN,-2.045,0.163,NaN,0.867,NaN,0.893,110.1,NaN,2.606,36.314,0.206599,0.002393,0.000029,NaN,31.642,0.082124,0.095536
530,0.08647,0.07132,0.001273,NaN,NaN,0.05925,0.085077,0.002148,0.002568,NaN,16.14,20.46,24.151,547.61,609.97,137.79,530.15,166.11,667.97,10,157.71,459.5,40.12,10,NaN,413.26,NaN,NaN,NaN,510.02,465.66,NaN,NaN,451.56,369.42,392.89,135.38,40.03,85.52,NaN,43.01,NaN,50.68,NaN,-3.166,NaN,-2.034,-0.077,NaN,0.843,NaN,0.874,112.26,NaN,2.633,36.565,0.20657,0.002417,0.000034,NaN,32.868,0.082964,0.099686
535,0.081915,0.074192,0.001434,NaN,NaN,0.054363,0.087754,0.002591,0.005541,NaN,16.41,21.96,24.137,564.27,621.13,144.52,540.05,173.75,678.15,10,156.63,466.54,40.26,10,NaN,427.73,NaN,NaN,NaN,514.25,472.87,NaN,NaN,465.43,379.22,402.8,145.73,41.14,88.88,NaN,44.08,NaN,48.49,NaN,-3.272,NaN,-2.066,-0.078,NaN,0.893,NaN,0.949,116.36,NaN,2.634,36.936,0.206469,0.002469,0.000041,NaN,34.616,0.08643,0.103252
540,0.074124,0.079326,0.001725,NaN,NaN,0.050316,0.089913,0.002959,0.010007,NaN,17.41,23.65,24.116,575.73,666.17,143.66,544.22,180.59,657.67,10,156.2,491.14,40.49,10,NaN,432.52,NaN,NaN,NaN,519.86,480.98,NaN,NaN,487.98,397.83,432.8,156.02,41.77,93.26,NaN,44.48,NaN,48.78,NaN,-3.307,NaN,-2.249,-0.294,NaN,0.885,NaN,0.97,122.09,NaN,2.608,37.466,0.206295,0.002561,0.000048,NaN,37.154,0.092629,0.106139
545,0.065157,0.084324,0.002064,NaN,NaN,0.046976,0.091526,0.003228,0.010908,NaN,17.8,25.98,24.091,581.01,719.16,139.3,549.19,187.43,661.71,10,168.77,523.57,40.91,10,NaN,453.88,NaN,NaN,NaN,534.74,503.85,NaN,NaN,504.62,413.59,459.67,166.72,41.54,99.32,NaN,44.03,NaN,49.98,NaN,-3.466,NaN,-2.312,-0.45,NaN,0.892,NaN,0.936,126.63,NaN,2.58,37.998,0.206143,0.002657,0.000055,NaN,38.762,0.09873,0.10829
550,0.057614,0.087534,0.002317,NaN,NaN,0.04429,0.092906,0.003416,0.007637,NaN,17.87,27.26,24.103,577.22,756.81,138.16,557.81,191.8,688.9,10,184.6,554.8,41.3,10,NaN,481.6,NaN,NaN,NaN,556.1,526.46,NaN,NaN,516.69,422.68,467.19,172.75,42.3,106.01,NaN,44.85,NaN,51.72,NaN,-3.654,NaN,-2.327,-0.421,NaN,0.901,NaN,0.937,130.39,NaN,2.57,38.55,0.206029,0.002737,0.000062,NaN,38.945,0.102687,0.110081
555,0.053581,0.089212,0.002388,NaN,NaN,0.041739,0.094354,0.003593,0.00534,NaN,18.46,27.59,24.142,581.49,772.84,139.55,565.06,199.42,708.03,10,190.95,567.89,41.63,10,NaN,473.92,NaN,NaN,NaN,569.41,532.73,NaN,NaN,525.24,437.15,480.48,186.01,44.54,110.03,NaN,47.08,NaN,53.67,NaN,-3.501,NaN,-2.358,-0.403,NaN,0.917,NaN,0.993,129.45,NaN,2.546,38.876,0.206016,0.002772,0.000061,NaN,36.691,0.104686,0.111939
560,0.052191,0.090143,0.00233,NaN,NaN,0.038881,0.095808,0.00385,0.006662,NaN,19.42,28.31,24.168,595.02,764.04,146.09,568.6,209.04,727.18,10,191.54,567.05,41.69,10,NaN,464.11,NaN,NaN,NaN,584.64,543.61,NaN,NaN,530.32,452.09,495.7,203.93,45.62,111.74,NaN,49.47,NaN,56.33,NaN,-3.356,NaN,-2.379,-0.472,NaN,0.895,NaN,1.009,126.27,NaN,2.514,39.083,0.206051,0.002775,0.000058,NaN,37.596,0.105683,0.113894
565,0.050922,0.090903,0.00231,NaN,NaN,0.035776,0.097313,0.0042,0.007516,NaN,19.75,29.04,24.171,614.25,757.33,157.02,570.82,214.23,751.34,10,191.3,568.08,41.72,10,NaN,473.76,NaN,NaN,NaN,591.99,543.52,NaN,NaN,529.6,461.14,495.92,215.89,46.64,114.2,NaN,52.06,NaN,56.42,NaN,-3.422,NaN,-2.318,-0.502,NaN,0.9,NaN,1.013,127.1,NaN,2.495,39.312,0.206006,0.002794,0.000062,NaN,39,0.106529,0.116016
570,0.047912,0.092425,0.00247,NaN,NaN,0.032898,0.09885,0.004591,0.00468,NaN,20.86,30.61,24.16,622.15,781.26,160.87,574.78,216.44,762.81,10,197.1,583.09,41.94,10,NaN,488.16,NaN,NaN,NaN,593.65,543.47,NaN,NaN,536.43,471.43,507.09,220.17,48,116.1,NaN,51.39,NaN,56.12,NaN,-3.585,NaN,-2.388,-0.559,NaN,0.916,NaN,1.003,131.58,NaN,2.48,39.675,0.205867,0.002856,0.00007,NaN,41.622,0.108451,0.118218
575,0.04349,0.094788,0.002767,NaN,NaN,0.030411,0.100178,0.004979,0.002004,NaN,21.81,32.41,24.136,615.8,813.33,159.02,585.48,227.5,762.79,10,205.86,603.2,42.21,10,NaN,508.79,NaN,NaN,NaN,601.74,555.3,NaN,NaN,548.19,487.84,517.64,228.52,47.72,121.55,NaN,49.6,NaN,56.32,NaN,-3.776,NaN,-2.431,-0.65,NaN,0.945,NaN,1.02,137.81,NaN,2.482,40.157,0.205705,0.002945,0.000079,NaN,45.424,0.111491,0.120179
580,0.039655,0.096699,0.003024,NaN,NaN,0.028162,0.101242,0.00535,0.0018,NaN,21.78,33.56,24.118,616.06,833.76,156.7,591.73,238.59,763.96,10,209.06,621.51,42.57,10,NaN,518.07,NaN,NaN,NaN,610.99,566.32,NaN,NaN,551.76,508.29,517.81,226.73,48.04,126.96,NaN,49.05,NaN,58.44,NaN,-3.813,NaN,-2.485,-0.572,NaN,0.947,NaN,1.046,141.9,NaN,2.503,40.609,0.205621,0.003012,0.000087,NaN,46.139,0.113969,0.12182
585,0.03794,0.097731,0.003147,NaN,NaN,0.026385,0.102188,0.005708,0.002006,NaN,22.11,33.56,24.13,626.64,834.55,160.17,594.11,244.42,776.57,10,213.4,631.66,42.95,10,NaN,495.73,NaN,NaN,NaN,619.97,576.98,NaN,NaN,551.1,529.12,529.12,231.84,50.97,131.68,NaN,51.99,NaN,64.53,NaN,-3.74,NaN,-2.492,-0.613,NaN,0.923,NaN,1.023,143.64,NaN,2.528,41.036,0.205605,0.003047,0.000091,NaN,44.801,0.115289,0.12331
590,0.038593,0.09767,0.0032,NaN,NaN,0.025308,0.102902,0.006045,0.001538,NaN,22.34,32.71,24.155,632.46,815.62,172.87,595.06,251.4,802.75,10,223.9,625.2,43.2,10,NaN,467.58,NaN,NaN,NaN,627.47,582,NaN,NaN,544.7,534.46,522.82,252.12,52.33,132.89,NaN,57.69,NaN,67.83,NaN,-3.571,NaN,-2.426,-0.613,NaN,0.965,NaN,1.015,143.7,NaN,2.54,41.448,0.205618,0.003051,0.000093,NaN,43.303,0.115279,0.124511
595,0.040563,0.096793,0.003217,NaN,NaN,0.024975,0.103274,0.006297,0.001237,NaN,21.45,31.59,24.151,630.02,783.05,185.96,588.69,254.67,811.24,10,222.21,607.91,43.28,10,NaN,454.67,NaN,NaN,NaN,626.41,575.13,NaN,NaN,535.2,522.22,500.87,256.21,51.42,131.56,NaN,56.25,NaN,66.35,NaN,-3.606,NaN,-2.399,-0.539,NaN,0.969,NaN,1.051,142.1,NaN,2.554,41.636,0.205676,0.003017,0.000096,NaN,42.105,0.114298,0.125225
600,0.042851,0.09565,0.003133,NaN,NaN,0.025189,0.10334,0.006422,0.001329,NaN,21.38,31.83,24.132,627.28,782.08,186.56,583.22,254.77,780.6,10,210.18,603.67,43.59,10,NaN,456.61,NaN,NaN,NaN,617.53,558.92,NaN,NaN,531.97,512.66,496.13,243.13,51.42,131.61,NaN,51.81,NaN,62.39,NaN,-3.622,NaN,-2.415,-0.539,NaN,0.943,NaN,1.032,135.61,NaN,2.561,41.51,0.20585,0.002929,0.000095,NaN,40.106,0.112895,0.125443
605,0.046006,0.094123,0.002933,NaN,NaN,0.025818,0.103215,0.006421,0.000924,NaN,22.86,33.31,24.132,626.11,798.42,179.59,584.04,251.95,755.2,10,212.36,616.6,44.23,10,NaN,444.48,NaN,NaN,NaN,615.25,556.77,NaN,NaN,543.39,514.55,512.15,237.7,54.06,135.25,NaN,55.35,NaN,64.52,NaN,-3.485,NaN,-2.446,-0.523,NaN,0.928,NaN,0.968,133.27,NaN,2.547,41.551,0.205896,0.00289,0.000087,NaN,40.505,0.110922,0.125299
610,0.050166,0.091834,0.002679,NaN,NaN,0.02699,0.102908,0.00632,0.000445,NaN,22.9,32.97,24.162,627.89,777.17,182.97,583.65,255.61,788.51,10,224.81,618.24,44.55,10,NaN,435.84,NaN,NaN,NaN,618.58,561.52,NaN,NaN,550.22,511.73,510.48,247.14,55.02,135.45,NaN,58.32,NaN,72.92,NaN,-3.505,NaN,-2.418,-0.512,NaN,0.96,NaN,0.998,134.28,NaN,2.549,41.639,0.205879,0.002889,0.00008,NaN,41.018,0.108015,0.124832
615,0.054733,0.089231,0.002435,NaN,NaN,0.028981,0.102279,0.006128,0.000437,NaN,21.65,31.19,24.183,622.25,746.35,194.06,575.83,256.74,809.42,10,225.06,609.69,44.48,10,NaN,440.35,NaN,NaN,NaN,613.59,552.66,NaN,NaN,533.98,491.87,481.53,239.68,54.05,130.61,NaN,57.4,NaN,74.71,NaN,-3.685,NaN,-2.357,-0.405,NaN,0.975,NaN,1.024,130.1,NaN,2.55,41.554,0.205985,0.002843,0.000077,NaN,39.528,0.104761,0.123893
620,0.058959,0.087183,0.002203,NaN,NaN,0.031834,0.101153,0.005843,0.000448,NaN,21.15,30.47,24.193,612.65,731.83,197.55,574.26,255.73,781.31,10,207.95,599.69,44.27,10,NaN,439.94,NaN,NaN,NaN,598.08,534.14,NaN,NaN,515.6,476.09,456,224.73,53.15,126.92,NaN,54.96,NaN,65.79,NaN,-3.641,NaN,-2.286,-0.452,NaN,0.95,NaN,1.039,123.27,NaN,2.538,41.426,0.206145,0.00276,0.000072,NaN,36.688,0.102155,0.122282
625,0.06247,0.085553,0.001961,NaN,NaN,0.035109,0.099603,0.005472,0.000371,NaN,21.63,30.19,24.199,608.71,737.86,189.47,571.64,251.65,736.34,10,200.91,598.37,44.89,10,NaN,429.14,NaN,NaN,NaN,584.35,522.07,NaN,NaN,513.11,469.9,455.88,213.56,52.45,126.45,NaN,51.4,NaN,59.58,NaN,-3.543,NaN,-2.29,-0.337,NaN,0.938,NaN,1.052,118.94,NaN,2.549,41.265,0.206272,0.002682,0.000064,NaN,35.363,0.100016,0.120085
630,0.06521,0.084132,0.001725,NaN,NaN,0.038399,0.097957,0.005004,0.000537,NaN,22.07,30.69,24.205,603.48,745.54,179.1,566.84,244.97,698.1,10,205.75,602.23,45.4,10,NaN,418.8,NaN,NaN,NaN,575.51,515.36,NaN,NaN,520.54,472.58,469.23,209.59,51.82,126.45,NaN,51.2,NaN,59.27,NaN,-3.559,NaN,-2.348,-0.404,NaN,0.922,NaN,1.021,116.95,NaN,2.545,41.175,0.206325,0.002643,0.000056,NaN,36.066,0.098122,0.11767
635,0.067938,0.08263,0.001501,NaN,NaN,0.041638,0.096427,0.004481,0.000726,NaN,21.88,30.64,24.191,597.09,742.55,173.54,564.26,243.25,677.97,10,208.98,603.79,46.07,10,NaN,420.39,NaN,NaN,NaN,569.92,511.73,NaN,NaN,521.58,476.48,475.74,210.18,51.79,126.49,NaN,51.32,NaN,60.57,NaN,-3.612,NaN,-2.352,-0.486,NaN,0.93,NaN,1.017,114.63,NaN,2.538,41.087,0.206378,0.002613,0.000048,NaN,36.016,0.09615,0.115324
640,0.071852,0.080273,0.001302,NaN,NaN,0.044523,0.095138,0.003973,0.000586,NaN,22.1,30.67,24.172,593.59,736.53,172.53,562.19,242.53,670.48,10,210.2,600.62,46.84,10,NaN,415.58,NaN,NaN,NaN,566.77,511.17,NaN,NaN,521.55,476.89,476.91,220.91,53.53,128.9,NaN,54.99,NaN,66.13,NaN,-3.524,NaN,-2.36,-0.581,NaN,0.935,NaN,0.997,112.34,NaN,2.542,41.053,0.206444,0.002579,0.00004,NaN,35.658,0.093228,0.113269
645,0.076632,0.077531,0.001156,NaN,NaN,0.046817,0.094039,0.003524,0.000567,NaN,22.39,30.13,24.172,593.07,712.68,178.42,561.9,242.58,691.99,10,213.57,588.45,47.55,10,NaN,408.01,NaN,NaN,NaN,564.03,511.11,NaN,NaN,518.74,469.8,468.73,229.63,54.53,129.77,NaN,59.42,NaN,73.06,NaN,-3.53,NaN,-2.342,-0.447,NaN,0.958,NaN,1.009,110.63,NaN,2.55,41.031,0.206499,0.002545,0.000035,NaN,35.916,0.089929,0.111501
650,0.080345,0.075639,0.00105,NaN,NaN,0.048766,0.093048,0.003155,0.000829,NaN,22.2,28.81,24.172,585.02,678.55,188.04,565.84,243.25,709.18,10,208.09,572.99,48.04,10,NaN,410.87,NaN,NaN,NaN,561.29,506.76,NaN,NaN,506.9,452.21,445.69,221.66,53.16,124.68,NaN,55.99,NaN,71.17,NaN,-3.582,NaN,-2.341,-0.347,NaN,0.989,NaN,1.049,110.84,NaN,2.564,41.018,0.206513,0.002524,0.000034,NaN,36.085,0.087645,0.109946
655,0.082371,0.074469,0.000964,NaN,NaN,0.050588,0.092146,0.002851,0.001242,NaN,21.91,30.06,24.174,581.05,679.56,193.02,566.56,243.17,697.48,10,200.78,572.1,48.3,10,NaN,412.17,NaN,NaN,NaN,559.59,504.66,NaN,NaN,503.74,448.75,446.55,225.04,53.92,123.78,NaN,52.43,NaN,65.33,NaN,-3.576,NaN,-2.3,-0.552,NaN,0.976,NaN,1.051,109.76,NaN,2.586,40.995,0.206565,0.002491,0.000033,NaN,34.747,0.086209,0.108568
660,0.083184,0.073879,0.000902,NaN,NaN,0.051992,0.091321,0.002612,0.001605,NaN,22.75,31.52,24.187,589.01,695.48,190.76,565.07,243.19,696.5,10,210.29,582.78,48.47,10,NaN,410.8,NaN,NaN,NaN,566.45,516.06,NaN,NaN,515.89,467.11,476.89,243.91,54.81,128.21,NaN,55.49,NaN,67.61,NaN,-3.485,NaN,-2.363,-0.669,NaN,0.934,NaN,1.031,109.09,NaN,2.586,41.11,0.206586,0.002467,0.000029,NaN,36.518,0.085465,0.107352
665,0.082875,0.073891,0.000866,NaN,NaN,0.052621,0.090716,0.002456,0.00162,NaN,23.17,31.22,24.204,591.56,691.4,191.85,570.36,246.34,716.22,10,212.27,586.53,48.78,10,NaN,416.77,NaN,NaN,NaN,570.87,522.88,NaN,NaN,519.53,478.69,490.99,247.9,54.26,130.35,NaN,55.59,NaN,68.33,NaN,-3.539,NaN,-2.339,-0.405,NaN,0.959,NaN,1.043,112.55,NaN,2.571,41.336,0.206489,0.002496,0.00003,NaN,37.84,0.085436,0.106481
670,0.08153,0.074492,0.000844,NaN,NaN,0.052332,0.09052,0.002377,0.001636,NaN,23.56,32.58,24.197,596.21,703.77,193.61,569.16,247.95,709.79,10,207.31,593.83,49.58,10,NaN,422.19,NaN,NaN,NaN,569.22,518.65,NaN,NaN,523.05,481.45,487.32,239,54.53,131.43,NaN,56.68,NaN,66.69,NaN,-3.686,NaN,-2.411,-0.476,NaN,0.944,NaN,1.054,113.88,NaN,2.536,41.513,0.206415,0.002533,0.000032,NaN,37.493,0.086098,0.106168
675,0.079509,0.075517,0.000859,NaN,NaN,0.051383,0.090759,0.002381,0.001759,NaN,24.62,34.6,24.178,613.12,716.76,195.22,572.84,254.18,723.23,10,218.62,602.25,50.11,10,NaN,429.36,NaN,NaN,NaN,583.36,533.88,NaN,NaN,536.12,498.05,503.26,257.05,55.31,138.12,NaN,58.69,NaN,69.98,NaN,-3.684,NaN,-2.423,-0.7,NaN,0.935,NaN,1.062,114.88,NaN,2.492,41.737,0.206338,0.002576,0.000033,NaN,38.24,0.087287,0.106445
680,0.077112,0.076731,0.000904,0.001658,NaN,0.05021,0.091256,0.002444,0.002357,NaN,24.53,34.9,24.17,621.45,709.71,201.12,581.17,263.62,761.06,10,225.7,602.76,50.51,10,NaN,439.33,NaN,NaN,NaN,599.33,552,NaN,NaN,535.03,504.5,508.4,275.19,55.43,143.83,NaN,55.63,NaN,72.21,NaN,-3.636,NaN,-2.401,-0.707,NaN,0.937,NaN,1.057,115.29,NaN,2.476,41.86,0.206307,0.002597,0.000034,NaN,39.439,0.088725,0.107087
685,0.074124,0.078357,0.000988,0.002356,NaN,0.048978,0.091845,0.002527,0.002843,NaN,24.29,35.31,24.189,620.96,717.42,203.12,583.66,269.24,766.45,10,234.85,613.63,51.09,10,NaN,449.28,NaN,NaN,NaN,602.19,555.01,NaN,NaN,537.81,503.28,505.61,281.35,55.46,148.05,NaN,53.81,NaN,70.83,NaN,-3.783,NaN,-2.417,-0.636,NaN,0.959,NaN,1.057,114.73,NaN,2.477,41.935,0.206319,0.002599,0.000037,NaN,39.545,0.09068,0.107854
690,0.070339,0.080653,0.001113,0.002969,NaN,0.0474,0.092526,0.002633,0.003938,NaN,25.12,36.37,24.196,619.17,744.35,199.81,583.27,270.22,751.95,10,237.56,631.3,51.44,10,NaN,455.19,NaN,NaN,NaN,604.28,554.59,NaN,NaN,546.02,507.94,513,275.15,56.19,149.68,NaN,54.58,NaN,71.14,NaN,-3.773,NaN,-2.5,-0.668,NaN,0.944,NaN,1.049,116.04,NaN,2.504,41.992,0.206315,0.002605,0.00004,NaN,39.557,0.093446,0.108753
695,0.066508,0.082839,0.001261,0.003579,NaN,0.045273,0.093384,0.002806,0.005693,NaN,26.7,37.86,24.178,621.71,767.51,198.32,592.57,272.42,761.47,10,246.93,642.12,51.68,10,NaN,451.66,NaN,NaN,NaN,613.91,563.19,NaN,NaN,553.6,526.63,535.51,286.8,59.43,151.42,NaN,60.41,NaN,78.4,NaN,-3.746,NaN,-2.55,-0.827,NaN,0.956,NaN,1.044,123.04,NaN,2.536,42.38,0.206176,0.002673,0.000042,NaN,41.807,0.096114,0.109931
700,0.063983,0.084185,0.001421,0.004001,NaN,0.042686,0.094445,0.003115,0.006343,NaN,27.4,37.51,24.159,630.65,759.85,208.11,607.4,278.48,787.68,10,257.03,637.79,51.99,10,NaN,455.21,NaN,NaN,NaN,618.17,565.6,NaN,NaN,551.77,535.95,536.52,308.69,60.93,152.55,NaN,62.53,NaN,85.5,NaN,-3.877,NaN,-2.53,-0.813,NaN,0.984,NaN,1.04,130.81,NaN,2.544,42.895,0.205984,0.002787,0.000046,NaN,43.37,0.097836,0.111497
705,0.06302,0.08479,0.001577,0.005156,NaN,0.039913,0.095822,0.003549,0.006237,NaN,27.46,36.48,24.148,629.9,739.11,221.95,611.51,281.81,812.25,10,248.58,628.21,52.65,10,NaN,456.58,NaN,NaN,NaN,619.24,558.87,NaN,NaN,544.29,520.89,510.28,306.69,60.55,152.16,NaN,61.02,NaN,86.59,NaN,-3.914,NaN,-2.556,-0.731,NaN,0.973,NaN,1.056,131.02,NaN,2.553,43.047,0.205981,0.002812,0.000054,NaN,42.946,0.098705,0.113567
710,0.062075,0.085271,0.001709,0.006887,NaN,0.037118,0.097125,0.004044,0.005678,NaN,27.61,38.05,24.153,631.85,735.33,230.57,614.89,284.55,826.02,10,238.42,629.99,53.31,10,NaN,457.44,NaN,NaN,NaN,627.72,564.84,NaN,NaN,550.96,515.85,507.96,295.71,60.44,152.22,NaN,59.45,NaN,85.76,NaN,-3.878,NaN,-2.549,-0.723,NaN,0.974,NaN,1.086,130.53,NaN,2.542,43.276,0.205975,0.002816,0.000065,NaN,43.885,0.099406,0.115621
715,0.059997,0.086166,0.001862,0.005751,NaN,0.034487,0.098242,0.004556,0.004299,NaN,27.76,40.05,24.167,641.77,753.07,231.66,614.91,289.3,825.19,10,250.52,643.13,53.7,10,NaN,465.33,NaN,NaN,NaN,636.28,577.98,NaN,NaN,559,531.9,529.72,305.02,61.24,155.92,NaN,60.43,NaN,82.27,NaN,-3.87,NaN,-2.516,-0.859,NaN,0.966,NaN,1.075,132.71,NaN,2.523,43.696,0.205892,0.002864,0.000068,NaN,44.481,0.100603,0.117484
720,0.057163,0.087451,0.002062,0.004801,NaN,0.032184,0.099281,0.005094,0.00391,NaN,28.5,39.68,24.191,649.66,767.74,231.2,615.35,294.57,843.39,10,262.16,652.45,54.01,10,NaN,472.77,NaN,NaN,NaN,644.99,586.85,NaN,NaN,563.92,545.25,544.45,331.01,63.37,159.34,NaN,65.66,NaN,83.22,NaN,-3.984,NaN,-2.581,-0.91,NaN,0.969,NaN,1.063,132.96,NaN,2.521,43.938,0.205878,0.002891,0.000068,NaN,44.526,0.1023,0.119285
725,0.054051,0.088984,0.002288,0.006829,NaN,0.030267,0.100171,0.005647,0.004581,NaN,28.91,39.61,24.199,654.22,768.65,236.47,615.52,296.58,861.48,10,265.51,650.17,54.54,10,NaN,474.03,NaN,NaN,NaN,643.5,583.85,NaN,NaN,566.01,553.51,544.71,335.75,63.6,159.98,NaN,65.2,NaN,86.31,NaN,-3.979,NaN,-2.608,-0.858,NaN,0.969,NaN,1.079,132.31,NaN,2.525,44.081,0.205898,0.002884,0.000073,NaN,45.1,0.104311,0.120934
730,0.0507,0.090678,0.002502,0.008473,NaN,0.028703,0.100871,0.006122,0.005304,NaN,28.75,40.51,24.195,662.23,779.15,241.9,616.72,300.08,861.71,10,265.29,654.28,54.92,10,NaN,480.69,NaN,NaN,NaN,645.98,586.58,NaN,NaN,568.48,556.37,541.31,322.42,62.73,161.07,NaN,61.74,NaN,86.15,NaN,-3.966,NaN,-2.594,-0.828,NaN,0.996,NaN,1.096,133.76,NaN,2.545,44.313,0.205886,0.002884,0.000079,NaN,45.168,0.106492,0.122277
735,0.047492,0.092345,0.002705,0.009523,NaN,0.027288,0.101409,0.006484,0.006312,NaN,29.33,42.39,24.205,664.22,805.48,241.97,620.34,304.53,853.05,10,262.15,668.68,55.06,10,NaN,489.14,NaN,NaN,NaN,649.71,589.85,NaN,NaN,571.86,557.06,544.98,324.52,63.1,164.03,NaN,61.87,NaN,84.04,NaN,-4.03,NaN,-2.636,-0.857,NaN,0.992,NaN,1.086,137.08,NaN,2.562,44.746,0.205824,0.002917,0.00008,NaN,46.933,0.108628,0.123306
740,0.045588,0.093471,0.002921,0.03824,NaN,0.025684,0.101934,0.006861,0.0064,NaN,30.61,42.37,24.236,659.57,816.74,242.85,629.02,310.12,861.66,10,269.23,677.96,55.71,10,NaN,494.94,NaN,NaN,NaN,655.58,598.01,NaN,NaN,577.75,563.08,555.76,337.16,64.94,170.36,NaN,66.1,NaN,91.53,NaN,-4.083,NaN,-2.64,-0.883,NaN,0.982,NaN,1.077,142.69,NaN,2.565,45.2,0.205686,0.002996,0.00008,NaN,49.61,0.110163,0.124337
745,0.045649,0.093571,0.003132,0.062866,NaN,0.023698,0.102569,0.007339,0.006745,NaN,30.78,40.13,24.293,656.22,799.37,250.9,639.15,312.87,867.03,10,266.75,671.18,57.02,10,NaN,490.91,NaN,NaN,NaN,653.63,590.88,NaN,NaN,573.96,550.73,535.99,324.56,65.58,172.32,NaN,66.76,NaN,95.87,NaN,-4.086,NaN,-2.606,-0.772,NaN,0.994,NaN,1.088,143.75,NaN,2.564,45.324,0.205649,0.003029,0.000094,NaN,50.703,0.110517,0.12561
