1 Time From Ignition (s),2 O2Rear (mol/mol),3 CO2Rear (mol/mol),4 CORear (mol/mol),5 THCRear (mol/mol),6 SootRear (g/g),7 O2Front (mol/mol),8 CO2Front (mol/mol),9 COFront (mol/mol),10 THCFront (mol/mol),11 SootFront (g/g),12 HFR (kW/m2),13 HFF (kW/m2),14 TambCal (C),15 TRSampA (C),16 TFSampA (C),17 TR24A (C),18 TR80A (C),19 TF24A (C),20 TF80A (C),21 TFloorR (C),22 TFloorF (C),23 TCeilF (C),24 TWallUR (C),25 TUFloor (C),26 TD79LBB (C),27 TD79CBB (C),28 TD79RBB (C),29 TD70LA (C),30 TD70LBB (C),31 TD70CA (C),32 TD70CBB (C),33 TD30LA (C),34 TD30LBB (C),35 TD60CBB (C),36 TD50CA (C),37 TD50CBB (C),38 TD40CBB (C),39 TD30CA (C),40 TD30CBB (C),41 TD20LBB (C),42 TD20CBB (C),43 TD20RBB (C),44 TD5CBB (C),45 VD79L (m/s),46 VD79C (m/s),47 VD79R (m/s),48 VD60C (m/s),49 VD40C (m/s),50 VD20L (m/s),51 VD20C (m/s),52 VD20R (m/s),53 VD5C (m/s),54 HRRcal (kW),55 HRRburner (kW),56 StackMFR (kg/s),57 Tstack (C),58 O2stack (mol/mol),59 CO2stack (mol/mol),60 COstack (mol/mol),61 THCstack (mol/mol),62 MSstack (mg/m3),63 H2ORear (mol/mol),64 H2OFront (mol/mol)
2870,0.003551,0.089702,0.005685,0.018292,NaN,0.022691,0.075398,0.01074,0.027477,NaN,50.45,80.86,23.408,695.89,1096.21,240.26,791.42,236.58,1020.01,10,390.23,621.37,143.77,10,952.43,964,889.84,912.22,850.92,846.53,823.18,82.84,248.18,607.08,295.38,394.59,301.1,106.96,320.74,136.06,162.92,167.39,98.08,-6.312,-5.844,-5.577,-2.487,-0.472,0.938,0.946,0.923,0.961,183.7,178.06,2.204,88.178,0.203955,0.003681,0.000021,NaN,NaN,0.190774,0.172277
2875,0.003362,0.089487,0.006029,0.012173,NaN,0.024236,0.075818,0.010327,0.024854,NaN,51.02,80.98,23.442,698.89,1094.62,244.61,798.8,231.74,1019.53,10,391.12,618.9,143.62,10,946.8,967.88,872.83,911.26,850.45,832.82,803.71,82.73,253.48,586.18,296.45,395.49,300.08,107.49,312.86,139.06,167.79,168.89,98.12,-6.269,-5.875,-5.297,-2.422,-0.324,0.958,0.984,0.962,1.014,189.39,178.04,2.233,88.069,0.203866,0.003703,0.000021,NaN,NaN,0.191031,0.17229
2880,0.002976,0.088967,0.006775,0.016519,NaN,0.026501,0.076051,0.009559,0.019181,NaN,50.62,81.52,23.437,702.07,1096.14,244.09,805.18,223.6,1024.69,10,396.34,621.02,144.67,10,954.15,970.33,896.05,920.36,859.37,835.78,810.95,82.73,251.34,578.55,299.48,396.93,298.86,109.19,316.35,143.46,167.33,176.05,99.88,-6.332,-5.89,-5.549,-2.378,-0.363,1.029,1.012,0.949,1.149,190.4,178.05,2.232,88.197,0.203832,0.00372,0.000022,NaN,NaN,0.191484,0.171219
2885,0.00255,0.088112,0.007854,0.018255,NaN,0.028675,0.07591,0.008691,0.016688,NaN,49.78,79.99,23.421,699.23,1091.68,236.96,807.66,217.5,1027.24,10,397.14,622.27,145.96,10,953.44,977.11,921.02,917.34,862.32,821.53,787.54,82.66,246.77,574.39,302.7,396.55,313.43,110.4,319.45,136.93,158.48,175.7,98.44,-6.267,-5.913,-5.711,-2.402,-0.202,1.014,1.007,0.906,1.108,190.11,178.02,2.214,88.599,0.203795,0.00374,0.000022,NaN,NaN,0.191933,0.169202
2890,0.002501,0.087596,0.008354,0.02107,NaN,0.029633,0.075376,0.008193,0.021866,NaN,49.94,80.34,23.451,697.83,1101.13,236,808.87,222.51,1031.42,10,395.83,623.77,144.96,10,982.56,991.45,909.72,916.05,867.86,796.25,762.78,82.09,243.38,569.9,299.22,388.01,318.56,108.23,320.13,131.73,151.06,160.23,94.87,-6.352,-5.915,-5.694,-2.411,-0.343,0.963,0.939,0.911,1.094,186.35,178.07,2.202,88.569,0.203874,0.003717,0.000022,NaN,NaN,0.191899,0.16714
2895,0.00264,0.087435,0.008412,0.027982,NaN,0.029751,0.07462,0.008298,0.023929,NaN,50.06,80.47,23.495,698.18,1107.36,236.93,804.78,228.66,1036.15,10,398.29,623.76,145.07,10,988.69,992.21,900.81,915.31,856.53,798.21,778.07,81.46,242.56,579.45,294.74,387.85,301.7,106.03,325.04,136.78,149.14,155.61,94.91,-6.421,-5.892,-5.647,-2.434,-0.145,0.939,0.91,0.933,1.072,179.16,178.07,2.174,87.947,0.204014,0.003655,0.000022,NaN,NaN,0.191693,0.165837
2900,0.002643,0.087198,0.008641,0.027849,NaN,0.02932,0.073897,0.008784,0.023413,NaN,49.85,80,23.524,696.74,1107.84,239.33,800.56,229.34,1027.96,10,397.25,623.5,146.28,10,979.96,973.55,893.69,915.33,852.31,805.51,787.32,81.9,242.71,575.79,293.67,389.83,290.35,106.48,323.21,136.38,152.87,157.67,96.49,-6.449,-5.967,-5.399,-2.421,-0.229,0.944,0.957,0.934,1.064,179.15,178.14,2.17,87.806,0.204009,0.003637,0.000022,NaN,NaN,0.191677,0.165362
2905,0.002469,0.086987,0.008982,0.02323,NaN,0.028956,0.073576,0.009254,0.023669,NaN,50.37,80.96,23.529,694.65,1110.27,240.35,798.36,215.94,1036.24,10,394.35,625.64,147.02,10,974.76,961.8,881.24,915.3,857.43,797.77,775.38,82.34,242.36,577.27,295.46,391.21,293.66,107.77,317.67,133.2,164.04,169.71,97.79,-6.439,-5.892,-5.285,-2.409,-0.491,0.968,1.026,0.946,1.064,181.2,178.14,2.195,87.525,0.204011,0.003628,0.000023,NaN,NaN,0.191938,0.165659
2910,0.002309,0.087155,0.008918,0.027655,NaN,0.030388,0.073648,0.009399,0.023016,NaN,50.55,80.76,23.523,694.37,1098.25,237.52,807.5,199.93,1056.71,10,391.24,626.76,146.99,10,951.14,964.15,893.27,909.38,848.06,783.98,760.05,82.59,244.61,578.96,299.62,395.82,310.83,111.29,319.91,132.79,173.27,178.65,97.5,-6.315,-5.865,-5.404,-2.383,-0.439,0.995,1.03,0.902,1.092,185.58,177.96,2.21,87.715,0.203923,0.003657,0.000024,NaN,NaN,0.192145,0.166093
2915,0.002231,0.087494,0.008616,0.024487,NaN,0.031708,0.073719,0.00901,0.021646,NaN,50.71,81.22,23.49,694.86,1081.08,235.08,823.66,203.22,1063.78,10,390.86,626.24,146.09,10,929.69,963.82,904.38,905.69,844.2,798.43,780.11,83.2,246.24,582.56,304.47,398.85,337.27,116.05,327.85,128.86,166.79,172.33,94.35,-6.222,-5.885,-5.409,-2.408,-0.453,1.021,1,0.832,1.179,187.96,177.94,2.219,88,0.203873,0.003686,0.000023,NaN,NaN,0.192219,0.165458
2920,0.002142,0.087601,0.008567,0.011284,NaN,0.031817,0.073824,0.0084,0.02164,NaN,50.59,81.03,23.453,694.76,1088.61,235.94,828.21,212.18,1059.34,10,394.09,625.75,146.01,10,946.61,963.78,871.57,910.9,865.73,809.74,793.79,82.71,247.09,588.83,303.67,395.79,345.98,117.77,332.8,125.68,157.66,165.56,92.48,-6.293,-5.833,-5.251,-2.461,-0.484,1.002,0.994,0.857,1.197,185.6,177.97,2.204,87.958,0.203903,0.003684,0.000022,NaN,NaN,0.192336,0.164448
2925,0.001974,0.087415,0.008832,0.014358,NaN,0.031769,0.073883,0.008062,0.019083,NaN,50.34,80.44,23.476,693.71,1092.34,236.99,822.86,214,1053.55,10,391.28,625.66,147.67,10,943.96,968.05,893.03,906.83,850.84,818.48,799.8,82.47,244.4,581.33,296.03,385.6,337.23,116.35,328.53,125.52,156.75,171.72,93.04,-6.317,-5.838,-5.606,-2.446,-0.607,0.988,1.019,0.933,1.253,182.7,178.09,2.181,87.953,0.203931,0.003675,0.00002,NaN,NaN,0.192495,0.163889
2930,0.001817,0.08694,0.009377,0.022879,NaN,0.031965,0.073789,0.008016,0.018681,NaN,50.39,80.83,23.504,693.58,1092.58,238.55,814.27,209.86,1056.61,10,388.48,622.4,149.21,10,939.87,969.73,917.09,893.79,830.96,810.5,782.03,83.16,239.88,580.66,291.68,378.67,332.79,116.49,327.39,127.25,156.53,174.9,93.53,-6.311,-5.866,-5.785,-2.433,-0.704,1.019,0.997,0.903,1.207,185.29,178.26,2.185,88.064,0.203868,0.003698,0.00002,NaN,NaN,0.192632,0.163612
2935,0.001774,0.086394,0.009976,0.021141,NaN,0.03279,0.073601,0.008071,0.024119,NaN,50.36,80.59,23.491,693.36,1089.65,238.41,811.8,212.17,1064.85,10,389.26,621.43,149.86,10,949.09,974.34,923.93,898.65,842.2,783.48,750.67,83.14,239.39,577.81,298.4,392.15,335.82,116.62,329.27,127.78,152.88,167.15,92.82,-6.302,-5.871,-5.723,-2.385,-0.672,0.993,0.963,0.877,1.151,187.4,178.17,2.186,88.321,0.203806,0.003732,0.000021,NaN,NaN,0.19274,0.163343
2940,0.001802,0.08615,0.010243,0.014458,NaN,0.033663,0.073319,0.00804,0.02277,NaN,49.96,80.49,23.495,692.93,1093.32,238.89,812.94,222.11,1064.23,10,389.36,624.5,148.84,10,951.09,979.35,934.1,904.16,853.08,781.92,759.1,82.98,244.6,574.43,297.37,391.79,328.23,114.27,329.48,128.47,149.39,162.13,93.23,-6.307,-5.911,-5.728,-2.355,-0.653,0.94,0.953,0.886,1.092,187.38,178.4,2.184,88.488,0.203799,0.003747,0.000022,NaN,NaN,0.192784,0.162719
2945,0.001832,0.086095,0.010285,0.010773,NaN,0.034149,0.072995,0.007971,0.02434,NaN,49.68,80.55,23.513,691.96,1097.5,238.94,805.87,227.21,1059.38,10,393.58,626.01,146.69,10,961.14,987.39,952.32,896.89,844.35,800.11,783.48,83.05,242.95,580.91,292.88,381.3,326.84,112.54,328.4,129.99,148.06,159.39,93.68,-6.359,-5.951,-5.789,-2.397,-0.454,0.942,0.973,0.913,1.084,187.17,178.38,2.184,88.684,0.203803,0.003752,0.000021,NaN,NaN,0.19276,0.161932
2950,0.001867,0.086047,0.010284,0.008865,NaN,0.033152,0.072728,0.008011,0.02291,NaN,49.5,80.17,23.506,690.73,1100.31,237.86,802.78,225.91,1047.03,10,397.65,624.01,145.79,10,968.67,989.19,933.89,900.3,849.29,808.16,789.58,82.51,243.41,579.77,290.12,379.05,326.61,110.34,329.16,131.28,147.22,158.34,92.97,-6.362,-5.929,-5.798,-2.402,-0.588,0.891,0.94,0.914,1.096,183.27,177.34,2.167,88.443,0.203874,0.003724,0.00002,NaN,NaN,0.192661,0.161479
2955,0.002442,0.086275,0.009859,0.011081,NaN,0.031133,0.072958,0.008111,0.025529,NaN,49.57,79.77,23.488,689.96,1103.12,237.16,801.05,229.03,1032.68,10,395.62,624.8,145.37,10,963.36,974.18,923.82,902.76,847.94,817.11,796.5,82.79,244.57,570.85,292.38,386.78,320.24,109.36,330.18,132.9,146.45,160.57,92.27,-6.3,-5.888,-5.844,-2.394,-0.503,0.962,0.965,0.91,1.165,182.65,177.86,2.162,88.375,0.203883,0.003711,0.00002,NaN,NaN,0.192267,0.162139
2960,0.003469,0.086602,0.009077,0.037063,NaN,0.030072,0.073731,0.008105,0.029069,NaN,49.64,79.97,23.483,690.98,1101.17,237.61,794.54,227.79,1030.27,10,388.3,625.85,145.32,10,954.7,977.61,927.23,905.36,847.47,822.54,802.84,82.87,242.85,574.16,295.05,390.12,315.7,110.81,323.66,133.16,147.35,169.69,93.35,-6.315,-5.892,-5.749,-2.399,-0.459,1.045,1.024,0.901,1.264,181.88,178,2.177,88.272,0.203943,0.003682,0.00002,NaN,NaN,0.191358,0.163672
2965,0.003838,0.086644,0.008663,0.045161,NaN,0.030752,0.074304,0.008015,0.020374,NaN,49.81,79.68,23.492,692.84,1096.62,237.31,796.95,218.53,1022.54,10,385.82,624.24,146.29,10,972.74,978.33,901.58,912.51,859.52,827.56,807.2,82.89,240.41,591.67,283.69,370.16,323.59,113.65,320.27,131.61,153.4,173.42,95.04,-6.368,-5.91,-5.633,-2.4,-0.526,1.062,1.041,0.885,1.257,181.48,177.95,2.176,88.184,0.203955,0.003664,0.000021,NaN,NaN,0.190614,0.164637
2970,0.003574,0.086572,0.008766,0.025555,NaN,0.031827,0.074217,0.007946,0.02434,NaN,49.67,79.5,23.507,692.92,1091.52,236.71,805.99,210.79,1032.37,10,384.61,622.43,146.7,10,963.24,967.98,888.81,909.38,856.24,821.31,792.39,82.59,238.13,590.59,271.51,356.76,327.51,114.74,320.41,128.23,158.32,166.99,94.66,-6.351,-5.878,-5.46,-2.403,-0.423,1,1.008,0.893,1.165,184.26,177.95,2.163,88.377,0.203843,0.0037,0.000021,NaN,NaN,0.190676,0.164327
2975,0.003204,0.086766,0.008799,0.020093,NaN,0.031204,0.073887,0.007917,0.025167,NaN,49.92,80.19,23.517,693.54,1097.97,238.47,808.15,210.89,1041.48,10,379.83,621.82,144.63,10,971.99,969.95,905.87,905.21,848.93,824.04,801.97,82.58,237.4,580.36,273.11,366.29,317.95,112.81,323.15,127.57,158.6,168.13,95.45,-6.33,-5.835,-5.647,-2.386,-0.552,0.931,0.977,0.934,1.121,182.33,177.92,2.13,88.448,0.203815,0.003723,0.00002,NaN,NaN,0.191129,0.163609
2980,0.003124,0.087307,0.008396,0.017023,NaN,0.029429,0.073955,0.007989,0.018657,NaN,50.01,80.22,23.518,693.97,1106.09,239.26,807.26,214.63,1043.3,10,381.67,622.54,143.17,10,953.19,973.62,903.11,906.46,846.7,837.76,817.09,82.82,237.68,580,277.41,374.27,303.98,109.68,320.91,127.27,155.74,169.6,95.23,-6.294,-5.822,-5.603,-2.397,-0.565,0.893,0.974,0.984,1.136,173.94,177.97,2.08,88.08,0.203937,0.003691,0.000019,NaN,NaN,0.191406,0.163888
2985,0.003409,0.087944,0.007652,0.020039,NaN,0.02681,0.074341,0.008204,0.029252,NaN,49.42,79.19,23.517,695.01,1113.57,240.68,802.52,226,1037.26,10,385.92,622.93,143.76,10,947.36,968.65,877.65,917.65,860.77,828.92,797.45,82.23,237.66,588.1,278.78,381.39,280.43,106.32,308.95,126.2,150.16,158.62,92.5,-6.269,-5.83,-5.522,-2.415,-0.153,0.898,0.973,0.978,1.157,171.19,178.08,2.038,87.929,0.203911,0.003706,0.000019,NaN,NaN,0.191191,0.165089
2990,0.003785,0.088371,0.00695,0.020055,NaN,0.024436,0.07478,0.00882,0.035488,NaN,49.73,79.99,23.502,697.45,1115.19,243.07,793.25,237.92,1016.68,10,391.11,622.64,144.54,10,974.48,971.64,868.45,937.68,874.71,815.34,788.2,82.23,242.88,595.13,289.5,399.62,272.55,105.77,319.23,127.81,148.7,151.53,91.79,-6.325,-5.832,-5.492,-2.383,-0.172,0.946,0.933,0.937,1.122,173.62,178.08,2.023,88.036,0.203793,0.003765,0.000022,NaN,NaN,0.190642,0.1672
2995,0.003789,0.088374,0.006806,0.014751,NaN,0.024278,0.075226,0.009475,0.026061,NaN,49.92,79.99,23.495,698.81,1107.66,240.39,787.2,239.58,1016.65,10,394.58,622.35,145,10,966.37,982.49,883.07,936.13,866.66,810.71,789.01,82.64,243.49,588.69,294.71,399.12,281.73,104.95,329.98,129.26,150.66,158.62,93.49,-6.333,-5.858,-5.482,-2.405,-0.587,0.941,0.959,0.96,1.124,172.63,178.16,2.03,87.807,0.203838,0.003765,0.000023,NaN,NaN,0.190359,0.169402
3000,0.003521,0.087898,0.007433,0.009602,NaN,0.025044,0.075474,0.009597,0.024734,NaN,49.85,80.12,23.505,699.43,1096.07,237.58,789.85,230.14,1030.93,10,392.47,622.49,144.85,10,944.2,977.04,890.3,921.63,858,803.39,777.94,82.84,242.97,590.89,296.12,397.1,289.85,105.76,329.81,131.38,155.72,170.17,96.94,-6.255,-5.789,-5.453,-2.44,-0.701,0.943,0.976,0.948,1.138,173.12,178.15,2.035,87.772,0.203836,0.003764,0.000023,NaN,NaN,0.190662,0.170141
3005,0.003037,0.087249,0.008377,0.010684,NaN,0.025614,0.075517,0.009458,0.026216,NaN,50.04,80.5,23.504,699.9,1096.96,233.84,801.3,222.47,1051.21,10,391.82,622.05,144.85,10,947.39,988.78,906.23,911.39,849.82,793.38,763.52,83.11,244.54,596.2,295.44,390.33,298.66,105.77,330,134.42,158.56,168.55,97.99,-6.203,-5.79,-5.117,-2.42,-0.434,0.924,0.966,0.92,1.169,171.59,177.95,2.045,87.373,0.203912,0.003727,0.000023,NaN,NaN,0.191252,0.16995
3010,0.002428,0.086853,0.009036,0.01718,NaN,0.025895,0.075669,0.009151,0.026824,NaN,50.65,81.51,23.502,699.44,1107.44,236.15,809.07,217.98,1057.89,10,384.64,624.84,144.72,10,927.69,971.03,895.08,907.56,856.08,790.76,767.57,83,247.57,601.33,303.56,400.81,296.42,105.45,331.45,134.02,159.94,164.88,96.5,-6.098,-5.761,-5.232,-2.432,-0.384,0.92,0.938,0.907,1.192,167.73,177.99,2.053,86.504,0.204054,0.003656,0.000021,NaN,NaN,0.191778,0.16964
3015,0.00211,0.086847,0.009207,0.021046,NaN,0.026132,0.075858,0.008759,0.026324,NaN,50.55,81.52,23.504,698.51,1105.81,239.11,810.96,214.93,1065.04,10,381.82,625.27,144.08,10,933.23,974.34,915.62,905.68,851.66,791.14,773.48,82.94,252.47,598.37,308.11,404.49,299.12,104.97,336.58,135.75,163.48,164.72,97.78,-6.036,-5.732,-5.51,-2.408,-0.507,0.878,0.923,0.92,1.114,168.83,178,2.051,86.309,0.20402,0.003647,0.000021,NaN,NaN,0.192108,0.169233
3020,0.001972,0.08693,0.009194,0.018315,NaN,0.026896,0.075628,0.008707,0.023091,NaN,50.36,80.99,23.493,697.81,1103.02,241.21,817.81,218.48,1070.79,10,381.15,624.42,145.6,10,972.15,992.75,917.06,907.94,858.74,785.84,762.33,83.12,252.5,597.26,304,395.73,305.76,105.8,337.72,137.02,166.57,163.56,99.27,-6.174,-5.771,-5.396,-2.394,-0.449,0.945,0.974,0.896,1.106,171.56,178,2.055,86.496,0.203949,0.00367,0.000022,NaN,NaN,0.192248,0.16867
3025,0.001947,0.086862,0.009286,0.020286,NaN,0.027967,0.075065,0.008904,0.023077,NaN,50.63,80.02,23.485,698,1105.21,241.51,821.1,220.08,1058.1,10,383.13,622.86,146.84,10,964.78,985.38,891.77,912.16,864.75,788.48,766.16,83.47,244.41,592,307.99,403.2,307.35,108.35,327.68,131,164.68,166.14,98.67,-6.122,-5.75,-5.368,-2.386,-0.367,0.994,0.959,0.859,1.156,172.2,178.02,2.055,86.618,0.203929,0.003681,0.000022,NaN,NaN,0.192296,0.167937
3030,0.00214,0.086862,0.009248,0.026553,NaN,0.028525,0.074569,0.008988,0.027669,NaN,50.5,80.19,23.485,698.04,1100.98,239.5,816.39,226.18,1037.94,10,384.38,620.44,145.96,10,954.63,984.16,898.35,915.8,860.12,808.1,797.88,83.34,239.42,589.2,308.9,403.45,307.76,110.35,323.8,124.77,156.27,162.47,94.47,-6.161,-5.816,-5.658,-2.379,-0.587,1.006,0.941,0.854,1.209,173.03,177.99,2.048,86.967,0.203883,0.0037,0.000022,NaN,NaN,0.192222,0.167114
3035,0.002702,0.08717,0.008717,0.017154,NaN,0.027698,0.074296,0.008988,0.025737,NaN,50.16,80.43,23.475,698.34,1101.1,238.78,810.51,235.12,1016.23,10,384.21,623.17,145.02,10,960.46,963.8,903.48,924.49,868.67,827.68,817.91,83.5,234.82,583.76,301.68,393.4,307.95,109.09,321.66,124.05,152.01,157.3,91.58,-6.333,-5.771,-5.628,-2.396,-0.55,1.029,0.946,0.889,1.139,170.96,178.01,2.039,87.048,0.203923,0.003695,0.000021,NaN,NaN,0.191774,0.166568
3040,0.00345,0.08772,0.007767,0.034937,NaN,0.026201,0.074333,0.009133,0.024537,NaN,49.98,80.35,23.45,700.45,1113.07,238.51,804.49,241.42,1009.38,10,393.21,624.78,145.08,10,972.08,948.65,900.57,925.76,866.47,825.46,803.56,84.23,232.74,577.31,296.06,388.21,300.58,106.91,323.32,125.45,150.02,153.2,91.4,-6.339,-5.737,-5.612,-2.4,-0.31,0.996,0.954,0.93,1.116,169.22,177.95,2.034,86.752,0.203964,0.00368,0.000021,NaN,NaN,0.190974,0.166933
3045,0.003782,0.088043,0.007145,0.040016,NaN,0.025327,0.074559,0.009439,0.033436,NaN,50.12,80.61,23.424,703.25,1116.42,237.89,795.81,242.72,997.16,10,401.23,623.92,145.34,10,983.87,957.68,885.71,938.66,882,819.93,796.41,84.57,232.53,587.85,296.05,384.92,297.91,106.97,326.96,127.17,147.21,152,91.07,-6.354,-5.791,-5.697,-2.384,-0.413,0.973,0.942,0.899,1.155,171.5,178.08,2.046,86.885,0.203924,0.003694,0.000021,NaN,NaN,0.190376,0.167995
3050,0.003576,0.087819,0.007378,0.015478,NaN,0.025342,0.074859,0.009614,0.035291,NaN,50.12,81.12,23.415,703.75,1110.62,236.98,789.56,244.32,1022.32,10,394.11,624.44,145.03,10,962.6,980.24,911.66,930.52,868.76,829.02,813.98,84.48,237.89,595.02,297.75,388.39,298.82,105.68,335.68,129.07,151.42,152.31,92.73,-6.185,-5.739,-5.825,-2.341,-0.602,0.946,0.92,0.896,1.173,173.36,178.02,2.083,86.809,0.20396,0.003689,0.000021,NaN,NaN,0.190394,0.168945
3055,0.003251,0.087397,0.008045,0.015893,NaN,0.025616,0.075122,0.009438,0.033522,NaN,49.91,80.89,23.423,702.89,1106.72,239.63,792.43,242.83,1054.9,10,393.29,623.94,144.32,10,942.65,997.03,949.73,913.97,853.77,830.35,811.6,84.22,244.6,609.74,292.26,381.88,296.61,105.25,341.31,129.6,152.3,152.82,94.96,-6.179,-5.929,-6.019,-2.424,-0.581,0.948,0.968,0.939,1.153,175.69,177.92,2.122,86.751,0.203985,0.003689,0.00002,NaN,NaN,0.190884,0.16912
3060,0.003059,0.087167,0.008501,0.01805,NaN,0.026092,0.075218,0.009224,0.034965,NaN,49.95,80.61,23.437,701.49,1122.76,240.27,797.47,237.77,1049.35,10,397.84,624.05,143.55,10,977.28,997.49,926.97,916.2,859.43,824.69,796.08,83.62,242.5,598.67,289.88,380.01,294.89,105.92,329.57,129.96,149.91,154.79,94.96,-6.29,-5.969,-5.922,-2.434,-0.543,0.936,0.947,0.943,1.133,178.43,177.94,2.161,86.755,0.203998,0.003693,0.000019,NaN,NaN,0.191336,0.168884
3065,0.002914,0.086967,0.00882,0.018277,NaN,0.027499,0.075021,0.009267,0.03647,NaN,49.66,80.69,23.429,700.54,1117.46,240.79,795.83,238.63,1044.06,10,396.02,624.14,144.33,10,962.54,986.45,899.61,914.4,850.34,829.94,800.32,83.54,241.58,585.72,287.28,378.47,302.19,107.59,330.83,132.28,149.7,154.05,94.48,-6.225,-5.887,-5.768,-2.358,-0.669,0.948,0.917,0.907,1.112,181.63,178.13,2.191,86.913,0.203977,0.003699,0.000019,NaN,NaN,0.191574,0.168577
3070,0.002901,0.086869,0.008889,0.021791,NaN,0.027757,0.074596,0.009259,0.030074,NaN,49.99,80.94,23.417,699.23,1112.86,240.49,794.48,239.96,1030.43,10,389.46,622.61,145.06,10,965.41,986.81,902.93,915.71,862.56,831.76,801.86,83.66,242.75,582.62,280.72,369.84,309.58,108.31,329.83,132.9,149.52,155.29,94.82,-6.288,-5.92,-5.826,-2.407,-0.627,0.975,0.96,0.874,1.175,183.78,178.18,2.188,87.152,0.203909,0.003723,0.00002,NaN,NaN,0.191517,0.167711
3075,0.003424,0.087052,0.008451,0.027335,NaN,0.02581,0.074405,0.009301,0.025413,NaN,49.85,80.7,23.411,699.07,1126.84,239.28,792.48,238.72,1010.16,10,386.16,621.24,142.7,10,999.86,991.67,896.26,928.38,882.2,838.07,819.3,84.04,237.42,592.17,276,363.76,309.69,108.06,322.24,128.98,148.87,159.51,93.35,-6.353,-5.897,-5.825,-2.436,-0.596,1.031,0.968,0.86,1.221,185.43,178.04,2.175,87.701,0.203824,0.00377,0.00002,NaN,NaN,0.191006,0.167412
3080,0.003806,0.087181,0.008112,0.020145,NaN,0.02444,0.074514,0.009701,0.022661,NaN,49.51,79.82,23.391,699.72,1120.12,237.6,791.07,236.9,1014.36,10,386.65,622,143.3,10,986.17,983.01,896.18,924.56,862,843.61,822,84.1,232.99,589.07,277.35,367,314.25,109.23,321.46,130.84,148.97,162.15,92.78,-6.365,-5.891,-5.724,-2.429,-0.534,0.996,0.983,0.907,1.252,181.69,178.01,2.164,87.736,0.203904,0.003754,0.00002,NaN,NaN,0.190586,0.168431
3085,0.003748,0.08726,0.008052,0.012739,NaN,0.024418,0.074559,0.010157,0.020715,NaN,49.61,79.02,23.376,699.81,1114.09,236.55,791.14,236.79,1012.54,10,379.9,620.95,144.82,10,961.9,968.13,897.98,915.61,848.69,837.83,806.77,83.75,229.17,583.1,270.83,360.3,313.14,109.23,316.48,131.64,147.75,162.82,92.04,-6.372,-5.836,-5.62,-2.418,-0.289,0.949,0.985,0.92,1.203,181.18,178.14,2.161,87.781,0.203912,0.003744,0.00002,NaN,NaN,0.190623,0.169432
3090,0.00366,0.087431,0.007934,0.011118,NaN,0.023894,0.074388,0.010454,0.019595,NaN,49.55,80.29,23.38,701.19,1113.17,233.89,786.8,238.37,1015.91,10,379.99,621.46,144.95,10,962.37,980.76,912.19,918.26,864.12,825.85,799.78,82.93,232.21,582.28,272.93,368.57,308.49,106.98,319.69,129.51,145.77,159.21,91.26,-6.363,-5.842,-5.829,-2.415,-0.28,0.894,0.944,0.94,1.12,182.43,178.12,2.167,88.037,0.203893,0.003746,0.000019,NaN,NaN,0.19073,0.169685
3095,0.003581,0.08754,0.007797,0.008742,NaN,0.022991,0.074219,0.01083,0.022896,NaN,49,80.33,23.384,701.98,1117.9,233.12,783.1,241.38,1018.39,10,391.46,622.72,147.03,10,986.18,989.02,908.4,921.76,861.83,816.3,788.73,82.65,239.12,583.98,282.16,382.78,304.4,105.72,331.03,130.43,144.31,157.22,91.07,-6.419,-5.924,-5.789,-2.417,-0.504,0.921,0.926,0.944,1.1,182.37,177.97,2.177,88.039,0.20392,0.003731,0.000019,NaN,NaN,0.190673,0.170098
3100,0.003565,0.087541,0.007799,0.018212,NaN,0.023644,0.074181,0.011267,0.024402,NaN,48.7,79.52,23.355,701.76,1123.24,232.93,782.67,237.31,1010.05,10,390.5,622.74,146.2,10,1002.07,996.39,922.95,921.16,860.39,810.74,782.26,82.97,243.28,582.8,280.26,375.8,306.21,106.2,333.44,131.71,143.81,157.8,91.5,-6.386,-5.935,-5.73,-2.395,-0.633,0.942,0.935,0.914,1.166,182.58,177.94,2.172,88.189,0.2039,0.003737,0.000019,NaN,NaN,0.190679,0.170895
3105,0.003524,0.087364,0.008069,0.039608,NaN,0.025384,0.07416,0.011281,0.019931,NaN,49.07,79,23.365,700.53,1116.66,236.04,787.85,235.48,1025.11,10,379.99,623.35,145.47,10,978.38,992.78,900.07,926.11,873.44,825.98,804.85,82.97,241.33,592.51,273.86,367.24,306.18,106.56,323.96,128.74,145.81,160.57,91.88,-6.259,-5.807,-5.558,-2.406,-0.589,0.961,0.97,0.894,1.227,180.12,178.01,2.158,88.144,0.203937,0.003729,0.000019,NaN,NaN,0.190867,0.170883
3110,0.003368,0.086868,0.008725,0.019812,NaN,0.026475,0.07425,0.010616,0.019401,NaN,49.45,79.61,23.407,699.56,1110.52,238.61,790.71,231.81,1041.14,10,379,623.93,146.47,10,951.31,982.65,897.26,919.92,853.42,819.68,789.92,82.32,237.1,584.51,272.08,368.07,298.17,105.86,316.09,125.97,148.88,163.64,91.66,-6.209,-5.784,-5.512,-2.401,-0.456,0.956,0.986,0.939,1.261,177.43,178.21,2.151,87.83,0.203999,0.003703,0.000019,NaN,NaN,0.191187,0.169731
