Time,O2Rear,CO2Rear,CORear,THCRear,SootRear,O2Front,CO2Front,COFront,THCFront,SootFront,HFR,HFF,TambCal,TRSampA,TFSampA,TR24A,TR80A,TF24A,TF80A,TFloorR,TFloorF,TCeilF,TWallUR,TUFloor,TD79LBB,TD79CBB,TD79RBB,TD70LA,TD70LBB,TD70CA,TD70CBB,TD30LA,TD30LBB,TD60CBB,TD50CA,TD50CBB,TD40CBB,TD30CA,TD30CBB,TD20LBB,TD20CBB,TD20RBB,TD5CBB,VD79L,VD79C,VD79R,VD60C,VD40C,VD20L,VD20C,VD20R,VD5C,HRRcal,HRRburner,StackMFR,Tstack,O2stack,CO2stack,Costack,THCstack,Msstack,H2ORear,H2OFront
2220.,  0.000E+00,  7.258E-02,  2.408E-02,  8.870E-02,   NaN,  6.695E-03,  5.853E-02,  3.174E-02,        NaN,   NaN,  73.99,  93.70,  21.6, 801.1,1004.8, 268.8, 776.2, 279.2,1017.4,  10.0, 453.0,   NaN, 134.9,  10.0, 897.4, 894.5, 904.2,1091.8,1042.6,1082.2,1031.4,  91.7, 261.2, 633.4, 349.0, 447.3, 313.0, 119.8, 351.1, 136.2, 156.1, 153.3,  88.8, -6.38, -6.09, -6.53, -2.70, -0.47,  1.03,  1.02,  0.97,  1.32, 394.5, 396.7, 2.056667, 159.8,  1.967E-01,  7.845E-03,  3.167E-05,        NaN,   NaN,  1.933E-01,  1.805E-01
2250.,  0.000E+00,  7.094E-02,  2.546E-02,  7.430E-02,   NaN,  5.551E-03,  5.632E-02,  3.352E-02,        NaN,   NaN,  74.82,  94.33,  21.6, 804.4, 992.4, 268.3, 774.0, 288.5, 993.9,  10.0, 452.4,   NaN, 136.1,  10.0, 884.3, 898.3, 911.8,1081.6,1053.4,1100.4,1051.4,  91.6, 264.4, 672.0, 356.0, 454.7, 318.7, 119.0, 342.1, 133.6, 155.0, 143.8,  88.2, -6.36, -6.15, -6.56, -2.77, -0.35,  1.00,  1.08,  0.99,  1.32, 396.0, 396.8, 2.035000, 160.2,  1.965E-01,  7.923E-03,  3.183E-05,        NaN,   NaN,  1.928E-01,  1.797E-01
2280.,  5.017E-05,  7.360E-02,  2.283E-02,  7.728E-02,   NaN,  4.965E-03,  5.562E-02,  3.413E-02,        NaN,   NaN,  75.46,  94.57,  21.7, 812.3, 983.2, 267.5, 776.0, 292.9, 979.7,  10.0, 452.5,   NaN, 136.5,  10.0, 881.0, 898.1, 916.1,1084.2,1054.9,1092.1,1044.1,  92.3, 264.2, 677.1, 362.4, 455.0, 313.4, 121.2, 341.7, 133.5, 156.0, 141.4,  87.7, -6.35, -6.12, -6.53, -2.77, -0.25,  1.03,  1.04,  0.94,  1.35, 397.2, 396.7, 2.040000, 160.6,  1.965E-01,  7.926E-03,  3.183E-05,        NaN,   NaN,  1.929E-01,  1.795E-01
2310.,  0.000E+00,  7.307E-02,  2.371E-02,  9.608E-02,   NaN,  5.907E-03,  5.859E-02,  3.204E-02,        NaN,   NaN,  74.97,  94.12,  21.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 447.9,   NaN, 138.1,  10.0, 887.5, 895.1, 908.2,   NaN,1049.5,   NaN,1046.7,   NaN, 264.9, 647.9,   NaN, 446.3, 314.3,   NaN, 348.5, 138.5, 162.0, 161.1,  90.4, -6.38, -6.11, -6.49, -2.74, -0.46,  1.00,  1.04,  1.02,  1.32, 388.8, 396.8, 2.029833, 160.1,  1.967E-01,  7.860E-03,  3.217E-05,        NaN,   NaN,  1.935E-01,  1.813E-01
2340.,  0.000E+00,  7.093E-02,  2.572E-02,  9.197E-02,   NaN,  3.300E-03,  5.934E-02,  3.270E-02,        NaN,   NaN,  73.85,  93.80,  21.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 443.3,   NaN, 138.3,  10.0, 887.8, 890.6, 909.4,   NaN,1049.0,   NaN,1043.6,   NaN, 355.1, 653.7,   NaN, 444.3, 321.9,   NaN, 396.2, 137.3, 158.0, 156.8,  87.4, -6.35, -6.11, -6.52, -2.73, -0.80,  0.98,  0.97,  1.00,  1.43, 409.6, 396.7, 2.052333, 162.3,  1.962E-01,  8.126E-03,  3.333E-05,        NaN,   NaN,  1.933E-01,  1.841E-01
2370.,  0.000E+00,  7.759E-02,  2.490E-02,  9.669E-02,   NaN,  1.556E-03,  6.064E-02,  3.216E-02,        NaN,   NaN,  74.62,  94.19,  21.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 445.1,   NaN, 138.5,  10.0, 895.6, 894.4, 917.3,   NaN,1048.6,   NaN,1043.4,   NaN, 393.6, 658.8,   NaN, 447.6, 320.1,   NaN, 409.5, 140.9, 160.5, 165.0,  90.4, -6.44, -6.12, -6.56, -2.77, -0.62,  0.97,  1.02,  1.01,  1.50, 395.7, 396.7, 2.003833, 163.3,  1.963E-01,  8.079E-03,  3.300E-05,        NaN,   NaN,  2.050E-01,  1.856E-01
2400.,  4.673E-04,  7.724E-02,  2.515E-02,  1.033E-01,   NaN,  1.367E-03,  6.052E-02,  3.180E-02,        NaN,   NaN,  74.74,  94.21,  21.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 437.8,   NaN, 137.8,  10.0, 893.5, 891.8, 917.6,   NaN,1054.3,   NaN,1040.8,   NaN, 282.8, 650.3,   NaN, 450.8, 320.5,   NaN, 360.1, 145.4, 169.2, 160.8,  90.7, -6.34, -6.09, -6.52, -2.72, -0.66,  1.02,  1.03,  0.99,  1.32, 382.1, 396.7, 1.986667, 160.9,  1.966E-01,  7.888E-03,  3.317E-05,        NaN,   NaN,  2.048E-01,  1.846E-01
2430.,  7.857E-04,  7.168E-02,  2.450E-02,  1.056E-01,   NaN,  1.091E-03,  5.935E-02,  3.253E-02,        NaN,   NaN,  75.07,  94.33,  21.3,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 445.1,   NaN, 137.7,  10.0, 889.1, 892.5, 921.8,   NaN,1054.6,   NaN,1038.3,   NaN, 253.0, 636.5,   NaN, 452.7, 324.5,   NaN, 350.9, 142.7, 160.8, 157.1,  90.0, -6.39, -6.12, -6.60, -2.72, -0.72,  1.05,  1.00,  0.99,  1.31, 388.5, 396.7, 1.986500, 161.7,  1.964E-01,  7.997E-03,  3.317E-05,        NaN,   NaN,  1.924E-01,  1.838E-01
2460.,  6.323E-04,  7.032E-02,  2.513E-02,  9.183E-02,   NaN,  9.858E-04,  5.696E-02,  3.474E-02,        NaN,   NaN,  75.14,  94.49,  21.5,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 453.5,   NaN, 140.0,  10.0, 884.2, 892.3, 917.6,   NaN,1057.5,   NaN,1052.1,   NaN, 259.0, 653.0,   NaN, 450.1, 324.9,   NaN, 353.7, 140.8, 158.3, 153.5,  91.0, -6.36, -6.12, -6.57, -2.74, -0.56,  1.05,  1.03,  0.98,  1.29, 396.3, 396.9, 2.031000, 161.7,  1.964E-01,  7.979E-03,  3.333E-05,        NaN,   NaN,  1.909E-01,  1.834E-01
2490.,  7.118E-04,  7.193E-02,  2.406E-02,  8.550E-02,   NaN,  1.438E-03,  5.983E-02,  3.231E-02,        NaN,   NaN,  75.52,  94.38,  21.4,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 452.9,   NaN, 137.8,  10.0, 888.2, 894.4, 916.3,   NaN,1049.3,   NaN,1040.9,   NaN, 265.3, 653.6,   NaN, 451.2, 325.6,   NaN, 353.6, 138.9, 168.4, 158.3,  91.6, -6.42, -6.13, -6.56, -2.74, -0.46,  1.01,  1.05,  0.97,  1.31, 393.5, 396.7, 2.045667, 161.6,  1.966E-01,  7.947E-03,  3.483E-05,        NaN,   NaN,  1.920E-01,  1.843E-01
2520.,  6.243E-04,  7.371E-02,  2.279E-02,  9.977E-02,   NaN,  1.771E-03,  5.871E-02,  3.347E-02,        NaN,   NaN,  75.28,  94.36,  21.6,   NaN,   NaN,   NaN,   NaN,   NaN,   NaN,  10.0, 444.2,   NaN, 141.7,  10.0, 889.9, 890.1, 914.6,   NaN,1051.1,   NaN,1042.4,   NaN, 261.7, 646.7,   NaN, 449.4, 321.8,   NaN, 337.9, 137.0, 162.7, 167.0,  91.0, -6.39, -6.13, -6.58, -2.76, -0.27,  1.04,  1.07,  0.95,  1.36, 399.1, 396.7, 2.049333, 162.5,  1.965E-01,  8.002E-03,  3.267E-05,        NaN,   NaN,  1.930E-01,  1.844E-01
2550.,  5.203E-04,  7.084E-02,  2.514E-02,  9.704E-02,   0.0,  1.436E-03,  5.805E-02,  3.369E-02,        NaN,   NaN,  75.75,  95.07,  21.7, 796.4, 990.1, 261.5, 760.4, 274.0,1038.5,  10.0, 445.7,   NaN, 141.3,  10.0, 887.7, 890.9, 916.0,1095.7,1053.0,1090.0,1035.2,  91.5, 262.0, 619.4, 336.8, 443.5, 313.5, 117.7, 336.2, 137.1, 164.7, 157.6,  90.7, -6.38, -6.11, -6.58, -2.70, -0.40,  1.04,  1.06,  0.95,  1.31, 399.2, 396.7, 2.063500, 162.4,  1.966E-01,  7.947E-03,  3.250E-05,        NaN,   NaN,  1.920E-01,  1.835E-01
2580.,  5.462E-04,  7.010E-02,  2.570E-02,  9.045E-02,   0.0,  6.263E-04,  5.861E-02,  3.356E-02,        NaN,   NaN,  76.22,  95.01,  21.5, 800.3, 981.8, 259.2, 760.0, 276.1,1022.2,  10.0, 447.2,   NaN, 141.2,  10.0, 883.4, 895.7, 917.3,1079.9,1051.3,1087.0,1039.7,  92.0, 257.5, 639.9, 342.0, 444.9, 324.3, 118.6, 352.9, 135.1, 161.3, 158.1,  89.6, -6.39, -6.15, -6.60, -2.74, -0.44,  1.05,  1.04,  0.96,  1.32, 402.8, 396.3, 2.068833, 162.6,  1.965E-01,  7.985E-03,  3.250E-05,        NaN,   NaN,  1.916E-01,  1.843E-01
2610.,  4.915E-04,  7.046E-02,  2.548E-02,  9.852E-02,   0.0,  9.252E-04,  5.926E-02,  3.327E-02,        NaN,   NaN,  76.18,  95.90,  21.4, 798.2, 983.1, 261.7, 758.3, 263.7,1031.9,  10.0, 450.1,   NaN, 144.1,  10.0, 885.8, 891.9, 913.6,1096.0,1058.8,1097.4,1046.7,  93.1, 265.3, 651.7, 347.0, 456.2, 330.2, 118.8, 358.0, 141.3, 163.1, 164.3,  92.1, -6.42, -6.16, -6.54, -2.75, -0.52,  1.01,  1.01,  0.99,  1.31, 398.7, 396.5, 2.076833, 161.7,  1.966E-01,  7.905E-03,  3.367E-05,        NaN,   NaN,  1.919E-01,  1.851E-01
2640.,  4.583E-04,  6.936E-02,  2.630E-02,  9.500E-02,   0.0,  1.164E-03,  6.041E-02,  3.252E-02,        NaN,   NaN,  76.64,  95.54,  21.6, 794.8, 987.1, 267.8, 756.3, 272.6,1022.7,  10.0, 442.4,   NaN, 142.3,  10.0, 883.6, 888.0, 914.4,1085.0,1050.1,1103.1,1053.6,  92.4, 260.3, 650.1, 347.3, 460.3, 314.1, 117.1, 341.6, 149.0, 167.7, 159.5,  94.1, -6.46, -6.95, -6.55, -2.77, -0.22,  0.98,  1.06,  1.03,  1.27, 393.9, 396.5, 2.024167, 161.5,  1.965E-01,  7.921E-03,  3.233E-05,        NaN,   NaN,  1.913E-01,  1.859E-01
2670.,  6.737E-04,  7.092E-02,  2.521E-02,  9.922E-02,   0.0,  1.584E-03,  6.007E-02,  3.316E-02,        NaN,   NaN,  76.66,  96.11,  21.5, 792.7, 993.0, 262.3, 757.6, 266.3,1035.1,  10.0, 447.2,   NaN, 143.5,  10.0, 888.9, 890.5, 915.5,1097.8,1048.6,1099.2,1052.8,  93.2, 262.7, 650.0, 353.6, 456.3, 320.1, 117.3, 357.0, 146.3, 164.2, 162.0,  93.5, -6.44, -6.13, -6.56, -2.76, -0.56,  0.99,  1.03,  1.02,  1.31, 394.2, 396.6, 2.023000, 162.7,  1.965E-01,  7.995E-03,  3.233E-05,        NaN,   NaN,  1.923E-01,  1.864E-01
2700.,  6.907E-04,  6.920E-02,  2.616E-02,  9.331E-02,   NaN,  1.300E-03,  5.792E-02,  3.366E-02,        NaN,   NaN,  76.51,  96.05,  21.5, 791.1, 986.6, 266.4, 754.8, 281.5,1001.5,  10.0, 446.9,   NaN, 145.2,  10.0, 881.0, 894.6, 922.5,1092.9,1059.4,1096.2,1049.0,  92.7, 261.8, 648.0, 345.8, 447.9, 307.7, 114.7, 347.9, 139.9, 158.8, 153.4,  89.8, -6.41, -6.18, -6.61, -2.75, -0.47,  1.03,  1.03,  1.00,  1.30, 381.1, 396.6, 1.963333, 162.3,  1.965E-01,  7.942E-03,  3.400E-05,        NaN,   NaN,  1.907E-01,  1.832E-01
2730.,  6.145E-04,  7.047E-02,  2.470E-02,  9.667E-02,   NaN,  2.210E-03,  5.947E-02,  3.256E-02,        NaN,   NaN,  77.05,  95.99,  21.5, 787.7, 983.5, 265.2, 754.0, 276.0,1012.6,  10.0, 448.3,   NaN, 143.6,  10.0, 882.3, 890.7, 922.3,1097.2,1060.6,1094.2,1043.6,  94.0, 262.7, 640.6, 341.7, 444.7, 327.0, 118.8, 344.4, 138.0, 162.4, 167.0,  92.2, -6.41, -6.13, -6.62, -2.76, -0.31,  1.04,  1.06,  0.96,  1.33, 396.9, 396.5, 2.047333, 162.7,  1.965E-01,  7.914E-03,  3.283E-05,        NaN,   NaN,  1.904E-01,  1.841E-01
2760.,  6.065E-04,  7.017E-02,  2.518E-02,  1.052E-01,   NaN,  3.282E-03,  6.129E-02,  3.067E-02,        NaN,   NaN,  77.33,  95.92,  21.7, 786.0, 988.0, 269.7, 751.3, 269.0,1030.8,  10.0, 441.8,   NaN, 144.3,  10.0, 884.8, 889.7, 918.1,1088.7,1042.5,1097.4,1050.0,  93.0, 267.2, 648.5, 356.8, 465.1, 316.1, 116.4, 345.5, 143.6, 174.9, 165.0,  96.0, -6.42, -6.10, -6.48, -2.74, -0.58,  1.01,  1.05,  1.00,  1.27, 387.2, 396.5, 1.996333, 162.8,  1.965E-01,  7.935E-03,  3.317E-05,        NaN,   NaN,  1.907E-01,  1.839E-01
2790.,  7.177E-04,  7.056E-02,  2.517E-02,  1.007E-01,   NaN,  2.728E-03,  5.781E-02,  3.384E-02,        NaN,   NaN,  78.13,  96.62,  21.7, 783.0, 985.6, 274.3, 752.4, 267.6,1034.0,  10.0, 450.1,   NaN, 144.0,  10.0, 880.7, 894.3, 925.8,1080.2,1051.7,1086.0,1039.9,  93.7, 268.4, 647.5, 353.2, 449.2, 331.1, 119.6, 342.6, 139.6, 176.1, 156.5,  94.1, -6.42, -6.14, -6.59, -2.75, -0.38,  1.06,  1.08,  0.96,  1.30, 391.3, 396.3, 2.025833, 162.5,  1.966E-01,  7.908E-03,  3.233E-05,        NaN,   NaN,  1.915E-01,  1.833E-01
2820.,  4.930E-04,  6.866E-02,  2.628E-02,  9.936E-02,   NaN,  1.915E-04,  5.746E-02,  3.470E-02,        NaN,   NaN,  77.77,  96.68,  21.6, 779.4, 978.9, 269.7, 751.9, 279.2,1012.8,  10.0, 453.4,   NaN, 144.7,  10.0, 875.7, 890.5, 920.3,1088.3,1047.9,1089.8,1039.9,  93.8, 263.1, 654.7, 350.9, 452.8, 333.2, 123.0, 350.0, 141.0, 165.9, 161.4,  92.3, -6.40, -6.12, -6.62, -2.74, -0.50,  1.07,  1.04,  0.94,  1.31, 396.0, 396.3, 2.043500, 162.5,  1.965E-01,  7.971E-03,  3.250E-05,        NaN,   NaN,  1.899E-01,  1.843E-01
2850.,  2.638E-04,  6.875E-02,  2.623E-02,  9.564E-02,   NaN,  9.293E-04,  5.870E-02,  3.347E-02,        NaN,   NaN,  77.25,  96.03,  21.5, 775.1, 977.1, 264.8, 748.8, 277.2,1020.4,  10.0, 449.0,   NaN, 145.1,  10.0, 878.1, 891.2, 919.6,1082.0,1047.8,1097.8,1050.6,  94.1, 263.3, 638.4, 345.5, 439.7, 324.2, 121.6, 352.2, 139.3, 164.3, 166.6,  92.3, -6.44, -6.14, -6.66, -2.74, -0.56,  1.06,  1.06,  0.99,  1.34, 403.0, 396.2, 2.078000, 163.5,  1.965E-01,  7.976E-03,  3.167E-05,        NaN,   NaN,  1.900E-01,  1.843E-01
2880.,  1.240E-04,  6.914E-02,  2.616E-02,  9.167E-02,   NaN,  1.218E-03,  5.921E-02,  3.331E-02,        NaN,   NaN,  77.57,  96.35,  21.5, 770.0, 977.8, 266.9, 745.4, 275.6,1020.4,  10.0, 448.9,   NaN, 145.6,  10.0, 877.9, 891.1, 920.8,1095.5,1056.0,1093.6,1044.8,  93.9, 268.3, 673.0, 345.8, 445.3, 329.2, 121.1, 357.5, 141.8, 165.2, 163.9,  92.0, -6.43, -6.13, -6.60, -2.80, -0.55,  1.01,  1.02,  1.02,  1.30, 403.2, 396.4, 2.065500, 164.5,  1.964E-01,  7.986E-03,  3.000E-05,        NaN,   NaN,  1.906E-01,  1.851E-01
2910.,  7.833E-06,  7.005E-02,  2.568E-02,  9.771E-02,   NaN,  1.141E-03,  5.971E-02,  3.277E-02,        NaN,   NaN,  77.01,  96.23,  21.6, 764.1, 975.8, 265.2, 742.9, 283.9,1005.3,  10.0, 449.0,   NaN, 145.7,  10.0, 875.5, 889.0, 922.2,1101.0,1059.7,1094.6,1048.0,  94.7, 258.8, 639.8, 347.1, 442.0, 321.4, 118.7, 352.0, 139.9, 161.7, 161.7,  91.4, -6.44, -6.16, -6.64, -2.73, -0.53,  1.06,  1.04,  0.99,  1.32, 406.8, 396.5, 2.088667, 165.0,  1.965E-01,  7.953E-03,  3.000E-05,        NaN,   NaN,  1.915E-01,  1.850E-01
2940.,  2.100E-05,  6.978E-02,  2.547E-02,  9.311E-02,   NaN,  1.663E-03,  5.963E-02,  3.248E-02,        NaN,   NaN,  77.66,  96.67,  21.7, 760.5, 976.3, 270.3, 740.9, 272.6,1019.2,  10.0, 446.6,   NaN, 146.6,  10.0, 877.8, 885.4, 921.3,1093.6,1052.4,1103.2,1051.2,  93.0, 266.2, 659.0, 341.8, 444.4, 315.3, 116.3, 341.7, 143.0, 166.6, 166.9,  93.6, -6.45, -6.16, -6.61, -2.78, -0.42,  0.99,  1.06,  1.03,  1.32, 394.4, 396.5, 2.038666, 164.5,  1.965E-01,  7.926E-03,  3.233E-05,        NaN,   NaN,  1.905E-01,  1.842E-01
2970.,  7.000E-06,  6.946E-02,  2.645E-02,  1.005E-01,   NaN,  1.570E-03,  5.938E-02,  3.287E-02,        NaN,   NaN,  77.98,  96.61,  21.8, 754.8, 974.8, 277.1, 739.0, 276.5,1022.5,  10.0, 442.0,   NaN, 146.8,  10.0, 879.5, 889.0, 925.4,1097.4,1057.3,1105.2,1054.5,  94.7, 262.7, 668.3, 358.9, 466.3, 305.5, 116.6, 343.8, 146.8, 176.4, 162.5,  95.7, -6.43, -6.10, -6.57, -2.76, -0.58,  1.02,  1.04,  1.01,  1.21, 379.8, 396.5, 1.970500, 163.4,  1.966E-01,  7.874E-03,  3.300E-05,        NaN,   NaN,  1.918E-01,  1.845E-01
3000.,  0.000E+00,  6.939E-02,  2.664E-02,  7.932E-02,   NaN,  1.443E-03,  5.783E-02,  3.424E-02,        NaN,   NaN,  77.81,  96.94,  21.7, 751.2, 974.0, 272.0, 738.8, 272.9,1035.7,  10.0, 450.8,   NaN, 147.5,  10.0, 877.3, 888.8, 921.7,1103.7,1063.3,1096.7,1047.3,  96.3, 265.2, 637.9, 348.2, 449.8, 317.1, 120.2, 343.2, 147.9, 167.1, 170.1,  93.4, -6.46, -6.16, -6.65, -2.74, -0.38,  1.02,  1.08,  1.01,  1.32, 399.5, 396.5, 2.042667, 164.7,  1.964E-01,  7.966E-03,  3.233E-05,        NaN,   NaN,  1.921E-01,  1.841E-01
3030.,  0.000E+00,  7.204E-02,  2.420E-02,  9.188E-02,   NaN,  6.982E-04,  5.974E-02,  3.275E-02,        NaN,   NaN,  77.22,  96.51,  21.8, 748.5, 968.4, 272.9, 738.2, 284.5,1017.3,  10.0, 452.6,   NaN, 148.1,  10.0, 870.8, 887.2, 927.5,1090.1,1054.0,1087.6,1041.7,  96.6, 261.5, 671.8, 357.9, 460.7, 310.3, 116.6, 356.2, 143.2, 162.7, 159.7,  92.1, -6.41, -6.19, -6.60, -2.80, -0.42,  1.02,  1.01,  1.00,  1.27, 386.9, 396.5, 2.007000, 164.2,  1.966E-01,  7.876E-03,  3.150E-05,        NaN,   NaN,  1.925E-01,  1.850E-01
3060.,  0.000E+00,  6.981E-02,  2.605E-02,  9.343E-02,   NaN,  5.525E-04,  5.803E-02,  3.406E-02,        NaN,   NaN,  77.65,  96.39,  21.9, 741.0, 966.5, 271.8, 734.1, 287.1, 995.9,  10.0, 449.0,   NaN, 149.0,  10.0, 868.0, 883.0, 925.6,1091.3,1061.6,1092.1,1042.7,  96.3, 258.7, 654.4, 349.0, 448.8, 316.3, 117.6, 352.5, 142.9, 164.9, 157.7,  93.8, -6.42, -6.90, -6.65, -2.76, -0.46,  1.04,  1.04,  0.97,  1.26, 393.2, 396.2, 2.005000, 164.5,  1.964E-01,  7.946E-03,  3.200E-05,        NaN,   NaN,  1.917E-01,  1.842E-01
3090.,  0.000E+00,  6.928E-02,  2.650E-02,  9.276E-02,   NaN,  1.846E-03,  6.005E-02,  3.243E-02,        NaN,   NaN,  78.17,  96.95,  21.9, 738.5, 965.4, 272.0, 736.0, 280.7,1012.0,  10.0, 444.1,   NaN, 149.9,  10.0, 874.5, 889.4, 927.7,1096.1,1054.6,1095.5,1051.5,  95.4, 262.5, 650.6, 348.4, 453.1, 313.0, 118.4, 351.8, 143.1, 165.4, 165.1,  94.2, -6.45, -6.16, -6.66, -2.78, -0.39,  1.04,  1.08,  0.99,  1.31, 391.5, 396.4, 2.018667, 164.6,  1.965E-01,  7.971E-03,  3.217E-05,        NaN,   NaN,  1.916E-01,  1.850E-01
3120.,  0.000E+00,  6.946E-02,  2.655E-02,  9.371E-02,   NaN,  1.484E-03,  5.936E-02,  3.302E-02,        NaN,   NaN,  77.78,  97.17,  22.0, 730.3, 968.4, 270.4, 734.0, 278.8,1017.8,  10.0, 448.1,   NaN, 148.3,  10.0, 875.5, 887.4, 923.8,1093.3,1051.7,1101.2,1055.1,  94.3, 265.7, 639.8, 343.0, 447.4, 328.7, 119.2, 352.8, 144.3, 166.9, 165.5,  92.5, -6.44, -6.15, -6.61, -2.72, -0.73,  1.00,  1.01,  0.99,  1.29, 393.8, 396.3, 2.015667, 164.9,  1.964E-01,  7.961E-03,  3.067E-05,        NaN,   NaN,  1.920E-01,  1.848E-01
3150.,  0.000E+00,  7.264E-02,  2.419E-02,  9.563E-02,   NaN,  1.943E-03,  6.058E-02,  3.210E-02,        NaN,   NaN,  77.40,  97.03,  21.9, 722.0, 968.5, 273.4, 732.2, 260.1,1044.0,  10.0, 451.0,   NaN, 147.9,  10.0, 876.9, 890.0, 926.8,1083.3,1050.9,1100.6,1048.6,  95.3, 267.5, 641.9, 361.2, 466.0, 337.8, 122.7, 364.4, 149.4, 170.2, 178.1,  93.3, -6.40, -6.11, -6.58, -2.69, -0.94,  1.01,  0.99,  1.02,  1.31, 396.0, 396.0, 2.028667, 165.0,  1.964E-01,  7.945E-03,  3.083E-05,        NaN,   NaN,  1.937E-01,  1.854E-01
3180.,  0.000E+00,  7.198E-02,  2.472E-02,  8.642E-02,   NaN,  2.379E-03,  5.856E-02,  3.309E-02,        NaN,   NaN,  77.87,  96.83,  21.6, 715.6, 967.4, 274.3, 729.3, 267.0,1042.0,  10.0, 439.8,   NaN, 146.9,  10.0, 872.6, 885.2, 931.4,1091.5,1053.7,1095.7,1044.9,  95.6, 263.9, 654.5, 353.0, 454.0, 327.9, 125.9, 363.4, 145.4, 172.5, 167.7,  93.5, -6.38, -6.15, -6.65, -2.71, -0.84,  1.05,  1.00,  0.98,  1.27, 399.9, 396.2, 2.049333, 165.3,  1.965E-01,  7.916E-03,  3.167E-05,        NaN,   NaN,  1.934E-01,  1.833E-01
3210.,  0.000E+00,  7.428E-02,  2.274E-02,  8.978E-02,   NaN,  3.768E-03,  5.960E-02,  3.217E-02,        NaN,   NaN,  77.95,  95.94,  21.7, 711.6, 964.2, 269.8, 729.3, 258.4,1058.9,  10.0, 439.8,   NaN, 147.7,  10.0, 875.8, 886.5, 927.3,1070.3,1041.9,1101.5,1047.6,  97.3, 260.7, 663.3, 364.6, 467.4, 332.0, 125.9, 367.2, 145.5, 177.8, 174.1,  94.4, -6.37, -6.12, -6.60, -2.70, -0.79,  1.04,  1.03,  1.00,  1.29, 396.5, 396.1, 2.054500, 164.9,  1.966E-01,  7.855E-03,  3.250E-05,        NaN,   NaN,  1.941E-01,  1.835E-01
3240.,  0.000E+00,  7.370E-02,  2.347E-02,  7.043E-02,   NaN,  3.626E-03,  6.024E-02,  3.114E-02,        NaN,   NaN,  77.75,  96.28,  21.9, 706.9, 965.1, 273.6, 727.4, 261.6,1056.4,  10.0, 438.2,   NaN, 149.4,  10.0, 876.7, 886.7, 928.7,1080.2,1051.7,1100.4,1050.0,  95.3, 274.9, 661.7, 364.4, 464.3, 320.5, 120.2, 362.4, 145.9, 175.6, 167.9,  94.7, -6.36, -6.06, -6.55, -2.71, -0.87,  0.99,  0.99,  1.00,  1.27, 384.3, 391.5, 1.992667, 164.6,  1.966E-01,  7.875E-03,  3.233E-05,        NaN,   NaN,  1.943E-01,  1.828E-01
3270.,  0.000E+00,  7.733E-02,  2.022E-02,  2.274E-02,   NaN,  1.127E-02,  7.151E-02,  1.565E-02,        NaN,   NaN,  76.23,  95.24,  21.9, 703.6, 971.0, 272.0, 724.8, 258.4,1094.5,  10.0, 441.0,   NaN, 150.6,  10.0, 888.2, 890.9, 935.2,1051.5, 982.3,1025.5, 970.5,  95.7, 266.2, 586.5, 350.2, 440.0, 316.7, 119.1, 359.0, 147.5, 172.4, 168.2,  94.8, -6.32, -6.03, -6.54, -2.58, -0.26,  1.00,  1.02,  1.03,  1.31, 262.9, 265.9, 2.026167, 143.9,  2.007E-01,  5.838E-03,  3.383E-05,        NaN,   NaN,  1.951E-01,  1.743E-01
3300.,  6.622E-04,  8.819E-02,  9.680E-03,  1.274E-02,   NaN,  2.798E-02,  7.295E-02,  1.061E-02,        NaN,   NaN,  68.62,  85.39,  22.0, 694.9,1049.7, 256.1, 714.6, 259.3,1036.6,  10.0, 411.8,   NaN, 150.6,  10.0, 919.9, 930.7, 923.1, 942.1, 877.3, 857.5, 824.0,  88.9, 233.9, 511.2, 306.5, 399.0, 283.9, 110.6, 325.8, 129.1, 146.3, 145.7,  84.1, -6.29, -6.02, -6.54, -2.42,  0.09,  1.02,  1.03,  1.00,  1.26, 171.7, 176.2, 2.096667, 111.7,  2.039E-01,  3.841E-03,  3.400E-05,        NaN,   NaN,  1.957E-01,  1.671E-01
3330.,  3.912E-04,  9.150E-02,  7.009E-03,  1.682E-02,   NaN,  2.750E-02,  7.404E-02,  1.064E-02,        NaN,   NaN,  67.06,  84.56,  22.0, 686.2,1109.6, 246.3, 704.3, 247.2,1071.2,  10.0, 408.1,   NaN, 152.7,  10.0, 992.0, 962.5, 950.1, 939.4, 881.3, 823.7, 810.0,  84.1, 237.5, 498.7, 297.9, 388.2, 302.0, 107.5, 326.9, 123.5, 143.7, 145.3,  82.9, -6.41, -5.94, -6.57, -2.38, -0.41,  1.04,  1.02,  0.96,  1.22, 175.4, 179.4, 2.150667, 100.3,  2.040E-01,  3.730E-03,  3.083E-05,        NaN,   NaN,  1.970E-01,  1.694E-01
